security_code,security_name_current,year,signals,evidence,is_delisted,resolution,original_source,detected_at_utc,in_judgment_queue
300287,飞利信,2018,A,年报营收14.26亿<三季报累计19.65亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300293,蓝英装备,2015,A,年报营收2.26亿<三季报累计2.52亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300293,蓝英装备,2020,B,Q1 加权ROE 1.24 与归母净利 -0.18亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300297,蓝盾退,2021,A,年报营收2.27亿<三季报累计2.78亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300297,蓝盾退,2022,A,年报营收0.98亿<三季报累计1.23亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300308,中际旭创,2015,B,Q3 加权ROE 1.54 与归母净利 -0.05亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300311,任子行,2016,B,FY 加权ROE 9.32 与归母净利 -3.51亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300311,任子行,2018,B,FY 加权ROE -1.77 与归母净利 2.14亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300312,邦讯退,2016,B,FY 加权ROE -12.47 与归母净利 0.20亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300313,天山生物,2018,B,Q3 加权ROE 3.43 与归母净利 -19.23亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300330,计通退,2017,B,FY 加权ROE 1.55 与归母净利 -0.02亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300336,新文退,2020,B,FY 加权ROE 1.43 与归母净利 -16.73亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300344,立方退,2022,A,年报营收3.75亿<三季报累计3.90亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300362,天翔退,2020,B,FY 加权ROE -2.33 与归母净利 0.42亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300367,网力退,2019,A,年报营收3.54亿<三季报累计4.55亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300376,易事特,2018,A,年报营收33.60亿<三季报累计41.26亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300396,ST迪瑞,2024,A,年报营收9.77亿<三季报累计11.75亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300411,金盾股份,2020,B,Q3 加权ROE -1.72 与归母净利 0.22亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300413,芒果超媒,2016,B,FY 加权ROE -12.83 与归母净利 0.67亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300426,华智数媒,2018,A,年报营收3.72亿<三季报累计6.14亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300430,*ST益通,2025,A,年报营收4.70亿<三季报累计6.33亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300442,润泽科技,2020,B,FY 加权ROE 49.43 与归母净利 -2.27亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300460,ST惠伦,2022,A,年报营收3.33亿<三季报累计3.41亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300472,*ST新元,2022,A,年报营收4.00亿<三季报累计4.61亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300472,*ST新元,2023,A,年报营收1.34亿<三季报累计2.04亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300472,*ST新元,2024,A,年报营收1.34亿<三季报累计2.75亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300477,ST合纵,2018,B,Q1 加权ROE -1.43 与归母净利 0.05亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300495,*ST美尚,2020,B,H1 加权ROE -3.64 与归母净利 0.40亿 符号矛盾,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300506,名家汇,2022,A,年报营收1.23亿<三季报累计1.59亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300511,雪榕生物,2023,B,H1 加权ROE -5.57 与归母净利 0.41亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300528,幸福蓝海,2017,B,FY 加权ROE 5.96 与归母净利 -2.18亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300528,幸福蓝海,2018,B,FY 加权ROE -32.51 与归母净利 0.77亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300536,农尚环境,2023,A,年报营收0.71亿<三季报累计0.81亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300585,奥联电子,2017,B,Q3 加权ROE -6.68 与归母净利 0.46亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300647,超频三,2025,B,Q3 加权ROE -1.6 与归母净利 0.02亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300658,延江股份,2017,B,Q3 加权ROE -33.63 与归母净利 0.62亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300710,万隆光电,2022,B,H1 加权ROE -1.4 与归母净利 0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300742,越博退,2022,A,年报营收1.42亿<三季报累计1.46亿,Y,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300872,天阳科技,2013,B,FY 加权ROE -1246.31 与归母净利 0.28亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300875,捷强装备,2024,A,年报营收1.38亿<三季报累计1.56亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
300878,维康药业,2024,A,年报营收3.51亿<三季报累计3.71亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300894,火星人,2015,B,FY 加权ROE -234.1 与归母净利 0.17亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
300965,恒宇信通,2023,A,年报营收-0.82亿<三季报累计1.42亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
301020,密封科技,2015,B,FY 加权ROE 16.11 与归母净利 -0.06亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
301030,*ST仕净,2024,A+B,年报营收20.41亿<三季报累计32.15亿；FY 加权ROE 13.78 与归母净利 -8.47亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
301030,*ST仕净,2025,A,年报营收6.16亿<三季报累计11.11亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
301291,明阳电气,2018,B,FY 加权ROE -18.1 与归母净利 0.20亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,Y
400010,鹫峰3,2002,A,年报营收0.40亿<三季报累计0.47亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400010,鹫峰3,2019,A,年报营收0.00亿<三季报累计0.00亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400012,R国晟1,2014,B,FY 加权ROE -194.77 与归母净利 42.60亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400012,R国晟1,2015,A,年报营收0.30亿<三季报累计2.73亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400013,R港岳1,2002,A,年报营收0.32亿<三季报累计0.75亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400013,R港岳1,2004,A,年报营收0.00亿<三季报累计0.21亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400016,金田A3,2001,A,年报营收0.37亿<三季报累计1.68亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400016,金田A3,2016,B,H1 加权ROE -193.36 与归母净利 16.17亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400017,R国嘉1,2000,B,FY 加权ROE 12.48 与归母净利 -0.32亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400018,银化3,2008,A,年报营收0.00亿<三季报累计0.02亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400018,银化3,2012,A,年报营收0.05亿<三季报累计0.05亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400018,银化3,2016,A,年报营收0.01亿<三季报累计0.01亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400019,R九州1,2001,A,年报营收0.71亿<三季报累计0.79亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400020,R五环1,2002,A,年报营收0.00亿<三季报累计0.05亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400022,海洋3,1998,B,FY 加权ROE 7.51 与归母净利 -0.34亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400022,海洋3,2001,A,年报营收0.01亿<三季报累计0.73亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400022,海洋3,2010,A,年报营收0.00亿<三季报累计0.00亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400025,宏业3,1998,B,FY 加权ROE 1.05 与归母净利 -0.32亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400027,生态5,2000,B,FY 加权ROE 21.99 与归母净利 -0.11亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400027,生态5,2001,B,H1 加权ROE 7.97 与归母净利 -0.33亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400028,R金马1,2003,A,年报营收0.05亿<三季报累计0.10亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400029,R大通1,2020,A,年报营收0.20亿<三季报累计0.44亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400030,蓝璟5,2001,B,FY 加权ROE 3.55 与归母净利 -3.09亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400030,蓝璟5,2017,B,Q3 加权ROE 23.47 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400031,R鞍合成1,2004,A,年报营收-0.00亿<三季报累计0.00亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400032,R石化A1,2003,A,年报营收0.00亿<三季报累计3.80亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400033,R斯达1,2005,A,年报营收-0.00亿<三季报累计0.01亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400035,比特5,2003,A,年报营收0.04亿<三季报累计0.11亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400036,晟创5,2002,A,年报营收0.18亿<三季报累计0.23亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400037,R达尔曼1,2003,A,年报营收0.85亿<三季报累计1.89亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400039,R华圣1,2002,A,年报营收1.32亿<三季报累计2.50亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400039,R华圣1,2004,A,年报营收0.00亿<三季报累计0.03亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400040,中川3,2003,A,年报营收0.33亿<三季报累计0.85亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400040,中川3,2004,A,年报营收0.28亿<三季报累计0.60亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400041,R数码1,2005,A,年报营收1.82亿<三季报累计3.44亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400044,哈慈3,2002,A,年报营收0.44亿<三季报累计0.96亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400044,哈慈3,2004,A,年报营收0.76亿<三季报累计1.29亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400046,博嘉5,2002,A,年报营收0.05亿<三季报累计0.45亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400046,博嘉5,2003,A,年报营收0.01亿<三季报累计0.15亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400046,博嘉5,2004,A,年报营收0.00亿<三季报累计0.03亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400048,R龙科1,2002,A,年报营收0.77亿<三季报累计0.91亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400048,R龙科1,2003,A,年报营收0.00亿<三季报累计0.05亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400048,R龙科1,2004,A,年报营收0.00亿<三季报累计0.01亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400049,R花雕1,2017,B,FY 加权ROE 247.2 与归母净利 -1.93亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400050,R龙涤1,2002,B,FY 加权ROE 2.77 与归母净利 -3.20亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400052,R龙昌1,2004,A,年报营收0.41亿<三季报累计2.09亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400055,国瓷5,2016,B,FY 加权ROE -501.23 与归母净利 4.38亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400056,R金荔1,2002,A,年报营收0.13亿<三季报累计0.97亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400056,R金荔1,2003,A,年报营收0.00亿<三季报累计0.97亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400056,R金荔1,2004,B,H1 加权ROE 3.31 与归母净利 -0.29亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400059,天珑5,2007,B,FY 加权ROE -236.0 与归母净利 0.43亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400059,天珑5,2011,B,FY 加权ROE -1.77 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400059,天珑5,2012,B,FY 加权ROE 27.15 与归母净利 -0.73亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400060,R高能1,2008,A,年报营收0.03亿<三季报累计0.05亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400060,R高能1,2012,B,H1 加权ROE -240.99 与归母净利 0.27亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400065,亚美3,2004,B,FY 加权ROE 4.36 与归母净利 -0.44亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400065,亚美3,2009,A,年报营收0.02亿<三季报累计0.06亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400065,亚美3,2013,A,年报营收1.55亿<三季报累计1.60亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400065,亚美3,2014,A,年报营收0.49亿<三季报累计1.23亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400065,亚美3,2022,B,FY 加权ROE 4.61 与归母净利 -0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400066,R鹍鹏1,2015,B,FY 加权ROE -44.36 与归母净利 0.70亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400068,昆机5,2017,B,Q1 加权ROE 88.04 与归母净利 -0.59亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400070,烯碳3,2019,A,年报营收1.02亿<三季报累计1.34亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400070,烯碳3,2022,A,年报营收0.12亿<三季报累计0.19亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400071,R中弘1,2017,A,年报营收10.16亿<三季报累计28.42亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400071,R中弘1,2018,A,年报营收5.72亿<三季报累计32.61亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400073,上普A5,2007,A,年报营收4.97亿<三季报累计6.19亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400075,R华泽1,2015,A,年报营收85.08亿<三季报累计89.81亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400076,R华信控1,2017,B,FY 加权ROE 13.3 与归母净利 -30.99亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400076,R华信控1,2018,B,H1 加权ROE 292.81 与归母净利 -4.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400078,R明瑞1,2016,A,年报营收4.46亿<三季报累计15.84亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400078,R明瑞1,2017,A,年报营收1.04亿<三季报累计8.80亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400078,R明瑞1,2018,A,年报营收1.10亿<三季报累计13.49亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400079,神州城A3,2010,B,Q1 加权ROE 2.8 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400079,神州城A3,2021,A,年报营收0.20亿<三季报累计0.75亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400079,神州城A3,2022,A,年报营收-0.01亿<三季报累计0.00亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400081,R保千里1,2017,A,年报营收28.46亿<三季报累计29.61亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400089,盛运5,2018,A,年报营收5.15亿<三季报累计5.84亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400090,R神雾1,2018,A,年报营收0.51亿<三季报累计0.98亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400093,千山3,2017,B,Q3 加权ROE 3.68 与归母净利 -1.91亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400095,R雏鹰1,2018,B,Q1 加权ROE -2.05 与归母净利 3.57亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400096,凯迪5,2018,B,FY 加权ROE 136.05 与归母净利 -51.36亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400096,凯迪5,2023,B,H1 加权ROE -88.26 与归母净利 33.80亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400098,航通5,2006,B,H1 加权ROE 1.47 与归母净利 -0.57亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400098,航通5,2016,B,FY 加权ROE 2.38 与归母净利 -11.15亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400098,航通5,2018,B,H1 加权ROE 2.54 与归母净利 -1.82亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400099,宜生3,2020,A,年报营收4.19亿<三季报累计9.14亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400100,工新5,2018,A,年报营收3.32亿<三季报累计10.44亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400100,工新5,2020,A,年报营收2.83亿<三季报累计3.19亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400101,秋林3,2018,A,年报营收47.26亿<三季报累计52.73亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400102,康得3,2015,A+B,年报营收24.79亿<三季报累计52.80亿；FY 加权ROE 26.16 与归母净利 -14.52亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400102,康得3,2016,A+B,年报营收28.69亿<三季报累计71.57亿；FY 加权ROE 17.32 与归母净利 -17.55亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400102,康得3,2017,A+B,年报营收25.60亿<三季报累计94.51亿；FY 加权ROE 14.77 与归母净利 -24.60亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400102,康得3,2018,A,年报营收27.25亿<三季报累计108.35亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400104,R金钰1,2003,A,年报营收0.38亿<三季报累计0.59亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400104,R金钰1,2004,A,年报营收0.33亿<三季报累计0.76亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400105,R天夏1,1998,B,FY 加权ROE 1.27 与归母净利 -0.11亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400105,R天夏1,2001,A,年报营收0.30亿<三季报累计0.37亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400105,R天夏1,2019,A,年报营收0.16亿<三季报累计2.79亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400107,R欧浦1,2021,A,年报营收0.46亿<三季报累计0.83亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400110,天翔5,2020,B,FY 加权ROE -2.33 与归母净利 0.42亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400113,R国动游1,2018,A,年报营收0.75亿<三季报累计0.77亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400113,R国动游1,2019,A,年报营收0.40亿<三季报累计0.54亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400113,R国动游1,2020,A,年报营收0.06亿<三季报累计0.09亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400114,东北电3,2020,B,Q3 加权ROE -53.94 与归母净利 1.64亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400118,R艾格1,2020,A,年报营收1.82亿<三季报累计2.03亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400118,R艾格1,2021,A,年报营收0.14亿<三季报累计0.45亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400119,西创5,2021,A,年报营收0.03亿<三季报累计1.04亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400121,R天源1,2018,A,年报营收34.26亿<三季报累计40.25亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400126,R华讯1,2019,A,年报营收2.69亿<三季报累计4.42亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400129,圣莱达3,2021,A,年报营收0.12亿<三季报累计0.42亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400130,新光3,2015,B,Q3 加权ROE -3.63 与归母净利 1.31亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400130,新光3,2021,B,Q3 加权ROE -2169.35 与归母净利 9.65亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
400131,科迪5,2019,A,年报营收5.66亿<三季报累计7.49亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
