security_code,security_name,fiscal_year,report_date,line,line_label,statement_amount,notes_total,cash_like_amount,items,unit,status,announcement_date,title,url,extracted_at_utc
688200,华峰测控,2019,2019-12-31,OTHER_CURRENT_ASSET,其他流动资产,1539025.91,1539025.91,0.00,,1.0,ok,2020-04-25,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-25/1207614250.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2019,2019-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,22999925.00,22999925.00,0.00,,1.0,ok,2020-04-25,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-25/1207614250.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2020,2020-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,61369644.34,61369644.34,60000000.00,一年内到期的大额定期存单:60000000.00,1.0,ok,2021-04-15,2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-15/1209690114.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2020,2020-12-31,OTHER_CURRENT_ASSET,其他流动资产,29628704.27,29628704.27,25363970.32,适用单位：元币种：人民币项目期末余额期初余额合同取得成本应收退货成本大额定期存单:25363970.32,1.0,ok,2021-04-15,2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-15/1209690114.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2020,2020-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,30010000.00,30010000.00,30000000.00,账面余额减值准备账面价值合同取得成本合同履约成本应收退货成本合同资产大额定期存单:30000000.00,1.0,ok,2021-04-15,2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-15/1209690114.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2023,2023-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,38080375.96,38080375.96,38080375.96,用□不适用单位：元币种：人民币项目期末余额期初余额一年内到期的大额定期存单及利息:38080375.96,1.0,ok,2024-04-26,华峰测控2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-26/1219838216.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2023,2023-12-31,OTHER_CURRENT_ASSET,其他流动资产,9772780.45,9772780.45,0.00,,1.0,ok,2024-04-26,华峰测控2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-26/1219838216.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2023,2023-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,73675697.46,73675697.46,73026730.62,末余额期初余额账面余额减值准备账面价值账面余额减值准备账面价值大额定期存单及利息:73026730.62,1.0,ok,2024-04-26,华峰测控2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-26/1219838216.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2024,2024-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,43502000.00,43502000.00,43502000.00,不适用单位：元币种：人民币项目期末余额期初余额一年内到期的大额定期存单本金及利息:43502000.00,1.0,ok,2025-03-14,华峰测控2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-14/1222788332.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2024,2024-12-31,OTHER_CURRENT_ASSET,其他流动资产,19479429.62,19479429.62,10000452.05,√适用□不适用单位：元币种：人民币项目期末余额期初余额大额定期存单及利息:10000452.05,1.0,ok,2025-03-14,华峰测控2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-14/1222788332.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2024,2024-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,75117111.91,75117111.91,73953961.66,末余额期初余额账面余额减值准备账面价值账面余额减值准备账面价值大额定期存单及利息:73953961.66,1.0,ok,2025-03-14,华峰测控2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-14/1222788332.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2025,2025-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,76183961.66,76183961.66,76183961.66,不适用单位：元币种：人民币项目期末余额期初余额一年内到期的大额定期存单本金及利息:76183961.66,1.0,ok,2026-04-29,华峰测控2025年度报告,http://static.cninfo.com.cn/finalpage/2026-04-29/1225240540.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2025,2025-12-31,OTHER_CURRENT_ASSET,其他流动资产,70564047.38,70564047.38,60583722.22,√适用□不适用单位：元币种：人民币项目期末余额期初余额大额定期存单及利息:60583722.22,1.0,ok,2026-04-29,华峰测控2025年度报告,http://static.cninfo.com.cn/finalpage/2026-04-29/1225240540.PDF,2026-09-23T16:06:44+00:00
688200,华峰测控,2025,2025-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,203682743.53,203682743.53,172076405.62,末余额期初余额账面余额减值准备账面价值账面余额减值准备账面价值大额定期存单及利息:172076405.62,1.0,ok,2026-04-29,华峰测控2025年度报告,http://static.cninfo.com.cn/finalpage/2026-04-29/1225240540.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2014,2014-12-31,OTHER_CURRENT_ASSET,其他流动资产,7039900.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688208,道通科技,2016,2016-12-31,OTHER_CURRENT_ASSET,其他流动资产,34978700.05,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688208,道通科技,2016,2016-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,7096479.17,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688208,道通科技,2017,2017-12-31,OTHER_CURRENT_ASSET,其他流动资产,17713679.80,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688208,道通科技,2017,2017-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,2089983.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688208,道通科技,2019,2019-12-31,OTHER_CURRENT_ASSET,其他流动资产,56324439.62,56324439.62,0.00,,1.0,ok,2020-03-31,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-03-31/1207432885.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2019,2019-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,1654425.60,1654425.60,0.00,,1.0,ok,2020-03-31,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-03-31/1207432885.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2020,2020-12-31,OTHER_CURRENT_ASSET,其他流动资产,271428786.38,271428786.38,205187178.10,理财产品:205187178.10,1.0,ok,2021-03-09,道通科技2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-03-09/1209353880.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2020,2020-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,70803133.44,70803133.44,0.00,,1.0,ok,2021-03-09,道通科技2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-03-09/1209353880.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2021,2021-12-31,OTHER_CURRENT_ASSET,其他流动资产,79064385.22,79064385.22,0.00,,1.0,ok,2022-04-26,道通科技2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-26/1213121809.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2021,2021-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,58247886.48,58247886.48,0.00,,1.0,ok,2022-04-26,道通科技2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-26/1213121809.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2022,2022-12-31,OTHER_CURRENT_ASSET,其他流动资产,102931658.22,102931658.22,0.00,,1.0,ok,2023-04-28,道通科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-28/1216671034.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2022,2022-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,15008554.89,15008554.89,0.00,,1.0,ok,2023-04-28,道通科技2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-28/1216671034.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2023,2023-12-31,OTHER_CURRENT_ASSET,其他流动资产,223340176.28,223340176.28,0.00,,1.0,ok,2024-03-30,道通科技2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-03-30/1219474425.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2023,2023-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,22841476.22,22841476.22,0.00,,1.0,ok,2024-03-30,道通科技2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-03-30/1219474425.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2024,2024-12-31,OTHER_CURRENT_ASSET,其他流动资产,237444024.96,237444024.96,0.00,,1.0,ok,2025-03-29,道通科技2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-29/1222984716.pdf,2026-09-23T16:06:44+00:00
688208,道通科技,2024,2024-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,141139074.33,141139074.33,0.00,,1.0,ok,2025-03-29,道通科技2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-29/1222984716.pdf,2026-09-23T16:06:44+00:00
688208,道通科技,2025,2025-12-31,OTHER_CURRENT_ASSET,其他流动资产,329415575.78,329415575.78,0.00,,1.0,ok,2026-03-21,道通科技2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-03-21/1225023004.PDF,2026-09-23T16:06:44+00:00
688208,道通科技,2025,2025-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,237046241.75,237672352.50,0.00,,1.0,ok,2026-03-21,道通科技2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-03-21/1225023004.PDF,2026-09-23T16:06:44+00:00
688235,百济神州,2017,2017-12-31,OTHER_CURRENT_ASSET,其他流动资产,3820479000.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688235,百济神州,2017,2017-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,83719000.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688235,百济神州,2018,2018-12-31,OTHER_CURRENT_ASSET,其他流动资产,7436400000.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688235,百济神州,2018,2018-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,447430000.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688235,百济神州,2019,2019-12-31,OTHER_CURRENT_ASSET,其他流动资产,2736320000.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688235,百济神州,2019,2019-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,471210000.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688235,百济神州,2020,2020-12-31,OTHER_CURRENT_ASSET,其他流动资产,23444607000.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688235,百济神州,2020,2020-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,456385000.00,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688235,百济神州,2021,2021-12-31,OTHER_CURRENT_ASSET,其他流动资产,15402952000.00,,0.00,,,section_not_found,2022-04-27,港股公告：2021年度报告,http://static.cninfo.com.cn/finalpage/2022-04-27/1213145413.PDF,2026-09-23T16:06:44+00:00
688235,百济神州,2021,2021-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,394390000.00,,0.00,,,section_not_found,2022-04-27,港股公告：2021年度报告,http://static.cninfo.com.cn/finalpage/2022-04-27/1213145413.PDF,2026-09-23T16:06:44+00:00
688235,百济神州,2022,2022-12-31,OTHER_CURRENT_ASSET,其他流动资产,4821303000.00,4821303000.00,4676401000.00,√适用□不适用单位：千元币种：人民币项目期末余额期初余额其他债权投资:4640255000.00;可转换公司债券:36146000.00,1000.0,ok,2023-04-26,百济神州有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-26/1216596748.PDF,2026-09-23T16:06:44+00:00
688235,百济神州,2022,2022-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,520231000.00,520231000.00,0.00,,1000.0,ok,2023-04-26,百济神州有限公司2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-26/1216596748.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2017,2017-12-31,OTHER_CURRENT_ASSET,其他流动资产,240855814.52,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688256,寒武纪,2017,2017-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,6196906.10,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688256,寒武纪,2018,2018-12-31,OTHER_CURRENT_ASSET,其他流动资产,1520226481.90,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688256,寒武纪,2018,2018-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,7163064.74,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688256,寒武纪,2019,2019-12-31,OTHER_CURRENT_ASSET,其他流动资产,3928711454.11,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688256,寒武纪,2019,2019-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,3762840.16,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688256,寒武纪,2020,2020-12-31,OTHER_CURRENT_ASSET,其他流动资产,1673591926.61,1673591926.61,1635992308.87,√适用□不适用单位：元币种：人民币项目期末余额期初余额银行理财产品:1635992308.87,1.0,ok,2021-04-27,2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-27/1209820596.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2020,2020-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,17196304.01,17196304.01,0.00,,1.0,ok,2021-04-27,2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-27/1209820596.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2021,2021-12-31,OTHER_CURRENT_ASSET,其他流动资产,2333518370.93,2333518370.93,2286049190.43,√适用□不适用单位：元币种：人民币项目期末余额期初余额结构性存款:2286049190.43,1.0,ok,2022-04-16,2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-16/1212944394.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2021,2021-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,28934976.08,28934976.08,0.00,,1.0,ok,2022-04-16,2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-16/1212944394.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2022,2022-12-31,OTHER_CURRENT_ASSET,其他流动资产,651089591.77,651089591.77,620988009.39,√适用□不适用单位：元币种：人民币项目期末余额期初余额结构性存款:620988009.39,1.0,ok,2023-04-29,2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-29/1216711776.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2022,2022-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,6670740.51,6670740.51,0.00,,1.0,ok,2023-04-29,2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-29/1216711776.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2024,2024-12-31,OTHER_CURRENT_ASSET,其他流动资产,152001243.44,152001243.44,0.00,,1.0,ok,2025-04-19,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-19/1223155683.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2024,2024-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,15900672.47,15900672.47,0.00,,1.0,ok,2025-04-19,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-19/1223155683.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2025,2025-12-31,OTHER_CURRENT_ASSET,其他流动资产,120868700.63,120868700.63,0.00,,1.0,ok,2026-03-13,2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-03-13/1225007336.PDF,2026-09-23T16:06:44+00:00
688256,寒武纪,2025,2025-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,166741175.77,166741175.77,0.00,,1.0,ok,2026-03-13,2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-03-13/1225007336.PDF,2026-09-23T16:06:44+00:00
688271,联影医疗,2018,2018-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,324228863.82,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2018,2018-12-31,OTHER_CURRENT_ASSET,其他流动资产,69624840.35,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2018,2018-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,23284522.37,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2019,2019-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,22709183.49,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2019,2019-12-31,OTHER_CURRENT_ASSET,其他流动资产,95878490.21,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2019,2019-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,340132847.22,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2020,2020-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,51778432.95,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2020,2020-12-31,OTHER_CURRENT_ASSET,其他流动资产,207275108.69,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2020,2020-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,363816196.32,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2021,2021-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,400368465.25,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2021,2021-12-31,OTHER_CURRENT_ASSET,其他流动资产,94686513.26,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2021,2021-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,70661865.48,,0.00,,,report_not_found,,,,2026-09-23T16:06:44+00:00
688271,联影医疗,2023,2023-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,191997664.56,191997664.56,0.00,,1.0,ok,2024-04-27,联影医疗2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-27/1219885630.PDF,2026-09-23T16:06:44+00:00
688271,联影医疗,2023,2023-12-31,OTHER_CURRENT_ASSET,其他流动资产,110944415.22,110944415.22,0.00,,1.0,ok,2024-04-27,联影医疗2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-27/1219885630.PDF,2026-09-23T16:06:44+00:00
688271,联影医疗,2023,2023-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,165223148.06,166714410.42,0.00,,1.0,ok,2024-04-27,联影医疗2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-27/1219885630.PDF,2026-09-23T16:06:44+00:00
688271,联影医疗,2024,2024-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,290564565.05,290564565.05,0.00,,1.0,ok,2025-04-29,联影医疗2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-29/1223362977.PDF,2026-09-23T16:06:44+00:00
688271,联影医疗,2024,2024-12-31,OTHER_CURRENT_ASSET,其他流动资产,225032196.91,225032196.91,0.00,,1.0,ok,2025-04-29,联影医疗2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-29/1223362977.PDF,2026-09-23T16:06:44+00:00
688271,联影医疗,2024,2024-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,97227715.69,97743663.65,0.00,,1.0,ok,2025-04-29,联影医疗2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-29/1223362977.PDF,2026-09-23T16:06:44+00:00
688271,联影医疗,2025,2025-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,325604781.54,325604781.54,0.00,,1.0,ok,2026-04-29,联影医疗2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-29/1225233728.PDF,2026-09-23T16:06:44+00:00
688271,联影医疗,2025,2025-12-31,OTHER_CURRENT_ASSET,其他流动资产,243037673.10,243037673.10,0.00,,1.0,ok,2026-04-29,联影医疗2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-29/1225233728.PDF,2026-09-23T16:06:44+00:00
688271,联影医疗,2025,2025-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,556180212.23,556839204.66,427849622.56,定期存单:427849622.56,1.0,ok,2026-04-29,联影医疗2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-29/1225233728.PDF,2026-09-23T16:06:44+00:00
688278,特宝生物,2021,2021-12-31,OTHER_CURRENT_ASSET,其他流动资产,1332993.38,1332993.38,0.00,,1.0,ok,2022-03-31,特宝生物：2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-03-31/1212754900.PDF,2026-09-23T16:06:45+00:00
688278,特宝生物,2021,2021-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,45828556.16,45828556.16,0.00,,1.0,ok,2022-03-31,特宝生物：2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-03-31/1212754900.PDF,2026-09-23T16:06:45+00:00
688278,特宝生物,2023,2023-12-31,OTHER_CURRENT_ASSET,其他流动资产,923793.45,923793.45,0.00,,1.0,ok,2024-03-29,特宝生物：2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-03-29/1219449312.PDF,2026-09-23T16:06:45+00:00
688278,特宝生物,2023,2023-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,75788996.16,75788996.16,0.00,,1.0,ok,2024-03-29,特宝生物：2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-03-29/1219449312.PDF,2026-09-23T16:06:45+00:00
688278,特宝生物,2024,2024-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,30739961.61,30739961.61,30739961.61,额期初余额一年内到期的债权投资一年内到期的其他债权投资一年内到期的其他非流动资产:30739961.61,1.0,ok,2025-03-28,特宝生物：2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926573.PDF,2026-09-23T16:06:45+00:00
688278,特宝生物,2024,2024-12-31,OTHER_CURRENT_ASSET,其他流动资产,1748697.09,1748697.09,0.00,,1.0,ok,2025-03-28,特宝生物：2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926573.PDF,2026-09-23T16:06:45+00:00
688278,特宝生物,2024,2024-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,18668549.83,18668549.83,0.00,,1.0,ok,2025-03-28,特宝生物：2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-28/1222926573.PDF,2026-09-23T16:06:45+00:00
688281,华秦科技,2018,2018-12-31,OTHER_CURRENT_ASSET,其他流动资产,2136546.57,,0.00,,,report_not_found,,,,2026-09-23T16:06:45+00:00
688281,华秦科技,2018,2018-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,235258.62,,0.00,,,report_not_found,,,,2026-09-23T16:06:45+00:00
688281,华秦科技,2020,2020-12-31,OTHER_CURRENT_ASSET,其他流动资产,7515473.54,,0.00,,,report_not_found,,,,2026-09-23T16:06:45+00:00
688281,华秦科技,2020,2020-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,2502927.54,,0.00,,,report_not_found,,,,2026-09-23T16:06:45+00:00
688281,华秦科技,2022,2022-12-31,OTHER_CURRENT_ASSET,其他流动资产,5359388.21,5359388.21,0.00,,1.0,ok,2023-04-21,2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-21/1216491890.PDF,2026-09-23T16:06:45+00:00
688281,华秦科技,2022,2022-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,181051338.06,181051338.06,0.00,,1.0,ok,2023-04-21,2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-21/1216491890.PDF,2026-09-23T16:06:45+00:00
688281,华秦科技,2023,2023-12-31,OTHER_CURRENT_ASSET,其他流动资产,17189302.00,17189302.00,0.00,,1.0,ok,2024-04-19,2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-19/1219670270.PDF,2026-09-23T16:06:45+00:00
688281,华秦科技,2023,2023-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,175587268.64,175587268.64,0.00,,1.0,ok,2024-04-19,2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-19/1219670270.PDF,2026-09-23T16:06:45+00:00
688281,华秦科技,2024,2024-12-31,OTHER_CURRENT_ASSET,其他流动资产,45614227.43,45614227.43,0.00,,1.0,ok,2025-04-25,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-25/1223282161.PDF,2026-09-23T16:06:45+00:00
688281,华秦科技,2024,2024-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,64527246.82,64527246.82,0.00,,1.0,ok,2025-04-25,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-04-25/1223282161.PDF,2026-09-23T16:06:45+00:00
688281,华秦科技,2025,2025-12-31,NONCURRENT_ASSET_1YEAR,一年内到期的非流动资产,5614986.08,5614986.08,0.00,,1.0,ok,2026-04-28,2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-28/1225205240.PDF,2026-09-23T16:06:45+00:00
688281,华秦科技,2025,2025-12-31,OTHER_CURRENT_ASSET,其他流动资产,84770796.19,84770796.19,0.00,,1.0,ok,2026-04-28,2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-28/1225205240.PDF,2026-09-23T16:06:45+00:00
688281,华秦科技,2025,2025-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,18878061.90,18878061.90,0.00,,1.0,ok,2026-04-28,2025年年度报告,http://static.cninfo.com.cn/finalpage/2026-04-28/1225205240.PDF,2026-09-23T16:06:45+00:00
688300,联瑞新材,2019,2019-12-31,OTHER_CURRENT_ASSET,其他流动资产,161931389.87,161931389.87,160077576.71,理财产品-本金:160000000.00;-2019年年度报告132/177理财产品-应计利息:77576.71,1.0,ok,2020-04-23,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-23/1207557035.PDF,2026-09-23T16:06:45+00:00
688300,联瑞新材,2019,2019-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,1911233.53,1911233.53,0.00,,1.0,ok,2020-04-23,2019年年度报告,http://static.cninfo.com.cn/finalpage/2020-04-23/1207557035.PDF,2026-09-23T16:06:45+00:00
688300,联瑞新材,2020,2020-12-31,OTHER_CURRENT_ASSET,其他流动资产,352408463.14,352408463.14,351655116.44,理财产品-本金:350000000.00;理财产品-应计利息:1655116.44,1.0,ok,2021-04-21,联瑞新材2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-21/1209740925.PDF,2026-09-23T16:06:45+00:00
688300,联瑞新材,2020,2020-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,55385148.40,55385148.40,0.00,,1.0,ok,2021-04-21,联瑞新材2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-21/1209740925.PDF,2026-09-23T16:06:45+00:00
688300,联瑞新材,2021,2021-12-31,OTHER_CURRENT_ASSET,其他流动资产,83775346.18,83775346.18,70073041.10,理财产品-本金:70000000.00;理财产品-应计利息:73041.10,1.0,ok,2022-03-31,联瑞新材2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-03-31/1212753783.PDF,2026-09-23T16:06:45+00:00
688300,联瑞新材,2021,2021-12-31,OTHER_NONCURRENT_ASSET,其他非流动资产,29123450.53,29123450.53,0.00,,1.0,ok,2022-03-31,联瑞新材2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-03-31/1212753783.PDF,2026-09-23T16:06:45+00:00
