group,bp,arm,metric,key,level,delta,better_count,unit
U2,0,F100,top1_max,单票权重最大,0.7411421757153955,-0.22167953192365125,,descriptive
U2,0,F100,top1_over60,单票超60%天数占比,0.36403928724721685,-0.18749974873065656,,descriptive
U2,0,F100,top3,前三权重中位,0.9123150950555667,-0.43057089820923133,,descriptive
U2,0,F100,positions,持仓数中位,5.0,-2.0,,descriptive
U2,0,F100,rolling10_cagr,滚动10年年化中位,0.2755533440993342,-0.23072141579476457,,descriptive
full,30,BASE,滚5中位,滚动5年年化中位,0.4889664126917421,0.0,0,fraction
full,30,BASE,滚5P25,滚动5年年化P25,0.4263151803034545,0.0,0,fraction
full,30,BASE,滚5最差,滚动5年年化最差,0.2724286862950226,0.0,0,fraction
full,30,BASE,滚5回撤,滚动5年回撤中位,0.43986133579282294,0.0,0,fraction
full,30,BASE,滚5Calmar,滚动5年Calmar中位,1.1289245691550824,0.0,0,ratio
full,30,BASE,滚5Sharpe,滚动5年Sharpe中位,1.0478763114341163,0.0,0,ratio
full,30,BASE,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
full,30,BASE,年化,年化,0.42741562001682387,0.0,0,fraction
full,30,BASE,最大回撤,最大回撤,0.48103796948144234,0.0,0,fraction
full,30,BASE,Calmar,Calmar,0.9010897683105406,0.0,0,ratio
full,30,BASE,Sharpe,Sharpe,0.9758958505543194,0.0,0,ratio
full,30,BASE,5年块中位,互不重叠5年块中位,0.603278359819724,0.0,0,fraction
full,30,BASE,滚3中位,滚动3年年化中位,0.4784764606253099,0.0,0,fraction
full,30,BASE,滚3回撤,滚动3年回撤中位,0.4309805569006485,0.0,0,fraction
full,30,BASE,逐年中位,逐年收益中位,0.37257687498758585,0.0,0,fraction
full,30,BASE,逐年最差,逐年最差,-0.17878170571943397,0.0,0,fraction
full,30,BASE,换手,年均换手,6.302428606530433,0.0,0,ratio
full,30,BASE,仓位,平均仓位,1.5742338736888315,0.0,0,fraction
full,30,BASE,top1,单票权重中位,0.6286064367460722,0.0,,descriptive
full,30,BASE,top1_p90,单票权重P90,0.7508151282668408,0.0,,descriptive
full,30,BASE,top1_max,单票权重最大,0.9293683951680263,0.0,,descriptive
full,30,BASE,top1_over60,单票超60%天数占比,0.69691552504097,0.0,,descriptive
full,30,BASE,top3,前三权重中位,1.4273089851075014,0.0,,descriptive
full,30,BASE,positions,持仓数中位,7.0,0.0,,descriptive
full,30,BASE,rolling10_cagr,滚动10年年化中位,0.4731257804243072,0.0,,descriptive
full,30,P24,滚5中位,滚动5年年化中位,0.373529945971548,-0.11738145979761483,0,fraction
full,30,P24,滚5P25,滚动5年年化P25,0.317236121986221,-0.09743358618644671,0,fraction
full,30,P24,滚5最差,滚动5年年化最差,0.1516166156650719,-0.03155056099932885,1,fraction
full,30,P24,滚5回撤,滚动5年回撤中位,0.3629596642199432,-0.08047760606363774,14,fraction
full,30,P24,滚5Calmar,滚动5年Calmar中位,0.9919987964818913,-0.11544136117444626,3,ratio
full,30,P24,滚5Sharpe,滚动5年Sharpe中位,0.9727921248979177,-0.06112972995936644,2,ratio
full,30,P24,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
full,30,P24,年化,年化,0.35489416936224794,-0.09142117246886716,0,fraction
full,30,P24,最大回撤,最大回撤,0.4144242599656156,-0.0634208566576776,14,fraction
full,30,P24,Calmar,Calmar,0.8584029097605135,-0.05358957918202811,5,ratio
full,30,P24,Sharpe,Sharpe,0.948685871594954,-0.030957601359485443,3,ratio
full,30,P24,5年块中位,互不重叠5年块中位,0.46942901265924336,-0.12548117948179843,0,fraction
full,30,P24,滚3中位,滚动3年年化中位,0.36341363152931694,-0.10950601319833642,0,fraction
full,30,P24,滚3回撤,滚动3年回撤中位,0.3589453406172823,-0.07033570890055452,14,fraction
full,30,P24,逐年中位,逐年收益中位,0.29305726425701933,-0.07033955592776714,2,fraction
full,30,P24,逐年最差,逐年最差,-0.11269003438895059,0.07087944219482417,14,fraction
full,30,P24,换手,年均换手,7.0866027642587754,0.7131618576520888,3,ratio
full,30,P24,仓位,平均仓位,1.3013894990778616,-0.2784170640694521,14,fraction
full,30,P24,top1,单票权重中位,0.5562935317802079,-0.0743074779500496,,descriptive
full,30,P24,top1_p90,单票权重P90,0.6228035971692236,-0.12999700806660563,,descriptive
full,30,P24,top1_max,单票权重最大,0.7009682000284245,-0.24834664136558743,,descriptive
full,30,P24,top1_over60,单票超60%天数占比,0.27647849337527225,-0.42672436842097194,,descriptive
full,30,P24,top3,前三权重中位,1.1548289283280462,-0.271906489125067,,descriptive
full,30,P24,positions,持仓数中位,6.0,-1.0,,descriptive
full,30,P24,rolling10_cagr,滚动10年年化中位,0.3692303301554999,-0.09375917871057204,,descriptive
full,30,V30,滚5中位,滚动5年年化中位,0.3116141828941392,-0.17379404286326183,0,fraction
full,30,V30,滚5P25,滚动5年年化P25,0.2673424289148415,-0.1357007257934948,0,fraction
full,30,V30,滚5最差,滚动5年年化最差,0.19349725084057057,-0.05202600321443107,1,fraction
full,30,V30,滚5回撤,滚动5年回撤中位,0.3408619812595723,-0.09887588977104445,14,fraction
full,30,V30,滚5Calmar,滚动5年Calmar中位,0.8987611927648222,-0.2330801669208355,1,ratio
full,30,V30,滚5Sharpe,滚动5年Sharpe中位,0.9395319905069051,-0.10671218481893169,1,ratio
full,30,V30,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
full,30,V30,年化,年化,0.2782558002736937,-0.1701629869418595,0,fraction
full,30,V30,最大回撤,最大回撤,0.3807521905536545,-0.09905625478128333,14,fraction
full,30,V30,Calmar,Calmar,0.735228113526865,-0.21477972496339426,0,ratio
full,30,V30,Sharpe,Sharpe,0.872007932430477,-0.17051855475582717,0,ratio
full,30,V30,5年块中位,互不重叠5年块中位,0.3475450584640811,-0.265265376833438,0,fraction
full,30,V30,滚3中位,滚动3年年化中位,0.308767076799051,-0.15136300851674833,0,fraction
full,30,V30,滚3回撤,滚动3年回撤中位,0.34011381614702096,-0.09357296406349219,14,fraction
full,30,V30,逐年中位,逐年收益中位,0.29918234783794023,-0.1262482555251812,1,fraction
full,30,V30,逐年最差,逐年最差,-0.09727474271014863,0.07038185332549829,14,fraction
full,30,V30,换手,年均换手,5.845570066412323,-0.1710574229424191,9,ratio
full,30,V30,仓位,平均仓位,1.1085109810762979,-0.46633382660555045,14,fraction
full,30,V30,top1,单票权重中位,0.5396096671952224,-0.09387510911350794,,descriptive
full,30,V30,top1_p90,单票权重P90,0.6194405408194006,-0.1346736672094544,,descriptive
full,30,V30,top1_max,单票权重最大,0.6819365846535411,-0.2590961522105539,,descriptive
full,30,V30,top1_over60,单票超60%天数占比,0.23609646804358414,-0.44503722930707723,,descriptive
full,30,V30,top3,前三权重中位,0.9634508878309024,-0.452562722593408,,descriptive
full,30,V30,positions,持仓数中位,6.0,-1.0,,descriptive
full,30,V30,rolling10_cagr,滚动10年年化中位,0.31149713323975736,-0.1721572499752918,,descriptive
A,30,BASE,滚5中位,滚动5年年化中位,0.547287047844685,0.0,0,fraction
A,30,BASE,滚5P25,滚动5年年化P25,0.4151853133717517,0.0,0,fraction
A,30,BASE,滚5最差,滚动5年年化最差,0.22285939729541682,0.0,0,fraction
A,30,BASE,滚5回撤,滚动5年回撤中位,0.49328354743762926,0.0,0,fraction
A,30,BASE,滚5Calmar,滚动5年Calmar中位,1.1809532067943629,0.0,0,ratio
A,30,BASE,滚5Sharpe,滚动5年Sharpe中位,1.2217269430181057,0.0,0,ratio
A,30,BASE,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
A,30,BASE,年化,年化,0.5143465651339569,0.0,0,fraction
A,30,BASE,最大回撤,最大回撤,0.5028415872150312,0.0,0,fraction
A,30,BASE,Calmar,Calmar,1.0216875730740982,0.0,0,ratio
A,30,BASE,Sharpe,Sharpe,1.1951921838473822,0.0,0,ratio
A,30,BASE,5年块中位,互不重叠5年块中位,0.6789934605919012,0.0,0,fraction
A,30,BASE,滚3中位,滚动3年年化中位,0.4948566669468466,0.0,0,fraction
A,30,BASE,滚3回撤,滚动3年回撤中位,0.4366258597232258,0.0,0,fraction
A,30,BASE,逐年中位,逐年收益中位,0.4659966128235997,0.0,0,fraction
A,30,BASE,逐年最差,逐年最差,-0.27653316133548167,0.0,0,fraction
A,30,BASE,换手,年均换手,5.844616491510209,0.0,0,ratio
A,30,BASE,仓位,平均仓位,1.5210969137511134,0.0,0,fraction
A,30,BASE,top1,单票权重中位,0.607746591787324,0.0,,descriptive
A,30,BASE,top1_p90,单票权重P90,0.7355927437657814,0.0,,descriptive
A,30,BASE,top1_max,单票权重最大,0.9730032305136749,0.0,,descriptive
A,30,BASE,top1_over60,单票超60%天数占比,0.5635681815086118,0.0,,descriptive
A,30,BASE,top3,前三权重中位,1.3506038813132157,0.0,,descriptive
A,30,BASE,positions,持仓数中位,6.0,0.0,,descriptive
A,30,BASE,rolling10_cagr,滚动10年年化中位,0.49608140282919233,0.0,,descriptive
A,30,P24,滚5中位,滚动5年年化中位,0.4269765370371832,-0.11440228287104226,0,fraction
A,30,P24,滚5P25,滚动5年年化P25,0.3540732593464344,-0.06245284626759484,1,fraction
A,30,P24,滚5最差,滚动5年年化最差,0.20673749251980988,-0.008696633021122224,5,fraction
A,30,P24,滚5回撤,滚动5年回撤中位,0.395305388933279,-0.10440950770202378,14,fraction
A,30,P24,滚5Calmar,滚动5年Calmar中位,1.2003109042941988,-0.047121540671016926,6,ratio
A,30,P24,滚5Sharpe,滚动5年Sharpe中位,1.1597900168718571,-0.022527315856322283,4,ratio
A,30,P24,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
A,30,P24,年化,年化,0.43761027277698084,-0.07427170868895527,0,fraction
A,30,P24,最大回撤,最大回撤,0.4612894163519963,-0.03426490844320962,13,fraction
A,30,P24,Calmar,Calmar,0.8945326113438142,-0.09546228980323884,2,ratio
A,30,P24,Sharpe,Sharpe,1.177081627035466,-0.03270244806649736,3,ratio
A,30,P24,5年块中位,互不重叠5年块中位,0.5471303885390875,-0.1286548617343914,0,fraction
A,30,P24,滚3中位,滚动3年年化中位,0.40824606368698113,-0.09144817967529417,0,fraction
A,30,P24,滚3回撤,滚动3年回撤中位,0.3369441750879913,-0.10849362862793727,14,fraction
A,30,P24,逐年中位,逐年收益中位,0.4077337692620764,-0.11971353784896233,3,fraction
A,30,P24,逐年最差,逐年最差,-0.25672841956383397,0.02769670283680631,12,fraction
A,30,P24,换手,年均换手,6.315808809232701,0.39356765631221746,0,ratio
A,30,P24,仓位,平均仓位,1.304872584091679,-0.22128062347481348,14,fraction
A,30,P24,top1,单票权重中位,0.5523779909726683,-0.056683354953666,,descriptive
A,30,P24,top1_p90,单票权重P90,0.633716991082274,-0.0993916332732,,descriptive
A,30,P24,top1_max,单票权重最大,0.7253695255022314,-0.24173075599445681,,descriptive
A,30,P24,top1_over60,单票超60%天数占比,0.2695322622674864,-0.3028806385178461,,descriptive
A,30,P24,top3,前三权重中位,1.145596550868057,-0.2065974832228339,,descriptive
A,30,P24,positions,持仓数中位,6.0,0.0,,descriptive
A,30,P24,rolling10_cagr,滚动10年年化中位,0.40032525193001,-0.09878372209914843,,descriptive
A,30,V30,滚5中位,滚动5年年化中位,0.35878474919222936,-0.19385110691850904,0,fraction
A,30,V30,滚5P25,滚动5年年化P25,0.3059199478399931,-0.12570653609472726,0,fraction
A,30,V30,滚5最差,滚动5年年化最差,0.20456811086781534,-0.03483094194271641,2,fraction
A,30,V30,滚5回撤,滚动5年回撤中位,0.33087105587363125,-0.16917743709143435,14,fraction
A,30,V30,滚5Calmar,滚动5年Calmar中位,1.0883514357982487,-0.07068471628625184,1,ratio
A,30,V30,滚5Sharpe,滚动5年Sharpe中位,1.1017312850288976,-0.11951953320552566,0,ratio
A,30,V30,负窗%,滚动5年为负的窗口占比,0.0,0.0,0,fraction
A,30,V30,年化,年化,0.348306893090918,-0.1714869345471145,0,fraction
A,30,V30,最大回撤,最大回撤,0.37106067800006826,-0.13009140841044586,14,fraction
A,30,V30,Calmar,Calmar,0.9245870684562332,-0.08686498570359685,3,ratio
A,30,V30,Sharpe,Sharpe,1.0850798446963008,-0.12590363916255964,0,ratio
A,30,V30,5年块中位,互不重叠5年块中位,0.4455623595951348,-0.22964728848463256,0,fraction
A,30,V30,滚3中位,滚动3年年化中位,0.3591569947984242,-0.1447895237872574,0,fraction
A,30,V30,滚3回撤,滚动3年回撤中位,0.32779721690892394,-0.11417350108899837,14,fraction
A,30,V30,逐年中位,逐年收益中位,0.42767590331098315,-0.13905771869953187,4,fraction
A,30,V30,逐年最差,逐年最差,-0.20915073894792485,0.08232100262314052,14,fraction
A,30,V30,换手,年均换手,7.062878991142615,1.17604237473371,0,ratio
A,30,V30,仓位,平均仓位,1.1962706951237356,-0.3171100476642047,14,fraction
A,30,V30,top1,单票权重中位,0.5366008356097014,-0.0762554979047197,,descriptive
A,30,V30,top1_p90,单票权重P90,0.6302536989736953,-0.10315080583849828,,descriptive
A,30,V30,top1_max,单票权重最大,0.7229133474096308,-0.2488734338772634,,descriptive
A,30,V30,top1_over60,单票超60%天数占比,0.30556088982156054,-0.2703445994621231,,descriptive
A,30,V30,top3,前三权重中位,0.9928106955921296,-0.3761101039022606,,descriptive
A,30,V30,positions,持仓数中位,6.0,0.0,,descriptive
A,30,V30,rolling10_cagr,滚动10年年化中位,0.3510523021820796,-0.1632377115060778,,descriptive
