security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,roe0_normalized,roe0_mode,growth_confirmed,roe_window,roe_efficiency,incremental_roe,incremental_roe_basis,cash_roe0,owner_earnings0,v_zero_growth,incremental_roe_used,ame_path,nopat_ps,roic0,incremental_roic,reinvestment_rate,wacc,cost_of_debt,tax_rate,net_debt_ps,fin_net_debt_ps,minority_book_ps,ev_ps,owner_earnings_true_ps,roic_path,minority_share,minority_share_basis,roic_nopat_mode,roic_g_source,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout,v_bear,v_bull,valuation_quality_score,valuation_quality_notes,bps_operating,external_equity_ps,external_equity_cum_ps,shares_est,bps_basis_date,equity_anchor_mode,peak_weight,growth_trust,trough_weight,ttm_factor,growth_damp,maintenance_ratio,maintenance_raw_ratio,maintenance_status,maintenance_intervals,maintenance_positive_intervals,maintenance_net_reinvestment,maintenance_growth_allowance,maintenance_nopat_total,cash_blocked,wc_aggregation,wc_first_period,wc_last_period,wc_start,wc_end,wc_change,wc_financing_start,wc_financing_end,wc_conflict_years,minority_claim_status,minority_claim_event,minority_fixed_claim_ps,minority_dividend_floor_ps,model_evaluated_at,model_evaluated_report_date,forecast_overlay,forecast_notice_date,forecast_report_date,forecast_profit_yi,forecast_source,pre_overlay_iv,pre_overlay_report_date,pre_overlay_notice_date,bps_scale,overlay_note,exright_factor,exright_cash,exright_note
603156,养元饮品,L2,2026-06-30,2026-08-22,2026-08-22,ok,,1.0870,0.1530,weightavg_ttm,6.9641,1.1828,0.1731,0.1329,,0.132900,lift2(孰高),,5,0.6064,,n/a,,,16.9937,,,0.9613,4.5524,,-0.0766,0.0963,0.0200,0.2267,-6.5139,-6.8850,0.0021,6.2066,1.3959,growth,0.0000,earnings,"blend(λ=0.5,w=0.00,v=0.00)",none,,-0.0680,,0.0000,,tier,,,,0.1000,0.0300,0.1163,12.7205,11.3984,14.0425,0.20,10.5764,13.75,12.16,0.2636,0.0000,11.2508,15.4401,62,hist12/cv5/term20/path20/legs5,6.4511,0.1309,0.3821,1260277566,2026-08-22,shares_ref,0.000,0.50,0.000,1.0874,0.8337,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-1630592271.0700,-2158662066.6100,-528069795.5400,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-22,2026-06-30,,,,,,,,,,,1.000000,0.5000,除权归一化至 2026-09-23 现价口径：2026-09-23 现金0.5/送转0
603195,公牛集团,L2,2026-06-30,2026-08-28,2026-08-28,ok,,2.3100,0.2518,weightavg_ttm,8.4222,2.4279,0.2828,0.2828,,0.282800,normalized,,5,0.5807,0.2155,raw,,,27.7456,,,1.9539,2.3003,1.2034,0.1055,0.0966,0.0294,0.1690,-7.5107,-7.6746,0.0056,14.3190,2.2404,growth,0.0000,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.0592,,0.0422,,tier,,,,0.1000,0.0300,0.1166,21.8297,19.6467,24.0127,0.20,17.4638,11.17,9.45,0.3636,0.0000,16.4910,28.9224,84,hist12/cv20/term20/path20/legs12,7.9541,-0.1583,0.6265,1807973428,2026-08-28,shares_ref,0.000,0.50,0.000,1.0224,0.9899,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-1327496867.5600,-1823819168.0400,-496322300.4800,927023.0000,19820158.5600,0,,,0.0000,0.0000,2026-08-28,2026-06-30,,,,,,,,,,,,,
603259,药明康德,L2,2026-06-30,2026-08-04,2026-08-04,ok,,7.4900,0.2782,weightavg_ttm,27.9291,10.4462,0.3665,0.1899,,0.189900,lift2(孰高),,9,0.1770,0.3615,n/a,,,71.6431,,,5.3758,0.2435,0.5968,0.4171,0.0928,0.0303,0.1913,-13.1345,-14.8472,0.1929,67.3350,4.9140,growth,0.0096,earnings,ttm_growth,capital,,0.3168,,0.1668,,tier,,,,0.1000,0.0300,0.1128,80.4695,72.3715,88.5674,0.20,64.7836,15.06,10.81,0.9102,0.0000,50.5205,147.6367,69,hist12/cv20/term5/path20/legs12,23.2908,-0.4105,5.0489,2983757155,2026-08-04,shares_ref,0.000,1.00,0.000,1.1316,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,4615052597.3100,6742910948.9500,2127858351.6400,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-04,2026-06-30,,,,,,,,,,,1.000000,0.5100,除权归一化至 2026-09-23 现价口径：2026-09-04 现金0.51/送转0
603279,景津装备,L2,2026-06-30,2026-08-26,2026-08-26,ok,,0.7100,0.0934,weightavg_ttm,7.9106,1.4420,0.1822,0.1822,,0.182200,normalized,,9,0.0113,-0.1302,pre_adjusted,,,21.2875,,,1.7534,0.3306,-0.1661,-0.1908,0.0966,0.0274,0.2439,-3.1427,-3.1440,0.0000,13.8057,1.5100,growth,0.0000,book_fallback,trough_median,none,,-0.2473,,0.0000,,tier,,,,0.1000,0.0300,0.1166,16.9484,15.2536,18.6432,0.20,13.5587,9.67,23.87,0.6228,0.0000,12.8568,22.1131,61,hist12/cv12/term12/path20/legs5,8.2173,-0.0013,-0.3054,576373000,2026-08-26,shares_ref,0.000,0.00,1.000,0.7819,0.4817,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,362934612.1200,-236856209.5700,-599790821.6900,118637421.6900,164817891.1900,0,,,0.0000,0.0000,2026-08-26,2026-06-30,,,,,,,,,,,,,
603288,海天味业,L2,2026-06-30,2026-08-27,2026-08-27,ok,,1.2500,0.1744,weightavg_ttm,6.6806,1.4679,0.2099,0.2177,down,0.209852,normalized,,5,0.4875,0.0487,raw,,,17.6817,,,1.1337,1.9767,,0.1355,0.0997,0.0587,0.1803,-6.3060,-6.6900,0.0859,7.2674,1.1634,growth,0.0010,earnings,ttm_growth,none,,0.0742,,0.0000,,tier,,,,0.1000,0.0300,0.1197,13.5734,12.2160,14.9307,0.20,10.8587,11.97,10.86,0.3529,0.0000,11.2665,16.2112,77,hist12/cv20/term20/path20/legs5,5.6450,-0.2982,1.3337,5851824944,2026-08-27,shares_ref,0.000,1.00,0.000,1.0392,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-5751713413.6900,-5478163050.1800,273550363.5100,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-27,2026-06-30,,,,,,,,,,,,,
603338,浙江鼎力,L2,2026-06-30,2026-08-28,2026-08-28,ok,,3.6200,0.1613,weightavg_ttm,23.2655,4.5075,0.1932,0.1932,,0.193200,normalized,,5,0.1754,0.1800,n/a,,,50.3505,,,3.8825,0.2727,0.2082,0.3287,0.0933,0.0200,0.1490,-8.7196,-8.7913,0.0058,38.2063,2.2441,growth,0.0001,earnings,median3,capital,,0.0663,,0.0684,,tier,,,,0.1000,0.0300,0.1133,46.9258,42.2332,51.6184,0.20,37.5407,12.09,12.96,0.7497,0.0000,32.8957,69.8137,76,hist12/cv20/term12/path20/legs12,18.7913,-0.0659,4.5401,506347879,2026-08-28,shares_ref,0.000,0.00,0.000,0.9670,0.9670,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,986728238.4800,1439843421.7900,453115183.3100,17801753.7000,6866314.4600,0,,,0.0000,0.0000,2026-08-28,2026-06-30,,,,,,,,,,,,,
603369,今世缘,L2,2026-06-30,2026-08-18,2026-08-18,ok,,1.9704,0.1477,weightavg_ttm,13.7536,3.2651,0.2374,0.2374,,0.237400,normalized,,5,0.0831,0.0800,n/a,,,37.0982,,,2.8896,1.0096,0.0674,0.8687,0.0935,0.0200,0.2474,-6.1827,-6.1828,0.0000,23.3220,1.0500,growth,0.0000,book_fallback,median3,capital,,-0.0576,,0.0586,,tier,,,,0.1000,0.0300,0.1135,29.5046,26.5542,32.4551,0.20,23.6037,10.21,14.97,0.5217,0.0000,20.1021,43.7138,69,hist12/cv5/term20/path20/legs12,14.1013,-0.0001,-0.3475,1246800037,2026-08-18,shares_ref,0.000,0.00,0.000,0.9435,0.6868,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-284143555.7300,2821309440.2700,3105452996.0000,21847700.0000,26377800.2800,0,,,0.0000,0.0000,2026-08-18,2026-06-30,,,,,,,,,,,,,
603501,豪威集团,L2,2026-06-30,2026-08-25,2026-08-25,ok,,2.6500,0.1111,weightavg_ttm,25.7447,3.0685,0.1339,0.1339,,0.133900,normalized,,9,0.0253,-0.0480,pre_adjusted,,,41.0205,,,2.7450,0.1566,-0.0772,0.4247,0.0830,0.0390,0.1237,-7.9489,-5.1054,-0.0149,30.4468,2.3039,growth,0.0000,earnings,"blend(λ=0.5,w=0.00,v=0.00)",none,,,,0.0000,,tier,,,,0.1000,0.0300,0.1030,38.3957,34.5561,42.2353,0.20,30.7165,13.99,14.49,0.6587,0.2282,29.8268,50.5178,54,hist12/cv5/term12/path20/legs5,19.1367,2.8435,3.7645,1277838124,2026-08-25,shares_eps|book_break,0.000,0.50,0.000,0.8002,0.8002,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,8586887963.8000,10010844938.5100,1423956974.7100,228746966.6700,219184600.1300,0,,,0.0000,0.0000,2026-08-25,2026-06-30,,,,,,,,,,,,,
603505,金石资源,L2,2026-06-30,2026-08-21,2026-08-21,ok,,0.3500,0.1595,weightavg_ttm,2.2383,0.4200,0.1878,0.1878,,0.187800,normalized,,9,0.1797,0.2705,raw,,,4.7470,,,0.5258,0.1284,0.0500,1.9300,0.0574,0.0320,0.1248,4.4188,3.7027,0.7188,10.7022,-0.2871,growth,0.0231,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.0431,,0.0500,,tier,,,,0.1000,0.0300,0.0774,6.2834,5.6551,6.9117,0.20,5.0267,11.95,17.95,0.9283,0.0000,0.9044,24.1274,61,hist12/cv12/term5/path20/legs12,2.3972,0.0027,-0.1616,841668813,2026-08-21,shares_ref,0.000,0.50,0.000,0.8882,0.8882,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,214340640.2500,720092894.6100,505752254.3600,199648670.4400,893530171.9300,0,,,0.0000,0.0000,2026-08-21,2026-06-30,,,,,,,,,,,,,
603508,思维列控,L2,2026-06-30,2026-08-08,2026-08-08,ok,,1.4900,0.1390,weightavg_ttm,10.8098,2.0003,0.1850,0.0930,,0.093000,lift2(孰高),,9,0.0920,,pre_adjusted,,,12.0495,,,0.9494,0.1309,0.7311,0.0942,0.1000,0.0200,0.1581,-2.5282,-3.0258,0.3752,10.2258,1.6773,growth,0.0374,earnings,cyclical_median,capital,,0.1368,,0.0377,,tier,,,,0.1000,0.0300,0.1200,12.7540,11.4786,14.0294,0.20,10.2032,13.43,8.56,0.5490,0.6539,10.4856,15.9715,74,hist12/cv20/term20/path10/legs12,10.0335,-0.0018,0.7781,381274377,2026-08-08,shares_ref,1.000,1.00,0.000,1.0254,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,786646620.8000,1024941388.4300,238294767.6300,60420685.0700,69661397.4000,0,,,0.0000,0.0000,2026-08-08,2026-06-30,,,,,,,,,,,,,
603529,爱玛科技,L2,2026-06-30,2026-08-25,2026-08-25,ok,,1.6900,0.1495,weightavg_ttm,11.3365,2.9153,0.2565,0.2565,,0.256500,normalized,,9,0.1570,0.2861,raw,,,37.9455,,,2.2227,,,0.5412,0.0884,0.0307,0.1233,-12.7906,-13.0968,0.1069,,3.5477,zero_growth,0.0080,earnings,median3,,,-0.1056,,0.0000,,tier,,,,0.1000,0.0300,0.1200,37.9455,34.1510,41.7401,0.20,30.3564,17.07,22.45,1.0000,,35.3881,41.1556,37,hist12/cv5/term5/path10/legs5,9.7141,0.0010,1.6214,897016651,2026-08-25,shares_ref,0.000,0.00,0.000,0.7309,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-6652846281.1600,-10105671663.8500,-3452825382.6900,49295422.5900,29894045.8900,0,,,0.0000,0.0000,2026-08-25,2026-06-30,,,,,,,,,,,,,
603596,伯特利,L2,2026-06-30,2026-08-28,2026-08-28,ok,,2.0100,0.1816,weightavg_ttm,9.1682,1.6668,0.1821,0.1811,,0.181100,lift2(孰高),,5,0.6378,0.1812,raw,,,21.2162,,,1.5631,0.2710,0.1741,0.8982,0.0817,0.0294,0.1363,-2.0871,-2.5334,0.4789,21.1687,0.5893,growth,0.0108,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.2267,,0.1563,,tier,,,,0.1000,0.0300,0.1017,23.2558,20.9303,25.5814,0.20,18.6047,14.88,11.57,0.9166,0.0000,12.8007,50.0096,69,hist12/cv20/term5/path20/legs12,8.1775,0.0326,0.9581,919836592,2026-08-28,shares_ref,0.000,0.50,0.000,1.0910,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,833214628.7600,2312192237.1100,1478977608.3500,739456341.9200,2108214144.9900,0,,,0.0000,0.0000,2026-08-28,2026-06-30,,,,,,,,,,,,,
603606,东方电缆,L2,2026-06-30,2026-08-05,2026-08-05,ok,,1.9600,0.1681,weightavg_ttm,10.2527,1.7259,0.1683,0.1683,,0.168300,normalized,,9,0.2195,0.0081,n/a,,,20.9607,,,1.6791,0.2144,0.0322,0.4524,0.0929,0.0259,0.1675,-2.8948,-2.8972,0.0000,15.7236,2.1543,growth,0.0000,earnings,ttm_growth,capital,,0.1334,,0.0145,,tier,,,,0.1000,0.0300,0.1129,18.6184,16.7566,20.4803,0.20,14.8947,11.09,9.50,0.6626,0.0048,14.0658,24.6457,76,hist12/cv20/term12/path20/legs12,9.1698,-0.0016,1.0845,825258442,2026-08-05,shares_ref,0.000,1.00,0.000,1.0722,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,1747320658.9400,1852130723.6500,104810064.7100,60205961.7300,250212508.8700,0,,,0.0000,0.0000,2026-08-05,2026-06-30,,,,,,,,,,,,,
603806,福斯特,L2,2026-06-30,2026-08-20,2026-08-20,ok,,0.4300,0.0674,weightavg_ttm,6.2418,0.7886,0.1252,0.1252,,0.125200,normalized,,9,0.2839,-0.2146,raw,,,8.9426,,,0.6429,0.1344,-0.5577,0.1919,0.0879,0.0200,0.1483,-1.6281,-1.7292,0.0589,7.1673,0.3675,growth,0.0000,earnings,trough_median,none,,-0.0741,,0.0000,,tier,,,,0.1000,0.0300,0.1079,8.7954,7.9159,9.6749,0.20,7.0363,13.68,20.45,0.5842,0.4996,7.0892,11.1248,69,hist12/cv12/term20/path20/legs5,6.2156,-0.0422,0.0684,2686159856,2026-08-20,shares_ref,0.000,0.50,1.000,1.4501,0.5483,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,6281807243.3800,6364801261.5600,82994018.1800,1384628015.0800,1085179637.6200,0,,,0.0000,0.0000,2026-08-20,2026-06-30,,,,,,,,,,,,,
603855,华荣股份,L2,2026-06-30,2026-08-27,2026-08-27,ok,,1.0800,0.1670,weightavg_ttm,6.8702,1.0389,0.1748,0.1748,,0.174800,normalized,,9,0.2291,-0.0253,n/a,,,16.3180,,,1.3171,0.3682,0.0729,0.5479,0.0936,0.0457,0.1380,-2.3086,-1.6505,0.1634,11.3916,0.1908,growth,0.0208,earnings,median3,capital,,-0.0354,,0.0399,,tier,,,,0.1000,0.0300,0.1136,13.7002,12.3302,15.0703,0.20,10.9602,10.40,12.69,0.6802,0.0000,9.6361,19.7808,76,hist12/cv20/term12/path20/legs12,4.9041,0.9290,1.0371,337511000,2026-08-27,shares_ref,0.000,0.00,0.000,0.9702,0.7698,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,1080927284.5800,1873085528.5700,792158243.9900,226629715.5500,184297394.4200,0,,,0.0000,0.0000,2026-08-27,2026-06-30,,,,,,,,,,,,,
603993,洛阳钼业,L2,2026-06-30,2026-08-20,2026-08-20,ok,,1.3000,0.3320,weightavg_ttm,4.1913,1.9354,0.4579,0.1500,up,0.206100,lift2(孰高),,5,0.5380,0.3535,n/a,,,11.6101,,,1.0943,0.1345,0.6348,0.3056,0.0822,0.0690,0.3167,2.1581,-0.0002,0.9044,16.2630,0.7061,growth,0.1247,earnings,cyclical_median,capital,,1.1973,,0.1222,,tier,,,,0.1000,0.0300,0.1022,14.1049,12.6849,15.5248,0.20,11.3599,12.98,10.92,0.8411,0.0000,7.9891,26.7664,51,hist12/cv12/term5/path10/legs12,3.6215,-0.0358,0.6057,21394310176,2026-08-20,shares_ref,1.000,1.00,0.000,1.3678,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,21435276035.8500,26307249780.6100,4871973744.7600,662973657.8000,59223805.3800,0,,,0.0000,0.0000,2026-08-20,2026-06-30,,,,,,,,,,,1.000000,0.0950,除权归一化至 2026-09-23 现价口径：2026-09-09 现金0.095/送转0
605117,德业股份,L2,2026-06-30,2026-08-27,2026-08-27,ok,,3.9700,0.4176,weightavg_ttm,9.0210,3.9711,0.4428,0.3924,,0.392400,lift2(孰高),,9,0.1046,0.3622,raw,,,46.7127,,,3.1573,0.9755,1.6671,0.1041,0.0805,0.0263,0.1284,-7.5160,-7.5080,0.0167,27.2111,3.3733,growth,0.0017,earnings,"blend(λ=0.5,w=0.13,v=0.00)",capital,,0.2328,,0.0416,,tier,,,,0.1000,0.0300,0.1005,34.7271,31.2544,38.1998,0.20,27.7816,11.00,8.75,0.5631,0.0000,23.2779,53.5654,76,hist12/cv12/term20/path20/legs12,6.5968,0.0655,2.3587,1272157457,2026-08-27,shares_ref,0.129,0.50,0.000,1.3770,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-463117362.7600,-2213545353.2700,-1750427990.5100,20126657.5500,20511712.5300,0,,,0.0000,0.0000,2026-08-27,2026-06-30,,,,,,,,,,,,,
605305,中际联合,L2,2026-06-30,2026-08-26,2026-08-26,ok,,2.5100,0.1805,weightavg_ttm,14.6453,3.0857,0.2100,0.1510,,0.151000,lift2(孰高),,9,0.0220,0.4016,raw,,,33.0166,,,2.2241,0.3476,0.6298,0.4167,0.0979,0.0284,0.1244,-9.9283,-10.3634,0.0088,24.8336,1.2735,growth,0.0000,earnings,"blend(λ=1.0,w=0.33,v=0.00)",capital,,0.5251,,0.1667,,tier,,,,0.1000,0.0300,0.1179,34.7619,31.2477,38.2761,0.20,28.1135,15.80,14.00,0.8301,0.0000,23.6768,59.6055,61,hist12/cv12/term5/path20/legs12,9.5240,-0.0462,5.1676,212520000,2026-08-26,shares_ref,0.334,1.00,0.000,1.0026,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,383361083.7600,613108228.5600,229747144.8000,0.0000,44615838.5500,0,,,0.0000,0.0000,2026-08-26,2026-06-30,,,,,,,,,,,1.000000,0.3800,除权归一化至 2026-09-23 现价口径：2026-09-11 现金0.38/送转0
605499,东鹏饮料,L2,2026-06-30,2026-07-31,2026-07-31,ok,,9.0412,0.4246,weightavg_ttm,26.5260,6.5573,0.4314,0.4314,,0.431400,normalized,,9,0.1044,0.6117,raw,,,124.4330,,,6.3070,0.8699,,-0.1259,0.0640,0.0200,0.2096,-25.8142,-14.4927,0.0047,58.2874,9.3331,growth,0.0000,earnings,"blend(λ=1.0,w=0.47,v=0.00)",none,,0.3985,,0.0000,,tier,,,,0.1000,0.0300,0.0840,84.1015,75.6914,92.5117,0.20,67.2812,13.33,9.30,0.6168,0.0000,58.5462,137.3478,54,hist12/cv5/term12/path20/legs5,13.6142,11.3261,1.5857,717617250,2026-07-31,shares_eps,0.471,1.00,0.000,1.1114,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-1696368830.6900,-7316953221.9400,-5620584391.2500,0.0000,0.0000,0,,,0.0000,0.0000,2026-07-31,2026-06-30,,,,,,,,,,,,,
688008,澜起科技,L2,2026-06-30,2026-08-29,2026-08-29,ok,,2.6400,0.1927,weightavg_ttm,17.6045,2.9280,0.2415,0.1439,,0.143900,lift2(孰高),,9,0.2607,0.3216,n/a,,,33.3646,,,1.8187,0.4633,0.7297,0.4101,0.0998,0.0424,0.0823,-15.1478,-9.6502,-0.0519,19.1780,1.8285,growth,0.0000,earnings,"blend(λ=1.0,w=0.53,v=0.00)",capital,,0.6373,,0.1640,,tier,,,,0.1000,0.0300,0.1198,34.3258,30.8932,37.7584,0.20,27.4606,18.87,13.00,0.7586,0.0000,25.3073,52.8478,51,hist12/cv12/term5/path10/legs12,8.4374,5.4975,3.6695,1193979812,2026-08-29,shares_eps,0.525,1.00,0.000,1.3750,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,199814077.5600,982179849.5800,782365772.0200,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-29,2026-06-30,,,,,,,,,,,,,
688012,中微公司,L2,2026-06-30,2026-08-20,2026-08-20,ok,,6.6000,0.1804,weightavg_ttm,31.3598,6.9118,0.2676,0.0932,,0.093150,lift2(孰高),,9,0.1510,0.1204,n/a,,,39.6519,,,2.1548,0.1833,0.0831,1.4165,0.0976,0.0258,0.0574,-17.5670,-12.0491,0.0416,22.9490,2.3645,growth,0.0000,earnings,"blend(λ=0.5,w=0.97,v=0.00)",capital,,0.3538,,0.0831,,tier,,,,0.1000,0.0300,0.1176,40.5160,36.4644,44.5676,0.20,32.4128,18.80,6.14,0.7096,0.2945,33.2188,52.3602,58,hist12/cv12/term12/path10/legs12,16.4769,5.5594,9.3235,980201268,2026-08-20,"shares_eps|book_break,shares_backfill",0.966,0.50,0.000,2.0037,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,154783306.0100,3837079729.1500,3682296423.1400,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-20,2026-06-30,,,,,,,,,,,,,
688018,乐鑫科技,L2,2026-06-30,2026-07-31,2026-07-31,ok,,3.3785,0.1329,weightavg_ttm,20.0761,3.4475,0.1706,0.1706,,0.170600,normalized,,9,0.0512,0.1253,raw,,,37.1750,,,2.2235,0.3246,0.3248,0.8094,0.0999,0.0811,0.0155,-14.9098,-15.1132,0.1549,29.2941,2.2736,growth,0.0015,earnings,"blend(λ=1.0,w=0.63,v=0.00)",capital,,0.7955,,0.2500,,tier,,,,0.1000,0.0300,0.1199,44.2038,39.7834,48.6242,0.20,35.3631,19.88,13.08,0.9302,0.0000,29.0946,70.6701,51,hist12/cv12/term5/path10/legs12,7.9516,-0.0485,12.1731,234000214,2026-07-31,shares_ref,0.631,1.00,0.000,1.1466,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,424367915.9600,639594517.4900,215226601.5300,0.0000,0.0000,0,,,0.0000,0.0000,2026-07-31,2026-06-30,,,,,,,,,,,,,
688019,安集科技,L2,2026-06-30,2026-08-27,2026-08-27,ok,,4.8000,0.2476,weightavg_ttm,21.2877,4.7521,0.2626,0.2218,up,0.232600,lift2(孰高),,5,0.4014,0.2881,raw,,,53.8961,,,3.8462,0.2957,0.3095,0.8766,0.0825,0.0305,0.0771,-7.2772,-4.0702,0.0000,57.9865,1.2967,growth,0.0000,book_fallback,cyclical_median,capital,,0.3189,,0.2500,,tier,,,,0.1000,0.0300,0.1025,65.2637,58.7374,71.7901,0.20,52.2110,16.97,13.60,0.9515,0.0000,34.1781,145.4467,59,hist12/cv20/term5/path10/legs12,15.2413,3.2071,2.8394,220018918,2026-08-27,shares_ref,1.000,1.00,0.000,1.1992,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,301733979.6300,1363522806.3100,1061788826.6800,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-27,2026-06-30,,,,,,,,,,,,,
688041,海光信息,L2,2026-06-30,2026-08-14,2026-08-14,ok,,1.3600,0.1368,weightavg_ttm,10.9163,1.7837,0.1731,0.0849,up,0.100500,lift2(孰高),,5,0.8708,0.1342,n/a,,,13.1454,,,1.0882,0.1555,0.3653,0.8023,0.0883,0.0200,0.0000,0.0168,-5.2556,1.5915,15.2280,0.1085,growth,0.2874,earnings,"blend(λ=1.0,w=0.94,v=0.00)",capital,,0.4621,,0.2500,,tier,,,,0.1000,0.0300,0.1083,15.2112,13.6901,16.7323,0.20,12.1689,13.98,11.18,0.9058,0.0000,9.4146,27.2162,44,hist5/cv12/term5/path10/legs12,10.3010,0.6153,0.0000,2324338091,2026-08-14,shares_ref|book_break,0.937,1.00,0.000,1.2346,1.0000,0.000000,,off,0,0,,,,,operating,2022-12-31,2025-12-31,2498691763.4900,9375951346.8700,6877259583.3800,0.0000,201053464.4700,0,,,0.0000,0.0000,2026-08-14,2026-06-30,,,,,,,,,,,,,
688072,拓荆科技,L2,2026-06-30,2026-08-21,2026-08-21,ok,,7.7500,0.3212,weightavg_ttm,43.7448,13.8171,0.4954,0.1410,up,0.147012,lift2(孰高),,5,0.8816,0.1693,raw,,,81.5338,,,3.9790,0.1947,0.2444,1.0584,0.0777,0.0256,0.0000,-30.3282,-16.7857,2.3657,60.2052,16.3090,growth,0.0000,earnings,cyclical_median,capital,,0.7812,,0.2444,,tier,,,,0.1000,0.0300,0.0977,90.5334,81.4801,99.5868,0.20,72.4267,22.75,11.68,0.9557,0.0000,62.8428,162.3987,44,hist12/cv5/term5/path10/legs12,18.1999,15.9082,9.6368,282344902,2026-08-21,shares_ref,1.000,1.00,0.000,2.3472,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,170177502.5700,1029330798.3400,859153295.7700,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-21,2026-06-30,,,,,,,,,,,,,
688082,盛美上海,L2,2026-06-30,2026-08-08,2026-08-08,ok,,3.5800,0.1326,weightavg_ttm,30.2667,5.3597,0.1809,0.1809,,0.180900,normalized,,9,0.0478,0.1428,n/a,,,49.6814,,,3.2913,0.1968,0.1574,1.5168,0.0905,0.0271,0.0420,-13.3238,-12.5514,0.0028,43.3106,0.2120,growth,0.0000,earnings,"blend(λ=1.0,w=0.19,v=0.00)",capital,,0.2469,,0.1574,,tier,,,,0.1000,0.0300,0.1105,56.6344,50.9710,62.2978,0.20,45.3075,17.21,15.82,0.9094,0.0102,38.0147,93.1497,69,hist12/cv20/term5/path20/legs12,19.2061,0.7752,10.2854,480164789,2026-08-08,shares_ref|book_break,0.190,1.00,0.000,1.2100,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,947943539.7200,4950085989.2500,4002142449.5300,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-08,2026-06-30,,,,,,,,,,,,,
688111,金山办公,L2,2026-06-30,2026-08-20,2026-08-20,ok,,7.7900,0.2661,weightavg_ttm,32.4920,12.4194,0.3888,0.1434,,0.143400,lift2(孰高),,5,0.3897,0.1554,n/a,,,83.7454,,,4.4985,,,-0.2828,0.0999,0.0805,0.0670,-38.7287,-38.6886,0.0000,,6.2879,zero_growth,0.0062,earnings,"blend(λ=0.5,w=0.97,v=0.00)",,,0.4443,,0.0000,,tier,,,,0.1000,0.0300,0.1200,83.7454,75.3709,92.1200,0.20,66.9963,18.62,10.75,1.0000,,79.6503,88.7512,37,hist12/cv5/term5/path10/legs5,22.6294,0.5561,9.3065,463179293,2026-08-20,shares_ref,0.967,0.50,0.000,1.9640,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-1603450766.3400,-3101908403.6500,-1498457637.3100,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-20,2026-06-30,,,,,,,,,,,,,
