snapshot,sample,arm,reference,metric,level,paired_delta,positive,n
原快照,全样本,BUY2,SB1,滚动10年年化中位,0.4022515,0.01909949999999999,10,14
原快照,全样本,BUY2,SB1,滚动10年窗口数,42.0,0.0,0,14
原快照,全样本,BUY2,SB1,逐年收益中位,0.404829,-0.0005989999999999884,7,14
原快照,全样本,BUY2,SB1,逐年为正比例,0.7774725,0.0,1,14
原快照,全样本,BUY2,SB1,逐年最差,-0.278413,-0.0023364999999999914,6,14
原快照,全样本,BUY2,SB1,完整自然年数,12.5,0.0,0,14
原快照,全样本,SB1_BUY2,BASE,年化,0.472839,0.04057649999999999,11,14
原快照,全样本,SB1_BUY2,BASE,最大回撤,0.67873,-0.018084999999999962,4,14
原快照,全样本,SB1_BUY2,BASE,Sharpe,0.9021195,0.07633700000000004,11,14
原快照,全样本,SB1_BUY2,BASE,Calmar,0.6456379999999999,0.05820199999999995,13,14
原快照,全样本,SB1_BUY2,BASE,平均仓位,1.639942,-0.007763500000000034,0,14
原快照,全样本,SB1_BUY2,BASE,年均换手,8.200578,1.3215995000000005,11,14
原快照,全样本,SB1_BUY2,BASE,持仓数中位,6.0,-1.0,0,14
原快照,全样本,SB1_BUY2,BASE,单票权重中位,0.654738,0.0017440000000000233,8,14
原快照,全样本,SB1_BUY2,BASE,单票权重P90,0.879491,-0.0033734999999999737,7,14
原快照,全样本,SB1_BUY2,BASE,单票权重最大,1.061328,-0.0308584999999999,5,14
原快照,全样本,SB1_BUY2,BASE,前三权重中位,1.477228,0.02605499999999994,13,14
原快照,全样本,SB1_BUY2,BASE,单票超60%天数占比,0.80577,0.03214800000000001,10,14
原快照,全样本,SB1_BUY2,BASE,滚动3年年化中位,0.50166,0.031094499999999997,10,14
原快照,全样本,SB1_BUY2,BASE,滚动3年回撤中位,0.4442425,0.005104999999999998,10,14
原快照,全样本,SB1_BUY2,BASE,滚动3年Calmar中位,1.1790349999999998,0.06184600000000001,11,14
原快照,全样本,SB1_BUY2,BASE,滚动3年Sharpe中位,1.009477,0.05889349999999993,11,14
原快照,全样本,SB1_BUY2,BASE,滚动3年为负的窗口占比,0.019757999999999998,0.0,4,14
原快照,全样本,SB1_BUY2,BASE,滚动5年年化中位,0.5493095,0.03287300000000004,9,14
原快照,全样本,SB1_BUY2,BASE,滚动5年年化P25,0.4131475,0.016808000000000045,10,14
原快照,全样本,SB1_BUY2,BASE,滚动5年年化最差,0.08955350000000001,0.014873500000000008,10,14
原快照,全样本,SB1_BUY2,BASE,滚动5年回撤中位,0.45044850000000003,-0.001462999999999992,6,14
原快照,全样本,SB1_BUY2,BASE,滚动5年Calmar中位,1.1394345000000001,0.12069750000000001,11,14
原快照,全样本,SB1_BUY2,BASE,滚动5年Sharpe中位,1.0165415,0.07191100000000006,10,14
原快照,全样本,SB1_BUY2,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
原快照,全样本,SB1_BUY2,BASE,滚动5年窗口数,102.0,0.0,0,14
原快照,全样本,SB1_BUY2,BASE,互不重叠5年块中位,0.6726455,0.06244549999999999,12,14
原快照,全样本,SB1_BUY2,BASE,滚动10年年化中位,0.4877775,0.034291000000000016,13,14
原快照,全样本,SB1_BUY2,BASE,滚动10年窗口数,42.0,0.0,0,14
原快照,全样本,SB1_BUY2,BASE,逐年收益中位,0.378706,-0.003372999999999987,6,14
原快照,全样本,SB1_BUY2,BASE,逐年为正比例,0.792857,0.0,2,14
原快照,全样本,SB1_BUY2,BASE,逐年最差,-0.2921205,-0.004914499999999988,6,14
原快照,全样本,SB1_BUY2,BASE,完整自然年数,12.5,0.0,0,14
原快照,全样本,SB1_BUY2,SB1,年化,0.472839,0.031164499999999984,9,14
原快照,全样本,SB1_BUY2,SB1,最大回撤,0.67873,-0.01631550000000004,3,14
原快照,全样本,SB1_BUY2,SB1,Sharpe,0.9021195,0.04971849999999994,9,14
原快照,全样本,SB1_BUY2,SB1,Calmar,0.6456379999999999,0.0451955,12,14
原快照,全样本,SB1_BUY2,SB1,平均仓位,1.639942,-0.006017500000000009,1,14
原快照,全样本,SB1_BUY2,SB1,年均换手,8.200578,1.0856670000000004,9,14
原快照,全样本,SB1_BUY2,SB1,持仓数中位,6.0,0.0,0,14
原快照,全样本,SB1_BUY2,SB1,单票权重中位,0.654738,0.0011380000000000279,9,14
原快照,全样本,SB1_BUY2,SB1,单票权重P90,0.879491,-0.010722500000000024,6,14
原快照,全样本,SB1_BUY2,SB1,单票权重最大,1.061328,-0.025761499999999937,5,14
原快照,全样本,SB1_BUY2,SB1,前三权重中位,1.477228,0.01409999999999989,10,14
原快照,全样本,SB1_BUY2,SB1,单票超60%天数占比,0.80577,0.010651000000000022,10,14
原快照,全样本,SB1_BUY2,SB1,滚动3年年化中位,0.50166,0.0077625000000000055,7,14
原快照,全样本,SB1_BUY2,SB1,滚动3年回撤中位,0.4442425,0.0019934999999999814,10,14
原快照,全样本,SB1_BUY2,SB1,滚动3年Calmar中位,1.1790349999999998,0.03453400000000001,9,14
原快照,全样本,SB1_BUY2,SB1,滚动3年Sharpe中位,1.009477,0.022241999999999984,9,14
原快照,全样本,SB1_BUY2,SB1,滚动3年为负的窗口占比,0.019757999999999998,0.0,3,14
原快照,全样本,SB1_BUY2,SB1,滚动5年年化中位,0.5493095,0.025115000000000054,10,14
原快照,全样本,SB1_BUY2,SB1,滚动5年年化P25,0.4131475,0.012137999999999982,9,14
原快照,全样本,SB1_BUY2,SB1,滚动5年年化最差,0.08955350000000001,0.011241500000000001,9,14
原快照,全样本,SB1_BUY2,SB1,滚动5年回撤中位,0.45044850000000003,0.0003884999999999583,7,14
原快照,全样本,SB1_BUY2,SB1,滚动5年Calmar中位,1.1394345000000001,0.04670500000000011,11,14
原快照,全样本,SB1_BUY2,SB1,滚动5年Sharpe中位,1.0165415,0.017928999999999973,10,14
原快照,全样本,SB1_BUY2,SB1,滚动5年为负的窗口占比,0.0,0.0,0,14
原快照,全样本,SB1_BUY2,SB1,滚动5年窗口数,102.0,0.0,0,14
原快照,全样本,SB1_BUY2,SB1,互不重叠5年块中位,0.6726455,0.053796000000000066,11,14
原快照,全样本,SB1_BUY2,SB1,滚动10年年化中位,0.4877775,0.02479199999999998,10,14
原快照,全样本,SB1_BUY2,SB1,滚动10年窗口数,42.0,0.0,0,14
原快照,全样本,SB1_BUY2,SB1,逐年收益中位,0.378706,0.030659999999999993,10,14
原快照,全样本,SB1_BUY2,SB1,逐年为正比例,0.792857,0.0,3,14
原快照,全样本,SB1_BUY2,SB1,逐年最差,-0.2921205,-0.006097499999999992,6,14
原快照,全样本,SB1_BUY2,SB1,完整自然年数,12.5,0.0,0,14
原快照,全样本,BUY3,BASE,年化,0.4451215,-0.004917500000000019,6,14
原快照,全样本,BUY3,BASE,最大回撤,0.7075525,0.012737500000000068,11,14
原快照,全样本,BUY3,BASE,Sharpe,0.8561110000000001,-0.006870500000000002,6,14
原快照,全样本,BUY3,BASE,Calmar,0.6106085,-0.005085999999999952,7,14
原快照,全样本,BUY3,BASE,平均仓位,1.6500374999999998,-0.001691499999999957,5,14
原快照,全样本,BUY3,BASE,年均换手,7.246537,0.06998749999999987,8,14
原快照,全样本,BUY3,BASE,持仓数中位,6.0,0.0,0,14
原快照,全样本,BUY3,BASE,单票权重中位,0.653964,0.003910500000000039,11,14
原快照,全样本,BUY3,BASE,单票权重P90,0.9413085,0.010855999999999977,11,14
原快照,全样本,BUY3,BASE,单票权重最大,1.1657195,0.02121050000000002,9,14
原快照,全样本,BUY3,BASE,前三权重中位,1.475139,0.03106400000000009,12,14
原快照,全样本,BUY3,BASE,单票超60%天数占比,0.8080244999999999,0.019420500000000007,10,14
原快照,全样本,BUY3,BASE,滚动3年年化中位,0.45232300000000003,-0.010730000000000017,5,14
原快照,全样本,BUY3,BASE,滚动3年回撤中位,0.436604,-0.0007969999999999644,7,14
原快照,全样本,BUY3,BASE,滚动3年Calmar中位,1.0945425,0.014500499999999916,9,14
原快照,全样本,BUY3,BASE,滚动3年Sharpe中位,0.922528,0.005397999999999958,8,14
原快照,全样本,BUY3,BASE,滚动3年为负的窗口占比,0.032511,0.0,5,14
原快照,全样本,BUY3,BASE,滚动5年年化中位,0.49632149999999997,-0.004725000000000007,7,14
原快照,全样本,BUY3,BASE,滚动5年年化P25,0.33001749999999996,-0.00681699999999999,6,14
原快照,全样本,BUY3,BASE,滚动5年年化最差,0.07720750000000001,-0.004536500000000013,7,14
原快照,全样本,BUY3,BASE,滚动5年回撤中位,0.4428495,-0.0076434999999999975,3,14
原快照,全样本,BUY3,BASE,滚动5年Calmar中位,1.126014,0.022411999999999876,9,14
原快照,全样本,BUY3,BASE,滚动5年Sharpe中位,0.9376789999999999,-0.019476500000000008,6,14
原快照,全样本,BUY3,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
原快照,全样本,BUY3,BASE,滚动5年窗口数,102.0,0.0,0,14
原快照,全样本,BUY3,BASE,互不重叠5年块中位,0.6250665,0.0008624999999999883,7,14
原快照,全样本,BUY3,BASE,滚动10年年化中位,0.394183,-0.015297000000000033,4,14
原快照,全样本,BUY3,BASE,滚动10年窗口数,42.0,0.0,0,14
原快照,全样本,BUY3,BASE,逐年收益中位,0.3935605,-0.0014009999999999856,6,14
原快照,全样本,BUY3,BASE,逐年为正比例,0.792857,0.0,1,14
原快照,全样本,BUY3,BASE,逐年最差,-0.309469,-0.0142505,3,14
原快照,全样本,BUY3,BASE,完整自然年数,12.5,0.0,0,14
原快照,全样本,BUY3,SB1,年化,0.4451215,-0.0001454999999999651,7,14
原快照,全样本,BUY3,SB1,最大回撤,0.7075525,0.0015884999999999927,8,14
原快照,全样本,BUY3,SB1,Sharpe,0.8561110000000001,-0.0010784999999999823,7,14
原快照,全样本,BUY3,SB1,Calmar,0.6106085,0.007432499999999981,9,14
原快照,全样本,BUY3,SB1,平均仓位,1.6500374999999998,-0.00032049999999994583,7,14
原快照,全样本,BUY3,SB1,年均换手,7.246537,-0.2587474999999997,5,14
原快照,全样本,BUY3,SB1,持仓数中位,6.0,0.0,3,14
原快照,全样本,BUY3,SB1,单票权重中位,0.653964,-0.00024700000000005273,7,14
原快照,全样本,BUY3,SB1,单票权重P90,0.9413085,0.004066499999999917,9,14
原快照,全样本,BUY3,SB1,单票权重最大,1.1657195,0.011155000000000026,7,14
原快照,全样本,BUY3,SB1,前三权重中位,1.475139,0.011692500000000106,12,14
原快照,全样本,BUY3,SB1,单票超60%天数占比,0.8080244999999999,0.017631000000000008,10,14
原快照,全样本,BUY3,SB1,滚动3年年化中位,0.45232300000000003,-0.004320000000000018,6,14
原快照,全样本,BUY3,SB1,滚动3年回撤中位,0.436604,-0.0011024999999999785,6,14
原快照,全样本,BUY3,SB1,滚动3年Calmar中位,1.0945425,-0.007331499999999991,6,14
原快照,全样本,BUY3,SB1,滚动3年Sharpe中位,0.922528,-0.004580499999999932,6,14
原快照,全样本,BUY3,SB1,滚动3年为负的窗口占比,0.032511,0.0,5,14
原快照,全样本,BUY3,SB1,滚动5年年化中位,0.49632149999999997,0.002624500000000002,8,14
原快照,全样本,BUY3,SB1,滚动5年年化P25,0.33001749999999996,-0.0027884999999999993,5,14
原快照,全样本,BUY3,SB1,滚动5年年化最差,0.07720750000000001,0.003300999999999993,8,14
原快照,全样本,BUY3,SB1,滚动5年回撤中位,0.4428495,-0.00036899999999998045,6,14
原快照,全样本,BUY3,SB1,滚动5年Calmar中位,1.126014,0.010155999999999943,10,14
原快照,全样本,BUY3,SB1,滚动5年Sharpe中位,0.9376789999999999,-0.00026599999999998847,7,14
原快照,全样本,BUY3,SB1,滚动5年为负的窗口占比,0.0,0.0,0,14
原快照,全样本,BUY3,SB1,滚动5年窗口数,102.0,0.0,0,14
原快照,全样本,BUY3,SB1,互不重叠5年块中位,0.6250665,0.00496650000000004,8,14
原快照,全样本,BUY3,SB1,滚动10年年化中位,0.394183,-0.007530000000000009,7,14
原快照,全样本,BUY3,SB1,滚动10年窗口数,42.0,0.0,0,14
原快照,全样本,BUY3,SB1,逐年收益中位,0.3935605,0.020335500000000006,10,14
原快照,全样本,BUY3,SB1,逐年为正比例,0.792857,0.0,4,14
原快照,全样本,BUY3,SB1,逐年最差,-0.309469,-0.016348,2,14
原快照,全样本,BUY3,SB1,完整自然年数,12.5,0.0,0,14
原快照,全样本,SB1_BUY3,BASE,年化,0.444234,-0.004824999999999996,7,14
原快照,全样本,SB1_BUY3,BASE,最大回撤,0.7026209999999999,0.011792500000000039,10,14
原快照,全样本,SB1_BUY3,BASE,Sharpe,0.8492315,-0.0021359999999999713,7,14
原快照,全样本,SB1_BUY3,BASE,Calmar,0.5757734999999999,-0.0020709999999999895,7,14
原快照,全样本,SB1_BUY3,BASE,平均仓位,1.651237,-0.0030889999999998974,4,14
原快照,全样本,SB1_BUY3,BASE,年均换手,6.750838,0.0021079999999993326,7,14
原快照,全样本,SB1_BUY3,BASE,持仓数中位,6.0,0.0,1,14
原快照,全样本,SB1_BUY3,BASE,单票权重中位,0.6561215,0.004071000000000047,10,14
原快照,全样本,SB1_BUY3,BASE,单票权重P90,0.9392635,0.005891999999999953,10,14
原快照,全样本,SB1_BUY3,BASE,单票权重最大,1.1726805,0.01628800000000008,8,14
原快照,全样本,SB1_BUY3,BASE,前三权重中位,1.472326,0.02820849999999997,12,14
原快照,全样本,SB1_BUY3,BASE,单票超60%天数占比,0.808119,0.023147499999999988,10,14
原快照,全样本,SB1_BUY3,BASE,滚动3年年化中位,0.44944249999999997,0.004977500000000024,8,14
原快照,全样本,SB1_BUY3,BASE,滚动3年回撤中位,0.44027099999999997,0.002618000000000009,9,14
原快照,全样本,SB1_BUY3,BASE,滚动3年Calmar中位,1.104973,0.026563000000000003,9,14
原快照,全样本,SB1_BUY3,BASE,滚动3年Sharpe中位,0.9165749999999999,0.0018624999999999337,7,14
原快照,全样本,SB1_BUY3,BASE,滚动3年为负的窗口占比,0.030319,0.0,4,14
原快照,全样本,SB1_BUY3,BASE,滚动5年年化中位,0.4959245,-0.005262500000000003,7,14
原快照,全样本,SB1_BUY3,BASE,滚动5年年化P25,0.33588,-0.009428999999999993,6,14
原快照,全样本,SB1_BUY3,BASE,滚动5年年化最差,0.07822000000000001,0.0016064999999999986,7,14
原快照,全样本,SB1_BUY3,BASE,滚动5年回撤中位,0.44203400000000004,-0.009469999999999978,5,14
原快照,全样本,SB1_BUY3,BASE,滚动5年Calmar中位,1.1103589999999999,0.05878050000000001,9,14
原快照,全样本,SB1_BUY3,BASE,滚动5年Sharpe中位,0.9301465,-0.010139000000000009,6,14
原快照,全样本,SB1_BUY3,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
原快照,全样本,SB1_BUY3,BASE,滚动5年窗口数,102.0,0.0,0,14
原快照,全样本,SB1_BUY3,BASE,互不重叠5年块中位,0.6185795000000001,0.016610000000000014,9,14
原快照,全样本,SB1_BUY3,BASE,滚动10年年化中位,0.4119265,-0.003281000000000006,6,14
原快照,全样本,SB1_BUY3,BASE,滚动10年窗口数,42.0,0.0,0,14
原快照,全样本,SB1_BUY3,BASE,逐年收益中位,0.40007349999999997,-0.001802999999999999,7,14
原快照,全样本,SB1_BUY3,BASE,逐年为正比例,0.792857,0.0,3,14
原快照,全样本,SB1_BUY3,BASE,逐年最差,-0.2921705,-0.00962700000000001,5,14
原快照,全样本,SB1_BUY3,BASE,完整自然年数,12.5,0.0,0,14
原快照,全样本,SB1_BUY3,SB1,年化,0.444234,-0.005945000000000006,7,14
原快照,全样本,SB1_BUY3,SB1,最大回撤,0.7026209999999999,0.003806499999999935,9,14
原快照,全样本,SB1_BUY3,SB1,Sharpe,0.8492315,-0.012732999999999939,7,14
原快照,全样本,SB1_BUY3,SB1,Calmar,0.5757734999999999,0.008788500000000005,8,14
原快照,全样本,SB1_BUY3,SB1,平均仓位,1.651237,-0.0027534999999999643,5,14
原快照,全样本,SB1_BUY3,SB1,年均换手,6.750838,-0.26478350000000006,6,14
原快照,全样本,SB1_BUY3,SB1,持仓数中位,6.0,0.0,2,14
原快照,全样本,SB1_BUY3,SB1,单票权重中位,0.6561215,0.0001255000000000006,7,14
原快照,全样本,SB1_BUY3,SB1,单票权重P90,0.9392635,0.005437499999999984,9,14
原快照,全样本,SB1_BUY3,SB1,单票权重最大,1.1726805,0.027077000000000073,8,14
原快照,全样本,SB1_BUY3,SB1,前三权重中位,1.472326,0.013119500000000062,10,14
原快照,全样本,SB1_BUY3,SB1,单票超60%天数占比,0.808119,0.01721299999999998,9,14
原快照,全样本,SB1_BUY3,SB1,滚动3年年化中位,0.44944249999999997,-0.0030654999999999988,6,14
原快照,全样本,SB1_BUY3,SB1,滚动3年回撤中位,0.44027099999999997,0.0011015000000000053,8,14
原快照,全样本,SB1_BUY3,SB1,滚动3年Calmar中位,1.104973,-0.010691999999999924,6,14
原快照,全样本,SB1_BUY3,SB1,滚动3年Sharpe中位,0.9165749999999999,-0.006411500000000014,6,14
原快照,全样本,SB1_BUY3,SB1,滚动3年为负的窗口占比,0.030319,0.0,3,14
原快照,全样本,SB1_BUY3,SB1,滚动5年年化中位,0.4959245,0.0013050000000000006,8,14
原快照,全样本,SB1_BUY3,SB1,滚动5年年化P25,0.33588,-0.002793999999999991,3,14
原快照,全样本,SB1_BUY3,SB1,滚动5年年化最差,0.07822000000000001,0.0024560000000000016,8,14
原快照,全样本,SB1_BUY3,SB1,滚动5年回撤中位,0.44203400000000004,-0.0028740000000000154,5,14
原快照,全样本,SB1_BUY3,SB1,滚动5年Calmar中位,1.1103589999999999,0.012758499999999895,10,14
原快照,全样本,SB1_BUY3,SB1,滚动5年Sharpe中位,0.9301465,-0.004844500000000029,6,14
原快照,全样本,SB1_BUY3,SB1,滚动5年为负的窗口占比,0.0,0.0,0,14
原快照,全样本,SB1_BUY3,SB1,滚动5年窗口数,102.0,0.0,0,14
原快照,全样本,SB1_BUY3,SB1,互不重叠5年块中位,0.6185795000000001,-0.005751000000000006,6,14
原快照,全样本,SB1_BUY3,SB1,滚动10年年化中位,0.4119265,-0.019372000000000028,6,14
原快照,全样本,SB1_BUY3,SB1,滚动10年窗口数,42.0,0.0,0,14
原快照,全样本,SB1_BUY3,SB1,逐年收益中位,0.40007349999999997,0.010390499999999997,9,14
原快照,全样本,SB1_BUY3,SB1,逐年为正比例,0.792857,0.0,3,14
原快照,全样本,SB1_BUY3,SB1,逐年最差,-0.2921705,-0.014198500000000003,3,14
原快照,全样本,SB1_BUY3,SB1,完整自然年数,12.5,0.0,0,14
原快照,全样本,BUY4,BASE,年化,0.448405,0.013906499999999988,9,14
原快照,全样本,BUY4,BASE,最大回撤,0.6878059999999999,0.006412500000000043,9,14
原快照,全样本,BUY4,BASE,Sharpe,0.8698125,0.014383499999999938,8,14
原快照,全样本,BUY4,BASE,Calmar,0.62416,0.0030360000000000387,7,14
原快照,全样本,BUY4,BASE,平均仓位,1.644118,-0.0021324999999999816,4,14
原快照,全样本,BUY4,BASE,年均换手,7.0553645,0.4498730000000002,8,14
原快照,全样本,BUY4,BASE,持仓数中位,6.0,0.0,1,14
原快照,全样本,BUY4,BASE,单票权重中位,0.6521665,0.005145000000000011,9,14
原快照,全样本,BUY4,BASE,单票权重P90,0.905448,0.005118500000000026,8,14
原快照,全样本,BUY4,BASE,单票权重最大,1.09358,0.010563999999999962,7,14
原快照,全样本,BUY4,BASE,前三权重中位,1.4577635,0.021716499999999916,10,14
原快照,全样本,BUY4,BASE,单票超60%天数占比,0.801523,0.021560000000000024,10,14
原快照,全样本,BUY4,BASE,滚动3年年化中位,0.47363900000000003,-0.0006754999999999955,7,14
原快照,全样本,BUY4,BASE,滚动3年回撤中位,0.4401525,0.0034875000000000045,10,14
原快照,全样本,BUY4,BASE,滚动3年Calmar中位,1.0292205,-0.0035169999999999924,7,14
原快照,全样本,BUY4,BASE,滚动3年Sharpe中位,0.877386,0.021006000000000025,8,14
原快照,全样本,BUY4,BASE,滚动3年为负的窗口占比,0.025137,0.0,4,14
原快照,全样本,BUY4,BASE,滚动5年年化中位,0.47588549999999996,0.008669999999999956,8,14
原快照,全样本,BUY4,BASE,滚动5年年化P25,0.3887425,0.011873999999999996,8,14
原快照,全样本,BUY4,BASE,滚动5年年化最差,0.0789535,0.001513999999999998,9,14
原快照,全样本,BUY4,BASE,滚动5年回撤中位,0.4498995,-0.004252999999999951,5,14
原快照,全样本,BUY4,BASE,滚动5年Calmar中位,1.032965,0.02360399999999996,8,14
原快照,全样本,BUY4,BASE,滚动5年Sharpe中位,0.9020805000000001,0.0031665000000001275,7,14
原快照,全样本,BUY4,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
原快照,全样本,BUY4,BASE,滚动5年窗口数,102.0,0.0,0,14
原快照,全样本,BUY4,BASE,互不重叠5年块中位,0.641749,0.019367000000000023,9,14
原快照,全样本,BUY4,BASE,滚动10年年化中位,0.4341075,0.009172999999999987,8,14
原快照,全样本,BUY4,BASE,滚动10年窗口数,42.0,0.0,0,14
原快照,全样本,BUY4,BASE,逐年收益中位,0.417783,0.0008909999999999751,8,14
原快照,全样本,BUY4,BASE,逐年为正比例,0.785714,0.0,1,14
