group,arm,metric,level_median,paired_delta_median,positive_starts,starts
U1,MC100M14SEP09,前三权重中位,1.3806549196928286,0.0344710927898092,12,14
U1,MC100M14SEP09,单票超60%天数占比,0.6666014985152229,0.08063512994883465,13,14
U1,MC100M14SEP09,滚动3年年化中位,0.4532788899797072,0.030961094722990024,10,14
U1,MC100M14SEP09,滚动3年回撤中位,0.5115084991329377,0.00923157831880056,12,14
U1,MC100M14SEP09,滚动3年Calmar中位,1.0429672848549703,-0.00459291765649622,7,14
U1,MC100M14SEP09,滚动3年Sharpe中位,1.0990267808021281,0.04426724732251153,10,14
U1,MC100M14SEP09,滚动3年为负的窗口占比,0.007407407407407408,0.003875968992248062,7,14
U1,MC100M14SEP09,滚动5年年化中位,0.5066772484330615,0.05863255258857081,14,14
U1,MC100M14SEP09,滚动5年年化P25,0.36927932079067594,0.0030851823542130674,8,14
U1,MC100M14SEP09,滚动5年年化最差,0.11407035072081739,-0.0029349087163104137,7,14
U1,MC100M14SEP09,滚动5年回撤中位,0.5471888370629696,0.0025102850251024766,14,14
U1,MC100M14SEP09,滚动5年Calmar中位,0.9260241647464929,0.10131405946475658,13,14
U1,MC100M14SEP09,滚动5年Sharpe中位,1.086781221877445,0.05511060590448269,12,14
U1,MC100M14SEP09,滚动5年为负的窗口占比,0.0,0.0,5,14
U1,MC100M14SEP09,滚动5年窗口数,102.0,0.0,0,14
U1,MC100M14SEP09,互不重叠5年块中位,0.621875429682679,0.01725339712879903,13,14
U1,MC100M14SEP09,滚动10年年化中位,0.45175891137896906,0.02534032135887132,12,14
U1,MC100M14SEP09,滚动10年窗口数,42.0,0.0,0,14
U1,MC100M14SEP09,逐年收益中位,0.42072192231417416,-0.00675493093488988,6,14
U1,MC100M14SEP09,逐年为正比例,0.8090909090909091,0.06458333333333333,8,14
U1,MC100M14SEP09,逐年最差,-0.2331217839964107,-0.0030884104509407706,7,14
U1,MC100M14SEP09,完整自然年数,12.5,0.0,0,14
U1,MC100M14SEP09,强平次数,0.0,0.0,0,14
U1,MC100M14SEP09,最低担保比例,1.6726840774704024,-0.005380718604910628,7,14
U1,MC100M14SEP09,最低股票同跌缓冲,0.22273562781388334,-0.002569446355302374,7,14
U1,MC100M14SEP09,最低总资产冲击缓冲,0.22273562781388334,-0.002569446355302263,7,14
U1,MC100M14SEP09,rf覆盖率,1.0,0.0,0,14
U1,MC100M14SEP09,年化_交易日口径,0.4835118292894125,0.02122871416312222,9,14
U1,MC100M14SEP09,最低担保比例日,20175574.0,0.0,3,14
U1,MC100M14SEP09,最低股票同跌缓冲日,20175574.0,0.0,3,14
U1,MC100M14SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,1,14
U1,MC100M14SEP09,最大回撤起日,20150615.0,0.0,3,14
U1,MC100M14SEP09,最大回撤止日,20160229.0,0.0,3,14
U1,MC100M14SEP09,末次净值日,20260828.0,0.0,0,14
U1,MC150M14SEP09,年化,0.4929129970373449,0.0043219766393226555,7,14
U1,MC150M14SEP09,最大回撤,0.6125960321083392,-0.03134296087145466,6,14
U1,MC150M14SEP09,Sharpe,1.064674534685034,-0.0031759032857066605,7,14
U1,MC150M14SEP09,Calmar,0.7993151181719289,0.030892174900650826,8,14
U1,MC150M14SEP09,平均仓位,1.6247688097351483,0.030934246432505197,14,14
U1,MC150M14SEP09,年均换手,6.215353493583725,0.06974005975357356,9,14
U1,MC150M14SEP09,持仓数中位,7.0,0.0,3,14
U1,MC150M14SEP09,单票权重中位,0.6197738338682612,0.007356456880244222,13,14
U1,MC150M14SEP09,单票权重P90,0.7668302785214255,0.05395741794936848,14,14
U1,MC150M14SEP09,单票权重最大,0.9571418256219844,0.008430039680193013,9,14
U1,MC150M14SEP09,前三权重中位,1.3749559975899792,0.0309980177460234,10,14
U1,MC150M14SEP09,单票超60%天数占比,0.6507507594603714,0.0700161501256647,12,14
U1,MC150M14SEP09,滚动3年年化中位,0.46306573665624495,0.0238427707197979,10,14
U1,MC150M14SEP09,滚动3年回撤中位,0.5119841725346941,0.008338335315694556,11,14
U1,MC150M14SEP09,滚动3年Calmar中位,1.0256582668461922,-0.031578011436447895,5,14
U1,MC150M14SEP09,滚动3年Sharpe中位,1.0864738382716144,0.03058614225397771,8,14
U1,MC150M14SEP09,滚动3年为负的窗口占比,0.0,0.0,4,14
U1,MC150M14SEP09,滚动5年年化中位,0.4880583510753549,0.04787835204099211,12,14
U1,MC150M14SEP09,滚动5年年化P25,0.3827749672705687,0.015547662533357487,8,14
U1,MC150M14SEP09,滚动5年年化最差,0.1080929795082467,0.007386527625288353,7,14
U1,MC150M14SEP09,滚动5年回撤中位,0.5475785924654442,0.00514062511317781,13,14
U1,MC150M14SEP09,滚动5年Calmar中位,0.8922780780050028,0.07143472841362847,11,14
U1,MC150M14SEP09,滚动5年Sharpe中位,1.0771622336554179,0.04865062993280128,11,14
U1,MC150M14SEP09,滚动5年为负的窗口占比,0.0,0.0,4,14
U1,MC150M14SEP09,滚动5年窗口数,102.0,0.0,0,14
U1,MC150M14SEP09,互不重叠5年块中位,0.6155495302148236,0.024929623112571686,12,14
U1,MC150M14SEP09,滚动10年年化中位,0.45017734990250136,0.027145236512928106,9,14
U1,MC150M14SEP09,滚动10年窗口数,42.0,0.0,0,14
U1,MC150M14SEP09,逐年收益中位,0.41191860750047804,0.0031409561797607344,7,14
U1,MC150M14SEP09,逐年为正比例,0.8,0.033333333333333326,7,14
U1,MC150M14SEP09,逐年最差,-0.22901389095572355,-0.003071716130859825,7,14
U1,MC150M14SEP09,完整自然年数,12.5,0.0,0,14
U1,MC150M14SEP09,强平次数,0.0,0.0,0,14
U1,MC150M14SEP09,最低担保比例,1.6878494293005064,0.008584830731690807,10,14
U1,MC150M14SEP09,最低股票同跌缓冲,0.2297888999142777,0.00393019358069964,10,14
U1,MC150M14SEP09,最低总资产冲击缓冲,0.22978889991427764,0.00393019358069957,10,14
U1,MC150M14SEP09,rf覆盖率,1.0,0.0,0,14
U1,MC150M14SEP09,年化_交易日口径,0.4944214613464305,0.004346590773390946,7,14
U1,MC150M14SEP09,最低担保比例日,20200323.0,0.0,3,14
U1,MC150M14SEP09,最低股票同跌缓冲日,20200323.0,0.0,3,14
U1,MC150M14SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,2,14
U1,MC150M14SEP09,最大回撤起日,20150615.0,0.0,2,14
U1,MC150M14SEP09,最大回撤止日,20160229.0,0.0,2,14
U1,MC150M14SEP09,末次净值日,20260828.0,0.0,0,14
U1,MC150M16SEP09,年化,0.4848083391685978,0.00229015896799023,7,14
U1,MC150M16SEP09,最大回撤,0.599311130033145,-0.05011789691875501,5,14
U1,MC150M16SEP09,Sharpe,1.056578591325022,-0.0011078143178835376,7,14
U1,MC150M16SEP09,Calmar,0.8026739070253761,0.052633791172905064,9,14
U1,MC150M16SEP09,平均仓位,1.6262548863689787,0.028776725637019496,14,14
U1,MC150M16SEP09,年均换手,5.938837225107383,-0.10323978118806476,5,14
U1,MC150M16SEP09,持仓数中位,7.0,0.0,3,14
U1,MC150M16SEP09,单票权重中位,0.6230247833016196,0.009606649575888193,12,14
U1,MC150M16SEP09,单票权重P90,0.7589594480016411,0.04521777265504212,13,14
U1,MC150M16SEP09,单票权重最大,0.9555753867489925,0.006062710817569372,10,14
U1,MC150M16SEP09,前三权重中位,1.3683501556183144,0.021035916973472624,9,14
U1,MC150M16SEP09,单票超60%天数占比,0.651668518348834,0.05594021060555365,11,14
U1,MC150M16SEP09,滚动3年年化中位,0.45746260441216036,0.017777704641211978,13,14
U1,MC150M16SEP09,滚动3年回撤中位,0.5137170741609547,0.01762278450720889,12,14
U1,MC150M16SEP09,滚动3年Calmar中位,1.021971681630402,-0.024208597691127764,5,14
U1,MC150M16SEP09,滚动3年Sharpe中位,1.049966305358636,-0.002676377926014384,6,14
U1,MC150M16SEP09,滚动3年为负的窗口占比,0.0,0.0,3,14
U1,MC150M16SEP09,滚动5年年化中位,0.4913520666473752,0.03962834318443542,14,14
U1,MC150M16SEP09,滚动5年年化P25,0.3720984516504394,0.003256132758755914,9,14
U1,MC150M16SEP09,滚动5年年化最差,0.09869633701819813,0.0030406545362935966,7,14
U1,MC150M16SEP09,滚动5年回撤中位,0.5469488502020303,0.004283484551035666,13,14
U1,MC150M16SEP09,滚动5年Calmar中位,0.8969297214599645,0.060545228889879676,13,14
U1,MC150M16SEP09,滚动5年Sharpe中位,1.0516082667983309,0.026152209116157343,11,14
U1,MC150M16SEP09,滚动5年为负的窗口占比,0.0,0.0,3,14
U1,MC150M16SEP09,滚动5年窗口数,102.0,0.0,0,14
U1,MC150M16SEP09,互不重叠5年块中位,0.6053981010946241,0.013136800174490482,9,14
U1,MC150M16SEP09,滚动10年年化中位,0.44271953460166324,0.01671427091165545,12,14
U1,MC150M16SEP09,滚动10年窗口数,42.0,0.0,0,14
U1,MC150M16SEP09,逐年收益中位,0.4205142919544373,0.012035104723122858,7,14
U1,MC150M16SEP09,逐年为正比例,0.8,0.06904761904761902,10,14
U1,MC150M16SEP09,逐年最差,-0.22425756413954123,-0.012109122727198107,6,14
U1,MC150M16SEP09,完整自然年数,12.5,0.0,0,14
U1,MC150M16SEP09,强平次数,0.0,0.0,0,14
U1,MC150M16SEP09,最低担保比例,1.6878539348111978,0.007295432774497956,9,14
U1,MC150M16SEP09,最低股票同跌缓冲,0.22979087677515744,0.003343255934198708,9,14
U1,MC150M16SEP09,最低总资产冲击缓冲,0.22979087677515742,0.0033432559341986523,9,14
U1,MC150M16SEP09,rf覆盖率,1.0,0.0,0,14
U1,MC150M16SEP09,年化_交易日口径,0.4867498471135967,0.002296751822597143,7,14
U1,MC150M16SEP09,最低担保比例日,20200323.0,0.0,4,14
U1,MC150M16SEP09,最低股票同跌缓冲日,20200323.0,0.0,4,14
U1,MC150M16SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,3,14
U1,MC150M16SEP09,最大回撤起日,20150615.0,0.0,2,14
U1,MC150M16SEP09,最大回撤止日,20160229.0,0.0,2,14
U1,MC150M16SEP09,末次净值日,20260828.0,0.0,0,14
U2,BASE,年化,0.39716479939335836,0.0,0,14
U2,BASE,最大回撤,0.6582000242328675,0.0,0,14
U2,BASE,Sharpe,0.9581813912153025,0.0,0,14
U2,BASE,Calmar,0.5974504395551468,0.0,0,14
U2,BASE,平均仓位,1.5837306693424693,0.0,0,14
U2,BASE,年均换手,5.153076829824303,0.0,0,14
U2,BASE,持仓数中位,7.0,0.0,0,14
U2,BASE,单票权重中位,0.61167301593493,0.0,0,14
U2,BASE,单票权重P90,0.7128792284279055,0.0,0,14
U2,BASE,单票权重最大,0.9504507999155941,0.0,0,14
U2,BASE,前三权重中位,1.3390442351573446,0.0,0,14
U2,BASE,单票超60%天数占比,0.5908337124471107,0.0,0,14
U2,BASE,滚动3年年化中位,0.4331712436648275,0.0,0,14
U2,BASE,滚动3年回撤中位,0.4686862163495237,0.0,0,14
U2,BASE,滚动3年Calmar中位,0.9958619265537592,0.0,0,14
U2,BASE,滚动3年Sharpe中位,1.0506377202057893,0.0,0,14
U2,BASE,滚动3年为负的窗口占比,0.0,0.0,0,14
U2,BASE,滚动5年年化中位,0.43955930349153793,0.0,0,14
U2,BASE,滚动5年年化P25,0.35646122698970206,0.0,0,14
U2,BASE,滚动5年年化最差,0.08026727371670117,0.0,0,14
U2,BASE,滚动5年回撤中位,0.5449802849042681,0.0,0,14
U2,BASE,滚动5年Calmar中位,0.8079992564951128,0.0,0,14
U2,BASE,滚动5年Sharpe中位,1.01676057590887,0.0,0,14
U2,BASE,滚动5年为负的窗口占比,0.0,0.0,0,14
U2,BASE,滚动5年窗口数,102.0,0.0,0,14
U2,BASE,互不重叠5年块中位,0.5240875321759524,0.0,0,14
U2,BASE,滚动10年年化中位,0.4297800650769531,0.0,0,14
U2,BASE,滚动10年窗口数,42.0,0.0,0,14
U2,BASE,逐年收益中位,0.4359909396571388,0.0,0,14
U2,BASE,逐年为正比例,0.7482517482517483,0.0,0,14
U2,BASE,逐年最差,-0.22021853154333748,0.0,0,14
U2,BASE,完整自然年数,12.5,0.0,0,14
U2,BASE,强平次数,0.0,0.0,0,14
U2,BASE,最低担保比例,1.6792197208693886,0.0,0,14
U2,BASE,最低股票同跌缓冲,0.2258309083909398,0.0,0,14
U2,BASE,最低总资产冲击缓冲,0.22583090839093978,0.0,0,14
U2,BASE,rf覆盖率,1.0,0.0,0,14
U2,BASE,年化_交易日口径,0.3984339140378893,0.0,0,14
U2,BASE,最低担保比例日,20200323.0,0.0,0,14
U2,BASE,最低股票同跌缓冲日,20200323.0,0.0,0,14
U2,BASE,滚动5年年化最差窗口末日,20200529.0,0.0,0,14
U2,BASE,最大回撤起日,20150615.0,0.0,0,14
U2,BASE,最大回撤止日,20160229.0,0.0,0,14
U2,BASE,末次净值日,20260828.0,0.0,0,14
U2,MC050M14SEP09,年化,0.43260351889544446,0.01847544378050836,12,14
U2,MC050M14SEP09,最大回撤,0.5970078225112925,-0.04944998375744569,4,14
U2,MC050M14SEP09,Sharpe,1.0028300195254132,0.016798175377354285,9,14
U2,MC050M14SEP09,Calmar,0.7232697430135506,0.07206813688564695,12,14
U2,MC050M14SEP09,平均仓位,1.602959526965461,0.022367445776059758,14,14
U2,MC050M14SEP09,年均换手,5.6324474940525135,0.4868833459718154,12,14
U2,MC050M14SEP09,持仓数中位,7.0,0.0,1,14
U2,MC050M14SEP09,单票权重中位,0.621476084490695,0.008798313287010917,12,14
U2,MC050M14SEP09,单票权重P90,0.7540853226573596,0.046969723294746524,11,14
U2,MC050M14SEP09,单票权重最大,0.9922800390233895,0.0652422284029226,10,14
U2,MC050M14SEP09,前三权重中位,1.4036967078606455,0.06227181532628989,13,14
U2,MC050M14SEP09,单票超60%天数占比,0.6580577522166307,0.04977713527118183,13,14
U2,MC050M14SEP09,滚动3年年化中位,0.4527796005697423,0.01633130456917109,12,14
U2,MC050M14SEP09,滚动3年回撤中位,0.5015158888203929,0.005832008902325769,10,14
U2,MC050M14SEP09,滚动3年Calmar中位,1.0359759953451841,-0.025085795913358744,5,14
U2,MC050M14SEP09,滚动3年Sharpe中位,1.0635786845674686,-0.0036527200280949135,6,14
U2,MC050M14SEP09,滚动3年为负的窗口占比,0.0,0.0,2,14
U2,MC050M14SEP09,滚动5年年化中位,0.4777138468013883,0.03549518568763799,13,14
U2,MC050M14SEP09,滚动5年年化P25,0.38336416522184047,-0.004730413264328659,6,14
U2,MC050M14SEP09,滚动5年年化最差,0.12651721039498243,0.008098351469865706,9,14
U2,MC050M14SEP09,滚动5年回撤中位,0.5408482118434641,0.0010689348268548837,10,14
U2,MC050M14SEP09,滚动5年Calmar中位,0.9144695809593153,0.0791412154362856,12,14
U2,MC050M14SEP09,滚动5年Sharpe中位,1.0453733574482698,0.01605994123012322,10,14
U2,MC050M14SEP09,滚动5年为负的窗口占比,0.0,0.0,4,14
U2,MC050M14SEP09,滚动5年窗口数,102.0,0.0,0,14
U2,MC050M14SEP09,互不重叠5年块中位,0.541353155909096,0.01759456230483486,12,14
U2,MC050M14SEP09,滚动10年年化中位,0.4610633425328948,0.028164416691810912,13,14
U2,MC050M14SEP09,滚动10年窗口数,42.0,0.0,0,14
U2,MC050M14SEP09,逐年收益中位,0.43210644159645734,-0.003151369176021157,7,14
U2,MC050M14SEP09,逐年为正比例,0.8090909090909091,0.0714285714285714,11,14
U2,MC050M14SEP09,逐年最差,-0.22788129036404958,-0.02397780912312747,6,14
U2,MC050M14SEP09,完整自然年数,12.5,0.0,0,14
U2,MC050M14SEP09,强平次数,0.0,0.0,0,14
U2,MC050M14SEP09,最低担保比例,1.6919890541483509,0.032253798915339305,12,14
U2,MC050M14SEP09,最低股票同跌缓冲,0.23167197598535388,0.014491943784897848,12,14
U2,MC050M14SEP09,最低总资产冲击缓冲,0.23167197598535388,0.014491943784897932,12,14
U2,MC050M14SEP09,rf覆盖率,1.0,0.0,0,14
U2,MC050M14SEP09,年化_交易日口径,0.43391508302141557,0.01856585103610775,12,14
U2,MC050M14SEP09,最低担保比例日,20200323.0,0.0,5,14
U2,MC050M14SEP09,最低股票同跌缓冲日,20200323.0,0.0,5,14
U2,MC050M14SEP09,滚动5年年化最差窗口末日,20200529.0,0.0,2,14
U2,MC050M14SEP09,最大回撤起日,20150615.0,0.0,3,14
U2,MC050M14SEP09,最大回撤止日,20160229.0,0.0,3,14
U2,MC050M14SEP09,末次净值日,20260828.0,0.0,0,14
U2,MC050M15SEP09,年化,0.42341265451048515,0.01583439632263206,10,14
U2,MC050M15SEP09,最大回撤,0.5965749119986473,-0.021093464993697242,6,14
U2,MC050M15SEP09,Sharpe,1.0049387588154344,0.021306477009548352,9,14
U2,MC050M15SEP09,Calmar,0.7612252161456718,0.06509850962280539,8,14
U2,MC050M15SEP09,平均仓位,1.6095252424084765,0.021231240171023402,13,14
U2,MC050M15SEP09,年均换手,5.49831055136818,0.3065421351869393,11,14
U2,MC050M15SEP09,持仓数中位,7.0,0.0,1,14
U2,MC050M15SEP09,单票权重中位,0.6200129165684276,0.008972796719355414,13,14
U2,MC050M15SEP09,单票权重P90,0.7503084748483622,0.04719176494456245,12,14
U2,MC050M15SEP09,单票权重最大,1.0104532598255003,0.05609941487566483,11,14
U2,MC050M15SEP09,前三权重中位,1.3956538497114617,0.04761604735272873,13,14
U2,MC050M15SEP09,单票超60%天数占比,0.6501417395885829,0.056196257163313834,13,14
U2,MC050M15SEP09,滚动3年年化中位,0.45899767637278943,0.03001193183884643,13,14
U2,MC050M15SEP09,滚动3年回撤中位,0.49517428508684014,0.005655722518436268,10,14
U2,MC050M15SEP09,滚动3年Calmar中位,1.019209106412165,-0.01591758869182347,6,14
U2,MC050M15SEP09,滚动3年Sharpe中位,1.0691732285501203,0.01863690892051184,9,14
U2,MC050M15SEP09,滚动3年为负的窗口占比,0.0,0.0,3,14
U2,MC050M15SEP09,滚动5年年化中位,0.48663717104957016,0.04123487228352929,13,14
U2,MC050M15SEP09,滚动5年年化P25,0.39986458391301083,0.02351254235977418,9,14
U2,MC050M15SEP09,滚动5年年化最差,0.1228615728062945,0.016236720723992737,10,14
U2,MC050M15SEP09,滚动5年回撤中位,0.545809920301283,0.0008278788237626733,9,14
U2,MC050M15SEP09,滚动5年Calmar中位,0.8967297014241501,0.08455258186556663,12,14
U2,MC050M15SEP09,滚动5年Sharpe中位,1.0451817833883772,0.03276862439306588,12,14
U2,MC050M15SEP09,滚动5年为负的窗口占比,0.0,0.0,4,14
U2,MC050M15SEP09,滚动5年窗口数,102.0,0.0,0,14
U2,MC050M15SEP09,互不重叠5年块中位,0.5471898938977044,0.02151709444109079,11,14
U2,MC050M15SEP09,滚动10年年化中位,0.4701916612145155,0.03842045883193956,11,14
U2,MC050M15SEP09,滚动10年窗口数,42.0,0.0,0,14
U2,MC050M15SEP09,逐年收益中位,0.42945208146023217,0.0020618694615368582,7,14
U2,MC050M15SEP09,逐年为正比例,0.8090909090909091,0.06904761904761902,10,14
U2,MC050M15SEP09,逐年最差,-0.23856102035784166,-0.02417005066097211,5,14
U2,MC050M15SEP09,完整自然年数,12.5,0.0,0,14
U2,MC050M15SEP09,强平次数,0.0,0.0,0,14
U2,MC050M15SEP09,最低担保比例,1.695300097426798,0.033780562126255353,12,14
U2,MC050M15SEP09,最低股票同跌缓冲,0.2331732091729076,0.015244755970170484,12,14
U2,MC050M15SEP09,最低总资产冲击缓冲,0.23317320917290757,0.015244755970170554,12,14
U2,MC050M15SEP09,rf覆盖率,1.0,0.0,0,14
U2,MC050M15SEP09,年化_交易日口径,0.4246936272149344,0.015911278400093654,10,14
U2,MC050M15SEP09,最低担保比例日,20200323.0,0.0,5,14
U2,MC050M15SEP09,最低股票同跌缓冲日,20200323.0,0.0,5,14
U2,MC050M15SEP09,滚动5年年化最差窗口末日,20200430.0,0.0,2,14
U2,MC050M15SEP09,最大回撤起日,20150615.0,0.0,2,14
U2,MC050M15SEP09,最大回撤止日,20160229.0,0.0,3,14
U2,MC050M15SEP09,末次净值日,20260828.0,0.0,0,14
U2,MC050M16SEP09,年化,0.41891334686593895,0.011983049357718545,10,14
U2,MC050M16SEP09,最大回撤,0.6040551056186538,-0.048108651099664,6,14
U2,MC050M16SEP09,Sharpe,1.0146076370128796,0.0038519055344741204,7,14
U2,MC050M16SEP09,Calmar,0.7502643328704102,0.06712420930861568,8,14
U2,MC050M16SEP09,平均仓位,1.604401209723533,0.02060624618827911,13,14
U2,MC050M16SEP09,年均换手,5.467600157037103,0.2880006570557354,12,14
U2,MC050M16SEP09,持仓数中位,7.0,0.0,1,14
U2,MC050M16SEP09,单票权重中位,0.6199002438264785,0.007154408900524101,12,14
U2,MC050M16SEP09,单票权重P90,0.7494884279709761,0.041906660333940415,13,14
U2,MC050M16SEP09,单票权重最大,0.9783629247399293,0.05743910086124049,11,14
U2,MC050M16SEP09,前三权重中位,1.3717793311733857,0.033675904631986886,13,14
U2,MC050M16SEP09,单票超60%天数占比,0.6417902696299702,0.05069881711915797,12,14
U2,MC050M16SEP09,滚动3年年化中位,0.4628465809260307,0.021562325335088506,13,14
U2,MC050M16SEP09,滚动3年回撤中位,0.5070155733835866,0.011132917885162463,11,14
U2,MC050M16SEP09,滚动3年Calmar中位,1.0325090704825124,-0.004617206749773284,7,14
U2,MC050M16SEP09,滚动3年Sharpe中位,1.0668499962976845,0.0032121678296375133,7,14
U2,MC050M16SEP09,滚动3年为负的窗口占比,0.0,0.0,2,14
U2,MC050M16SEP09,滚动5年年化中位,0.4907604046474904,0.0436788956693176,13,14
U2,MC050M16SEP09,滚动5年年化P25,0.39698083818550245,0.016739103857705717,8,14
U2,MC050M16SEP09,滚动5年年化最差,0.1271054838642578,0.019887443318699405,9,14
U2,MC050M16SEP09,滚动5年回撤中位,0.5460801779336198,0.00109728575993423,10,14
U2,MC050M16SEP09,滚动5年Calmar中位,0.9017590633867363,0.08429708472218839,13,14
U2,MC050M16SEP09,滚动5年Sharpe中位,1.0692360258557003,0.044759566283456065,11,14
U2,MC050M16SEP09,滚动5年为负的窗口占比,0.0,0.0,4,14
U2,MC050M16SEP09,滚动5年窗口数,102.0,0.0,0,14
U2,MC050M16SEP09,互不重叠5年块中位,0.5524522443869481,0.029719542033619595,11,14
U2,MC050M16SEP09,滚动10年年化中位,0.46390276284081466,0.03166544328030352,10,14
U2,MC050M16SEP09,滚动10年窗口数,42.0,0.0,0,14
U2,MC050M16SEP09,逐年收益中位,0.4257231203044835,0.021310434591654714,8,14
U2,MC050M16SEP09,逐年为正比例,0.8090909090909091,0.06904761904761902,10,14
U2,MC050M16SEP09,逐年最差,-0.23961181404366305,-0.029022167834742096,5,14
U2,MC050M16SEP09,完整自然年数,12.5,0.0,0,14
U2,MC050M16SEP09,强平次数,0.0,0.0,0,14
U2,MC050M16SEP09,最低担保比例,1.6899512267900214,0.041040667073710346,13,14
U2,MC050M16SEP09,最低股票同跌缓冲,0.23074703010442674,0.01702762562132458,13,14
U2,MC050M16SEP09,最低总资产冲击缓冲,0.2307470301044267,0.017027625621324594,13,14
U2,MC050M16SEP09,rf覆盖率,1.0,0.0,0,14
U2,MC050M16SEP09,年化_交易日口径,0.4201836721162818,0.012042568886649563,10,14
U2,MC050M16SEP09,最低担保比例日,20200323.0,0.0,5,14
U2,MC050M16SEP09,最低股票同跌缓冲日,20200323.0,0.0,5,14
U2,MC050M16SEP09,滚动5年年化最差窗口末日,20200430.0,0.0,1,14
U2,MC050M16SEP09,最大回撤起日,20150615.0,0.0,3,14
U2,MC050M16SEP09,最大回撤止日,20160229.0,-5.0,4,14
U2,MC050M16SEP09,末次净值日,20260828.0,0.0,0,14
U2,MC100M15SEP09,年化,0.43498156683380895,0.004791767982574302,11,14
U2,MC100M15SEP09,最大回撤,0.6187490875604867,-0.0275670149471533,5,14
U2,MC100M15SEP09,Sharpe,0.9805745813765746,-0.0011944355467587986,7,14
U2,MC100M15SEP09,Calmar,0.7154789883379237,0.03865616791574411,10,14
U2,MC100M15SEP09,平均仓位,1.628606166823556,0.031232517223709455,14,14
U2,MC100M15SEP09,年均换手,5.276712499644101,0.1297340367541686,10,14
U2,MC100M15SEP09,持仓数中位,7.0,0.0,0,14
U2,MC100M15SEP09,单票权重中位,0.6243317766691348,0.013804148117099901,13,14
U2,MC100M15SEP09,单票权重P90,0.7599359599886677,0.046297549718115116,13,14
U2,MC100M15SEP09,单票权重最大,0.9557712490978725,0.0058907988645076625,11,14
U2,MC100M15SEP09,前三权重中位,1.395601026766565,0.04863035041993424,12,14
U2,MC100M15SEP09,单票超60%天数占比,0.6888032120601841,0.09596076033277251,13,14
U2,MC100M15SEP09,滚动3年年化中位,0.46711248538816785,0.025761147431342724,13,14
U2,MC100M15SEP09,滚动3年回撤中位,0.5100648814934803,0.010050867366578675,12,14
U2,MC100M15SEP09,滚动3年Calmar中位,1.016404894776847,-0.015596388449168497,6,14
U2,MC100M15SEP09,滚动3年Sharpe中位,1.07866412908171,0.018215816477862523,9,14
U2,MC100M15SEP09,滚动3年为负的窗口占比,0.007407407407407408,0.003875968992248062,7,14
U2,MC100M15SEP09,滚动5年年化中位,0.492034991691329,0.0466155678906961,14,14
U2,MC100M15SEP09,滚动5年年化P25,0.3730615377648887,0.007725750122243635,9,14
U2,MC100M15SEP09,滚动5年年化最差,0.10757711921720248,-0.0019875976119225758,7,14
U2,MC100M15SEP09,滚动5年回撤中位,0.5468555310583912,0.0025873229867365843,13,14
U2,MC100M15SEP09,滚动5年Calmar中位,0.9018461747110316,0.08220703213902136,13,14
U2,MC100M15SEP09,滚动5年Sharpe中位,1.0590736068047466,0.04440673796933714,12,14
U2,MC100M15SEP09,滚动5年为负的窗口占比,0.0,0.0,4,14
U2,MC100M15SEP09,滚动5年窗口数,102.0,0.0,0,14
U2,MC100M15SEP09,互不重叠5年块中位,0.551586894439869,0.02269784851513973,13,14
U2,MC100M15SEP09,滚动10年年化中位,0.4507106998604532,0.020277128582016024,12,14
U2,MC100M15SEP09,滚动10年窗口数,42.0,0.0,0,14
U2,MC100M15SEP09,逐年收益中位,0.42139222696972434,-0.017369996243282948,6,14
U2,MC100M15SEP09,逐年为正比例,0.8090909090909091,0.06666666666666665,9,14
U2,MC100M15SEP09,逐年最差,-0.23084948076325468,-0.010037413599899514,7,14
U2,MC100M15SEP09,完整自然年数,12.5,0.0,0,14
U2,MC100M15SEP09,强平次数,0.0,0.0,0,14
U2,MC100M15SEP09,最低担保比例,1.6708647188881567,0.00972979462912782,8,14
U2,MC100M15SEP09,最低股票同跌缓冲,0.22191671393185522,0.0044811769323241935,8,14
U2,MC100M15SEP09,最低总资产冲击缓冲,0.22191671393185525,0.0044811769323241935,8,14
U2,MC100M15SEP09,rf覆盖率,1.0,0.0,0,14
U2,MC100M15SEP09,年化_交易日口径,0.4362996931518016,0.0048165380518744305,11,14
U2,MC100M15SEP09,最低担保比例日,20150825.0,0.0,2,14
U2,MC100M15SEP09,最低股票同跌缓冲日,20150825.0,0.0,2,14
U2,MC100M15SEP09,滚动5年年化最差窗口末日,20200331.0,0.0,2,14
U2,MC100M15SEP09,最大回撤起日,20150615.0,0.0,2,14
U2,MC100M15SEP09,最大回撤止日,20160229.0,0.0,2,14
U2,MC100M15SEP09,末次净值日,20260828.0,0.0,0,14
U2,MC100M16SEP09,年化,0.43043379970712725,0.017012826697701877,12,14
U2,MC100M16SEP09,最大回撤,0.6186987569970471,-0.029848061850817564,5,14
U2,MC100M16SEP09,Sharpe,0.9873857839657538,0.018801457820767586,9,14
U2,MC100M16SEP09,Calmar,0.7255500596062385,0.05550771469032323,11,14
U2,MC100M16SEP09,平均仓位,1.6248490921796501,0.030520160991577394,14,14
U2,MC100M16SEP09,年均换手,5.311844917792177,0.19089270977376183,10,14
