arm,security_code,security_name,report_date,available_at,base_status,arm_status,base_value,arm_value,change,wc_control_value,change_vs_wc,base_path,cash_ratio,cash_raw_ratio,proxy_status,intervals,positive_intervals,net_reinvestment,growth_allowance,nopat_total,rejection_reason,cash_blocked
MC100,300627,华测导航,2026-06-30,2026-08-14,ok,ok,11.8458,10.4938,-0.11413327930574557,10.4938,0.0,growth,0.000000,0.000000,not_persistent,4,1,548870762.1000,1137551793.1273,2089606474.3246,,
MC100,300628,亿联网络,2026-06-30,2026-08-19,ok,ok,22.1532,21.1422,-0.0456367477384757,21.4915,-0.016252937207733242,growth,0.027091,0.027091,persistent,4,3,1663968411.6100,1408242676.9215,9439456454.2064,,
MC100,300661,圣邦股份,2026-06-30,2026-08-29,ok,ok,20.6138,20.6138,0.0,20.6138,0.0,growth,0.000000,0.000000,not_persistent,4,2,1371315360.7800,1036283038.7463,2150016998.7329,,
MC100,300685,艾德生物,2026-06-30,2026-08-25,ok,ok,11.9455,10.464,-0.1240215980913314,10.464,0.0,growth,0.000000,0.000000,not_persistent,4,2,219005965.8500,284858689.5714,1146748475.8338,,
MC100,300699,光威复材,2026-06-30,2026-08-25,ok,ok,9.4561,1.5756,-0.8333773966011357,9.4561,-0.8333773966011357,growth,0.685664,0.685664,persistent,4,3,2818897906.2800,693746352.5012,3099406482.9604,,
MC100,300750,宁德时代,2026-06-30,2026-07-25,ok,ok,210.9911,210.9911,0.0,210.9911,0.0,growth,0.000000,0.000000,not_persistent,4,1,-38872641600.0000,132801418413.5797,221606634232.0182,,
MC100,300759,康龙化成,2026-06-30,2026-08-21,ok,ok,14.9058,14.9058,0.0,14.9058,0.0,growth,0.000000,0.000000,not_persistent,4,1,7874453988.9000,9547948725.7133,6852361849.1313,,
MC100,300760,迈瑞医疗,2026-06-30,2026-08-29,ok,ok,92.4423,92.3336,-0.001175868622913967,92.3336,0.0,growth,0.000000,0.000000,not_persistent,4,2,4270438971.0000,5131089108.4235,41440004490.5102,,
MC100,300776,帝尔激光,2026-06-30,2026-08-20,ok,ok,32.6377,30.3573,-0.06987011952435385,30.3573,0.0,growth,0.000000,0.000000,not_persistent,4,1,1093960906.8700,1569562464.5867,2055749924.2788,,
MC100,300811,铂科新材,2026-06-30,2026-08-26,ok,ok,16.152,15.2653,-0.054897226349678085,15.2653,0.0,growth,0.000000,0.000000,not_persistent,4,1,972349424.2500,1568895547.0493,1305499819.5641,,
MC100,300832,新产业,2026-06-30,2026-08-14,ok,ok,23.708,22.95,-0.031972330015184736,22.95,0.0,growth,0.000000,0.000000,not_persistent,4,2,1695163207.1600,1963172397.5743,6431734655.1853,,
MC100,300866,安克创新,2026-06-30,2026-08-31,ok,ok,65.7544,70.6211,0.07401329796941347,70.6211,0.0,growth,0.000000,0.000000,not_persistent,4,0,1817550831.6900,6301008404.2752,7816800860.1541,,
MC100,300896,爱美客,2026-06-30,2026-08-21,ok,ok,64.226,64.1751,-0.000792513935166439,64.1751,0.0,growth,0.000000,0.000000,not_persistent,4,1,416160958.1500,1661908223.2421,6393372031.0146,,
MC100,300910,瑞丰新材,2026-06-30,2026-08-26,ok,ok,30.6948,29.4753,-0.03972985652292893,29.4753,0.0,growth,0.000000,0.000000,not_persistent,4,2,1441873369.6500,1907728725.7692,2678344062.6337,,
MC100,301589,诺瓦星云,2026-06-30,2026-08-22,ok,ok,106.0506,97.8946,-0.07690668416774638,97.8946,0.0,growth,0.000000,0.000000,not_persistent,4,2,1578599648.1600,1217693332.0004,2137973166.8811,,
MC100,600007,中国国贸,2026-06-30,2026-08-31,ok,ok,14.5559,14.5559,0.0,14.5559,0.0,growth,0.000000,0.000000,not_persistent,4,0,-1838280876.0000,1185997258.3968,5025523076.0794,,
MC100,600031,三一重工,2026-06-30,2026-08-31,ok,ok,16.6152,16.6152,0.0,16.6152,0.0,growth,0.000000,0.000000,not_persistent,4,2,2856458000.0000,12154752579.4869,26288662251.3156,,
MC100,600036,招商银行,2026-06-30,2026-08-29,ok,ok,83.7817,83.7817,0.0,83.7817,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC100,600066,宇通客车,2026-06-30,2026-08-11,ok,ok,9.649,9.649,0.0,9.649,0.0,growth,0.000000,0.000000,not_persistent,4,1,-154724505.6100,7208967283.4525,12366190886.9869,,
MC100,600085,同仁堂,2026-06-30,2026-08-31,ok,ok,15.007,15.007,0.0,15.007,0.0,growth,0.000000,0.000000,not_persistent,4,1,1314403184.0000,2708299453.9084,9085931369.1934,,
MC100,600132,重庆啤酒,2026-06-30,2026-08-20,ok,ok,17.7382,16.1331,-0.09048832463271361,17.7814,-0.09269798778498894,growth,0.135706,0.135706,persistent,4,3,1441345235.5800,78374289.3148,10043590011.8241,,
MC100,600160,巨化股份,2026-06-30,2026-08-26,ok,ok,12.5195,14.496,0.15787371700147768,14.496,0.0,growth,0.000000,0.000000,not_persistent,4,1,5959972662.2000,7105789903.0777,10072649122.5715,,
MC100,600176,中国巨石,2026-06-30,2026-08-21,ok,ok,12.5922,12.5922,0.0,12.5922,0.0,growth,0.000000,0.000000,not_persistent,4,2,4335092735.1500,9476672591.7524,17145844207.8599,,
MC100,600183,生益科技,2026-06-30,2026-08-15,ok,ok,13.0203,12.8204,-0.015352948856785287,12.8204,0.0,growth,0.000000,0.000000,not_persistent,4,2,3706960467.4800,11123463316.0888,9057369684.2868,,
MC100,600276,恒瑞医药,2026-06-30,2026-08-20,ok,ok,17.4406,17.6276,0.010722108184351598,17.6276,0.0,growth,0.000000,0.000000,not_persistent,4,1,2970915242.2600,9088105770.3842,22176241328.9525,,
MC100,600285,羚锐制药,2026-06-30,2026-08-12,ok,ok,11.0214,10.6678,-0.032083038452465185,10.6678,0.0,growth,0.000000,0.000000,not_persistent,4,0,19967968.0600,572121127.2293,2521705329.3421,,
MC100,600298,安琪酵母,2026-06-30,2026-08-15,ok,ok,28.271,28.271,0.0,28.271,0.0,growth,0.000000,0.000000,not_persistent,4,2,6998945084.5000,5922605842.7420,5971945017.0818,,
MC100,600309,万华化学,2026-06-30,2026-08-25,ok,ok,65.8233,58.8032,-0.10665068448406578,65.8233,-0.10665068448406578,growth,0.059180,0.059180,persistent,4,3,52887069313.5900,48534497558.0933,73548190132.6580,,
MC100,600406,国电南瑞,2026-06-30,2026-08-27,ok,ok,14.879,13.5938,-0.08637677263256938,13.5938,0.0,growth,0.000000,0.000000,not_persistent,4,1,9840962165.2600,15607472150.3864,31655993267.9957,,
MC100,600415,小商品城,2026-06-30,2026-08-26,ok,ok,8.9512,9.6125,0.07387836267762982,9.6125,0.0,growth,0.000000,0.000000,not_persistent,4,0,3565644936.3100,33190328041.6379,11681749130.3897,,
MC100,600426,华鲁恒升,2026-06-30,2026-08-20,ok,ok,23.0825,10.9283,-0.5265547492689266,23.0825,-0.5265547492689266,growth,0.339323,0.339323,persistent,4,3,15887973999.2500,9659175032.9426,18356539177.4578,,
MC100,600436,片仔癀,2026-06-30,2026-08-29,ok,ok,44.4188,44.4188,0.0,44.4188,0.0,growth,0.000000,0.000000,not_persistent,4,2,5654660468.2500,2411391909.5561,10635358954.6550,,
MC100,600486,扬农化工,2026-06-30,2026-08-25,ok,ok,37.9224,37.9814,0.0015558087040903334,37.9814,0.0,growth,0.000000,0.000000,not_persistent,4,2,1766800531.0200,2929755692.9834,6030242891.1970,,
MC100,600519,贵州茅台,2026-06-30,2026-08-15,ok,ok,585.5146,588.7351,0.005500289830518312,588.7351,0.0,growth,0.000000,0.000000,not_persistent,4,1,40566809042.8200,81107080597.1555,317593142788.9099,,
MC100,600563,法拉电子,2026-06-30,2026-08-22,ok,ok,50.0223,51.5519,0.030578362050525554,51.5519,0.0,growth,0.000000,0.000000,not_persistent,4,1,962015154.7500,1667955950.9944,4299277565.5559,,
MC100,600570,恒生电子,2026-06-30,2026-08-26,ok,ok,6.8697,6.8697,0.0,6.8697,0.0,growth,0.000000,0.000000,not_persistent,4,2,1983165938.3700,1016851060.6093,4977465708.0960,,
MC100,600600,青岛啤酒,2026-06-30,2026-08-27,ok,ok,42.0269,37.1788,-0.11535706892490272,41.9068,-0.11282178548588762,growth,0.182566,0.182566,persistent,4,3,4154108890.0000,976189358.8995,17406976882.7677,,
MC100,600660,福耀玻璃,2026-06-30,2026-08-19,ok,ok,51.9498,51.4177,-0.010242580337171625,51.4177,0.0,growth,0.000000,0.000000,not_persistent,4,0,10536657104.0000,19817071642.4401,28198932114.6889,,
MC100,600690,海尔智家,2026-06-30,2026-08-28,ok,ok,22.1223,22.5006,0.017100391912233226,22.5006,0.0,growth,0.000000,0.000000,not_persistent,4,1,11509706573.7500,22762336652.7963,78848957748.5956,,
MC100,600750,华润江中,2026-06-30,2026-08-22,ok,ok,12.0014,11.9595,-0.003491259353075482,11.9595,0.0,growth,0.000000,0.000000,not_persistent,4,2,745058957.0200,1034200990.3968,3294120007.0639,,
MC100,600803,新奥股份,2026-06-30,2026-08-29,ok,ok,16.9778,16.9778,0.0,16.9778,0.0,growth,0.000000,0.000000,not_persistent,4,3,20229090000.0000,24425867207.3538,47325174301.4651,,
MC100,600809,山西汾酒,2026-06-30,2026-08-31,ok,ok,80.056,81.5391,0.018525781952633213,81.5391,0.0,growth,0.000000,0.000000,not_persistent,4,2,5160405624.2900,6021997354.2799,43228598948.6996,,
MC100,600862,中航高科,2026-06-30,2026-08-28,ok,ok,11.9983,7.2804,-0.3932140386554762,10.7788,-0.32456303113519136,growth,0.321153,0.321153,persistent,4,3,2472122182.5600,1179782130.5199,4024066262.9640,,
MC100,600885,宏发股份,2026-06-30,2026-07-30,ok,ok,17.0947,16.9158,-0.010465231913984963,16.9158,0.0,growth,0.000000,0.000000,not_persistent,4,1,2719302626.0000,6426857436.7155,8613734090.9601,,
MC100,600887,伊利股份,2026-06-30,2026-08-27,ok,ok,18.3802,18.232,-0.008063024341410818,18.232,0.0,growth,0.000000,0.000000,not_persistent,4,2,3053216684.5700,6140320737.5572,45465101067.0256,,
MC100,600900,长江电力,2026-06-30,2026-08-31,ok,ok,19.8247,19.8247,0.0,19.8247,0.0,growth,0.000000,0.000000,not_persistent,4,0,-12741005076.5900,179770904479.8688,157765316506.4330,,
MC100,600938,中国海油,2026-06-30,2026-08-27,ok,ok,38.1757,38.3776,0.0052887045948077915,38.3776,0.0,growth,0.000000,0.000000,not_persistent,4,3,162010000000.0000,334713474799.3693,533869698529.0262,,
MC100,600970,中材国际,2026-06-30,2026-08-26,ok,ok,14.7905,10.7547,-0.27286433859572023,14.9247,-0.27940260105730763,growth,0.271769,0.271769,persistent,4,3,7658267546.3800,4084342026.7743,13150580105.1701,,
MC100,600989,宝丰能源,2026-06-30,2026-08-13,ok,ok,25.5243,25.5279,0.00014104206579612644,25.5279,0.0,growth,0.000000,0.000000,not_persistent,4,3,31324383639.7500,43311521555.6740,31436518014.6288,,
MC100,600993,马应龙,2026-06-30,2026-08-26,ok,ok,16.8794,16.774,-0.006244297783096542,16.774,0.0,growth,0.000000,0.000000,not_persistent,4,2,360591703.3000,286242998.4358,2122189278.6130,,
MC100,601088,中国神华,2026-06-30,2026-08-29,ok,ok,28.7031,28.7031,0.0,28.7031,0.0,growth,0.000000,,insufficient_years,0,0,0.0000,0.0000,0.0000,,
MC100,601100,恒立液压,2026-06-30,2026-08-25,ok,ok,23.0485,20.7063,-0.10162049591079692,23.0287,-0.1008480721881827,growth,0.170320,0.170320,persistent,4,4,3640130817.5200,1913523954.1709,10137448205.0298,,
MC100,601138,工业富联,2026-06-30,2026-08-12,ok,ok,22.8041,26.4135,0.1582785551720962,26.4135,0.0,growth,0.000000,0.000000,not_persistent,4,1,56109542000.0000,119872229463.5169,99798667777.8021,,
MC100,601225,陕西煤业,2026-06-30,2026-08-28,ok,ok,21.5317,21.5317,0.0,21.5317,0.0,growth,0.000000,0.000000,not_persistent,4,2,7221562005.1500,15801499189.4551,157215971965.3866,,
MC100,601288,农业银行,2026-06-30,2026-08-29,ok,ok,10.1577,10.1577,0.0,10.1577,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC100,601318,中国平安,2026-06-30,2026-08-21,ok,ok,116.7951,116.7951,0.0,116.7951,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC100,601398,工商银行,2026-06-30,2026-08-29,ok,ok,13.3033,13.3033,0.0,13.3033,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC100,601717,中创智领,2026-06-30,2026-08-31,ok,ok,30.2804,27.2736,-0.09929855616174166,27.2736,0.0,growth,0.000000,0.000000,not_persistent,4,1,5664334072.8300,6611940038.9806,15614313755.6322,,
MC100,601838,成都银行,2026-06-30,2026-08-27,ok,ok,43.7429,43.7429,0.0,43.7429,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC100,601899,紫金矿业,2026-06-30,2026-08-22,ok,ok,26.291,27.5885,0.04935148910273468,27.5885,0.0,growth,0.000000,0.000000,not_persistent,4,1,58169825242.0000,97963950983.5703,168377955621.5747,,
MC100,601939,建设银行,2026-06-30,2026-08-29,ok,ok,18.7974,18.7974,0.0,18.7974,0.0,equity_fallback,0.000000,,off,0,0,,,,,
MC100,601965,中国汽研,2026-06-30,2026-08-26,ok,ok,13.4884,12.8112,-0.05020610302185591,12.8112,0.0,growth,0.000000,0.000000,not_persistent,4,3,1967951168.3900,2024085305.8612,3741227678.8879,,
MC100,603067,振华股份,2026-06-30,2026-08-28,ok,ok,13.0042,12.665,-0.02608388059242417,12.665,0.0,growth,0.000000,0.000000,not_persistent,4,2,1036193537.0800,1481685850.8721,2055407727.4863,,
MC100,603129,春风动力,2026-06-30,2026-08-18,ok,ok,142.2778,142.2778,0.0,142.2778,0.0,growth,0.000000,,missing_inputs,0,0,0.0000,0.0000,0.0000,,
MC100,603156,养元饮品,2026-06-30,2026-08-22,ok,ok,11.8122,11.8122,0.0,11.8122,0.0,growth,0.000000,0.000000,not_persistent,4,1,-397935715.1700,86930219.3545,5960098641.8198,,
MC100,603195,公牛集团,2026-06-30,2026-08-28,ok,ok,22.5982,22.5982,0.0,22.5982,0.0,growth,0.000000,0.000000,not_persistent,4,2,1440696620.7700,654936065.3846,15478231132.5610,,
MC100,603259,药明康德,2026-06-30,2026-08-04,ok,ok,81.4642,78.9256,-0.031162154664257424,78.9256,0.0,growth,0.000000,0.000000,not_persistent,4,2,16145907167.5000,33590437165.4537,48104715785.5347,,
MC100,603279,景津装备,2026-06-30,2026-08-26,ok,ok,17.0682,17.0682,0.0,17.0682,0.0,growth,0.000000,0.000000,not_persistent,4,0,-644787707.7200,653546022.7646,3225398939.2517,,
MC100,603288,海天味业,2026-06-30,2026-08-27,ok,ok,13.1807,13.1807,0.0,13.1807,0.0,growth,0.000000,,missing_inputs,0,0,0.0000,0.0000,0.0000,,
MC100,603338,浙江鼎力,2026-06-30,2026-08-28,ok,ok,45.9416,48.4777,0.055202692113465845,48.4777,0.0,growth,0.000000,0.000000,not_persistent,4,2,1995185884.2700,3074591018.8731,6701814737.1366,,
MC100,603369,今世缘,2026-06-30,2026-08-18,ok,ok,28.9339,11.9217,-0.5879677471754585,29.3834,-0.5942709148703009,growth,0.590688,0.590688,persistent,4,4,9379113818.8600,2477341905.4545,11684302772.4576,,
MC100,603501,豪威集团,2026-06-30,2026-08-25,ok,ok,40.5691,40.5691,0.0,40.5691,0.0,growth,0.000000,0.000000,not_persistent,4,1,3513079822.8000,9584410425.1851,10188104857.9579,,
MC100,603505,金石资源,2026-06-30,2026-08-21,ok,ok,5.6206,5.8649,0.043465110486424985,5.8649,0.0,growth,0.000000,0.000000,not_persistent,4,1,2076597114.2300,5359262453.8527,1425463159.1736,,
MC100,603508,思维列控,2026-06-30,2026-08-08,ok,ok,16.4165,15.696,-0.04388877044437001,15.696,0.0,growth,0.000000,0.000000,not_persistent,4,1,159216043.4300,1193554544.7409,1932406372.6342,,
MC100,603529,爱玛科技,2026-06-30,2026-08-25,ok,ok,24.8924,20.0957,-0.19269736947823424,30.6994,-0.34540414470641123,growth,0.343974,0.343974,persistent,4,3,3630887726.0900,884149865.5727,7985311634.5501,,
MC100,603596,伯特利,2026-06-30,2026-08-28,ok,ok,18.1006,19.5934,0.08247240422969404,19.5934,0.0,growth,0.000000,0.000000,not_persistent,4,0,2223587346.7300,4472751576.1111,4254420956.5992,,
MC100,603606,东方电缆,2026-06-30,2026-08-05,ok,ok,17.6653,17.7856,0.006809960770550294,17.7856,0.0,growth,0.000000,0.000000,not_persistent,4,2,1671947054.3300,2366222669.3945,4205368016.9171,,
MC100,603806,福斯特,2026-06-30,2026-08-20,ok,ok,9.2889,9.2889,0.0,9.2889,0.0,growth,0.000000,0.000000,not_persistent,4,1,1295878846.7400,7107714114.5747,5636843512.6882,,
MC100,603855,华荣股份,2026-06-30,2026-08-27,ok,ok,12.5217,8.6975,-0.3054058155042846,12.5217,-0.3054058155042846,growth,0.380180,0.380180,persistent,4,3,971678546.5300,327207700.0736,1695171108.1427,,
MC100,603993,洛阳钼业,2026-06-30,2026-08-20,ok,ok,10.7425,10.8221,0.00740982080521313,10.8221,0.0,growth,0.000000,0.000000,not_persistent,4,2,20541399805.0100,17423205629.0567,64217650951.8864,,
MC100,605117,德业股份,2026-06-30,2026-08-27,ok,ok,31.095,33.9612,0.09217559093101779,33.9612,0.0,growth,0.000000,0.000000,not_persistent,4,1,917521274.0800,2711521385.1479,9619345841.5855,,
MC100,605305,中际联合,2026-06-30,2026-08-26,ok,ok,38.359,35.6255,-0.07126098177741857,35.6255,0.0,growth,0.000000,0.000000,not_persistent,4,1,369557031.0900,652159003.9424,1209718785.3464,,
MC100,605499,东鹏饮料,2026-06-30,2026-07-31,ok,ok,86.8046,86.8046,0.0,86.8046,0.0,growth,0.000000,0.000000,not_persistent,4,0,-1317574289.6700,6583498383.9396,11488664508.9871,,
MC100,688008,澜起科技,2026-06-30,2026-08-29,ok,ok,41.8829,40.031,-0.044216135940921,40.031,0.0,growth,0.000000,0.000000,not_persistent,4,1,1608927596.4800,3101079021.9120,5225573674.6125,,
MC100,688012,中微公司,2026-06-30,2026-08-20,ok,ok,48.6808,48.6808,0.0,48.6808,0.0,growth,0.000000,0.000000,not_persistent,4,2,6879769061.0200,10838937337.7455,6679929738.1026,,
MC100,688018,乐鑫科技,2026-06-30,2026-07-31,ok,ok,34.7267,34.7575,0.0008869256220718214,34.7575,0.0,growth,0.000000,0.000000,not_persistent,4,2,726862260.6500,1043786376.9558,1031838503.1570,,
MC100,688019,安集科技,2026-06-30,2026-08-27,ok,ok,66.8956,66.8956,0.0,66.8956,0.0,growth,0.000000,0.000000,not_persistent,4,1,1686889445.5500,2171509931.6764,2068485062.2771,,
MC100,688041,海光信息,2026-06-30,2026-08-14,ok,ok,15.447,14.8463,-0.03888780993073082,14.8463,0.0,growth,0.000000,0.000000,not_persistent,3,1,5690805951.2600,16586017003.9230,8130560226.1074,,
MC100,688072,拓荆科技,2026-06-30,2026-08-21,ok,ok,81.3958,95.3356,0.17125945073333027,95.3356,0.0,growth,0.000000,0.000000,not_persistent,4,2,2391833071.0400,3189361680.1879,2771843787.2418,,
MC100,688082,盛美上海,2026-06-30,2026-08-08,ok,ok,53.0572,53.0572,0.0,53.0572,0.0,growth,0.000000,0.000000,not_persistent,4,3,5780290303.6200,6322396168.6777,4221187243.8802,,
MC100,688111,金山办公,2026-06-30,2026-08-20,ok,ok,44.7947,44.7947,0.0,44.7947,0.0,growth,0.000000,,missing_inputs,0,0,0.0000,0.0000,0.0000,,
MC100,688120,华海清科,2026-06-30,2026-08-22,ok,ok,27.9821,29.3422,0.04860607316820387,29.3422,0.0,growth,0.000000,0.000000,not_persistent,3,0,1078589982.4300,1806146335.0791,2859005730.4109,,
MC100,688122,西部超导,2026-06-30,2026-08-27,ok,ok,17.3852,17.5434,0.00909969399259114,17.5434,0.0,growth,0.000000,0.000000,not_persistent,4,2,3618005987.5400,3526200790.1888,3907319801.1862,,
MC100,688188,柏楚电子,2026-06-30,2026-08-18,ok,ok,37.8962,36.8306,-0.028118914297475817,36.8306,0.0,growth,0.000000,0.000000,not_persistent,4,1,255869633.8700,659249673.3196,3309179884.7209,,
MC100,688190,云路股份,2026-06-30,2026-08-29,ok,ok,37.3753,35.593,-0.047686573753254136,35.593,0.0,growth,0.000000,0.000000,not_persistent,4,1,525578636.5800,682582049.3561,1220839488.1600,,
MC100,688200,华峰测控,2026-06-30,2026-08-31,ok,ok,62.2231,60.7001,-0.024476440421644097,60.7001,0.0,growth,0.000000,0.000000,not_persistent,4,0,550781232.8100,1024669775.8318,1649508366.7111,,
MC100,688208,道通科技,2026-06-30,2026-08-25,ok,ok,17.3942,16.7627,-0.03630520518333713,16.7627,0.0,growth,0.000000,0.000000,not_persistent,4,1,601077129.1100,2808633475.7813,1907677919.2452,,
MC100,688235,百济神州,2026-06-30,2026-08-27,ok,ok,65.1895,65.1895,0.0,65.1895,0.0,zero_growth,0.000000,,nonpositive_base,0,0,0.0000,0.0000,0.0000,,
MC100,688271,联影医疗,2026-06-30,2026-08-20,ok,rejected,33.5254,,,33.5254,,growth,0.908245,0.908245,persistent,4,3,9324977002.2100,3192852112.6834,6751621693.7875,维持性现金占用后终值可分配现金非正,Y
MC100,688278,特宝生物,2026-06-30,2026-08-19,ok,ok,36.8563,35.1041,-0.0475413972645109,36.514,-0.03861258695294956,growth,0.031703,0.031703,persistent,4,3,1661454820.0500,1575734179.9230,2703899451.7105,,
MC100,688281,华秦科技,2026-06-30,2026-08-20,ok,rejected,15.83,,,15.83,,growth,0.803799,0.803799,persistent,4,4,1929230504.7300,913015186.7401,1264264941.5899,维持性现金占用后终值可分配现金非正,Y
MC100,688300,联瑞新材,2026-06-30,2026-08-15,ok,ok,12.8704,12.9819,0.00866328940825456,12.9819,0.0,growth,0.000000,0.000000,not_persistent,4,1,214261505.8400,626721652.7516,914162273.1194,,
MC100,688301,奕瑞科技,2026-06-30,2026-08-14,ok,rejected,31.3924,,,31.3924,,growth,1.731007,1.731007,persistent,4,4,5529379334.1900,1361640955.6381,2407695810.7550,维持性现金代理占用全部利润,Y
MC100,688516,奥特维,2026-06-30,2026-08-25,ok,ok,39.6583,39.4618,-0.004954826606284213,39.4618,0.0,growth,0.000000,0.000000,not_persistent,4,1,2645081083.0500,3612057647.6994,3721084435.0264,,
MC100,688617,惠泰医疗,2026-06-30,2026-08-20,ok,ok,81.3807,81.2327,-0.0018186130126677247,81.2327,0.0,growth,0.000000,0.000000,not_persistent,4,1,1026999673.6400,1191089918.6042,2335702322.4952,,
MC100,688692,达梦数据,2026-06-30,2026-08-26,ok,ok,64.8773,63.4445,-0.022084766166286296,63.4445,0.0,growth,0.000000,0.000000,not_persistent,4,1,177965597.9100,241141970.9141,1433021938.1400,,
MC100,688708,佳驰科技,2026-06-30,2026-08-27,ok,ok,22.6019,12.9962,-0.4249952437626925,20.7644,-0.3741114599988441,growth,0.382390,0.382390,persistent,4,4,1279347292.6800,512690090.5007,2004911517.8518,,
MC100,688777,中控技术,2026-06-30,2026-08-29,ok,ok,18.9312,17.2161,-0.09059647565922924,18.9312,-0.09059647565922924,growth,0.138006,0.138006,persistent,4,3,1819718468.2600,1319721200.6809,3623017613.6844,,
MC100,688981,中芯国际,2026-06-30,2026-08-28,rejected,rejected,,,,,,,0.000000,0.000000,not_persistent,4,2,144440826000.0000,135603760087.9967,40130788449.1466,零增长股权价值 -0.42 ≤ 0：净负债超过零增长企业价值,
MC100,920394,民士达,2026-06-30,2026-08-20,ok,ok,12.141,7.0398,-0.4201630837657524,11.4095,-0.38298786099303217,growth,0.344735,0.344735,persistent,4,3,298659122.5000,172318701.7255,366485245.9479,,
MC100,920599,同力股份,2026-06-30,2026-08-25,ok,ok,23.5545,22.9955,-0.023732195546498636,23.0372,-0.001810115812685531,growth,0.002209,0.002209,persistent,4,3,570451828.0000,564370522.6492,2753586213.8323,,
MC150,000333,美的集团,2026-06-30,2026-08-29,ok,ok,58.7034,58.7034,0.0,58.7034,0.0,growth,0.000000,0.000000,not_persistent,4,1,-23326648000.0000,50865312025.7510,154638174722.4915,,
MC150,000338,潍柴动力,2026-06-30,2026-08-28,ok,ok,20.437,20.437,0.0,20.437,0.0,growth,0.000000,0.000000,not_persistent,4,1,-43263657448.1200,19365623868.3792,55260151783.0737,,
MC150,000408,藏格矿业,2026-06-30,2026-08-11,ok,ok,22.2509,22.2509,0.0,22.2509,0.0,growth,0.000000,0.000000,not_persistent,4,1,-1051885600.8200,11738835484.0760,15496633994.3967,,
MC150,000423,东阿阿胶,2026-06-30,2026-08-21,ok,ok,33.5488,33.5488,0.0,33.5488,0.0,growth,0.000000,0.000000,not_persistent,4,0,-2144805342.2000,2412720726.8704,5247038703.9028,,
MC150,000426,兴业银锡,2026-06-30,2026-08-29,ok,ok,9.6112,9.6112,0.0,9.6112,0.0,growth,0.000000,0.000000,not_persistent,4,0,-18874561.6200,11587389274.6111,4869316649.6280,,
MC150,000538,云南白药,2026-06-30,2026-08-29,ok,ok,37.1475,35.6099,-0.04139174910828447,35.6099,0.0,growth,0.000000,0.000000,not_persistent,4,1,577835872.9900,3084045704.5646,17093126885.8006,,
MC150,000568,泸州老窖,2026-06-30,2026-08-26,ok,ok,98.7007,97.4353,-0.01282057776692569,97.4353,0.0,growth,0.000000,0.000000,not_persistent,4,2,13724689319.1900,9408831653.6764,48936905634.6126,,
MC150,000596,古井贡酒,2026-06-30,2026-08-29,ok,ok,92.2917,46.8481,-0.4923909734028087,95.8766,-0.5113708663010578,growth,0.587896,0.391931,persistent,4,4,9356396933.6800,2558790459.9238,17343907673.8734,,
MC150,000651,格力电器,2026-06-30,2026-08-27,ok,ok,69.1112,66.6102,-0.03618805634976663,66.6102,0.0,growth,0.000000,0.000000,not_persistent,4,1,-1046467263.9500,2474509891.5406,120588322151.7598,,
MC150,000725,京东方A,2026-06-30,2026-08-29,rejected,rejected,,,,,,,0.000000,0.000000,not_persistent,4,0,-22346075911.0000,44875118297.4963,20209023432.8517,零增长股权价值 -0.56 ≤ 0：净负债超过零增长企业价值,
MC150,000786,北新建材,2026-06-30,2026-08-21,ok,ok,24.7316,24.7316,0.0,24.7316,0.0,growth,0.000000,0.000000,not_persistent,4,1,354385268.0900,5446585781.3588,13747893911.6759,,
MC150,000792,盐湖股份,2026-06-30,2026-08-26,ok,ok,22.5105,22.5105,0.0,22.5105,0.0,growth,0.000000,0.000000,not_persistent,4,1,-821149309.2800,15318746232.1235,41740930363.6943,,
MC150,000858,五粮液,2026-06-30,2026-08-29,ok,ok,77.4985,77.4985,0.0,77.4985,0.0,growth,0.000000,0.000000,not_persistent,4,2,-14800744321.5800,7483018929.5994,102098277710.7799,,
MC150,000893,亚钾国际,2026-06-30,2026-08-28,ok,ok,26.0743,26.0792,0.00018792450804050453,26.0792,0.0,growth,0.000000,0.000000,not_persistent,4,2,6968939593.1100,21208464771.1890,5927617296.3068,,
MC150,000895,双汇发展,2026-06-30,2026-08-29,ok,ok,14.4838,14.4903,0.0004487772545878066,14.4903,0.0,growth,0.000000,0.000000,not_persistent,4,1,1649504342.6900,0.0000,21537538047.2126,,
MC150,000933,神火股份,2026-06-30,2026-07-28,ok,ok,27.4442,25.9794,-0.05337375474599371,25.9794,0.0,growth,0.000000,0.000000,not_persistent,4,1,-64957818.4700,10541531110.2573,26431109813.5024,,
MC150,000975,山金国际,2026-06-30,2026-08-20,ok,ok,8.8545,8.502,-0.03981026596645765,8.502,0.0,growth,0.000000,0.000000,not_persistent,4,1,190791541.2000,10516034688.6348,8673463003.6604,,
MC150,000999,华润三九,2026-06-30,2026-08-22,ok,ok,18.796,17.6925,-0.058709299851032126,17.6925,0.0,growth,0.000000,0.000000,not_persistent,4,0,5873549412.5800,12716096865.3072,13866925209.6802,,
