signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y
2022-11-03,600919,江苏银行,0.829,6.81,8.2146,7.225000000000001,7.200833333333332,2022-10-29,2022-07-01,2022-07-04,6.725166666666663,6.725166666666663,continued_below_ma20,2,2,2022-11-04,6.96,2026-08-07,2023-11-04,2023-11-06,complete,6.92,0.06404970976600399,2025-11-04,2025-11-04,complete,11.11,0.9081532378552903
2022-11-04,600938,中国海油,0.5636,15.74,27.9279,15.733734000000009,15.398284666666665,2022-10-28,2022-11-04,,,,initial,1,1,2022-11-07,16.41,2026-08-07,2023-11-07,2023-11-07,complete,19.03,0.23252577283871667,2025-11-07,2025-11-07,complete,28.45,1.0165459964509527
2022-11-07,600938,中国海油,0.5876,16.41,27.9279,15.758156000000007,15.444258666666666,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,1,1,2022-11-08,16.25,2026-08-07,2023-11-08,2023-11-08,complete,18.94,0.23877494106454233,2025-11-08,2025-11-10,complete,29.04,1.0786323861957312
2022-11-08,600938,中国海油,0.5819,16.25,27.9279,15.766078000000007,15.487065999999999,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,1,1,2022-11-09,16.08,2026-08-07,2023-11-09,2023-11-09,complete,18.98,0.2545153101895208,2025-11-09,2025-11-10,complete,29.04,1.1006079773433233
2022-11-09,600938,中国海油,0.5758,16.08,27.9279,15.767000000000007,15.526206666666667,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,1,3,2022-11-10,15.86,2026-08-07,2023-11-10,2023-11-10,complete,19.04,0.27593797485312144,2025-11-10,2025-11-10,complete,29.04,1.1297462973316916
2022-11-09,600897,厦门空港,0.7383,15.55,21.0618,14.870999999999992,14.826166666666671,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued,2,3,2022-11-10,15.71,2026-08-07,2023-11-10,2023-11-10,complete,12.69,0.13572994796419313,2025-11-10,2025-11-10,complete,17.24,0.6080239425807015
2022-11-09,002833,弘亚数控,0.8613,15.78,18.3203,15.014000000000001,14.97599999999997,2022-10-28,2022-11-09,,,,initial,3,3,2022-11-10,15.53,2026-08-07,2023-11-10,2023-11-10,complete,18.1,0.23212050854675237,2025-11-10,2025-11-10,complete,16.74,0.25098926583173964
2022-11-10,600938,中国海油,0.5679,15.86,27.9279,15.763000000000009,15.563847333333332,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,1,3,2022-11-11,16.3,2026-08-07,2023-11-11,2023-11-13,complete,19.25,0.25518844219638415,2025-11-11,2025-11-11,complete,28.86,1.0594116499267838
2022-11-10,600897,厦门空港,0.7459,15.71,21.0618,14.938999999999991,14.837000000000007,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued,2,3,2022-11-11,15.53,2026-08-07,2023-11-11,2023-11-13,complete,12.74,0.15342035942164678,2025-11-11,2025-11-11,complete,16.85,0.5898636645349866
2022-11-10,002833,弘亚数控,0.8477,15.53,18.3203,15.111,14.952166666666637,2022-10-28,2022-11-09,2022-11-10,14.952166666666637,14.952166666666637,continued,3,3,2022-11-11,15.69,2026-08-07,2023-11-11,2023-11-13,complete,17.99,0.21214419799422446,2025-11-11,2025-11-11,complete,16.73,0.23749252041182678
2022-11-11,600938,中国海油,0.5836,16.3,27.9279,15.763500000000008,15.605821333333331,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,1,3,2022-11-14,16.03,2026-08-07,2023-11-14,2023-11-14,complete,19.01,0.26041741949525865,2025-11-14,2025-11-14,complete,29.02,1.105708879872819
2022-11-11,600897,厦门空港,0.7374,15.53,21.0618,14.992999999999988,14.842000000000008,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued,2,3,2022-11-14,15.36,2026-08-07,2023-11-14,2023-11-14,complete,12.73,0.16527070585664316,2025-11-14,2025-11-14,complete,17.5,0.6694686473363161
2022-11-11,002833,弘亚数控,0.8564,15.69,18.3203,15.183,14.929333333333304,2022-10-28,2022-11-09,2022-11-10,14.952166666666637,14.929333333333304,continued,3,3,2022-11-14,15.54,2026-08-07,2023-11-14,2023-11-14,complete,18.0,0.22452472307841864,2025-11-14,2025-11-14,complete,16.7,0.2471969553375477
2022-11-14,600938,中国海油,0.574,16.03,27.9279,15.738000000000007,15.632128666666667,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,1,3,2022-11-15,16.07,2026-08-07,2023-11-15,2023-11-15,complete,19.22,0.271169045497172,2025-11-15,2025-11-17,complete,28.96,1.09612473866853
2022-11-14,600897,厦门空港,0.7293,15.36,21.0618,15.032499999999986,14.842000000000008,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued,2,3,2022-11-15,15.41,2026-08-07,2023-11-15,2023-11-15,complete,12.85,0.17243865803242775,2025-11-15,2025-11-17,complete,18.14,0.7249085639928681
2022-11-14,002833,弘亚数控,0.8482,15.54,18.3203,15.235500000000002,14.909666666666638,2022-10-28,2022-11-09,2022-11-10,14.952166666666637,14.909666666666638,continued,3,3,2022-11-15,15.86,2026-08-07,2023-11-15,2023-11-15,complete,18.18,0.2118162256371383,2025-11-15,2025-11-17,complete,16.45,0.20373892549253325
2022-11-15,600938,中国海油,0.5754,16.07,27.9279,15.736000000000008,15.660102666666667,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,1,3,2022-11-16,16.28,2026-08-07,2023-11-16,2023-11-16,complete,19.36,0.263911759555278,2025-11-16,2025-11-17,complete,28.96,1.0690862745947962
2022-11-15,600897,厦门空港,0.7317,15.41,21.0618,15.067499999999988,14.846333333333341,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued,2,3,2022-11-16,15.35,2026-08-07,2023-11-16,2023-11-16,complete,12.97,0.1880131204300579,2025-11-16,2025-11-17,complete,18.14,0.7316508775980519
2022-11-15,002833,弘亚数控,0.8657,15.86,18.3203,15.2985,14.891833333333304,2022-10-28,2022-11-09,2022-11-10,14.952166666666637,14.891833333333304,continued,3,3,2022-11-16,15.73,2026-08-07,2023-11-16,2023-11-16,complete,17.8,0.1962924090561824,2025-11-16,2025-11-17,complete,16.45,0.2136871810751162
2022-11-16,600938,中国海油,0.5829,16.28,27.9279,15.760000000000009,15.697243333333333,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,1,4,2022-11-17,15.89,2026-08-07,2023-11-17,2023-11-17,complete,19.12,0.2788799919614766,2025-11-17,2025-11-17,complete,28.96,1.1198693864319247
2022-11-16,600897,厦门空港,0.7288,15.35,21.0618,15.102999999999989,14.851000000000008,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued,2,4,2022-11-17,15.47,2026-08-07,2023-11-17,2023-11-17,complete,13.07,0.18788641223030278,2025-11-17,2025-11-17,complete,18.14,0.7182185501700125
2022-11-16,002833,弘亚数控,0.8586,15.73,18.3203,15.348500000000001,14.874999999999972,2022-10-28,2022-11-09,2022-11-10,14.952166666666637,14.874999999999972,continued,3,4,2022-11-17,15.69,2026-08-07,2023-11-17,2023-11-17,complete,17.98,0.21147041022435564,2025-11-17,2025-11-17,complete,16.45,0.21678134852208908
2022-11-17,600938,中国海油,0.569,15.89,27.9279,15.75050000000001,15.726050666666666,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,1,4,2022-11-18,15.67,2026-08-07,2023-11-18,2023-11-20,complete,19.04,0.29140882458012185,2025-11-18,2025-11-18,complete,28.58,1.1214249429059242
2022-11-17,600897,厦门空港,0.7345,15.47,21.0618,15.13299999999999,14.856500000000013,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued,2,4,2022-11-18,15.43,2026-08-07,2023-11-18,2023-11-20,complete,13.18,0.20098926349088275,2025-11-18,2025-11-18,complete,17.22,0.6353045890030096
2022-11-17,002833,弘亚数控,0.8564,15.69,18.3203,15.396,14.859166666666637,2022-10-28,2022-11-09,2022-11-10,14.952166666666637,14.859166666666637,continued,3,4,2022-11-18,15.58,2026-08-07,2023-11-18,2023-11-20,complete,18.25,0.2383445089454248,2025-11-18,2025-11-18,complete,16.33,0.2164333453817262
2022-11-18,600897,厦门空港,0.7326,15.43,21.0618,15.149999999999986,14.863333333333344,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued,1,3,2022-11-21,15.13,2026-08-07,2023-11-21,2023-11-21,complete,13.1,0.21736835537232024,2025-11-21,2025-11-21,complete,15.85,0.5350473383284302
2022-11-18,002833,弘亚数控,0.8504,15.58,18.3203,15.426000000000002,14.835666666666638,2022-10-28,2022-11-09,2022-11-10,14.952166666666637,14.835666666666638,continued,2,3,2022-11-21,15.57,2026-08-07,2023-11-21,2023-11-21,complete,18.1,0.22895513794033806,2025-11-21,2025-11-21,complete,15.82,0.17919994943314776
2022-11-18,603156,养元饮品,0.9453,20.04,21.2003,19.106,18.95350000000003,2022-10-29,2020-05-11,2020-05-12,16.845972222222258,16.845972222222258,continued,3,3,2022-11-21,19.95,2026-08-07,2023-11-21,2023-11-21,complete,23.3,0.24994303941672236,2025-11-21,2025-11-21,complete,26.66,0.6577960749247056
2022-11-21,600897,厦门空港,0.7184,15.13,21.0618,15.18199999999999,14.865333333333345,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued_below_ma20,1,4,2022-11-22,15.2,2026-08-07,2023-11-22,2023-11-22,complete,13.08,0.20991203533308744,2025-11-22,2025-11-24,complete,15.66,0.5096615853591122
2022-11-21,002833,弘亚数控,0.8499,15.57,18.3203,15.4655,14.815833333333304,2022-10-28,2022-11-09,2022-11-10,14.952166666666637,14.815833333333304,continued,2,4,2022-11-22,15.12,2026-08-07,2023-11-22,2023-11-22,complete,17.66,0.2347668897436732,2025-11-22,2025-11-24,complete,15.86,0.21736546462272055
2022-11-21,603156,养元饮品,0.941,19.95,21.2003,19.1945,18.95700000000003,2022-10-29,2020-05-11,2020-05-12,16.845972222222258,16.845972222222258,continued,3,4,2022-11-22,19.75,2026-08-07,2023-11-22,2023-11-22,complete,22.84,0.237673809864823,2025-11-22,2025-11-24,complete,26.66,0.6745838832783737
2022-11-22,600897,厦门空港,0.7217,15.2,21.0618,15.212499999999988,14.86716666666668,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued_below_ma20,1,4,2022-11-23,15.17,2026-08-07,2023-11-23,2023-11-23,complete,13.15,0.21879261147553764,2025-11-23,2025-11-24,complete,15.66,0.5126470730031973
2022-11-22,002833,弘亚数控,0.8253,15.12,18.3203,15.469999999999999,14.789166666666636,2022-10-28,2022-11-09,2022-11-10,14.952166666666637,14.789166666666636,continued_below_ma20,2,4,2022-11-23,13.61,2026-08-07,2023-11-23,2023-11-23,complete,18.19,0.41292998300619077,2025-11-23,2025-11-24,complete,15.86,0.35242952425389684
2022-11-22,603156,养元饮品,0.9316,19.75,21.2003,19.273,18.96450000000003,2022-10-29,2020-05-11,2020-05-12,16.845972222222258,16.845972222222258,continued,3,4,2022-11-23,19.6,2026-08-07,2023-11-23,2023-11-23,complete,22.83,0.24659976749185675,2025-11-23,2025-11-24,complete,26.66,0.6873995762626468
2022-11-23,601825,沪农商行,0.4864,5.72,11.7604,5.497500000000001,5.494833333333331,2022-10-29,2022-11-23,,,,initial,1,5,2022-11-24,5.72,2026-08-07,2023-11-24,2023-11-24,complete,5.76,0.07006839314532032,2025-11-24,2025-11-24,complete,8.86,0.8929790639234838
2022-11-23,600897,厦门空港,0.7203,15.17,21.0618,15.230499999999989,14.869666666666678,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued_below_ma20,2,5,2022-11-24,15.14,2026-08-07,2023-11-24,2023-11-24,complete,13.1,0.21656428116137394,2025-11-24,2025-11-24,complete,15.66,0.5156443921703104
2022-11-23,600066,宇通客车,0.7992,7.56,9.4591,7.4265000000000505,7.407666666666653,2022-10-27,2012-12-24,2012-12-25,1.194135802469117,1.194135802469117,continued,3,5,2022-11-24,7.55,2026-08-07,2023-11-24,2023-11-24,complete,12.92,0.849485925814975,2025-11-24,2025-11-24,complete,31.42,4.140497309415006
2022-11-24,601825,沪农商行,0.4864,5.72,11.7604,5.518500000000001,5.496666666666664,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,5,2022-11-25,5.77,2026-08-07,2023-11-25,2023-11-27,complete,5.72,0.05342906660064761,2025-11-25,2025-11-25,complete,8.93,0.8914016492558219
2022-11-24,600897,厦门空港,0.7188,15.14,21.0618,15.245999999999986,14.873500000000014,2022-10-29,2013-08-27,2013-08-28,6.818166666666663,6.818166666666663,continued_below_ma20,2,5,2022-11-25,15.21,2026-08-07,2023-11-25,2023-11-27,complete,13.15,0.21558737120867177,2025-11-25,2025-11-25,complete,16.17,0.5578019397061988
2022-11-24,600066,宇通客车,0.7982,7.55,9.4591,7.439000000000051,7.408166666666653,2022-10-27,2012-12-24,2012-12-25,1.194135802469117,1.194135802469117,continued,3,5,2022-11-25,7.52,2026-08-07,2023-11-25,2023-11-27,complete,13.07,0.8784222149657985,2025-11-25,2025-11-25,complete,30.89,4.073947564623398
2022-11-25,601825,沪农商行,0.4906,5.77,11.7604,5.544500000000001,5.499166666666664,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,8,2022-11-28,5.75,2026-08-07,2023-11-28,2023-11-28,complete,5.67,0.04785284280936852,2025-11-28,2025-11-28,complete,9.42,1.0021249408960782
2022-11-25,600938,中国海油,0.5772,16.12,27.9279,15.840000000000007,15.79756133333333,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,2,8,2022-11-28,15.87,2026-08-07,2023-11-28,2023-11-28,complete,19.23,0.28785853245285,2025-11-28,2025-11-28,complete,27.79,1.036789103227596
2022-11-25,601169,北京银行,0.6817,4.27,6.2636,4.12999999999999,4.128,2022-10-29,2020-06-19,2020-06-22,3.956500000000004,3.956500000000004,continued,3,8,2022-11-28,4.24,2026-08-07,2023-11-28,2023-11-28,complete,4.52,0.14289161913119686,2025-11-28,2025-11-28,complete,5.68,0.5937937263674835
2022-11-28,601825,沪农商行,0.4889,5.75,11.7604,5.566500000000001,5.501499999999998,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,9,2022-11-29,5.84,2026-08-07,2023-11-29,2023-11-29,complete,5.65,0.028065256661151006,2025-11-29,2025-12-01,complete,9.44,0.9754555629206134
2022-11-28,600938,中国海油,0.5682,15.87,27.9279,15.89850000000001,15.793702,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued_below_ma20,2,9,2022-11-29,16.25,2026-08-07,2023-11-29,2023-11-29,complete,19.46,0.2727856575034844,2025-11-29,2025-12-01,complete,28.48,1.0385485660762552
2022-11-28,601169,北京银行,0.6769,4.24,6.2636,4.13999999999999,4.130166666666668,2022-10-29,2020-06-19,2020-06-22,3.956500000000004,3.956500000000004,continued,3,9,2022-11-29,4.31,2026-08-07,2023-11-29,2023-11-29,complete,4.5,0.1193546646522412,2025-11-29,2025-12-01,complete,5.74,0.5844708585847389
2022-11-29,601825,沪农商行,0.4966,5.84,11.7604,5.591000000000002,5.505499999999998,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,13,2022-11-30,5.91,2026-08-07,2023-11-30,2023-11-30,complete,5.73,0.03027277291237085,2025-11-30,2025-12-01,complete,9.44,0.9520576120907582
2022-11-29,000338,潍柴动力,0.5626,10.61,18.8604,10.23800000000003,10.221966666666626,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,2,13,2022-11-30,10.73,2026-08-07,2023-11-30,2023-11-30,complete,14.9,0.4304128011519017,2025-11-30,2025-12-01,complete,17.37,0.828252457015829
2022-11-29,600938,中国海油,0.5819,16.25,27.9279,15.949000000000009,15.787509333333333,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,3,13,2022-11-30,16.47,2026-08-07,2023-11-30,2023-11-30,complete,19.88,0.28288752809306206,2025-11-30,2025-12-01,complete,28.48,1.0113184091523464
2022-11-30,601825,沪农商行,0.5294,5.91,11.1637,5.618000000000002,5.510499999999999,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,18,2022-12-01,5.83,2026-08-07,2023-12-01,2023-12-01,complete,5.69,0.03711948428929923,2025-12-01,2025-12-01,complete,9.44,0.9788439944179039
2022-11-30,000338,潍柴动力,0.5689,10.73,18.8604,10.28700000000003,10.211233333333293,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,2,18,2022-12-01,10.78,2026-08-07,2023-12-01,2023-12-01,complete,13.9,0.3282226472924179,2025-12-01,2025-12-01,complete,17.37,0.819772621871971
2022-11-30,600938,中国海油,0.5897,16.47,27.9279,15.994500000000006,15.788316666666663,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,3,18,2022-12-01,16.54,2026-08-07,2023-12-01,2023-12-01,complete,19.96,0.28259881371161333,2025-12-01,2025-12-01,complete,28.48,1.0028061788838656
2022-12-01,601825,沪农商行,0.5222,5.83,11.1637,5.642500000000003,5.514166666666664,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,19,2022-12-02,5.79,2026-08-07,2023-12-02,2023-12-04,complete,5.7,0.046119683425386526,2025-12-02,2025-12-02,complete,9.54,1.0136219126038069
2022-12-01,000338,潍柴动力,0.5716,10.78,18.8604,10.336500000000028,10.198666666666627,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,2,19,2022-12-02,10.56,2026-08-07,2023-12-02,2023-12-04,complete,14.08,0.37345229139685987,2025-12-02,2025-12-02,complete,17.11,0.8298781045519592
2022-12-01,600938,中国海油,0.5922,16.54,27.9279,16.054000000000006,15.802957333333332,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,3,19,2022-12-02,16.76,2026-08-07,2023-12-02,2023-12-04,complete,19.85,0.2587871444529368,2025-12-02,2025-12-02,complete,28.76,0.9959484031748145
2022-12-02,601825,沪农商行,0.5186,5.79,11.1637,5.6605000000000025,5.517499999999998,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,23,2022-12-05,5.88,2026-08-07,2023-12-05,2023-12-05,complete,5.64,0.01926440906033089,2025-12-05,2025-12-05,complete,9.41,0.9557818659014421
2022-12-02,000338,潍柴动力,0.5599,10.56,18.8604,10.361500000000028,10.184599999999959,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,2,23,2022-12-05,10.87,2026-08-07,2023-12-05,2023-12-05,complete,14.02,0.32859713376614375,2025-12-05,2025-12-05,complete,17.7,0.8389917949499117
2022-12-02,600938,中国海油,0.6001,16.76,27.9279,16.105000000000008,15.825764666666664,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,3,23,2022-12-05,17.15,2026-08-07,2023-12-05,2023-12-05,complete,19.63,0.21652763064218616,2025-12-05,2025-12-05,complete,28.94,0.962767441346003
2022-12-05,601825,沪农商行,0.5267,5.88,11.1637,5.6845000000000026,5.52233333333333,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,24,2022-12-06,5.89,2026-08-07,2023-12-06,2023-12-06,complete,5.62,0.013925632940916532,2025-12-06,2025-12-08,complete,9.52,0.9752850249018858
2022-12-05,000338,潍柴动力,0.5763,10.87,18.8604,10.404500000000027,10.17619999999996,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,2,24,2022-12-06,10.95,2026-08-07,2023-12-06,2023-12-06,complete,14.1,0.3264162540202551,2025-12-06,2025-12-08,complete,17.44,0.7987401581182088
2022-12-05,600938,中国海油,0.6141,17.15,27.9279,16.142000000000007,15.854571999999997,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,3,24,2022-12-06,16.69,2026-08-07,2023-12-06,2023-12-06,complete,19.47,0.23986790193641583,2025-12-06,2025-12-08,complete,28.54,0.988987596926133
2022-12-06,601825,沪农商行,0.5276,5.89,11.1637,5.709000000000003,5.527499999999998,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,26,2022-12-07,5.86,2026-08-07,2023-12-07,2023-12-07,complete,5.62,0.019116378502047615,2025-12-07,2025-12-08,complete,9.52,0.9853974055754451
2022-12-06,000338,潍柴动力,0.5806,10.95,18.8604,10.454500000000028,10.168466666666626,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,2,26,2022-12-07,10.82,2026-08-07,2023-12-07,2023-12-07,complete,13.99,0.33188060697611377,2025-12-07,2025-12-08,complete,17.44,0.8203516387610337
2022-12-06,600938,中国海油,0.5976,16.69,27.9279,16.16400000000001,15.857879333333333,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,3,26,2022-12-07,16.23,2026-08-07,2023-12-07,2023-12-07,complete,19.4,0.2704249439992972,2025-12-07,2025-12-08,complete,28.54,1.0453606280158447
2022-12-07,601825,沪农商行,0.5249,5.86,11.1637,5.728500000000003,5.531999999999997,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,28,2022-12-08,5.97,2026-08-07,2023-12-08,2023-12-08,complete,5.63,0.002118651867399235,2025-12-08,2025-12-08,complete,9.52,0.9488155438311741
2022-12-07,000338,潍柴动力,0.5737,10.82,18.8604,10.498500000000027,10.157066666666628,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,2,28,2022-12-08,10.84,2026-08-07,2023-12-08,2023-12-08,complete,13.92,0.3227713950353521,2025-12-08,2025-12-08,complete,17.44,0.8169930564016958
2022-12-07,600938,中国海油,0.5811,16.23,27.9279,16.17150000000001,15.855186666666668,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,3,28,2022-12-08,16.2,2026-08-07,2023-12-08,2023-12-08,complete,20.07,0.31673433435487297,2025-12-08,2025-12-08,complete,28.54,1.0491483328825408
2022-12-08,601825,沪农商行,0.5348,5.97,11.1637,5.753500000000003,5.538499999999997,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,32,2022-12-09,6.01,2026-08-07,2023-12-09,2023-12-11,complete,5.65,-0.0010147921961525252,2025-12-09,2025-12-09,complete,9.34,0.8992429452473734
2022-12-08,000338,潍柴动力,0.5747,10.84,18.8604,10.544500000000026,10.147833333333294,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,2,32,2022-12-09,10.91,2026-08-07,2023-12-09,2023-12-11,complete,13.97,0.31900516802113654,2025-12-09,2025-12-09,complete,17.22,0.7825612679355867
2022-12-08,600938,中国海油,0.5801,16.2,27.9279,16.18850000000001,15.857327333333334,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued,3,32,2022-12-09,16.15,2026-08-07,2023-12-09,2023-12-11,complete,19.67,0.29448682731035114,2025-12-09,2025-12-09,complete,28.22,1.032445578426485
2022-12-09,601825,沪农商行,0.5384,6.01,11.1637,5.775500000000003,5.545833333333331,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,31,2022-12-12,5.93,2026-08-07,2023-12-12,2023-12-12,complete,5.69,0.019630116931976138,2025-12-12,2025-12-12,complete,9.34,0.9248651097701042
2022-12-09,600938,中国海油,0.5783,16.15,27.9279,16.181000000000008,15.867134666666665,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued_below_ma20,2,31,2022-12-12,15.88,2026-08-07,2023-12-12,2023-12-12,complete,19.84,0.3278743194045366,2025-12-12,2025-12-12,complete,28.4,1.0801865537444444
2022-12-09,000338,潍柴动力,0.5785,10.91,18.8604,10.579500000000028,10.139433333333294,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,3,31,2022-12-12,10.76,2026-08-07,2023-12-12,2023-12-12,complete,14.06,0.3460087744219227,2025-12-12,2025-12-12,complete,17.98,0.8871806953126118
2022-12-12,601825,沪农商行,0.5312,5.93,11.1637,5.794000000000003,5.550999999999998,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,32,2022-12-13,5.93,2026-08-07,2023-12-13,2023-12-13,complete,5.68,0.017838148360918016,2025-12-13,2025-12-15,complete,9.11,0.8774647912211613
2022-12-12,600938,中国海油,0.5686,15.88,27.9279,16.173500000000008,15.87077533333333,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued_below_ma20,2,32,2022-12-13,16.03,2026-08-07,2023-12-13,2023-12-13,complete,19.39,0.28561250731262766,2025-12-13,2025-12-15,complete,28.32,1.0549164534113804
2022-12-12,000338,潍柴动力,0.5705,10.76,18.8604,10.593500000000027,10.12769999999996,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,3,32,2022-12-13,10.84,2026-08-07,2023-12-13,2023-12-13,complete,13.99,0.32942326268279976,2025-12-13,2025-12-15,complete,17.85,0.8597090628882034
2022-12-13,601825,沪农商行,0.5312,5.93,11.1637,5.809000000000003,5.556333333333331,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,32,2022-12-14,5.96,2026-08-07,2023-12-14,2023-12-14,complete,5.69,0.014497750571580204,2025-12-14,2025-12-15,complete,9.11,0.868014465090853
2022-12-13,600938,中国海油,0.574,16.03,27.9279,16.17150000000001,15.875749333333331,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued_below_ma20,2,32,2022-12-14,15.93,2026-08-07,2023-12-14,2023-12-14,complete,19.56,0.30502513642833007,2025-12-14,2025-12-15,complete,28.32,1.067816117274603
2022-12-13,000338,潍柴动力,0.5747,10.84,18.8604,10.610500000000027,10.116966666666627,2022-10-31,2016-07-15,2016-07-18,1.723666666666659,1.723666666666659,continued,3,32,2022-12-14,10.93,2026-08-07,2023-12-14,2023-12-14,complete,13.72,0.2930305652766412,2025-12-14,2025-12-15,complete,17.85,0.8443958135140095
2022-12-14,601825,沪农商行,0.5339,5.96,11.1637,5.825000000000004,5.562333333333331,2022-10-29,2022-11-23,2022-11-24,5.496666666666664,5.496666666666664,continued,1,31,2022-12-15,5.86,2026-08-07,2023-12-15,2023-12-15,complete,5.65,0.024556501518962826,2025-12-15,2025-12-15,complete,9.11,0.8998918450412088
2022-12-14,600938,中国海油,0.5704,15.93,27.9279,16.154000000000007,15.873223333333332,2022-10-28,2022-11-04,2022-11-07,15.444258666666666,15.444258666666666,continued_below_ma20,2,31,2022-12-15,15.9,2026-08-07,2023-12-15,2023-12-15,complete,19.35,0.2934500060800469,2025-12-15,2025-12-15,complete,28.32,1.0717176571185174
2022-12-14,002128,电投能源,0.5716,13.11,22.9337,13.07999999999998,13.038166666666731,2022-10-26,2014-07-22,2014-07-23,4.232500000000048,4.232500000000048,continued,3,31,2022-12-15,12.95,2026-08-07,2023-12-15,2023-12-15,complete,14.36,0.150661782462838,2025-12-15,2025-12-15,complete,27.65,1.3821779960490566
