arm,signal_date,exec_date,source,trigger,base_matched,base_amount,classification,source20,source60,min20,recovery_days,trigger20,trigger60,basket20,basket60,source_minus_basket20,source_minus_basket60,next_sale,next_sale_reason,next_source,reason,same_day_source_sale,gap,run,slope5,crosses,source_pv,trigger_pv,base_buy_basket
WJ_WK3DP3,2025-07-17,2025-07-18,601998,000792,False,0,中间,-0.047281323877068626,-0.08865248226950362,-0.047281323877068626,12,0.058531198233020554,0.19823302043070123,0.18772335527090303,0.29288216464335315,-0.23500467914797166,-0.38153464691285677,2025-07-22,换仓：让位给空间更大的000792,600919,连续1日<3,False,-0.00941002004570668,1,0.005769631155302157,7,0.8866,0.5974,000933:549746;688516:3356016;002532:1690
WJ_WK3DP3,2025-07-18,2025-07-21,601998,000792,False,0,走坏,-0.06235294117647061,-0.08823529411764708,-0.06235294117647061,11,0.0681440443213297,0.21772853185595564,0.11104830234805042,0.29120938413346426,-0.17340124352452102,-0.37944467825111133,2025-07-22,换仓：让位给空间更大的000792,600919,连续2日<3,False,-0.01018711675463202,2,0.0033515211562571423,7,0.8855,0.6189,000933:1316224;688516:664488;002532:1814;601658:566
WJ_WK3DP3,2025-07-22,2025-07-23,601166,000792,True,4981626.0,走坏,-0.05044136191677173,-0.1273644388398486,-0.06179066834804536,,0.048113723346090875,0.25095680699835987,0.17212170396790316,0.28543132621733314,-0.2225630658846749,-0.41279576505718174,2025-07-24,换仓·减一档：让位给000792,601818,连续2日<3,False,-0.018962609518326845,2,0.00940438871473348,1,0.8516,0.6309,688516:3985600;002532:1846
WJ_WK3DP3,2025-07-24,2025-07-25,601187,000792,True,5044520.0,中间,-0.0393258426966292,-0.047752808988763995,-0.0547752808988764,19,0.028191489361701905,0.27127659574468077,0.10676544421174859,0.3272398434504249,-0.1460912869083778,-0.3749926524391889,2025-07-28,换仓·减一档：让位给000792,601166,连续1日<3,False,-0.020950572920198085,1,0.026160161413761873,1,0.8657,0.6473,688516:5043900;002532:4618215
WJ_WK3DP3,2025-08-11,2025-08-12,601818,600970,False,0,走坏,-0.10487804878048779,-0.14634146341463405,-0.10731707317073158,,-0.017372421281216077,0.03800217155266017,0.19452510854569283,0.2612167480984263,-0.2994031573261806,-0.4075582115130604,2025-08-13,跌破建仓日MA60止损,,连续1日<3,False,-0.01641330022409393,1,-0.012027285782671315,3,0.8092,0.6434,688516:923392;002532:2946
WJ_WK3DP3,2025-08-27,2025-08-28,601658,000792,True,600.0,中间,-0.0033333333333332993,-0.053333333333333344,-0.00666666666666671,2,-0.00507872016251909,0.3433214829862874,nan,nan,nan,nan,2025-09-01,换仓：让位给空间更大的600970,,连续1日<3,False,-0.003239471716921183,1,0.02433421254147894,3,0.8636,0.6633,
WJ_WK3DP3,2025-08-28,2025-08-29,601658,600970,False,0,中间,-0.018211920529801362,-0.056291390728476776,-0.018211920529801362,1,-0.057483731019522866,0.03579175704989157,nan,nan,nan,nan,2025-09-01,换仓：让位给空间更大的600970,,连续2日<3,False,-0.005387484459180691,2,0.02107312119160465,2,0.8636,0.6319,
WJ_WK3DP3,2025-09-16,2025-09-17,601658,600938,True,621.0,中间,-0.033816425120772986,-0.12399355877616736,-0.09661835748792269,0,0.05020962327489742,0.0904930995897053,0.19345442324310297,0.2915038501097468,-0.22727084836387595,-0.41549740888591413,2025-09-24,换仓：让位给空间更大的600938,,连续1日<3,False,-0.004115890565734359,1,0.00641650422352158,3,0.9206,0.7176,000933:2948710;000792:894450;002532:1146
WJ_WK3DP3,2025-09-18,2025-09-19,603993,600938,False,0,假摔,0.3820943245403676,0.48840927258193445,0.0007993605115907965,4,0.0756106060606061,0.07258030303030294,nan,nan,nan,nan,2025-09-23,换仓：让位给空间更大的600938,,连续1日<3,False,-0.02169188826109325,1,0.04199431841574364,1,1.2869,0.7084,
WJ_WK3DP3,2025-09-19,2025-09-22,603993,600938,False,0,假摔,0.31785995279307633,0.45948072383949645,-0.014948859166011075,3,0.06368960244648325,0.10000458715596316,nan,nan,nan,nan,2025-09-23,换仓：让位给空间更大的600938,,连续2日<3,False,-0.016857243899564223,2,0.03788743882544843,1,1.3004,0.7149,
WJ_WK3DP3,2025-11-24,2025-11-25,002128,600970,False,0,假摔,0.04890068233510236,0.1637604245640638,-0.01630022744503412,8,0.08456659619450302,0.17124735729386886,nan,nan,nan,nan,2025-12-05,换仓：让位给空间更大的000651,002466,连续2日<3,False,-0.01685023063164781,2,0.016671770921062867,1,0.8568,0.6302,
WJ_WK3DP3,2025-12-03,2025-12-04,601988,600309,True,588.0,中间,-0.01710884353741493,-0.07493197278911568,-0.030714285714285694,19,0.1425827423167847,0.3033392434988178,nan,nan,nan,nan,2025-12-08,换仓：让位给空间更大的000651,,连续1日<3,False,-0.001093079963005339,1,0.016669516156607722,1,0.9598,0.7556,
WJ_WK3DP3,2025-12-04,2025-12-05,601988,000651,False,0,中间,-0.019036144578313263,-0.0586230636833045,-0.019036144578313263,18,-0.0012233912405186231,-0.05064839735747495,0.030529660972972054,0.06825085467690416,-0.049565805551285314,-0.12687391836020867,2025-12-08,换仓：让位给空间更大的000651,002128,连续2日<3,False,-0.013008812421319682,2,0.014042553191489171,1,0.9501,0.6813,600970:8156034;000651:6293980;601818:2816
WJ_WK3DP3,2026-03-17,2026-03-18,000792,002966,True,11331480.0,假摔,0.08174157303370766,-0.1250000000000001,-0.051966292134831504,7,0.041162227602905554,-0.024213075060532607,nan,nan,nan,nan,2026-03-19,换仓·减一档：让位给002966,,连续1日<3,False,-0.014959535682168346,1,0.03625582380347314,4,1.1337,0.8228,
WJ_WK3DP3,2026-03-25,2026-03-26,600938,601998,True,4485928.0,走坏,-0.06230149034937693,-0.322501832396775,-0.09870510627901297,,-0.0035799522673032325,-0.11539379474940348,0.07364114552893053,0.047925189947399145,-0.13594263587830746,-0.37042702234417413,2026-03-30,换仓：让位给空间更大的002966,000933,连续1日<3,False,-0.010967584694126509,1,0.038484415140662254,1,1.1168,0.8195,601838:11903427
WJ_WK3DP3,2026-03-26,2026-03-27,600938,002966,False,0,走坏,-0.05478451424397368,-0.3335768200633066,-0.10177745312880448,20,0.045563549160671624,-0.12829736211031173,0.06315628597779951,0.030075408012955065,-0.1179408002217732,-0.36365222807626163,2026-03-30,换仓：让位给空间更大的002966,000933,连续2日<3,False,-0.009030821005738376,2,0.03568204613841508,1,1.9086,0.8257,601838:14204355;601229:3324684
WJ_WK3DP3,2026-04-17,2026-04-20,002648,600036,True,14892046.0,走坏,-0.053693830921553665,-0.1111957349581113,-0.053693830921553665,5,-0.06822172059192377,-0.02124404314020556,-0.06821371929590818,-0.021279716511984667,0.014519888374354514,-0.08991601844612664,2026-04-22,换仓·减一档：让位给600036,,连续1日<3,False,-0.008255485552900454,1,0.018475495076888837,5,0.963,0.7483,600036:1710423;601998:831
WJ_WK3DP3,2026-04-24,2026-04-27,000933,601825,True,14765564.0,走坏,-0.07440846824408465,-0.19738480697384797,-0.09277708592777079,18,-0.07126948775055686,-0.06748329621380844,-0.0632688927943762,0.007029876977152849,-0.01113957544970845,-0.20441468395100082,2026-04-29,换仓·减一档：让位给600036,002648,连续1日<3,False,-0.0032173860256170528,1,0.026115393599626113,2,1.1221,0.8012,000001:12808190
WJ_WK3DP3,2026-04-27,2026-04-28,000933,601009,True,15025626.0,走坏,-0.07384424449270854,-0.18864412038473455,-0.09587340986658377,17,-0.07705479452054798,-0.01687071917808214,-0.04511119952206092,0.002603054013239442,-0.028733044970647624,-0.19124717439797398,2026-04-29,换仓·减一档：让位给600036,,连续2日<3,False,-0.02743293162962468,2,0.02433199447916512,2,1.0975,0.8404,000001:15027498;600036:3429360;601838:1874;601658:520
WJ_WK3DP3,2026-06-02,2026-06-03,601665,000651,True,13216260.0,中间,-0.031147540983606503,nan,-0.0540983606557377,4,-0.03797468354430378,0.04481012658227845,-0.0379718526219471,0.044813870609032275,0.006824311638340595,nan,2026-06-25,跌破建仓日MA60止损,002648,连续1日<3,False,-8.050881571552981e-05,1,-0.010357740419089878,3,0.9243,0.5585,000651:12711100;600919:1132
WJ_WK3DP3,2026-06-17,2026-06-18,601988,601166,True,12306198.0,假摔,0.05136678200692035,nan,-0.03806228373702436,2,0.024826789838337193,nan,nan,nan,nan,nan,2026-07-01,跌破建仓日MA60止损,601963,连续1日<3,False,-0.009009009009010804,1,0.014642403724079545,1,0.9736,0.6317,
WJ_FLAT,2013-10-24,2013-10-25,601988,600188,True,278.0,假摔,0.017985611510791477,-0.11151079136690634,0.0,2,-0.039735099337748325,-0.30652790917691586,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00357;run=1;slope=-0.0007137758743754885;cross=5,False,-0.003571428571430113,1,-0.0007137758743754885,5,1.0168,0.5519,
WJ_FLAT,2013-11-25,2013-11-26,601988,600585,False,0,走坏,-0.05357142857142849,-0.10357142857142854,-0.06428571428571417,3,0.005360333531864159,-0.12805241215008922,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00053;run=1;slope=0.002495988589766407;cross=5,False,-0.0005335230304122085,1,0.002495988589766407,5,1.0578,0.6567,
WJ_FLAT,2013-11-26,2013-11-27,601988,600585,False,0,走坏,-0.053380782918149405,-0.09964412811387913,-0.06761565836298933,2,0.015357353809805074,-0.12758417011222678,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00391;run=2;slope=0.0023177036904973303;cross=5,False,-0.00391319815012614,2,0.0023177036904973303,5,1.054,0.6606,
WJ_FLAT,2014-07-10,2014-07-11,601988,600066,True,1020.0,假摔,0.05490196078431375,0.04705882352941182,0.0039215686274509665,2,0.09048723897911848,0.10208816705336443,nan,nan,nan,nan,2014-07-14,换仓：让位给空间更大的600066,,chop:flat;gap=-0.01071;run=2;slope=0.003321610003907738;cross=7,False,-0.010710808179164255,2,0.003321610003907738,7,0.8362,0.6639,
WJ_FLAT,2025-03-21,2025-03-24,601229,000661,True,4458559.0,假摔,0.12567132116004287,0.20622986036519864,0.012889366272824887,1,-0.14489120625689367,-0.010127343828336577,-0.11834025563102295,-0.029828110174238,0.24401157679106583,0.23605797053943664,2025-06-10,换仓·减一档：让位给002466,,chop:flat;gap=-0.01471;run=1;slope=-0.0001604449673762165;cross=4,False,-0.014709815458679998,1,-0.0001604449673762165,4,0.7911,0.6199,002466:4154961;000792:1655
WJ_FLAT,2025-03-24,2025-03-25,601229,000661,True,3807834.0,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,0,-0.14305694305694294,-0.006193806193806051,-0.1162107994912445,2.542706767561272e-05,0.21801355664925098,0.17388761641058537,2025-06-10,换仓·减一档：让位给002466,,chop:flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,False,-0.005076142131980821,2,-5.3430220132710815e-05,4,0.7997,0.6105,002466:3733912;000792:1676;601187:588
WJ_FLAT,2025-03-26,2025-03-27,601818,600426,True,384.0,中间,-0.0078125,0.11458333333333348,-0.06510416666666663,0,-0.05198915009041605,-0.02124773960217008,nan,nan,nan,nan,2025-04-07,跌破建仓日MA60止损,,chop:flat;gap=-0.00157;run=1;slope=0.004607081742793007;cross=4,False,-0.0015723270440253234,1,0.004607081742793007,4,0.87,0.6514,
WJ_FLAT,2025-03-28,2025-03-31,601818,000661,False,0,中间,0.029100529100529293,0.09788359788359813,-0.050264550264550234,11,-0.10511247443762783,0.014110429447852901,nan,nan,nan,nan,2025-04-07,跌破建仓日MA60止损,,chop:flat;gap=-0.00039;run=1;slope=0.0047324832391217875;cross=6,False,-0.0003925160277381545,1,0.0047324832391217875,6,0.8722,0.6111,
WJ_FS04,2013-10-24,2013-10-25,601988,600188,True,278.0,假摔,0.017985611510791477,-0.11151079136690634,0.0,2,-0.039735099337748325,-0.30652790917691586,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00357;run=1;slope=-0.0007137758743754885;cross=5,False,-0.003571428571430113,1,-0.0007137758743754885,5,1.0168,0.5519,
WJ_FS04,2013-11-25,2013-11-26,601988,600585,False,0,走坏,-0.05357142857142849,-0.10357142857142854,-0.06428571428571417,3,0.005360333531864159,-0.12805241215008922,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00053;run=1;slope=0.002495988589766407;cross=5,False,-0.0005335230304122085,1,0.002495988589766407,5,1.0578,0.6567,
WJ_FS04,2013-11-26,2013-11-27,601988,600585,False,0,走坏,-0.053380782918149405,-0.09964412811387913,-0.06761565836298933,2,0.015357353809805074,-0.12758417011222678,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00391;run=2;slope=0.0023177036904973303;cross=5,False,-0.00391319815012614,2,0.0023177036904973303,5,1.054,0.6606,
WJ_FS04,2014-07-10,2014-07-11,601988,600066,True,1020.0,假摔,0.05490196078431375,0.04705882352941182,0.0039215686274509665,2,0.09048723897911848,0.10208816705336443,nan,nan,nan,nan,2014-07-14,换仓：让位给空间更大的600066,,chop:flat;gap=-0.01071;run=2;slope=0.003321610003907738;cross=7,False,-0.010710808179164255,2,0.003321610003907738,7,0.8362,0.6639,
WJ_FS04,2025-03-21,2025-03-24,601229,000661,True,4458559.0,假摔,0.12567132116004287,0.20622986036519864,0.012889366272824887,1,-0.14489120625689367,-0.010127343828336577,-0.11834025563102295,-0.029828110174238,0.24401157679106583,0.23605797053943664,2025-06-10,换仓·减一档：让位给002466,,chop:flat;gap=-0.01471;run=1;slope=-0.0001604449673762165;cross=4,False,-0.014709815458679998,1,-0.0001604449673762165,4,0.7911,0.6199,002466:4154961;000792:1655
WJ_FS04,2025-03-24,2025-03-25,601229,000661,True,3807834.0,假摔,0.10180275715800646,0.17391304347826098,0.0010604453870626251,0,-0.14305694305694294,-0.006193806193806051,-0.1162107994912445,2.542706767561272e-05,0.21801355664925098,0.17388761641058537,2025-06-10,换仓·减一档：让位给002466,,chop:flat;gap=-0.00508;run=2;slope=-5.3430220132710815e-05;cross=4,False,-0.005076142131980821,2,-5.3430220132710815e-05,4,0.7997,0.6105,002466:3733912;000792:1676;601187:588
WJ_FS06,2013-08-29,2013-08-30,600066,000338,True,117640.0,假摔,0.07630057803468215,0.010404624277456698,0.03294797687861273,1,0.034428794992175105,0.08972352634324454,-0.02256944444444442,-0.07118055555555558,0.09887002247912657,0.08158517983301228,2013-09-02,换仓·减一档：让位给000338,600585,chop:flat;gap=-0.01391;run=1;slope=0.005131549104105071;cross=4,False,-0.013905734352527288,1,0.005131549104105071,4,0.8705,0.4754,000933:65664
WJ_FS06,2013-10-24,2013-10-25,601988,600309,True,278.0,假摔,0.017985611510791477,-0.11151079136690634,0.0,2,0.10087976539589438,0.08387096774193536,nan,nan,nan,nan,2013-12-16,跌破建仓日MA60止损,,chop:flat;gap=-0.00357;run=1;slope=-0.0007137758743754885;cross=5,False,-0.003571428571430113,1,-0.0007137758743754885,5,1.0168,0.6696,
WJ_FS06,2013-11-25,2013-11-26,601988,600585,False,0,走坏,-0.05357142857142849,-0.10357142857142854,-0.06428571428571417,3,0.005360333531864159,-0.12805241215008922,nan,nan,nan,nan,2013-12-16,跌破建仓日MA60止损,,chop:flat;gap=-0.00053;run=1;slope=0.002495988589766407;cross=5,False,-0.0005335230304122085,1,0.002495988589766407,5,1.0578,0.6567,
WJ_FS06,2013-12-10,2013-12-11,601988,601088,False,0,走坏,-0.10394265232974909,-0.10752688172043001,-0.10394265232974909,,-0.12431776834445118,-0.2007277137659187,nan,nan,nan,nan,2013-12-16,跌破建仓日MA60止损,,chop:flat;gap=-0.00000;run=1;slope=0.002844950213371167;cross=4,False,-1.5543122344752192e-15,1,0.002844950213371167,4,1.0947,0.5424,
WJ_FS06,2014-07-10,2014-07-11,601988,600066,True,1020.0,假摔,0.05490196078431375,0.04705882352941182,0.0039215686274509665,2,0.09048723897911848,0.10208816705336443,nan,nan,nan,nan,2014-07-14,换仓：让位给空间更大的600066（同日对冲 100 股）,,chop:flat;gap=-0.01071;run=2;slope=0.003321610003907738;cross=7,False,-0.010710808179164255,2,0.003321610003907738,7,0.8362,0.6639,
WJ_FS06,2014-07-23,2014-07-24,601988,000792,True,259.0,假摔,0.038610038610038755,0.027027027027027195,0.007722007722007707,0,0.20255591054313093,0.38274760383386575,0.05833333333333335,0.14027777777777795,-0.019723294723294593,-0.11325075075075075,2014-08-22,换仓：让位给空间更大的600188,,chop:flat;gap=-0.00261;run=1;slope=0.0019518288636450887;cross=5,False,-0.002610355709667833,1,0.0019518288636450887,5,0.8427,0.568,002128:72000
WJ_FX3,2013-10-24,2013-10-25,601988,600188,True,278.0,假摔,0.017985611510791477,-0.11151079136690634,0.0,2,-0.039735099337748325,-0.30652790917691586,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00357;run=1;slope=-0.0007137758743754885;cross=5,False,-0.003571428571430113,1,-0.0007137758743754885,5,1.0168,0.5519,
WJ_FX3,2013-11-25,2013-11-26,601988,600585,False,0,走坏,-0.05357142857142849,-0.10357142857142854,-0.06428571428571417,3,0.005360333531864159,-0.12805241215008922,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00053;run=1;slope=0.002495988589766407;cross=5,False,-0.0005335230304122085,1,0.002495988589766407,5,1.0578,0.6567,
WJ_FX3,2013-11-26,2013-11-27,601988,600585,False,0,走坏,-0.053380782918149405,-0.09964412811387913,-0.06761565836298933,2,0.015357353809805074,-0.12758417011222678,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00391;run=2;slope=0.0023177036904973303;cross=5,False,-0.00391319815012614,2,0.0023177036904973303,5,1.054,0.6606,
WJ_FX3,2014-03-05,2014-03-06,600897,000858,True,120376.0,中间,-0.014986376021798309,-0.021117166212534122,-0.05790190735694822,12,0.06703910614525155,0.025450031036623244,nan,nan,nan,nan,2014-03-07,换仓·减一档：让位给000858,,chop:flat;gap=-0.00750;run=1;slope=0.0045013504051216735;cross=3,False,-0.007501825665539363,1,0.0045013504051216735,3,0.8974,0.7026,
WJ_FX3,2014-04-15,2014-04-16,002304,601088,True,131500.0,假摔,0.06178707224334601,0.013434429657794622,-0.009695817490494307,1,-0.013698630136986245,0.010273972602739656,-0.01355627539461114,0.011440447881363796,0.07534334763795715,0.0019939817764308265,2014-04-17,换仓·减一档：让位给601088,,chop:flat;gap=-0.00872;run=2;slope=0.003054448871181892;cross=3,False,-0.008719335741713463,2,0.003054448871181892,3,0.6053,0.4437,601088:52560;600660:847
WJ_FX3,2014-07-08,2014-07-09,601857,600188,False,0,假摔,0.0668449197860963,0.07052139037433158,0.0,4,0.17797888386123684,0.3393665158371042,nan,nan,nan,nan,2014-07-11,换仓：让位给空间更大的600066,,chop:flat;gap=-0.00126;run=1;slope=0.0015778554251357768;cross=3,False,-0.001260030506004317,1,0.0015778554251357768,3,0.8368,0.5757,
WJ_FX3,2014-07-10,2014-07-11,601988,600066,True,1020.0,假摔,0.05490196078431375,0.04705882352941182,0.0039215686274509665,2,0.09048723897911848,0.10208816705336443,nan,nan,nan,nan,2014-07-14,换仓：让位给空间更大的600066,601857,chop:flat;gap=-0.01071;run=2;slope=0.003321610003907738;cross=7,False,-0.010710808179164255,2,0.003321610003907738,7,0.8362,0.6639,
WJ_FX3,2014-07-23,2014-07-24,601988,000792,True,259.0,假摔,0.038610038610038755,0.027027027027027195,0.007722007722007707,0,0.20255591054313093,0.38274760383386575,0.05833333333333335,0.14027777777777795,-0.019723294723294593,-0.11325075075075075,2014-08-22,换仓：让位给空间更大的600188,,chop:flat;gap=-0.00261;run=1;slope=0.0019518288636450887;cross=5,False,-0.002610355709667833,1,0.0019518288636450887,5,0.8427,0.568,002128:72000
WJ_FX3,2020-07-02,2020-07-03,000423,601088,False,0,假摔,0.16689817507841465,0.15919928714000586,-0.05066669518106637,0,-0.0346347607052897,0.02833753148614604,0.1393640910350615,-0.0843151779493542,0.02753408404335314,0.24351446508936006,2020-07-15,换仓：让位给空间更大的601225,,chop:flat;gap=-0.00006;run=2;slope=0.0013016177248867944;cross=3,False,-5.713959202302554e-05,2,0.0013016177248867944,3,0.9153,0.564,002128:94334;002466:677852
WJ_FX3,2020-08-19,2020-08-20,600585,601225,False,0,中间,-0.011647535449020974,-0.05131667792032413,-0.025995948683322112,2,0.07898089171974543,0.28789808917197446,nan,nan,nan,nan,2020-08-24,换仓·减一档：让位给601225,,chop:flat;gap=-0.00188;run=1;slope=0.0034596647675666503;cross=3,False,-0.001884323906227947,1,0.0034596647675666503,3,0.8822,0.6595,
WJ_FX3,2023-08-09,2023-08-10,000338,600176,False,0,中间,-0.028303362001563692,0.13870211102423768,-0.07990617670054734,16,-0.025238744884038322,-0.20600272851296042,-0.07725976603970397,-0.12699200419526802,0.04895640403814028,0.2656941152195057,2024-01-23,换仓：让位给空间更大的601166,,chop:flat;gap=-0.00043;run=1;slope=0.0037289998429892446;cross=5,False,-0.0004301748074011513,1,0.0037289998429892446,5,0.7709,0.607,000792:2491620;002128:314180;600919:713;601169:459
WJ_FX3,2023-08-10,2023-08-11,000338,000792,False,0,中间,-0.009105691056910725,0.17024390243902432,-0.04325203252032539,15,-0.07828810020876831,-0.12108559498956162,0.06763161549097077,0.011326610087284092,-0.0767373065478815,0.15891729235174024,2024-01-23,换仓：让位给空间更大的601166,601328,chop:flat;gap=-0.00016;run=2;slope=0.003254774322575482;cross=5,False,-0.0001563477173254224,2,0.003254774322575482,5,0.7715,0.4484,002128:1739472;000933:1241826
WJ_FX3,2024-01-18,2024-01-19,601988,601166,True,2624964.0,假摔,0.12342569269521397,0.1662468513853903,0.0025188916876572875,3,0.08778877887788772,0.05016501650165006,0.15779619379119234,0.3589635651949912,-0.03437050109597836,-0.19271671380960087,2024-01-22,换仓·减一档：让位给601166,,chop:flat;gap=-0.00718;run=2;slope=0.004351610095735703;cross=3,False,-0.00717999504828204,2,0.004351610095735703,3,0.8249,0.6062,000933:317800;601916:522
WJ_FX3,2024-03-28,2024-03-29,601988,000001,False,0,假摔,0.04318181818181799,0.06136363636363629,0.013636363636363447,1,0.025665399239543696,0.052186311787072226,0.09094811535810472,0.09493534676791456,-0.047766297176286734,-0.03357171040427827,2024-10-28,换仓·减一档：让位给002466（同日对冲 100 股）,,chop:flat;gap=-0.01240;run=1;slope=-0.003930376193150065;cross=3,False,-0.012401352874861993,1,-0.003930376193150065,3,0.856,0.6328,000933:1387030;600176:1078;601916:299
WJ_FX3,2024-03-29,2024-04-01,601988,000001,False,0,假摔,0.004484304932735439,0.06726457399103136,0.004484304932735439,0,0.023496240601503793,0.045018796992481125,0.09324124321657634,0.059694129255056794,-0.0887569382838409,0.007570444735974569,2024-10-28,换仓·减一档：让位给002466（同日对冲 100 股）,,chop:flat;gap=-0.00700;run=2;slope=-0.002476361999099952;cross=3,False,-0.006996163394270338,2,-0.002476361999099952,3,0.7985,0.6277,000933:1727004
WJ_FX3,2025-06-13,2025-06-16,601658,002532,True,542.0,假摔,0.053505535055350606,0.14944649446494473,0.0018450184501843658,0,0.033939393939393936,0.27030303030303027,nan,nan,nan,nan,2025-07-23,换仓：让位给空间更大的000792,601187,chop:flat;gap=-0.00590;run=1;slope=0.0018756447528838205;cross=5,False,-0.005897219882056826,1,0.0018756447528838205,5,0.7573,0.5273,
WJ_FX3,2025-07-25,2025-07-28,601658,000792,False,0,假摔,0.11367673179396087,0.07815275310834813,-0.003552397868561208,2,0.045454545454545636,0.267379679144385,0.15976572474621925,0.2574778551959555,-0.04608899295225838,-0.17932510208760738,2025-07-29,换仓：让位给空间更大的000792,,chop:flat;gap=-0.00683;run=2;slope=0.0007987220447283061;cross=3,False,-0.006828057107387986,2,0.0007987220447283061,3,0.7933,0.6425,688516:4904900;002532:287966
WJ_FX5,2013-10-24,2013-10-25,601988,600188,True,278.0,假摔,0.017985611510791477,-0.11151079136690634,0.0,2,-0.039735099337748325,-0.30652790917691586,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00357;run=1;slope=-0.0007137758743754885;cross=5,False,-0.003571428571430113,1,-0.0007137758743754885,5,1.0168,0.5519,
WJ_FX5,2013-11-25,2013-11-26,601988,600585,False,0,走坏,-0.05357142857142849,-0.10357142857142854,-0.06428571428571417,3,0.005360333531864159,-0.12805241215008922,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00053;run=1;slope=0.002495988589766407;cross=5,False,-0.0005335230304122085,1,0.002495988589766407,5,1.0578,0.6567,
WJ_FX5,2013-11-26,2013-11-27,601988,600585,False,0,走坏,-0.053380782918149405,-0.09964412811387913,-0.06761565836298933,2,0.015357353809805074,-0.12758417011222678,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00391;run=2;slope=0.0023177036904973303;cross=5,False,-0.00391319815012614,2,0.0023177036904973303,5,1.054,0.6606,
WJ_FX5,2014-07-10,2014-07-11,601988,600066,True,1020.0,假摔,0.05490196078431375,0.04705882352941182,0.0039215686274509665,2,0.09048723897911848,0.10208816705336443,nan,nan,nan,nan,2014-07-14,换仓：让位给空间更大的600066,,chop:flat;gap=-0.01071;run=2;slope=0.003321610003907738;cross=7,False,-0.010710808179164255,2,0.003321610003907738,7,0.8362,0.6639,
WJ_FD15,2013-10-24,2013-10-25,601988,600188,True,278.0,假摔,0.017985611510791477,-0.11151079136690634,0.0,2,-0.039735099337748325,-0.30652790917691586,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00357;run=1;slope=-0.0007137758743754885;cross=5,False,-0.003571428571430113,1,-0.0007137758743754885,5,1.0168,0.5519,
WJ_FD15,2013-11-25,2013-11-26,601988,600585,False,0,走坏,-0.05357142857142849,-0.10357142857142854,-0.06428571428571417,3,0.005360333531864159,-0.12805241215008922,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00053;run=1;slope=0.002495988589766407;cross=5,False,-0.0005335230304122085,1,0.002495988589766407,5,1.0578,0.6567,
WJ_FD15,2013-11-26,2013-11-27,601988,600585,False,0,走坏,-0.053380782918149405,-0.09964412811387913,-0.06761565836298933,2,0.015357353809805074,-0.12758417011222678,nan,nan,nan,nan,2013-11-28,换仓：让位给空间更大的600585,,chop:flat;gap=-0.00391;run=2;slope=0.0023177036904973303;cross=5,False,-0.00391319815012614,2,0.0023177036904973303,5,1.054,0.6606,
WJ_FD15,2014-07-10,2014-07-11,601988,600066,True,1020.0,假摔,0.05490196078431375,0.04705882352941182,0.0039215686274509665,2,0.09048723897911848,0.10208816705336443,nan,nan,nan,nan,2014-07-14,换仓：让位给空间更大的600066,,chop:flat;gap=-0.01071;run=2;slope=0.003321610003907738;cross=7,False,-0.010710808179164255,2,0.003321610003907738,7,0.8362,0.6639,
WJ_FD15,2025-03-21,2025-03-24,601229,000661,True,4458559.0,假摔,0.12567132116004287,0.20622986036519864,0.012889366272824887,1,-0.14489120625689367,-0.010127343828336577,-0.11834025563102295,-0.029828110174238,0.24401157679106583,0.23605797053943664,2025-06-10,换仓·减一档：让位给002466,,chop:flat;gap=-0.01471;run=1;slope=-0.0001604449673762165;cross=4,False,-0.014709815458679998,1,-0.0001604449673762165,4,0.7911,0.6199,002466:4154961;000792:1655
