market_type,security_code,symbol,exchange,security_name,listed_company_name,industry,current_attention_class,current_quality_tier,current_quality_tier_label,current_strategy_tag,latest_report_date,latest_report_type,last_quality_review_date,queue_priority,queue_reasons,required_authoritative_sources,as_of,generated_at_utc
A_SHARE,920078,920078.BJ,BSE,族兴新材,族兴新材,化学原料和化学制品制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920080,920080.BJ,BSE,奥美森,奥美森,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920082,920082.BJ,BSE,方正阀门,方正阀门,通用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920086,920086.BJ,BSE,科马材料,科马材料,汽车制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920090,920090.BJ,BSE,*ST同辉,*ST同辉,软件和信息技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920091,920091.BJ,BSE,大鹏工业,大鹏工业,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920092,920092.BJ,BSE,汉鑫科技,汉鑫科技,软件和信息技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920098,920098.BJ,BSE,科隆新材,科隆新材,橡胶和塑料制品业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920099,920099.BJ,BSE,瑞华技术,瑞华技术,专业技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920100,920100.BJ,BSE,三协电机,三协电机,电气机械和器材制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920106,920106.BJ,BSE,林泰新材,林泰新材,汽车制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920110,920110.BJ,BSE,雷特科技,雷特科技,计算机、通信和其他电子设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920111,920111.BJ,BSE,聚星科技,聚星科技,电气机械和器材制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920116,920116.BJ,BSE,星图测控,星图测控,软件和信息技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920118,920118.BJ,BSE,太湖远大,太湖远大,橡胶和塑料制品业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920122,920122.BJ,BSE,中纺标,中纺标,专业技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920125,920125.BJ,BSE,鸿仕达,鸿仕达,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-09,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920126,920126.BJ,BSE,永大股份,永大股份,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920128,920128.BJ,BSE,胜业电气,胜业电气,电气机械和器材制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920132,920132.BJ,BSE,泰鹏智能,泰鹏智能,家具制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920136,920136.BJ,BSE,永励精密,永励精密,汽车制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920138,920138.BJ,BSE,杰理科技,杰理科技,软件和信息技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920145,920145.BJ,BSE,恒合股份,恒合股份,仪器仪表制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920146,920146.BJ,BSE,华阳变速,华阳变速,汽车制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920149,920149.BJ,BSE,旭杰科技,旭杰科技,专业技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920156,920156.BJ,BSE,海昌智能,海昌智能,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920158,920158.BJ,BSE,长江能科,长江能科,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920159,920159.BJ,BSE,农大科技,农大科技,化学原料和化学制品制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920160,920160.BJ,BSE,北矿检测,北矿检测,专业技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920161,920161.BJ,BSE,龙辰科技,龙辰科技,计算机、通信和其他电子设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920163,920163.BJ,BSE,方大新材,方大新材,橡胶和塑料制品业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920165,920165.BJ,BSE,珈凯生物,珈凯生物,化学原料和化学制品制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920166,920166.BJ,BSE,海圣医疗,海圣医疗,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920167,920167.BJ,BSE,同享科技,同享科技,电气机械和器材制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920168,920168.BJ,BSE,通宝光电,通宝光电,汽车制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920169,920169.BJ,BSE,七丰精工,七丰精工,通用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920171,920171.BJ,BSE,志晟信息,志晟信息,软件和信息技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920174,920174.BJ,BSE,五新智能,五新智能,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920176,920176.BJ,BSE,维琪科技,维琪科技,化学原料和化学制品制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920177,920177.BJ,BSE,恒道科技,恒道科技,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920180,920180.BJ,BSE,爱得科技,爱得科技,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920183,920183.BJ,BSE,海菲曼,海菲曼,计算机、通信和其他电子设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920184,920184.BJ,BSE,国源科技,国源科技,软件和信息技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920185,920185.BJ,BSE,贝特瑞,贝特瑞,计算机、通信和其他电子设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920186,920186.BJ,BSE,中科仪,中科仪,通用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_net_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920187,920187.BJ,BSE,通领科技,通领科技,汽车制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920188,920188.BJ,BSE,悦龙科技,悦龙科技,橡胶和塑料制品业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920190,920190.BJ,BSE,雷神科技,雷神科技,计算机、通信和其他电子设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920191,920191.BJ,BSE,瑞尔竞达,瑞尔竞达,非金属矿物制品业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920193,920193.BJ,BSE,吉和昌,吉和昌,化学原料和化学制品制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920198,920198.BJ,BSE,微创光电,微创光电,计算机、通信和其他电子设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-09,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920199,920199.BJ,BSE,倍益康,倍益康,计算机、通信和其他电子设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920200,920200.BJ,BSE,振宏股份,振宏股份,金属制品业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920204,920204.BJ,BSE,沪江材料,沪江材料,橡胶和塑料制品业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920206,920206.BJ,BSE,彩客科技,彩客科技,化学原料和化学制品制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920207,920207.BJ,BSE,众诚科技,众诚科技,软件和信息技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-09,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920208,920208.BJ,BSE,青矩技术,青矩技术,专业技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920212,920212.BJ,BSE,智新电子,智新电子,计算机、通信和其他电子设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920218,920218.BJ,BSE,新天力,新天力,橡胶和塑料制品业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920223,920223.BJ,BSE,荣亿精密,荣亿精密,通用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920227,920227.BJ,BSE,美登科技,美登科技,软件和信息技术服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920230,920230.BJ,BSE,欧康医药,欧康医药,医药制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920237,920237.BJ,BSE,力佳科技,力佳科技,电气机械和器材制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920238,920238.BJ,BSE,长鹰硬科,长鹰硬科,金属制品业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;high_net_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920242,920242.BJ,BSE,建邦科技,建邦科技,商务服务业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920245,920245.BJ,BSE,威博液压,威博液压,通用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920249,920249.BJ,BSE,利尔达,利尔达,批发业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920252,920252.BJ,BSE,天宏锂电,天宏锂电,电气机械和器材制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920258,920258.BJ,BSE,聚仁新材,聚仁新材,化学原料和化学制品制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920263,920263.BJ,BSE,中航泰达,中航泰达,生态保护和环境治理业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920266,920266.BJ,BSE,生物谷,生物谷,医药制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920267,920267.BJ,BSE,鑫汇科,鑫汇科,计算机、通信和其他电子设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920270,920270.BJ,BSE,天铭科技,天铭科技,通用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920271,920271.BJ,BSE,邦德股份,邦德股份,汽车制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920274,920274.BJ,BSE,宏裕包材,宏裕包材,橡胶和塑料制品业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920275,920275.BJ,BSE,驱动力,驱动力,农副食品加工业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,920278,920278.BJ,BSE,鹿得医疗,鹿得医疗,专用设备制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
