security_code,security_name,report_date,notice_date,predict_finance_code,predict_finance,predict_type,predict_amt_lower,predict_amt_upper,add_amp_lower,add_amp_upper,preyear_same_period,is_latest,source,retrieved_at_utc
300223,北京君正,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,1078614400,1282352600,431.03,531.34,203116300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300271,华宇软件,2026-06-30,2026-07-13,006,营业收入,略增,620000000,650000000,5,10,592472800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300271,华宇软件,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,减亏,-60000000,-54000000,31,38,-86741500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300271,华宇软件,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,减亏,-60000000,-54000000,27.45,34.7,-82698000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300602,飞荣达,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,240000000,260000000,44.5,56.54,166088900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300602,飞荣达,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,248000000,268000000,82.38,97.09,135981700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300607,拓斯达,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,90000000,115000000,213.24,300.25,28732200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300607,拓斯达,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,80000000,105000000,291.61,413.99,20428400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300759,康龙化成,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,略增,729451600,771535400,4,10,701395800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300759,康龙化成,2026-06-30,2026-07-13,006,营业收入,略增,7471502900,7664731500,16,19,6440950800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300759,康龙化成,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,略增,674856600,706689500,6,11,636657200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300759,康龙化成,2026-06-30,2026-07-13,003,每股收益,略增,0.4024,0.4256,,,0.3984,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300773,拉卡拉,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,190000000,240000000,30.64,65.02,145441000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300773,拉卡拉,2026-06-30,2026-07-13,003,每股收益,预增,0.56,0.64,,,0.21,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300773,拉卡拉,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,610000000,700000000,165.96,205.2,229361300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300818,耐普矿机,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,首亏,-15000000,-12000000,-225.49,-200.4,11952700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300818,耐普矿机,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,首亏,-13000000,-10000000,-176.54,-158.87,16985600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300919,中伟新材,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,1250000000,1350000000,70.58,84.23,732774600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
300919,中伟新材,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,1200000000,1300000000,83.63,98.93,653492400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301377,鼎泰高科,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,640000000,700000000,300.62,338.18,159752300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
301377,鼎泰高科,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,630000000,690000000,326.19,366.78,147822200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600022,山东钢铁,2026-06-30,2026-07-13,003,每股收益,减亏,-0.0028,-0.0028,,,-0.0033,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600022,山东钢铁,2026-06-30,2026-07-13,002,净利润,略减,152000000,152000000,-9.52,-9.52,168000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600022,山东钢铁,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,首亏,-169000000,-169000000,-989.47,-989.47,19000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600022,山东钢铁,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,减亏,-30000000,-30000000,14.29,14.29,-35000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600118,中国卫星,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,扭亏,26700000,32000000,174.5,189.28,-35840300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600118,中国卫星,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,扭亏,30500000,36500000,200.03,219.71,-30491500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600409,三友化工,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,168000000,168000000,129,129,73251700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600409,三友化工,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,155000000,155000000,236,236,46185900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600768,宁波富邦,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,50000000,60000000,416.54,519.85,9679700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600768,宁波富邦,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,42000000,52000000,440.02,568.6,7777500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600884,杉杉股份,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,750000000,900000000,262,334,207308200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
600884,杉杉股份,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,700000000,850000000,315,404,168598900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
601127,赛力斯,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,首亏,-1800000000,-1500000000,-161.2,-151,2941000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
601127,赛力斯,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,首亏,-2500000000,-2200000000,-201.05,-188.92,2474000000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
603819,神力股份,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,16000000,23000000,103.13,191.99,7876900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
603819,神力股份,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,12000000,19000000,417,718.58,2321100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688117,圣诺生物,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,127414000,146594600,43.23,64.79,88956700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
688117,圣诺生物,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,125954800,144044700,44.77,60.99,89476300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
920238,长鹰硬科,2026-06-30,2026-07-13,005,扣除非经常性损益后的净利润,预增,315085400,385510100,933.93,1164.29,30492300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
920238,长鹰硬科,2026-06-30,2026-07-13,006,营业收入,预增,1215175800,1343089100,147.9,174,490183800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
920238,长鹰硬科,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,预增,316911200,387335900,872.43,1088.52,32589700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
920238,长鹰硬科,2026-06-30,2026-07-13,002,净利润,预增,317875300,388514200,880.36,1098.22,32424300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
920571,国航远洋,2026-06-30,2026-07-13,004,归属于上市公司股东的净利润,扭亏,110000000,130000000,547.03,628.31,-24606800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000002,万科A,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,续亏,-14000000000,-11000000000,-20.78,5.1,-11591023200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000002,万科A,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,增亏,-15000000000,-12000000000,-25.56,-0.45,-11946573700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000002,万科A,2026-06-30,2026-07-11,003,每股收益,续亏,-1.2573,-1.0058,,,-1.0075,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000029,深深房A,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,首亏,-18750000,-10940000,-119.87,-111.59,94352500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000029,深深房A,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,首亏,-10270000,-5990000,-109.97,-105.81,103027600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000029,深深房A,2026-06-30,2026-07-11,003,每股收益,首亏,-0.0102,-0.006,,,0.1018,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000059,华锦股份,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,扭亏,325000000,375000000,132.31,137.28,-1005995700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000059,华锦股份,2026-06-30,2026-07-11,003,每股收益,扭亏,0.2188,0.2501,,,-0.6184,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000059,华锦股份,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,扭亏,350000000,400000000,135.38,140.44,-989140800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000518,四环生物,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,增亏,-34000000,-24000000,-184.3,-100.68,-11959100,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000518,四环生物,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,增亏,-30000000,-21000000,-197.06,-107.94,-10098900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000518,四环生物,2026-06-30,2026-07-11,003,每股收益,增亏,-0.0291,-0.0204,,,-0.0098,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000529,广弘控股,2026-06-30,2026-07-11,003,每股收益,预减,0.05,0.06,,,0.1259,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000529,广弘控股,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预减,29000000,37000000,-60.56,-49.68,73522600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000529,广弘控股,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,首亏,-64000000,-50000000,-207.72,-184.15,59415200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000558,天府文旅,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,首亏,-30000000,-15000000,-503.39,-301.69,7437000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000558,天府文旅,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,首亏,-30190000,-15190000,-575.92,-339.46,6343500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000558,天府文旅,2026-06-30,2026-07-11,003,每股收益,首亏,-0.0232,-0.0116,,,0.0058,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000612,焦作万方,2026-06-30,2026-07-11,003,每股收益,预增,0.981,1.065,,,0.449,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000612,焦作万方,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预增,1170000000,1270000000,118.35,137.01,535840000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000612,焦作万方,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,1158020000,1258020000,116.93,135.66,533830000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000620,盈新发展,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,增亏,-330000000,-250000000,-101.61,-52.73,-163685700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000620,盈新发展,2026-06-30,2026-07-11,003,每股收益,扭亏,0.01,0.02,,,-0.0275,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000620,盈新发展,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,扭亏,75000000,100000000,146.5,162,-161294800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000631,顺发恒能,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预减,10500000,12500000,-79,-75,50376700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000631,顺发恒能,2026-06-30,2026-07-11,003,每股收益,预减,0.005,0.01,,,0.02,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000631,顺发恒能,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,首亏,-6000000,-3000000,-144,-122,13735900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000636,风华高科,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,265000000,295000000,55.57,73.18,170346000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000636,风华高科,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预增,270000000,300000000,61.84,79.82,166829000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000636,风华高科,2026-06-30,2026-07-11,003,每股收益,预增,0.24,0.26,,,0.15,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000663,永安林业,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,续亏,-25000000,-18000000,-5.81,23.82,-23627300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000663,永安林业,2026-06-30,2026-07-11,003,每股收益,增亏,-0.07,-0.05,,,-0.05,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000663,永安林业,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,续亏,-24000000,-17000000,-36.23,3.51,-17617600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000783,长江证券,2026-06-30,2026-07-11,003,每股收益,预增,0.55,0.58,,,0.3,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000783,长江证券,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预增,3126000000,3300000000,80,90,1736935400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000783,长江证券,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,3097000000,3271000000,81,91,1710729200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000802,北京文化,2026-06-30,2026-07-11,003,每股收益,减亏,-0.0629,-0.0461,,,-0.325,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000802,北京文化,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,减亏,-47000000,-35000000,80.73,85.65,-243934300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000802,北京文化,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,减亏,-45000000,-33000000,80.66,85.81,-232633800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000850,华茂股份,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,首亏,-20000000,-10000000,-120.72,-110.36,96504800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000850,华茂股份,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,50000000,70000000,89.74,165.64,26351300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000850,华茂股份,2026-06-30,2026-07-11,003,每股收益,首亏,-0.022,-0.011,,,0.106,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000868,安凯客车,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预减,1500000,2100000,-91.85,-88.58,18395800,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000868,安凯客车,2026-06-30,2026-07-11,003,每股收益,预减,0.0016,0.0022,,,0.0196,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000868,安凯客车,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,首亏,-7000000,-5500000,-255.45,-222.14,4503000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000930,中粮科技,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,首亏,-171000000,-131000000,-636,-511,31910000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000930,中粮科技,2026-06-30,2026-07-11,003,每股收益,首亏,-0.1013,-0.0813,,,0.0578,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000930,中粮科技,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,首亏,-190000000,-150000000,-277,-240,107250000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000931,中关村,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,首亏,-33000000,-28000000,-189.54,-175.97,36854900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000931,中关村,2026-06-30,2026-07-11,003,每股收益,首亏,-0.0398,-0.0332,,,0.0515,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000931,中关村,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,首亏,-30000000,-25000000,-177.3,-164.42,38808900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000938,紫光股份,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预增,1910000000,2320000000,83.5,122.89,1040890200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000938,紫光股份,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,1610000000,2020000000,44.02,80.69,1117915900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000938,紫光股份,2026-06-30,2026-07-11,003,每股收益,预增,0.67,0.81,,,0.3639,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000985,大庆华科,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,首亏,-500000,-300000,-106.27,-103.76,7977400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000985,大庆华科,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预减,3500000,4500000,-61.39,-50.35,9064000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000985,大庆华科,2026-06-30,2026-07-11,003,每股收益,预减,0.027,0.0347,,,0.0699,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000989,九芝堂,2026-06-30,2026-07-11,003,每股收益,预增,0.28,0.31,,,0.17,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000989,九芝堂,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预增,241000000,264000000,67.63,83.63,143770000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000989,九芝堂,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,222000000,246000000,63.36,81.02,135900000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000990,诚志股份,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,320000000,380000000,977.72,1179.79,29692400,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000990,诚志股份,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预增,260000000,320000000,1259.43,1573.15,19125600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
000990,诚志股份,2026-06-30,2026-07-11,003,每股收益,预增,0.2139,0.2633,,,0.0157,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
001314,亿道信息,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预增,176000000,216000000,1442.02,1792.48,11413600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
001314,亿道信息,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,88600000,119400000,634.15,889.37,12068300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
001314,亿道信息,2026-06-30,2026-07-11,003,每股收益,预增,1.24,1.53,,,0.08,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
001337,四川黄金,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预增,390000000,450000000,86.94,115.7,208624700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
001337,四川黄金,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,388000000,448000000,81.6,109.68,213658200,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
001337,四川黄金,2026-06-30,2026-07-11,003,每股收益,预增,0.9286,1.0714,,,0.4967,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002066,瑞泰科技,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,首亏,-29000000,-23000000,-257.15,-224.63,18453900,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002066,瑞泰科技,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,首亏,-22000000,-16000000,-197.35,-170.8,22599600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002066,瑞泰科技,2026-06-30,2026-07-11,003,每股收益,首亏,-0.0937,-0.0681,,,0.0978,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002092,中泰化学,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,减亏,-55000000,-28000000,74.67,87.1,-217117500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002092,中泰化学,2026-06-30,2026-07-11,003,每股收益,扭亏,0.0214,0.0318,,,-0.0754,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002092,中泰化学,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,扭亏,55000000,82000000,128.33,142.24,-194128300,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002109,ST兴化,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,减亏,-35000000,-25000000,82.07,87.19,-195209500,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002109,ST兴化,2026-06-30,2026-07-11,003,每股收益,减亏,-0.0274,-0.0196,,,-0.153,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002109,ST兴化,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,减亏,-35000000,-25000000,82.12,87.23,-195799600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002192,融捷股份,2026-06-30,2026-07-11,003,每股收益,预增,3.4661,4.2364,,,0.328,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002192,融捷股份,2026-06-30,2026-07-11,005,扣除非经常性损益后的净利润,预增,903000000,1103000000,1131.31,1404.02,73336700,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002192,融捷股份,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,预增,900000000,1100000000,956.84,1191.69,85159600,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002200,交投生态,2026-06-30,2026-07-11,003,每股收益,扭亏,0.1136,0.1363,,,-0.3297,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
002200,交投生态,2026-06-30,2026-07-11,004,归属于上市公司股东的净利润,扭亏,50000000,60000000,182.36,198.83,-60711000,T,eastmoney:RPT_PUBLIC_OP_NEWPREDICT,2026-08-04T05:11:10+00:00
