market,security_code,security_name,period,fiscal_year,notice_date,report_currency,revenue,operating_income,pretax,income_tax,interest_expense,ebit,tax_rate,tax_rate_observed,nopat,total_equity,parent_equity,minority_equity,interest_debt,cash_like,excess_cash,invested_capital,capex,dep_amort,cfo,shares,buybacks,dividends_paid,tags_used,source,period_type,report_label,evidence_url
US,BRK.B,伯克希尔哈撒韦,2010-12-31,2010,2011-02-28,USD,136185000000.0,17271000000.0,19051000000.0,5607000000.0,0.0,19051000000.0,0.294315,1,13444000000.0,162934000000.0,157318000000.0,5616000000.0,0.0,38227000000.0,35503300000.0,127430700000.0,5980000000.0,4279000000.0,17895000000.0,1635661000000.0,0.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2010，截至 2010-12-31）,
US,BRK.B,伯克希尔哈撒韦,2011-12-31,2011,2012-02-27,USD,143688000000.0,17184000000.0,15314000000.0,4568000000.0,0.0,15314000000.0,0.298289,1,10746000000.000002,168961000000.0,164850000000.0,4111000000.0,0.0,37299000000.0,34425240000.0,134535760000.0,8191000000.0,5492000000.0,20476000000.0,1649891000000.0,67000000.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2011，截至 2011-12-31）,
US,BRK.B,伯克希尔哈撒韦,2012-12-31,2012,2013-03-01,USD,162463000000.0,20079000000.0,22236000000.0,6924000000.0,0.0,22236000000.0,0.311387,1,15311999999.999998,191588000000.0,187647000000.0,3941000000.0,0.0,46992000000.0,43742740000.0,147845260000.0,9775000000.0,6154000000.0,20950000000.0,1651294.0,1296000000.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2012，截至 2012-12-31）,
US,BRK.B,伯克希尔哈撒韦,2013-12-31,2013,2014-03-03,USD,182150000000.0,,28796000000.0,8951000000.0,2801000000.0,31597000000.0,0.310842,1,21775332164.189472,224485000000.0,221890000000.0,2595000000.0,0.0,48186000000.0,44543000000.0,179942000000.0,11087000000.0,6508000000.0,27704000000.0,1643613.0,0.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2013，截至 2013-12-31）,
US,BRK.B,伯克希尔哈撒韦,2014-12-31,2014,2015-03-02,USD,194673000000.0,,28105000000.0,7935000000.0,3253000000.0,31358000000.0,0.282334,1,22504567158.868526,243027000000.0,240170000000.0,2857000000.0,0.0,63269000000.0,59375540000.0,183651460000.0,15185000000.0,7370000000.0,32010000000.0,1643456.0,0.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2014，截至 2014-12-31）,
US,BRK.B,伯克希尔哈撒韦,2015-12-31,2015,2016-02-29,USD,210821000000.0,,34946000000.0,10532000000.0,3515000000.0,38461000000.0,0.301379,1,26869651862.874146,258627000000.0,255550000000.0,3077000000.0,0.0,71730000000.0,67513580000.0,191113420000.0,16082000000.0,7779000000.0,31491000000.0,,0.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2015，截至 2015-12-31）,
US,BRK.B,伯克希尔哈撒韦,2016-12-31,2016,2017-02-27,USD,223604000000.0,,33667000000.0,9240000000.0,3497000000.0,37164000000.0,0.274453,1,26964238809.516735,286359000000.0,283001000000.0,3358000000.0,0.0,28048000000.0,23575920000.0,262783080000.0,12954000000.0,8901000000.0,32535000000.0,,0.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2016，截至 2016-12-31）,
US,BRK.B,伯克希尔哈撒韦,2017-12-31,2017,2018-02-26,USD,242137000000.0,,23838000000.0,-21515000000.0,5394000000.0,29232000000.0,0.0,1,29232000000.0,351954000000.0,348296000000.0,3658000000.0,0.0,31583000000.0,26740260000.0,325213740000.0,11708000000.0,9188000000.0,45776000000.0,,0.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2017，截至 2017-12-31）,
US,BRK.B,伯克希尔哈撒韦,2018-12-31,2018,2019-02-25,USD,175445000000.0,,4001000000.0,-321000000.0,3853000000.0,7854000000.0,0.0,1,7854000000.0,352500000000.0,348703000000.0,3797000000.0,0.0,30811000000.0,27302100000.0,325197900000.0,14537000000.0,9779000000.0,37400000000.0,,1346000000.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2018，截至 2018-12-31）,
US,BRK.B,伯克希尔哈撒韦,2019-12-31,2019,2020-02-24,USD,176512000000.0,,102696000000.0,20904000000.0,3961000000.0,106657000000.0,0.203552,1,84946729609.7219,428563000000.0,424791000000.0,3772000000.0,0.0,64632000000.0,61101760000.0,367461240000.0,15979000000.0,10064000000.0,38687000000.0,,4850000000.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2019，截至 2019-12-31）,
US,BRK.B,伯克希尔哈撒韦,2020-12-31,2020,2021-03-01,USD,166733000000.0,,55693000000.0,12440000000.0,4083000000.0,59776000000.0,0.223367,1,46423990950.38873,451336000000.0,443164000000.0,8172000000.0,0.0,48396000000.0,45061340000.0,406274660000.0,13012000000.0,10596000000.0,39773000000.0,,24706000000.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2020，截至 2020-12-31）,
US,BRK.B,伯克希尔哈撒韦,2021-12-31,2021,2022-02-28,USD,191252000000.0,,111686000000.0,20879000000.0,4172000000.0,115858000000.0,0.186944,1,94199070662.39278,514930000000.0,506199000000.0,8731000000.0,0.0,88706000000.0,84880960000.0,430049040000.0,13276000000.0,10718000000.0,39421000000.0,,27061000000.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2021，截至 2021-12-31）,
US,BRK.B,伯克希尔哈撒韦,2022-12-31,2022,2023-02-27,USD,207771000000.0,,-30576000000.0,-8518000000.0,4352000000.0,-26224000000.0,0.21,0,-20716960000.0,480617000000.0,472360000000.0,8257000000.0,0.0,36399000000.0,32243580000.0,448373420000.0,15464000000.0,10899000000.0,37224000000.0,,7854000000.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2022，截至 2022-12-31）,
US,BRK.B,伯克希尔哈撒韦,2023-12-31,2023,2024-02-26,USD,254906000000.0,,120166000000.0,23019000000.0,5003000000.0,125169000000.0,0.19156,1,101191625276.70056,567509000000.0,561273000000.0,6236000000.0,0.0,38643000000.0,33544880000.0,533964120000.0,19409000000.0,12486000000.0,49196000000.0,,9171000000.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2023，截至 2023-12-31）,
US,BRK.B,伯克希尔哈撒韦,2024-12-31,2024,2025-02-24,USD,249714000000.0,,110376000000.0,20815000000.0,5200000000.0,115576000000.0,0.188583,1,93780370152.9318,651655000000.0,649368000000.0,2287000000.0,0.0,48376000000.0,43381720000.0,608273280000.0,18976000000.0,12855000000.0,30592000000.0,,2918000000.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2024，截至 2024-12-31）,
US,BRK.B,伯克希尔哈撒韦,2025-12-31,2025,2026-03-02,USD,247244000000.0,,82459000000.0,15199000000.0,5069000000.0,87528000000.0,0.184322,1,71394672261.36626,719703000000.0,717419000000.0,2284000000.0,0.0,52569000000.0,47624120000.0,672078880000.0,20927000000.0,13476000000.0,45969000000.0,,0.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+RevenueFromContractWithCustomerIncludingAssessedTax;shares=WeightedAverageNumberOfSharesOutstandingBasic;total_equity=StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest+StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2025，截至 2025-12-31）,
US,AMD,AMD,2008-12-27,2008,2011-02-18,USD,5808000000.0,-1955000000.0,-2344000000.0,68000000.0,391000000.0,-1953000000.0,0.21,0,-1542870000.0,296000000.0,127000000.0,169000000.0,0.0,933000000.0,816840000.0,,624000000.0,1223000000.0,-692000000.0,607000000.0,0.0,0.0,buybacks=PaymentsForRepurchaseOfCommonStock;capex=PaymentsToAcquirePropertyPlantAndEquipment;cash=CashAndCashEquivalentsAtCarryingValue+CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;cash_invest=MarketableSecuritiesCurrent+ShortTermInvestments+AvailableForSaleSecuritiesDebtSecuritiesCurrent;cfo=NetCashProvidedByUsedInOperatingActivities+NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;dep_amort=DepreciationDepletionAndAmortization+DepreciationAndAmortization+Depreciation;income_tax=IncomeTaxExpenseBenefit;interest_expense=InterestExpense;lt_debt_current=LongTermDebtCurrent;lt_debt_noncurrent=LongTermDebtNoncurrent;lt_debt_total=LongTermDebt+LongTermDebtAndCapitalLeaseObligations;minority_equity=MinorityInterest;operating_income=OperatingIncomeLoss;parent_equity=StockholdersEquity;pretax=IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest+IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments+IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic;revenue=RevenueFromContractWithCustomerExcludingAssessedTax+Revenues+SalesRevenueNet+SalesRevenueGoodsNet;shares=WeightedAverageNumberOfDilutedSharesOutstanding+WeightedAverageNumberOfSharesOutstandingBasic;shares_instant=CommonStockSharesOutstanding;st_debt=ShortTermBorrowings+DebtCurrent;total_equity=StockholdersEquity,SEC companyfacts us-gaap,annual,年报（FY2008，截至 2008-12-27）,
