security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,growth_confirmed,roe_window,roe_efficiency,incremental_roe,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout
000425,徐工机械,L2,2024-03-31,2024-04-30,2024-04-30,ok,,0.4560,0.0980,weightavg_ttm,4.8939,0.4052,0.0828,0.0828,,,9,0.3143,0.0162,0.2722,0.0371,0.0603,0.0603,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.0828,5.9638,5.3674,6.5602,0.20,4.7710,14.72,13.08,0.7024,0.3172
000425,徐工机械,L2,2024-06-30,2024-08-29,2024-08-29,ok,,0.4700,0.0956,weightavg_ttm,5.0544,0.4185,0.0828,0.0828,,,9,0.3143,0.0162,0.2722,0.0002,0.0603,0.0603,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.0828,6.3351,5.7016,6.9686,0.20,5.0681,15.14,13.48,0.7037,0.3190
000425,徐工机械,L2,2024-09-30,2024-10-31,2024-10-31,ok,,0.4900,0.1018,weightavg_ttm,4.9794,0.4123,0.0828,0.0828,,,9,0.3143,0.0162,0.2722,-0.1035,0.0603,0.0603,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.0828,6.2431,5.6188,6.8674,0.20,4.9945,15.14,12.74,0.7038,0.3191
000425,徐工机械,L2,2024-12-31,2025-04-29,2025-04-29,ok,,0.5100,0.1037,weightavg_ttm,5.0373,0.4952,0.0983,0.0983,,,9,0.3097,0.0601,0.3899,-0.0976,0.0600,0.0600,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0983,8.5189,7.6670,9.3708,0.20,6.8151,17.20,16.70,0.6882,0.4324
000425,徐工机械,L2,2025-03-31,2025-04-29,2025-04-29,ok,,0.5470,0.1093,weightavg_ttm,5.2014,0.5113,0.0983,0.0983,,,9,0.3097,0.0601,0.3899,-0.0887,0.0600,0.0600,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0983,8.7964,7.9167,9.6760,0.20,7.0371,17.20,16.08,0.6882,0.4324
000425,徐工机械,L2,2025-06-30,2025-08-30,2025-08-30,ok,,0.5600,0.1109,weightavg_ttm,5.1414,0.5054,0.0983,0.0983,,,9,0.3097,0.0601,0.3899,-0.0624,0.0600,0.0600,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0983,8.6636,7.7973,9.5300,0.20,6.9309,17.14,15.47,0.6880,0.4322
000425,徐工机械,L2,2025-09-30,2025-10-31,2025-10-31,ok,,0.5700,0.1110,weightavg_ttm,5.0939,0.5007,0.0983,0.0983,,,9,0.3097,0.0601,0.3899,0.0310,0.0600,0.0600,,market,0.0180,0.0514,1.00,0.0694,0.0180,0.0983,8.6362,7.7726,9.4998,0.20,6.9090,17.25,15.15,0.6883,0.4326
000425,徐工机械,L2,2025-12-31,2026-04-29,2026-04-29,ok,,0.5700,0.1100,weightavg_ttm,5.1443,0.5093,0.0990,0.0990,,,9,0.2320,,0.3679,0.1508,0.0626,0.0626,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0990,8.8135,7.9321,9.6948,0.20,7.0508,17.31,15.46,0.6925,0.4128
000425,徐工机械,L2,2026-03-31,2026-04-29,2026-04-29,ok,,0.5730,0.1097,weightavg_ttm,5.3336,0.5280,0.0990,0.0990,,,9,0.2320,,0.3679,0.2050,0.0626,0.0626,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0990,9.1378,8.2240,10.0515,0.20,7.3102,17.31,15.95,0.6925,0.4128
000426,兴业银锡,L2,2024-03-31,2024-04-30,2024-04-30,rejected,ROE_T=3.12% 距 g_T=2.30% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.6448,0.1935,weightavg_ttm,3.6462,0.1138,0.0312,0.0312,,,9,0.2883,0.7833,,5.4751,,,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.0312,,,,0.20,,,,,
000426,兴业银锡,L2,2024-06-30,2024-08-28,2024-08-28,rejected,ROE_T=3.12% 距 g_T=2.15% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.9362,0.2655,weightavg_ttm,3.9272,0.1225,0.0312,0.0312,,,9,0.2883,0.7833,,0.9870,,,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.0312,,,,0.20,,,,,
000426,兴业银锡,L2,2024-09-30,2024-10-31,2024-10-31,rejected,ROE_T=3.12% 距 g_T=2.15% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.9396,0.2514,weightavg_ttm,4.1651,0.1300,0.0312,0.0312,,,9,0.2883,0.7833,,1.0411,,,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.0312,,,,0.20,,,,,
000426,兴业银锡,L2,2024-12-31,2025-04-28,2025-04-28,rejected,ROE_T=3.19% 距 g_T=1.81% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.8350,0.2128,weightavg_ttm,4.4494,0.1419,0.0319,0.0319,,,9,0.3002,0.5682,,0.8378,,,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0319,,,,0.20,,,,,
000426,兴业银锡,L2,2025-03-31,2025-04-28,2025-04-28,rejected,ROE_T=3.19% 距 g_T=1.81% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.9210,0.2243,weightavg_ttm,4.6614,0.1487,0.0319,0.0319,,,9,0.3002,0.5682,,1.0365,,,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0319,,,,0.20,,,,,
000426,兴业银锡,L2,2025-06-30,2025-08-26,2025-08-26,rejected,ROE_T=3.19% 距 g_T=1.70% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.8023,0.1807,weightavg_ttm,4.8318,0.1541,0.0319,0.0319,,,9,0.3002,0.5682,,1.0994,,,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0319,,,,0.20,,,,,
000426,兴业银锡,L2,2025-09-30,2025-10-31,2025-10-31,rejected,ROE_T=3.19% 距 g_T=1.80% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.8957,0.1881,weightavg_ttm,5.1578,0.1645,0.0319,0.0319,,,9,0.3002,0.5682,,0.9639,,,,market,0.0180,0.0514,1.00,0.0694,0.0180,0.0319,,,,0.20,,,,,
000426,兴业银锡,L2,2025-12-31,2026-04-22,2026-04-22,ok,,0.9598,0.1960,weightavg_ttm,5.3443,0.2506,0.0469,0.0469,,,9,0.1579,0.3406,0.0690,1.1400,0.0437,0.0437,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0469,2.8085,2.5276,3.0893,0.20,2.2468,11.20,2.93,0.7394,0.1234
000426,兴业银锡,L2,2026-03-31,2026-04-30,2026-04-30,ok,,1.5023,0.2814,weightavg_ttm,6.0967,0.2859,0.0469,0.0469,,,9,0.1579,0.3406,0.0690,1.7578,0.0437,0.0437,,market,0.0175,0.0514,1.00,0.0689,0.0175,0.0469,3.2869,2.9582,3.6155,0.20,2.6295,11.50,2.19,0.7398,0.1249
000538,云南白药,L1,2024-03-31,2024-04-27,2024-04-27,ok,,2.3900,0.1082,weightavg_ttm,23.1404,2.3858,0.1031,0.1031,,,5,0.3863,-0.0539,0.8103,-0.0505,0.0196,0.0196,,market,0.0229,0.0514,0.90,0.0692,0.0229,0.1031,40.7726,36.6953,44.8498,0.10,36.6953,17.09,17.06,0.6367,0.7779
000538,云南白药,L1,2024-06-30,2024-08-27,2024-08-27,ok,,2.5000,0.1127,weightavg_ttm,22.0647,2.2749,0.1031,0.1031,,,5,0.3863,-0.0539,0.8103,-0.0289,0.0196,0.0196,,market,0.0215,0.0514,0.90,0.0678,0.0215,0.1031,39.5997,35.6397,43.5597,0.10,35.6397,17.41,15.84,0.6388,0.7915
000538,云南白药,L1,2024-09-30,2024-10-30,2024-10-30,ok,,2.4000,0.1085,weightavg_ttm,22.7110,2.3415,0.1031,0.1031,,,5,0.3863,-0.0539,0.8103,0.0498,0.0196,0.0196,,market,0.0215,0.0514,0.90,0.0678,0.0215,0.1031,40.7468,36.6721,44.8215,0.10,36.6721,17.40,16.98,0.6387,0.7913
000538,云南白药,L1,2024-12-31,2025-04-01,2025-04-01,ok,,2.6600,0.1199,weightavg_ttm,21.7636,2.2438,0.1031,0.1031,,,9,0.2685,-0.8764,0.7175,0.1919,0.0291,0.0291,,market,0.0181,0.0514,0.90,0.0644,0.0181,0.1031,41.5326,37.3793,45.6858,0.10,37.3793,18.51,15.61,0.6591,0.7282
000538,云南白药,L1,2025-03-31,2025-04-29,2025-04-29,ok,,2.7900,0.1267,weightavg_ttm,22.8487,2.3557,0.1031,0.1031,,,9,0.2685,-0.8764,0.7175,0.1900,0.0291,0.0291,,market,0.0181,0.0514,0.90,0.0644,0.0181,0.1031,43.6034,39.2431,47.9637,0.10,39.2431,18.51,15.63,0.6591,0.7282
000538,云南白药,L1,2025-06-30,2025-08-30,2025-08-30,ok,,2.9100,0.1315,weightavg_ttm,22.6461,2.3348,0.1031,0.1031,,,9,0.2685,-0.8764,0.7175,0.2753,0.0291,0.0291,,market,0.0184,0.0514,0.90,0.0647,0.0184,0.1031,43.0768,38.7691,47.3844,0.10,38.7691,18.45,14.80,0.6588,0.7279
000538,云南白药,L1,2025-09-30,2025-10-31,2025-10-31,ok,,2.9200,0.1309,weightavg_ttm,22.2688,2.2959,0.1031,0.1031,,,9,0.2685,-0.8764,0.7175,0.2505,0.0291,0.0291,,market,0.0180,0.0514,0.90,0.0642,0.0180,0.1031,42.5932,38.3339,46.8526,0.10,38.3339,18.55,14.59,0.6593,0.7283
000538,云南白药,L1,2025-12-31,2026-04-01,2026-04-01,ok,,2.8900,0.1302,weightavg_ttm,22.4429,2.3139,0.1031,0.1031,,,9,0.2704,1.1346,0.6334,0.1975,0.0378,0.0378,,market,0.0182,0.0514,0.90,0.0645,0.0182,0.1031,43.5148,39.1633,47.8663,0.10,39.1633,18.81,15.06,0.6733,0.6524
000538,云南白药,L1,2026-03-31,2026-04-30,2026-04-30,ok,,2.9500,0.1312,weightavg_ttm,23.5932,2.4325,0.1031,0.1031,,,9,0.2704,1.1346,0.6334,0.1340,0.0378,0.0378,,market,0.0175,0.0514,0.90,0.0638,0.0175,0.1031,46.1676,41.5509,50.7844,0.10,41.5509,18.98,15.65,0.6741,0.6531
000568,泸州老窖,L1,2024-03-31,2024-04-27,2024-04-27,ok,,9.6100,0.3520,weightavg_ttm,31.4069,10.3900,0.3308,0.3115,up,,5,1.0000,0.3934,0.5982,0.2970,0.1329,0.1329,,market,0.0229,0.0514,0.90,0.0692,0.0229,0.1292,215.6377,194.0739,237.2015,0.10,194.0739,20.75,22.44,0.8707,0.0000
000568,泸州老窖,L1,2024-06-30,2024-08-31,2024-08-31,ok,,9.6600,0.3389,weightavg_ttm,28.3922,9.3927,0.3308,0.3115,up,,5,1.0000,0.3934,0.5982,0.2647,0.1329,0.1329,,market,0.0217,0.0514,0.90,0.0680,0.0217,0.1280,196.5012,176.8511,216.1514,0.10,176.8511,20.92,20.34,0.8724,0.0000
000568,泸州老窖,L1,2024-09-30,2024-10-31,2024-10-31,ok,,9.7200,0.3275,weightavg_ttm,30.8618,10.2097,0.3308,0.3115,up,,5,1.0000,0.3934,0.5982,0.2411,0.1329,0.1329,,market,0.0215,0.0514,0.90,0.0678,0.0215,0.1278,213.9193,192.5274,235.3113,0.10,192.5274,20.95,22.01,0.8727,0.0000
000568,泸州老窖,L1,2024-12-31,2025-04-28,2025-04-28,ok,,9.1800,0.3044,weightavg_ttm,32.1943,10.0285,0.3115,0.3115,,,5,0.5709,0.3090,0.5658,0.1920,0.1353,0.1353,,market,0.0181,0.0514,0.90,0.0644,0.0181,0.1244,219.0329,197.1296,240.9362,0.10,197.1296,21.84,23.86,0.8854,0.0000
000568,泸州老窖,L1,2025-03-31,2025-04-28,2025-04-28,ok,,9.1900,0.2949,weightavg_ttm,34.0808,10.6162,0.3115,0.3115,,,5,0.5709,0.3090,0.5658,0.1591,0.1353,0.1353,,market,0.0181,0.0514,0.90,0.0644,0.0181,0.1244,231.8672,208.6805,255.0539,0.10,208.6805,21.84,25.23,0.8854,0.0000
000568,泸州老窖,L1,2025-06-30,2025-08-30,2025-08-30,ok,,8.9300,0.2825,weightavg_ttm,31.6183,9.8491,0.3115,0.3115,,,5,0.5709,0.3090,0.5658,0.1228,0.1353,0.1353,,market,0.0184,0.0514,0.90,0.0647,0.0184,0.1247,214.7447,193.2702,236.2191,0.10,193.2702,21.80,24.05,0.8850,0.0000
000568,泸州老窖,L1,2025-09-30,2025-10-31,2025-10-31,ok,,8.6000,0.2656,weightavg_ttm,33.7510,10.5134,0.3115,0.3115,,,5,0.5709,0.3090,0.5658,0.0850,0.1353,0.1353,,market,0.0180,0.0514,0.90,0.0642,0.0180,0.1242,229.8996,206.9097,252.8896,0.10,206.9097,21.87,26.73,0.8856,0.0000
000568,泸州老窖,L1,2025-12-31,2026-04-29,2026-04-29,ok,,7.3600,0.2266,weightavg_ttm,33.8195,9.5608,0.2827,0.2827,,,9,0.0868,0.1315,0.3663,0.0147,0.1791,0.1791,,market,0.0182,0.0514,0.90,0.0645,0.0182,0.1245,240.7453,216.6708,264.8198,0.10,216.6708,25.18,32.71,0.9364,0.0000
000568,泸州老窖,L1,2026-03-31,2026-04-29,2026-04-29,ok,,6.7500,0.2050,weightavg_ttm,35.0548,9.9100,0.2827,0.2827,,,9,0.0868,0.1315,0.3663,-0.0389,0.1791,0.1791,,market,0.0182,0.0514,0.90,0.0645,0.0182,0.1245,249.5390,224.5851,274.4929,0.10,224.5851,25.18,36.97,0.9364,0.0000
000596,古井贡酒,L2,2024-03-31,2024-04-27,2024-04-27,ok,,9.6200,0.2395,weightavg_ttm,44.5978,9.4770,0.2125,0.2125,,,5,0.2722,0.1964,0.5057,0.3576,0.1050,0.1050,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,140.9823,126.8840,155.0805,0.20,112.7858,14.88,14.66,0.8963,0.0000
000596,古井贡酒,L2,2024-06-30,2024-08-31,2024-08-31,ok,,10.1800,0.2471,weightavg_ttm,42.9818,9.1336,0.2125,0.2125,,,5,0.2722,0.1964,0.5057,0.3458,0.1050,0.1050,,market,0.0217,0.0514,1.00,0.0731,0.0217,0.1031,136.9599,123.2639,150.6559,0.20,109.5679,15.00,13.45,0.8996,0.0000
000596,古井贡酒,L2,2024-09-30,2024-10-31,2024-10-31,ok,,10.4500,0.2479,weightavg_ttm,45.2035,9.6057,0.2125,0.2125,,,5,0.2722,0.1964,0.5057,0.3419,0.1050,0.1050,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,144.2586,129.8328,158.6845,0.20,115.4069,15.02,13.80,0.9003,0.0000
000596,古井贡酒,L2,2024-12-31,2025-04-28,2025-04-28,ok,,10.4400,0.2389,weightavg_ttm,46.6459,9.9123,0.2125,0.2125,,,5,0.3001,0.2532,0.5005,0.3391,0.1061,0.1061,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,152.6223,137.3601,167.8845,0.20,122.0978,15.40,14.62,0.9118,0.0000
000596,古井贡酒,L2,2025-03-31,2025-04-28,2025-04-28,ok,,10.9400,0.2394,weightavg_ttm,50.0592,10.6376,0.2125,0.2125,,,5,0.3001,0.2532,0.5005,0.3082,0.1061,0.1061,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,163.7903,147.4113,180.1694,0.20,131.0323,15.40,14.97,0.9118,0.0000
000596,古井贡酒,L2,2025-06-30,2025-08-30,2025-08-30,ok,,10.6100,0.2196,weightavg_ttm,47.6032,10.1157,0.2125,0.2125,,,5,0.3001,0.2532,0.5005,0.2547,0.1061,0.1061,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,155.4899,139.9409,171.0389,0.20,124.3920,15.37,14.66,0.9111,0.0000
000596,古井贡酒,L2,2025-09-30,2025-10-31,2025-10-31,ok,,8.9500,0.1883,weightavg_ttm,48.1679,10.2357,0.2125,0.2125,,,5,0.3001,0.2532,0.5005,0.1703,0.1061,0.1061,,market,0.0180,0.0514,1.00,0.0694,0.0180,0.0994,157.7900,142.0110,173.5690,0.20,126.2320,15.42,17.63,0.9123,0.0000
000596,古井贡酒,L2,2025-12-31,2026-04-29,2026-04-29,ok,,6.7100,0.1428,weightavg_ttm,47.3897,10.0703,0.2125,0.2125,,,9,0.1454,0.1403,0.5014,0.0413,0.1060,0.1060,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,154.9517,139.4566,170.4469,0.20,123.9614,15.39,23.09,0.9113,0.0000
000596,古井贡酒,L2,2026-03-31,2026-04-29,2026-04-29,ok,,5.3400,0.1137,weightavg_ttm,49.4212,10.5020,0.2125,0.2125,,,9,0.1454,0.1403,0.5014,-0.0787,0.1060,0.1060,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,161.5941,145.4347,177.7535,0.20,129.2753,15.39,30.26,0.9113,0.0000
000651,格力电器,L2,2024-03-31,2024-04-30,2024-04-30,ok,,5.3400,0.2632,weightavg_ttm,21.5808,5.7254,0.2653,0.2653,,,9,0.0195,0.4570,0.3922,0.0713,0.1612,0.1612,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.1045,91.4174,82.2756,100.5591,0.20,73.1339,15.97,17.12,0.9540,0.0000
000651,格力电器,L2,2024-06-30,2024-08-31,2024-08-31,ok,,5.5200,0.2571,weightavg_ttm,20.9118,5.5479,0.2653,0.2653,,,9,0.0195,0.4570,0.3922,0.0645,0.1612,0.1612,,market,0.0217,0.0514,1.00,0.0731,0.0217,0.1031,89.2833,80.3550,98.2116,0.20,71.4266,16.09,16.17,0.9558,0.0000
000651,格力电器,L2,2024-09-30,2024-10-31,2024-10-31,ok,,5.6200,0.2534,weightavg_ttm,22.4361,5.9523,0.2653,0.2653,,,9,0.0195,0.4570,0.3922,0.0859,0.1612,0.1612,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,95.9212,86.3291,105.5133,0.20,76.7370,16.12,17.07,0.9561,0.0000
000651,格力电器,L2,2024-12-31,2025-04-28,2025-04-28,ok,,5.8300,0.2542,weightavg_ttm,24.5326,6.3098,0.2572,0.2572,,,9,0.1463,0.3937,0.3416,0.1175,0.1693,0.1693,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,105.9701,95.3731,116.5671,0.20,84.7761,16.79,18.18,0.9758,0.0000
000651,格力电器,L2,2025-03-31,2025-04-28,2025-04-28,ok,,6.0500,0.2570,weightavg_ttm,25.5626,6.5747,0.2572,0.2572,,,9,0.1463,0.3937,0.3416,0.1225,0.1693,0.1693,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,110.4193,99.3773,121.4612,0.20,88.3354,16.79,18.25,0.9758,0.0000
000651,格力电器,L2,2025-06-30,2025-08-29,2025-08-29,ok,,5.8700,0.2410,weightavg_ttm,24.1717,6.2170,0.2572,0.2572,,,9,0.1463,0.3937,0.3416,0.0899,0.1693,0.1693,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,104.2615,93.8354,114.6877,0.20,83.4092,16.77,17.76,0.9755,0.0000
000651,格力电器,L2,2025-09-30,2025-10-31,2025-10-31,ok,,5.7100,0.2278,weightavg_ttm,25.7836,6.6315,0.2572,0.2572,,,9,0.1463,0.3937,0.3416,0.0720,0.1693,0.1693,,market,0.0180,0.0514,1.00,0.0694,0.0180,0.0994,111.4859,100.3373,122.6344,0.20,89.1887,16.81,19.52,0.9759,0.0000
000651,格力电器,L2,2025-12-31,2026-04-29,2026-04-29,ok,,5.2000,0.2030,weightavg_ttm,26.0523,6.3020,0.2419,0.2419,,,5,0.5284,0.1360,0.2663,0.0578,0.1775,0.1775,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,108.5397,97.6857,119.3936,0.20,86.8317,17.22,20.87,0.9953,0.0000
000651,格力电器,L2,2026-03-31,2026-04-29,2026-04-29,ok,,5.2200,0.2016,weightavg_ttm,27.1404,6.5653,0.2419,0.2419,,,5,0.5284,0.1360,0.2663,0.0584,0.1775,0.1775,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,113.0730,101.7657,124.3803,0.20,90.4584,17.22,21.66,0.9953,0.0000
000657,中钨高新,L2,2024-03-31,2024-04-26,2024-04-26,ok,,0.4200,0.1310,weightavg_ttm,4.1839,0.4928,0.1178,0.1147,up,,5,0.9421,0.1367,0.1111,0.5367,0.1047,0.1047,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,8.3447,7.5102,9.1791,0.20,6.6757,16.93,19.87,0.7974,0.0730
000657,中钨高新,L2,2024-06-30,2024-08-23,2024-08-23,ok,,0.4436,0.1419,weightavg_ttm,4.1243,0.4858,0.1178,0.1147,up,,5,0.9421,0.1367,0.1111,0.4937,0.1047,0.1047,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,8.3091,7.4782,9.1400,0.20,6.6473,17.10,18.73,0.8037,0.0628
000657,中钨高新,L2,2024-09-30,2024-10-26,2024-10-26,ok,,0.5097,0.1635,weightavg_ttm,4.1846,0.4929,0.1178,0.1147,up,,5,0.9421,0.1367,0.1111,0.3731,0.1047,0.1047,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,8.4290,7.5861,9.2719,0.20,6.7432,17.10,16.54,0.8036,0.0630
000657,中钨高新,L2,2024-12-31,2025-04-25,2025-04-25,ok,,0.4800,0.1284,weightavg_ttm,5.5823,0.6860,0.1229,0.1198,up,,5,0.8774,0.1240,0.2222,0.2339,0.0956,0.0956,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,11.6903,10.5212,12.8593,0.20,9.3522,17.04,24.35,0.8110,0.1139
000657,中钨高新,L2,2025-03-31,2025-04-25,2025-04-25,ok,,0.5200,0.1307,weightavg_ttm,4.5821,0.5631,0.1229,0.1198,up,,5,0.8774,0.1240,0.2222,0.2273,0.0956,0.0956,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,9.5956,8.6361,10.5552,0.20,7.6765,17.04,18.45,0.8110,0.1139
000657,中钨高新,L2,2025-06-30,2025-08-27,2025-08-27,ok,,0.4890,0.1181,weightavg_ttm,4.1838,0.5142,0.1229,0.1198,up,,5,0.8774,0.1240,0.2222,0.2224,0.0956,0.0956,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,8.8323,7.9491,9.7156,0.20,7.0659,17.18,18.06,0.8161,0.1067
000657,中钨高新,L2,2025-09-30,2025-10-27,2025-10-27,ok,,0.5167,0.1232,weightavg_ttm,4.3324,0.5324,0.1229,0.1198,up,,5,0.8774,0.1240,0.2222,0.2851,0.0956,0.0956,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,9.0411,8.1370,9.9452,0.20,7.2329,16.98,17.50,0.8088,0.1171
000657,中钨高新,L2,2025-12-31,2026-04-27,2026-04-27,ok,,0.5800,0.1332,weightavg_ttm,4.2665,0.5407,0.1267,0.1199,up,,5,0.8393,0.2820,0.3544,0.3380,0.0818,0.0818,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,8.9088,8.0179,9.7996,0.20,7.1270,16.48,15.36,0.7908,0.2190
000657,中钨高新,L2,2026-03-31,2026-04-27,2026-04-27,ok,,0.8400,0.1917,weightavg_ttm,4.6889,0.5942,0.1267,0.1199,up,,5,0.8393,0.2820,0.3544,0.5468,0.0818,0.0818,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,9.7908,8.8117,10.7699,0.20,7.8327,16.48,11.66,0.7908,0.2190
000661,长春高新,L2,2024-03-31,2024-04-20,2024-04-20,ok,,11.2100,0.2180,weightavg_ttm,56.4509,13.4918,0.2390,0.2390,,,9,0.0400,0.1757,0.1949,0.1030,0.1924,0.1924,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,229.2335,206.3101,252.1568,0.20,183.3868,16.99,20.45,1.0000,0.0000
000661,长春高新,L2,2024-06-30,2024-08-16,2024-08-16,ok,,10.1200,0.1905,weightavg_ttm,54.2102,12.9562,0.2390,0.2390,,,9,0.0400,0.1757,0.1949,0.0379,0.1924,0.1924,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,221.5114,199.3603,243.6625,0.20,177.2091,17.10,21.89,1.0000,0.0000
000661,长春高新,L2,2024-09-30,2024-10-26,2024-10-26,ok,,9.1600,0.1687,weightavg_ttm,57.1151,13.6505,0.2390,0.2390,,,9,0.0400,0.1757,0.1949,-0.0194,0.1924,0.1924,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,233.3564,210.0207,256.6920,0.20,186.6851,17.10,25.48,1.0000,0.0000
000661,长春高新,L2,2024-12-31,2025-04-21,2025-04-21,ok,,6.4200,0.1166,weightavg_ttm,56.3739,12.7405,0.2260,0.2260,,,9,0.1126,-0.0378,0.3012,-0.1174,0.1579,0.1579,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,215.2183,193.6965,236.7401,0.20,172.1746,16.89,33.52,0.9851,0.0000
000661,长春高新,L2,2025-03-31,2025-04-21,2025-04-21,ok,,5.4600,0.0986,weightavg_ttm,57.5397,13.0040,0.2260,0.2260,,,9,0.1126,-0.0378,0.3012,-0.1825,0.1579,0.1579,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,219.6688,197.7019,241.6357,0.20,175.7351,16.89,40.23,0.9851,0.0000
000661,长春高新,L2,2025-06-30,2025-08-30,2025-08-30,ok,,4.5800,0.0812,weightavg_ttm,55.9826,12.6521,0.2260,0.2260,,,9,0.1126,-0.0378,0.3012,-0.2242,0.1579,0.1579,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,213.4124,192.0712,234.7536,0.20,170.7299,16.87,46.60,0.9848,0.0000
000661,长春高新,L2,2025-09-30,2025-10-31,2025-10-31,ok,,2.3900,0.0426,weightavg_ttm,56.3989,12.7461,0.2260,0.2260,,,9,0.1126,-0.0378,0.3012,-0.3826,0.1579,0.1579,,market,0.0180,0.0514,1.00,0.0694,0.0180,0.0994,215.5339,193.9805,237.0873,0.20,172.4271,16.91,90.18,0.9853,0.0000
000661,长春高新,L2,2025-12-31,2026-04-22,2026-04-22,ok,,0.3900,0.0069,weightavg_ttm,53.9508,12.1929,0.2260,0.2260,,,9,0.3344,-0.4955,0.4056,-0.6655,0.1343,0.1343,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,196.4460,176.8014,216.0906,0.20,157.1568,16.11,503.71,0.9513,0.0000
000661,长春高新,L2,2026-03-31,2026-04-22,2026-04-22,ok,,-0.0900,-0.0009,weightavg_ttm,54.6198,12.3441,0.2260,0.2260,,,9,0.3344,-0.4955,0.4056,,0.1343,0.1343,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,198.8818,178.9936,218.7700,0.20,159.1054,16.11,,0.9513,0.0000
000725,京东方A,L2,2024-03-31,2024-04-30,2024-04-30,rejected,ROE_T=4.00% 距 g_T=2.30% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.0870,0.0256,weightavg_ttm,3.4093,0.1364,0.0400,0.0400,,,9,0.0041,0.0113,,-0.3037,,,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.0400,,,,0.20,,,,,
