TW000|2016-05-01|0.585603|0.463894|1.180523|1.262364|1.676790|5.602493|6.000000|0.642878|0.731883|0.829508|1.444509|0.829016|0.592410|0.431522|1.422292|1.262124|0.000000|0.686055|0.643785|0.387127|0.463894|1.484939|1.315263|0.000000|63.000000|0.589102|3.000000|0.465035|0.888889|-0.139077|9.000000
TW000|2016-11-01|0.548965|0.499578|1.082431|1.098859|1.681447|5.602226|6.000000|0.661543|0.747444|0.850299|1.416099|0.845896|0.580985|0.464385|1.354776|1.278273|0.000000|0.694841|0.651847|0.373021|0.499578|1.428921|1.294041|0.000000|57.000000|nan|0.000000|0.453207|0.888889|-0.195788|9.000000
TW000|2017-05-01|0.527387|0.493669|1.018457|1.068301|1.691191|5.393288|5.000000|0.625988|0.716327|0.843795|1.442250|0.681517|0.604999|0.465327|1.465716|1.233255|0.000000|0.631931|0.573715|0.384181|0.473320|1.335103|1.180585|0.000000|51.000000|nan|0.000000|0.406859|0.875000|-0.314217|8.000000
TW000|2017-11-01|0.500705|0.464504|0.952261|1.077935|1.644334|5.651825|6.000000|0.646060|0.728900|0.841005|1.439060|0.839011|0.663849|0.431017|1.429156|1.306417|0.000000|0.653414|0.613490|0.379186|0.464504|1.406692|1.241804|0.000000|45.000000|nan|0.000000|0.420068|0.875000|-0.179562|8.000000
TW000|2018-05-01|0.469786|0.482303|0.892123|0.974048|1.601518|5.600402|6.000000|0.641024|0.703081|0.857706|1.425654|0.812469|0.807077|0.458882|1.717893|1.405279|0.000000|0.706512|0.614696|0.386489|0.482303|1.522199|1.362763|0.000000|39.000000|nan|0.000000|0.455717|1.000000|0.283251|7.000000
TW000|2018-11-01|0.594500|0.481931|1.126811|1.233581|1.650006|5.750521|6.000000|0.643274|0.703452|0.857824|1.440808|0.827568|0.799605|0.463560|1.717272|1.421021|0.000000|0.697419|0.643996|0.379922|0.463560|1.498063|1.342924|0.000000|33.000000|nan|0.000000|0.450702|1.000000|0.290590|7.000000
TW000|2019-05-01|0.374371|0.488930|0.727542|0.765694|1.617697|5.479551|6.000000|0.642722|0.710558|0.820716|1.450708|0.830286|0.506857|0.455732|1.113355|1.089149|0.000000|0.476854|0.432684|0.333032|0.455732|1.018296|0.962823|0.000000|27.000000|nan|0.000000|0.378301|0.833333|-0.227062|6.000000
TW000|2019-11-01|0.441858|0.453628|0.853768|0.974053|1.668330|5.591063|7.000000|0.645624|0.717737|0.776950|1.393797|0.809179|0.536028|0.435210|1.229301|1.130703|0.000000|0.509995|0.450646|0.372160|0.453628|1.124258|1.044233|0.000000|21.000000|nan|0.000000|0.362755|0.833333|-0.115465|6.000000
TW000|2020-05-01|0.519334|0.457114|1.008579|1.136115|1.679734|5.618923|6.000000|0.645645|0.706430|0.740417|1.433780|0.851369|0.515065|0.428983|1.199831|1.192045|0.000000|0.591182|0.508080|0.410527|0.457114|1.293292|1.179401|0.000000|15.000000|nan|0.000000|0.484220|1.000000|0.303868|5.000000
TW000|2020-11-01|0.574281|0.420047|1.173685|1.367184|1.667376|6.328429|6.000000|0.657668|0.729244|0.973286|1.381083|0.847242|0.518124|0.402701|1.286623|1.341769|0.000000|0.681369|0.602517|0.393690|0.402701|1.691999|1.419293|0.000000|9.000000|nan|0.000000|0.673097|1.000000|0.339405|5.000000
TW025|2009-11-01|0.379378|0.624164|0.739089|0.607818|1.601920|4.372231|5.000000|0.645891|0.929698|1.185755|1.493009|0.778853|0.488012|0.467776|1.047766|0.974685|0.115152|0.550530|0.379853|-0.045263|0.467776|1.022542|1.040984|0.014184|141.000000|0.530830|81.000000|0.325986|0.812500|-0.270823|16.000000
TW025|2010-05-01|0.399533|0.624016|0.773119|0.640261|1.633075|4.158166|5.000000|0.646890|0.932305|1.169782|1.494537|0.773030|0.500229|0.467800|1.075740|0.995213|0.094340|0.559286|0.432512|-0.043312|0.467800|1.052014|1.050083|0.007407|135.000000|0.549936|75.000000|0.342500|0.800000|-0.270886|15.000000
TW025|2010-11-01|0.356694|0.649503|0.670361|0.549180|1.657673|4.256485|5.000000|0.654115|0.886283|1.120480|1.493085|0.797505|0.503632|0.467779|1.055466|0.987803|0.091503|0.549963|0.400921|-0.096204|0.467779|1.125099|1.032383|0.054264|129.000000|0.517430|69.000000|0.342265|0.733333|-0.272046|15.000000
TW025|2011-05-01|0.383522|0.650422|0.736481|0.589651|1.607614|4.358125|5.000000|0.646730|0.895451|1.124464|1.480624|0.774840|0.512431|0.465594|1.085048|1.041711|0.047619|0.555398|0.421927|0.012941|0.467768|1.139642|1.043760|0.000000|123.000000|0.527469|63.000000|0.354674|0.785714|-0.176869|14.000000
TW025|2011-11-01|0.422087|0.623982|0.816283|0.676441|1.643383|4.435481|5.000000|0.655516|0.887776|1.051533|1.489379|0.801295|0.535333|0.467665|1.096304|1.110246|0.014184|0.582223|0.473056|0.151103|0.477252|1.186458|1.108025|0.000000|117.000000|0.558792|57.000000|0.363061|0.714286|-0.156171|14.000000
TW025|2012-05-01|0.428188|0.649278|0.806812|0.659484|1.678536|4.189062|5.000000|0.638100|0.818880|1.120718|1.489518|0.759781|0.554191|0.467784|1.169918|1.091858|0.014815|0.588276|0.492580|0.208560|0.467784|1.192576|1.089380|0.000000|111.000000|0.558061|51.000000|0.367519|0.769231|-0.175204|13.000000
TW025|2012-11-01|0.487105|0.624212|0.931450|0.780352|1.687960|4.375957|5.000000|0.641223|0.822331|1.048658|1.489297|0.769803|0.569921|0.467783|1.170191|1.135813|0.015504|0.594246|0.521587|0.323441|0.467783|1.259848|1.111124|0.000000|105.000000|0.579482|45.000000|0.395689|0.769231|-0.160972|13.000000
TW025|2013-05-01|0.355375|0.653549|0.650343|0.543761|1.710078|5.004878|5.000000|0.643556|0.796480|1.137161|1.466308|0.790805|0.456485|0.473055|0.966695|0.870785|0.000000|0.471077|0.377083|0.183751|0.489769|0.972590|0.887019|0.000000|99.000000|0.438697|39.000000|0.392006|0.833333|-0.229959|12.000000
TW025|2013-11-01|0.497704|0.649032|0.927198|0.766841|1.697346|4.420542|5.000000|0.633058|0.728275|1.119132|1.485795|0.745833|0.610970|0.465712|1.260590|1.159572|0.000000|0.604763|0.538401|0.322522|0.467781|1.289165|1.130041|0.000000|93.000000|0.585302|33.000000|0.398721|0.833333|-0.181189|12.000000
TW025|2014-05-01|0.555297|0.638717|1.046712|0.869394|1.693238|4.592971|5.000000|0.636276|0.770837|1.072941|1.494403|0.761174|0.631340|0.465791|1.300674|1.185156|0.000000|0.605543|0.545350|0.326219|0.467787|1.293196|1.130305|0.000000|87.000000|0.595927|27.000000|0.414975|0.818182|-0.172216|11.000000
TW025|2014-11-01|0.444145|0.683884|0.825487|0.649444|1.672781|4.124036|6.000000|0.643041|0.784349|1.242323|1.463939|0.765217|0.464869|0.476321|1.024900|1.040069|0.000000|0.615407|0.523797|0.103545|0.483715|1.274931|1.160886|0.000000|81.000000|0.481178|21.000000|0.358801|0.727273|-0.256184|11.000000
TW025|2015-05-01|0.359539|0.581540|0.704679|0.618254|1.626964|4.317398|5.000000|0.625565|0.719890|0.941326|1.509460|0.696382|0.465100|0.467673|1.005225|0.883319|0.000000|0.461731|0.403627|0.196485|0.469421|0.983619|0.891086|0.000000|75.000000|0.445330|15.000000|0.393096|0.800000|-0.233217|10.000000
