effective_from,effective_to,screen_year,security_code,security_name,source,retrieved
2026-06-15,,2026,601236,红塔证券,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002252,上海莱士,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,603119,浙江荣泰,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,601298,青岛港,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,300548,长芯博创,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600350,山东高速,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,002601,龙佰集团,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,001386,马可波罗,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,688498,源杰科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,600100,同方股份,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,688708,佳驰科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,301377,鼎泰高科,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,688411,海博思创,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,603119,浙江荣泰,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,000737,北方铜业,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,601869,长飞光纤,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,301606,绿联科技,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
2026-06-15,,2026,300666,江丰电子,akshare.index_stock_cons(当前成分股+纳入日期，幸存者名单),2026-08-22
