group,arm,reference,metric,median,paired_delta_median,positive_starts,starts
U2,PC90SSEP08,PC60SSEP08,滚动3年年化中位,0.47491311826801186,0.05650902584860085,8,14
U2,PC90SSEP08,PC60SSEP08,滚动3年回撤中位,0.5000729806962034,0.0506122544978484,12,14
U2,PC90SSEP08,PC60SSEP08,逐年收益中位,0.468726030716568,0.033053476744339005,9,14
U2,PC90SSEP08,PC60SSEP08,逐年最差,-0.23822464841469898,-0.01705848239750679,6,14
U2,PC90SSEP08,PC60SSEP08,年均换手,6.900876309361481,0.6107058115958561,13,14
U2,PC90SSEP08,PC60SSEP08,平均仓位,1.627599029667675,0.03410404790889898,14,14
U2,PC90SSEP08,PC60SSEP08,持仓数中位,6.5,0.0,0,14
U2,PC90SSEP08,PC60SSEP08,单票权重中位,0.8136994630228458,0.19890882936815185,14,14
U2,PC90SSEP08,PC60SSEP08,单票权重P90,0.984625597728895,0.2683958030594724,14,14
U2,PC90SSEP08,PC60SSEP08,单票权重最大,1.2811980491431048,0.33714330833011374,14,14
U2,PC90SSEP08,PC60SSEP08,前三权重中位,1.4467128167129517,0.09741475693814372,14,14
U2,PC90SSEP08,PC60SSEP08,单票超60%天数占比,0.81739266062184,0.2160262060750447,14,14
U2,PC90SSEP08,PC60SSEP08,滚动10年年化中位,0.47208450230418053,0.06665595236936839,8,14
U2,PC100SSEP08,BASE,滚动5年年化中位,0.470840805985665,0.05899107370798651,9,14
U2,PC100SSEP08,BASE,滚动5年年化P25,0.38098596982078337,0.028362396791823508,10,14
U2,PC100SSEP08,BASE,滚动5年年化最差,0.09400920894854459,0.003156864666399306,8,14
U2,PC100SSEP08,BASE,滚动5年回撤中位,0.58869440114143,0.046554683395278074,12,14
U2,PC100SSEP08,BASE,滚动5年Calmar中位,0.8526227791838294,0.06656606327759157,9,14
U2,PC100SSEP08,BASE,滚动5年Sharpe中位,0.9860523752896072,0.002544247809014355,7,14
U2,PC100SSEP08,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
U2,PC100SSEP08,BASE,年化,0.43265946976230873,0.019262760785654476,8,14
U2,PC100SSEP08,BASE,最大回撤,0.6463162720833959,0.01681129686519489,10,14
U2,PC100SSEP08,BASE,Calmar,0.6674314997306412,0.005115558164990375,7,14
U2,PC100SSEP08,BASE,Sharpe,0.9437230032577111,-0.021036049019518055,5,14
U2,PC100SSEP08,BASE,互不重叠5年块中位,0.585638867113484,0.00041365712078561545,8,14
U2,PC100SSEP08,BASE,滚动3年年化中位,0.460013488846466,0.037916269669203584,10,14
U2,PC100SSEP08,BASE,滚动3年回撤中位,0.49974363314170583,0.05328268121908014,13,14
U2,PC100SSEP08,BASE,逐年收益中位,0.49635790520460155,0.10438299929290323,11,14
U2,PC100SSEP08,BASE,逐年最差,-0.24609388260571613,-0.04237653564756494,5,14
U2,PC100SSEP08,BASE,年均换手,7.374279287401483,1.3595869522289084,14,14
U2,PC100SSEP08,BASE,平均仓位,1.63381377860037,0.032387565699758314,13,14
U2,PC100SSEP08,BASE,持仓数中位,6.0,-1.0,0,14
U2,PC100SSEP08,BASE,单票权重中位,0.8466213620747738,0.23024874270367734,14,14
U2,PC100SSEP08,BASE,单票权重P90,1.0776555490071407,0.36060735796745697,14,14
U2,PC100SSEP08,BASE,单票权重最大,1.3257916356180504,0.3953943777843098,14,14
U2,PC100SSEP08,BASE,前三权重中位,1.47172324510748,0.1258700718363499,14,14
U2,PC100SSEP08,BASE,单票超60%天数占比,0.822082869923519,0.20021261277821178,14,14
U2,PC100SSEP08,BASE,滚动10年年化中位,0.4909091917304731,0.0380786294160943,10,14
U2,PC100SSEP08,PC60SSEP08,滚动5年年化中位,0.470840805985665,0.05422098596458147,9,14
U2,PC100SSEP08,PC60SSEP08,滚动5年年化P25,0.38098596982078337,0.027904213747405482,10,14
U2,PC100SSEP08,PC60SSEP08,滚动5年年化最差,0.09400920894854459,0.0013355272241092342,7,14
U2,PC100SSEP08,PC60SSEP08,滚动5年回撤中位,0.58869440114143,0.04656548146122674,12,14
U2,PC100SSEP08,PC60SSEP08,滚动5年Calmar中位,0.8526227791838294,0.057523796501098456,9,14
U2,PC100SSEP08,PC60SSEP08,滚动5年Sharpe中位,0.9860523752896072,-0.00019076448944604918,7,14
U2,PC100SSEP08,PC60SSEP08,滚动5年为负的窗口占比,0.0,0.0,1,14
U2,PC100SSEP08,PC60SSEP08,年化,0.43265946976230873,0.017925700907477027,9,14
U2,PC100SSEP08,PC60SSEP08,最大回撤,0.6463162720833959,0.01681129686519489,11,14
U2,PC100SSEP08,PC60SSEP08,Calmar,0.6674314997306412,0.013630031910409124,8,14
U2,PC100SSEP08,PC60SSEP08,Sharpe,0.9437230032577111,-0.019351282924739366,4,14
U2,PC100SSEP08,PC60SSEP08,互不重叠5年块中位,0.585638867113484,0.005587014716295968,7,14
U2,PC100SSEP08,PC60SSEP08,滚动3年年化中位,0.460013488846466,0.04443473308305135,10,14
U2,PC100SSEP08,PC60SSEP08,滚动3年回撤中位,0.49974363314170583,0.064916080957036,13,14
U2,PC100SSEP08,PC60SSEP08,逐年收益中位,0.49635790520460155,0.09284586456919441,11,14
U2,PC100SSEP08,PC60SSEP08,逐年最差,-0.24609388260571613,-0.04317818849614935,4,14
U2,PC100SSEP08,PC60SSEP08,年均换手,7.374279287401483,1.3362161255216973,13,14
U2,PC100SSEP08,PC60SSEP08,平均仓位,1.63381377860037,0.041932093321006,13,14
U2,PC100SSEP08,PC60SSEP08,持仓数中位,6.0,-1.0,0,14
U2,PC100SSEP08,PC60SSEP08,单票权重中位,0.8466213620747738,0.22579549326106635,14,14
U2,PC100SSEP08,PC60SSEP08,单票权重P90,1.0776555490071407,0.36276776935982474,14,14
U2,PC100SSEP08,PC60SSEP08,单票权重最大,1.3257916356180504,0.3953943777843098,14,14
U2,PC100SSEP08,PC60SSEP08,前三权重中位,1.47172324510748,0.11290941634289386,14,14
U2,PC100SSEP08,PC60SSEP08,单票超60%天数占比,0.822082869923519,0.18897443508055045,14,14
U2,PC100SSEP08,PC60SSEP08,滚动10年年化中位,0.4909091917304731,0.03530847867181219,10,14
