group,arm,ref,metric,level_median,paired_delta_median,positive_starts
U1,CM16,BASE,滚动5年Calmar中位,1.210881962763926,0.1344040542630518,13
U1,CM16,BASE,滚动5年Sharpe中位,1.2581446453853977,0.10949504716769443,13
U1,CM16,BASE,滚动5年为负的窗口占比,0.0,0.0,0
U1,CM16,BASE,滚动5年窗口数,102.0,0.0,0
U1,CM16,BASE,互不重叠5年块中位,0.686050756521711,0.03261764551533036,12
U1,CM16,BASE,滚动10年年化中位,0.5115313813463862,0.0416605623690679,12
U1,CM16,BASE,滚动10年窗口数,42.0,0.0,0
U1,CM16,BASE,逐年收益中位,0.45685016129613587,0.03235078513479861,9
U1,CM16,BASE,逐年为正比例,0.8,0.0,0
U1,CM16,BASE,逐年最差,-0.2444820836878609,0.0071167163547973256,8
U1,CM16,BASE,完整自然年数,12.5,0.0,0
U1,CM16,BASE,强平次数,0.0,0.0,0
U1,CM16,BASE,最低担保比例,1.8831075443607128,0.009385127148841987,13
U1,CM16,BASE,最低股票同跌缓冲,0.3096517469102765,0.003457617339978958,13
U1,CM16,BASE,最低总资产冲击缓冲,0.30965174691027647,0.003457617339978958,13
U1,CM16,BASE,rf覆盖率,1.0,0.0,0
U1,CM16,BASE,年化_交易日口径,0.5364707896273263,0.0339406266470218,12
U1,CM16,BASE,最低担保比例日,20200323.0,0.0,0
U1,CM16,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
U1,CM16,BASE,滚动5年年化最差窗口末日,20190779.5,0.0,0
U1,CM16,BASE,最大回撤起日,20180730.0,30115.0,12
U1,CM16,BASE,最大回撤止日,20190103.0,29590.0,12
U1,CM16,BASE,末次净值日,20260828.0,0.0,0
U1,CM16,BASE,最低现金,0.0,0.0,4
U1,CM16,BASE,负现金日数,0.0,0.0,0
U1,CM16,BASE,最低现金日,20146108.0,0.0,4
U1,CM16,BASE,滚动5年窗口年化,,0.040780236649999996,12
U1,CM16,BM16,年化,0.5346912414279169,0.04694484234231533,14
U1,CM16,BM16,最大回撤,0.4967074736888631,-0.0646251458958032,2
U1,CM16,BM16,Sharpe,1.2340274317766768,0.1037807284297333,14
U1,CM16,BM16,Calmar,1.0707096532474212,0.19946126204755504,12
U1,CM16,BM16,平均仓位,1.5210049923314841,-0.054837092346919025,0
U1,CM16,BM16,年均换手,5.904253467471266,0.08170328245227365,9
U1,CM16,BM16,持仓数中位,7.0,0.0,0
U1,CM16,BM16,单票权重中位,0.6046082223912819,-0.0011696509776751851,4
U1,CM16,BM16,单票权重P90,0.731801724815814,0.02355956057074965,12
U1,CM16,BM16,单票权重最大,0.9645861706163978,0.051282302405886104,13
U1,CM16,BM16,前三权重中位,1.311242289260884,-0.004136534516625656,4
U1,CM16,BM16,单票超60%天数占比,0.5459339096767926,-0.01760454815494411,3
U1,CM16,BM16,滚动3年年化中位,0.5021243419487356,0.038071376305053084,14
U1,CM16,BM16,滚动3年回撤中位,0.4111354917818528,-0.01765042300343106,3
U1,CM16,BM16,滚动3年Calmar中位,1.201430629854881,0.15044189145248688,14
U1,CM16,BM16,滚动3年Sharpe中位,1.233315822397714,0.12418694597913982,14
U1,CM16,BM16,滚动3年为负的窗口占比,0.0,0.0,1
U1,CM16,BM16,滚动5年年化中位,0.5635298729619401,0.07120795322143492,14
U1,CM16,BM16,滚动5年年化P25,0.4302067790577928,0.03903917072530638,13
U1,CM16,BM16,滚动5年年化最差,0.2329815819830835,0.03644355794679288,14
U1,CM16,BM16,滚动5年回撤中位,0.48332475465194025,0.009027751243316395,9
U1,CM16,BM16,滚动5年Calmar中位,1.210881962763926,0.1634400150047398,12
U1,CM16,BM16,滚动5年Sharpe中位,1.2581446453853977,0.152603226560588,14
U1,CM16,BM16,滚动5年为负的窗口占比,0.0,0.0,0
U1,CM16,BM16,滚动5年窗口数,102.0,0.0,0
U1,CM16,BM16,互不重叠5年块中位,0.686050756521711,0.05771105500474383,14
U1,CM16,BM16,滚动10年年化中位,0.5115313813463862,0.046475718584373604,14
U1,CM16,BM16,滚动10年窗口数,42.0,0.0,0
U1,CM16,BM16,逐年收益中位,0.45685016129613587,0.012126337018409317,9
U1,CM16,BM16,逐年为正比例,0.8,0.0,0
U1,CM16,BM16,逐年最差,-0.2444820836878609,0.006412933320002423,10
U1,CM16,BM16,完整自然年数,12.5,0.0,0
U1,CM16,BM16,强平次数,0.0,0.0,0
U1,CM16,BM16,最低担保比例,1.8831075443607128,0.012945723291206912,11
U1,CM16,BM16,最低股票同跌缓冲,0.3096517469102765,0.004779970086959212,11
U1,CM16,BM16,最低总资产冲击缓冲,0.30965174691027647,0.00477997008695924,11
U1,CM16,BM16,rf覆盖率,1.0,0.0,0
U1,CM16,BM16,年化_交易日口径,0.5364707896273263,0.04715347789695923,14
U1,CM16,BM16,最低担保比例日,20200323.0,0.0,0
U1,CM16,BM16,最低股票同跌缓冲日,20200323.0,0.0,0
U1,CM16,BM16,滚动5年年化最差窗口末日,20190779.5,0.0,0
U1,CM16,BM16,最大回撤起日,20180730.0,30115.0,12
U1,CM16,BM16,最大回撤止日,20190103.0,29590.0,12
U1,CM16,BM16,末次净值日,20260828.0,0.0,0
U1,CM16,BM16,最低现金,0.0,0.0,2
U1,CM16,BM16,负现金日数,0.0,0.0,0
U1,CM16,BM16,最低现金日,20146108.0,0.0,5
U1,CM16,BM16,滚动5年窗口年化,,0.06599915710000001,14
U1,BM17,BASE,年化,0.5005346198370698,-0.002418809890122109,5
U1,BM17,BASE,最大回撤,0.5643905337799087,-0.00022865180473086166,6
U1,BM17,BASE,Sharpe,1.128296764266419,-0.009942373265874549,5
U1,BM17,BASE,Calmar,0.8770102899393895,-0.0015695770229638417,7
U1,BM17,BASE,平均仓位,1.573547334973052,0.0039270738665896365,9
U1,BM17,BASE,年均换手,5.858550042284959,-0.13514393937446156,5
U1,BM17,BASE,持仓数中位,7.0,0.0,1
U1,BM17,BASE,单票权重中位,0.6057356209044608,-0.0029112003938367437,5
U1,BM17,BASE,单票权重P90,0.7342975460436547,0.019484795009002964,12
U1,BM17,BASE,单票权重最大,1.0007847984047467,0.0527900594379635,12
U1,BM17,BASE,前三权重中位,1.3035992418049673,-0.038908461227403324,1
U1,BM17,BASE,单票超60%天数占比,0.5582781676257313,-0.032485988658381815,4
U1,BM17,BASE,滚动3年年化中位,0.47208719356928597,3.70901435430282e-05,7
U1,BM17,BASE,滚动3年回撤中位,0.48086722180983404,0.005541592753526725,12
U1,BM17,BASE,滚动3年Calmar中位,1.0429859064713163,-0.04527633451026436,4
U1,BM17,BASE,滚动3年Sharpe中位,1.1407064756062877,0.00839320413553113,7
U1,BM17,BASE,滚动3年为负的窗口占比,0.0,0.0,3
U1,BM17,BASE,滚动5年年化中位,0.5384634511104194,0.01664702629886161,9
U1,BM17,BASE,滚动5年年化P25,0.37573903266681985,-0.004629083558659208,6
U1,BM17,BASE,滚动5年年化最差,0.12315901697979781,-0.0006019482370042684,7
U1,BM17,BASE,滚动5年回撤中位,0.532282453478125,0.02388547852374645,11
U1,BM17,BASE,滚动5年Calmar中位,0.9857648750080994,-0.0579094296939453,5
U1,BM17,BASE,滚动5年Sharpe中位,1.1282700282972855,0.0021887044256274635,7
U1,BM17,BASE,滚动5年为负的窗口占比,0.0,0.0,0
U1,BM17,BASE,滚动5年窗口数,102.0,0.0,0
U1,BM17,BASE,互不重叠5年块中位,0.650659729446667,-0.0011569502003023757,7
U1,BM17,BASE,滚动10年年化中位,0.4656026084444945,-1.2451562415138895e-05,7
U1,BM17,BASE,滚动10年窗口数,42.0,0.0,0
U1,BM17,BASE,逐年收益中位,0.45422603091193087,0.024499225191084828,12
U1,BM17,BASE,逐年为正比例,0.7846153846153847,0.0,0
U1,BM17,BASE,逐年最差,-0.25781383664816365,0.0005947993419758713,7
U1,BM17,BASE,完整自然年数,12.5,0.0,0
U1,BM17,BASE,强平次数,0.0,0.0,0
U1,BM17,BASE,最低担保比例,1.7477001864572372,-0.004510429477595612,2
U1,BM17,BASE,最低股票同跌缓冲,0.25615284274217565,-0.0017369207092683137,2
U1,BM17,BASE,最低总资产冲击缓冲,0.2561528427421756,-0.0017369207092683414,2
U1,BM17,BASE,rf覆盖率,1.0,0.0,0
U1,BM17,BASE,年化_交易日口径,0.5020835069719602,-0.0024295834763143898,5
U1,BM17,BASE,最低担保比例日,20200323.0,0.0,0
U1,BM17,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
U1,BM17,BASE,滚动5年年化最差窗口末日,20200529.0,0.0,2
U1,BM17,BASE,最大回撤起日,20150615.0,0.0,1
U1,BM17,BASE,最大回撤止日,20160513.0,0.0,3
U1,BM17,BASE,末次净值日,20260828.0,0.0,0
U1,BM17,BASE,最低现金,0.0,0.0,4
U1,BM17,BASE,负现金日数,0.0,0.0,0
U1,BM17,BASE,最低现金日,20135814.0,0.0,2
U1,BM17,BASE,滚动5年窗口年化,,0.010415278649999998,8
U1,CM17,BASE,年化,0.5066827758028722,0.008311139641684617,9
U1,CM17,BASE,最大回撤,0.5024826799896607,-0.06153309168840393,2
U1,CM17,BASE,Sharpe,1.1759123437321253,0.05896287592958027,14
U1,CM17,BASE,Calmar,1.0090609284252752,0.13598554239942928,12
U1,CM17,BASE,平均仓位,1.5203609853806674,-0.053944200878688786,0
U1,CM17,BASE,年均换手,5.795787564200175,-0.12398018029255997,3
U1,CM17,BASE,持仓数中位,7.0,0.0,1
U1,CM17,BASE,单票权重中位,0.6041411486644326,-0.0037712604101208247,1
U1,CM17,BASE,单票权重P90,0.7483242807669996,0.04194558608860527,13
U1,CM17,BASE,单票权重最大,0.9687925782110305,0.06958131090166825,13
U1,CM17,BASE,前三权重中位,1.308752929642401,-0.03937165980231383,1
U1,CM17,BASE,单票超60%天数占比,0.5344047113962431,-0.03941139870000038,1
U1,CM17,BASE,滚动3年年化中位,0.49675386792808085,0.016013337226597812,8
U1,CM17,BASE,滚动3年回撤中位,0.42239414713060225,-0.005511859044636247,4
U1,CM17,BASE,滚动3年Calmar中位,1.1496485425131164,0.045687440194303486,9
U1,CM17,BASE,滚动3年Sharpe中位,1.2050383948394345,0.05024817828980255,11
U1,CM17,BASE,滚动3年为负的窗口占比,0.0,0.0,2
U1,CM17,BASE,滚动5年年化中位,0.5408571462376561,0.016119220082104202,9
U1,CM17,BASE,滚动5年年化P25,0.41372133908321784,0.012752463001302505,10
U1,CM17,BASE,滚动5年年化最差,0.21976902961181866,0.030925008825351763,14
U1,CM17,BASE,滚动5年回撤中位,0.4901231409705481,0.012378878475859834,9
U1,CM17,BASE,滚动5年Calmar中位,1.1661925057325826,0.03745704901975727,10
U1,CM17,BASE,滚动5年Sharpe中位,1.2047707778876058,0.05939333662989155,12
U1,CM17,BASE,滚动5年为负的窗口占比,0.0,0.0,0
U1,CM17,BASE,滚动5年窗口数,102.0,0.0,0
U1,CM17,BASE,互不重叠5年块中位,0.652492953143387,-0.0018129327673381823,7
U1,CM17,BASE,滚动10年年化中位,0.49213507190180505,0.004924530553606199,9
U1,CM17,BASE,滚动10年窗口数,42.0,0.0,0
U1,CM17,BASE,逐年收益中位,0.45124360759353044,0.011938645678461701,9
U1,CM17,BASE,逐年为正比例,0.7846153846153847,0.0,0
U1,CM17,BASE,逐年最差,-0.24852576570421292,0.007192837309298095,9
U1,CM17,BASE,完整自然年数,12.5,0.0,0
U1,CM17,BASE,强平次数,0.0,0.0,0
U1,CM17,BASE,最低担保比例,1.8860724142296874,0.014784664926205116,14
U1,CM17,BASE,最低股票同跌缓冲,0.3107369630770126,0.005446248728531999,14
U1,CM17,BASE,最低总资产冲击缓冲,0.3107369630770126,0.005446248728531888,14
U1,CM17,BASE,rf覆盖率,1.0,0.0,0
U1,CM17,BASE,年化_交易日口径,0.5082522696396992,0.008340728565292443,9
U1,CM17,BASE,最低担保比例日,20200323.0,0.0,0
U1,CM17,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
U1,CM17,BASE,滚动5年年化最差窗口末日,20190779.5,0.0,2
U1,CM17,BASE,最大回撤起日,20180730.0,30115.0,12
U1,CM17,BASE,最大回撤止日,20190103.0,29583.5,12
U1,CM17,BASE,末次净值日,20260828.0,0.0,0
U1,CM17,BASE,最低现金,-2.2737367544323206e-12,-2.2737367544323206e-12,2
U1,CM17,BASE,负现金日数,0.0,0.0,0
U1,CM17,BASE,最低现金日,20170613.0,9852.0,7
U1,CM17,BASE,滚动5年窗口年化,,0.004616056849999994,7
U1,CM17,BM17,年化,0.5066827758028722,0.009978129930083401,10
U1,CM17,BM17,最大回撤,0.5024826799896607,-0.06441762921352906,0
U1,CM17,BM17,Sharpe,1.1759123437321253,0.056874416237914505,13
U1,CM17,BM17,Calmar,1.0090609284252752,0.1259831687901527,14
U1,CM17,BM17,平均仓位,1.5203609853806674,-0.05187343016144752,0
U1,CM17,BM17,年均换手,5.795787564200175,-0.009499705066161379,7
U1,CM17,BM17,持仓数中位,7.0,0.0,0
U1,CM17,BM17,单票权重中位,0.6041411486644326,-0.0009042443675587597,4
U1,CM17,BM17,单票权重P90,0.7483242807669996,0.01084178905401817,10
U1,CM17,BM17,单票权重最大,0.9687925782110305,-0.03227973833245107,6
U1,CM17,BM17,前三权重中位,1.308752929642401,0.0034283488957767005,7
U1,CM17,BM17,单票超60%天数占比,0.5344047113962431,-0.015652347202245842,4
U1,CM17,BM17,滚动3年年化中位,0.49675386792808085,0.008782184852751063,9
U1,CM17,BM17,滚动3年回撤中位,0.42239414713060225,-0.029059409532417202,0
U1,CM17,BM17,滚动3年Calmar中位,1.1496485425131164,0.09587584471220978,14
U1,CM17,BM17,滚动3年Sharpe中位,1.2050383948394345,0.039553716119318905,11
U1,CM17,BM17,滚动3年为负的窗口占比,0.0,0.0,0
U1,CM17,BM17,滚动5年年化中位,0.5408571462376561,0.0018725450260458354,7
U1,CM17,BM17,滚动5年年化P25,0.41372133908321784,0.01954047730936237,8
U1,CM17,BM17,滚动5年年化最差,0.21976902961181866,0.08005384035027774,13
U1,CM17,BM17,滚动5年回撤中位,0.4901231409705481,-0.029570818857318215,3
U1,CM17,BM17,滚动5年Calmar中位,1.1661925057325826,0.12017171735058779,11
U1,CM17,BM17,滚动5年Sharpe中位,1.2047707778876058,0.05672279576791206,12
U1,CM17,BM17,滚动5年为负的窗口占比,0.0,0.0,0
U1,CM17,BM17,滚动5年窗口数,102.0,0.0,0
U1,CM17,BM17,互不重叠5年块中位,0.652492953143387,-0.0015895152601347329,6
U1,CM17,BM17,滚动10年年化中位,0.49213507190180505,0.0032518973216387748,9
U1,CM17,BM17,滚动10年窗口数,42.0,0.0,0
U1,CM17,BM17,逐年收益中位,0.45124360759353044,0.002280272528544125,8
U1,CM17,BM17,逐年为正比例,0.7846153846153847,0.0,0
U1,CM17,BM17,逐年最差,-0.24852576570421292,0.010367523477532503,10
U1,CM17,BM17,完整自然年数,12.5,0.0,0
U1,CM17,BM17,强平次数,0.0,0.0,0
U1,CM17,BM17,最低担保比例,1.8860724142296874,0.13845175897544826,14
U1,CM17,BM17,最低股票同跌缓冲,0.3107369630770126,0.05461318102443735,14
U1,CM17,BM17,最低总资产冲击缓冲,0.3107369630770126,0.05461318102443741,14
U1,CM17,BM17,rf覆盖率,1.0,0.0,0
U1,CM17,BM17,年化_交易日口径,0.5082522696396992,0.010016612100217648,10
U1,CM17,BM17,最低担保比例日,20200323.0,0.0,0
U1,CM17,BM17,最低股票同跌缓冲日,20200323.0,0.0,0
U1,CM17,BM17,滚动5年年化最差窗口末日,20190779.5,0.0,3
U1,CM17,BM17,最大回撤起日,20180730.0,30115.0,12
U1,CM17,BM17,最大回撤止日,20190103.0,29590.0,12
U1,CM17,BM17,末次净值日,20260828.0,0.0,0
U1,CM17,BM17,最低现金,-2.2737367544323206e-12,-2.2737367544323206e-12,2
U1,CM17,BM17,负现金日数,0.0,0.0,0
U1,CM17,BM17,最低现金日,20170613.0,30342.5,9
U1,CM17,BM17,滚动5年窗口年化,,-0.004263467049999969,7
U1,BM18,BASE,年化,0.48461561639703843,-0.01163576409696676,3
U1,BM18,BASE,最大回撤,0.5653285577451411,0.005532574905884935,9
U1,BM18,BASE,Sharpe,1.1146060859214235,-0.027027458656770587,2
U1,BM18,BASE,Calmar,0.8346464288843745,-0.04128222721918218,3
U1,BM18,BASE,平均仓位,1.5658392989494092,0.0007759746737027173,7
U1,BM18,BASE,年均换手,5.584703074458892,-0.37816257064690717,1
U1,BM18,BASE,持仓数中位,7.0,0.0,1
U1,BM18,BASE,单票权重中位,0.6066786388646768,-0.002059260353751091,4
U1,BM18,BASE,单票权重P90,0.7374985037639192,0.03124521522290713,12
U1,BM18,BASE,单票权重最大,1.0221976466443792,0.096637845899196,12
U1,BM18,BASE,前三权重中位,1.3216886227300741,-0.024214702896971252,3
U1,BM18,BASE,单票超60%天数占比,0.5535832379328434,-0.029041999572850308,4
U1,BM18,BASE,滚动3年年化中位,0.4716212940205171,-0.010238122435590968,6
U1,BM18,BASE,滚动3年回撤中位,0.4887863822741928,0.03397531429583628,13
U1,BM18,BASE,滚动3年Calmar中位,1.051594007448022,-0.06153595630839526,2
U1,BM18,BASE,滚动3年Sharpe中位,1.1289298571549904,-0.02062670042054149,5
U1,BM18,BASE,滚动3年为负的窗口占比,0.0,0.0,3
U1,BM18,BASE,滚动5年年化中位,0.5091305376764662,0.0036812135929493728,9
U1,BM18,BASE,滚动5年年化P25,0.38618488719585875,-0.01572160583033344,4
U1,BM18,BASE,滚动5年年化最差,0.11697529401927398,-0.012549489282742465,5
U1,BM18,BASE,滚动5年回撤中位,0.5481673222329615,0.0558613689570554,11
U1,BM18,BASE,滚动5年Calmar中位,0.9756089532157006,-0.07803856611642351,1
U1,BM18,BASE,滚动5年Sharpe中位,1.1046160562339247,-0.005921655771419454,4
U1,BM18,BASE,滚动5年为负的窗口占比,0.0,0.0,1
U1,BM18,BASE,滚动5年窗口数,102.0,0.0,0
U1,BM18,BASE,互不重叠5年块中位,0.6307805271303659,-0.019649566522585094,4
U1,BM18,BASE,滚动10年年化中位,0.4593164796471644,-0.003736677348633477,4
U1,BM18,BASE,滚动10年窗口数,42.0,0.0,0
U1,BM18,BASE,逐年收益中位,0.4575239342102804,0.020773696969429267,11
U1,BM18,BASE,逐年为正比例,0.7846153846153847,0.0,0
U1,BM18,BASE,逐年最差,-0.2714660347651219,-0.010166687212562142,6
U1,BM18,BASE,完整自然年数,12.5,0.0,0
U1,BM18,BASE,强平次数,0.0,0.0,0
U1,BM18,BASE,最低担保比例,1.7269785601587795,-0.09164722599675335,3
U1,BM18,BASE,最低股票同跌缓冲,0.24724000620895814,-0.037518807428733925,3
U1,BM18,BASE,最低总资产冲击缓冲,0.24724000620895814,-0.037518807428733925,3
U1,BM18,BASE,rf覆盖率,1.0,0.0,0
U1,BM18,BASE,年化_交易日口径,0.48610967489837964,-0.011697724353917693,3
U1,BM18,BASE,最低担保比例日,20200323.0,0.0,0
U1,BM18,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
U1,BM18,BASE,滚动5年年化最差窗口末日,20200529.0,0.0,3
U1,BM18,BASE,最大回撤起日,20150615.0,0.0,3
U1,BM18,BASE,最大回撤止日,20160513.0,0.0,5
U1,BM18,BASE,末次净值日,20260828.0,0.0,0
U1,BM18,BASE,最低现金,0.0,0.0,3
U1,BM18,BASE,负现金日数,0.0,0.0,0
U1,BM18,BASE,最低现金日,20151111.0,0.0,4
U1,BM18,BASE,滚动5年窗口年化,,0.0006518179999999846,8
U1,CM18,BASE,年化,0.502451985698107,0.006116359758382095,8
U1,CM18,BASE,最大回撤,0.5022388360790485,-0.06218165576580598,2
U1,CM18,BASE,Sharpe,1.1877016066374828,0.04874824361226082,13
U1,CM18,BASE,Calmar,1.0005076441869174,0.13472374092850237,12
U1,CM18,BASE,平均仓位,1.518114308668748,-0.05475105336612818,0
U1,CM18,BASE,年均换手,5.6027907565530874,-0.32259839564275206,1
U1,CM18,BASE,持仓数中位,7.0,0.0,0
U1,CM18,BASE,单票权重中位,0.604651899956846,-0.0038741262701034174,1
U1,CM18,BASE,单票权重P90,0.7499570249674665,0.042259187971855905,13
U1,CM18,BASE,单票权重最大,0.9684913381276099,0.06944765955626525,13
U1,CM18,BASE,前三权重中位,1.333165866092171,-0.013142417651797467,4
U1,CM18,BASE,单票超60%天数占比,0.5380654578782751,-0.051972121950069644,1
U1,CM18,BASE,滚动3年年化中位,0.4922002011976738,0.01242282262144856,10
U1,CM18,BASE,滚动3年回撤中位,0.4259091399835722,-0.0055636756756747285,4
U1,CM18,BASE,滚动3年Calmar中位,1.1237076270518167,0.0758288749008133,11
U1,CM18,BASE,滚动3年Sharpe中位,1.2071909931798732,0.052232609790132445,11
U1,CM18,BASE,滚动3年为负的窗口占比,0.0,0.0,2
U1,CM18,BASE,滚动5年年化中位,0.5463682820521779,0.015366579952770354,9
U1,CM18,BASE,滚动5年年化P25,0.4204293261429304,0.01962782478439229,9
U1,CM18,BASE,滚动5年年化最差,0.20987466852052117,0.033495004850217835,14
U1,CM18,BASE,滚动5年回撤中位,0.4900693090714227,0.013558692284514395,9
U1,CM18,BASE,滚动5年Calmar中位,1.1687212727574154,0.06533073405529422,9
U1,CM18,BASE,滚动5年Sharpe中位,1.2051124476573412,0.061526933400414374,11
U1,CM18,BASE,滚动5年为负的窗口占比,0.0,0.0,0
U1,CM18,BASE,滚动5年窗口数,102.0,0.0,0
U1,CM18,BASE,互不重叠5年块中位,0.6416065749945356,-0.006190139953336615,6
U1,CM18,BASE,滚动10年年化中位,0.4874892249920564,0.0006921844938071464,7
U1,CM18,BASE,滚动10年窗口数,42.0,0.0,0
U1,CM18,BASE,逐年收益中位,0.4681823433743263,0.03652010059128241,10
U1,CM18,BASE,逐年为正比例,0.7846153846153847,0.0,0
U1,CM18,BASE,逐年最差,-0.26230882694123303,0.00382327849410935,8
U1,CM18,BASE,完整自然年数,12.5,0.0,0
U1,CM18,BASE,强平次数,0.0,0.0,0
U1,CM18,BASE,最低担保比例,1.8860114579103073,0.01475493423309937,14
U1,CM18,BASE,最低股票同跌缓冲,0.3107146858344492,0.005435388093654958,14
U1,CM18,BASE,最低总资产冲击缓冲,0.3107146858344493,0.005435388093654903,14
U1,CM18,BASE,rf覆盖率,1.0,0.0,0
U1,CM18,BASE,年化_交易日口径,0.504007439139764,0.006144165943632207,8
U1,CM18,BASE,最低担保比例日,20200323.0,0.0,0
U1,CM18,BASE,最低股票同跌缓冲日,20200323.0,0.0,0
U1,CM18,BASE,滚动5年年化最差窗口末日,20190779.5,0.0,3
U1,CM18,BASE,最大回撤起日,20180730.0,30115.0,12
U1,CM18,BASE,最大回撤止日,20190103.0,29577.0,12
U1,CM18,BASE,末次净值日,20260828.0,0.0,0
U1,CM18,BASE,最低现金,0.0,0.0,1
U1,CM18,BASE,负现金日数,0.0,0.0,0
U1,CM18,BASE,最低现金日,20146108.0,0.0,6
U1,CM18,BASE,滚动5年窗口年化,,0.013556922949999994,8
U1,CM18,BM18,年化,0.502451985698107,0.020061383165681623,12
U1,CM18,BM18,最大回撤,0.5022388360790485,-0.06425192607507285,0
U1,CM18,BM18,Sharpe,1.1877016066374828,0.07361262036579508,13
U1,CM18,BM18,Calmar,1.0005076441869174,0.14229797680987455,14
U1,CM18,BM18,平均仓位,1.518114308668748,-0.05401759504600023,0
U1,CM18,BM18,年均换手,5.6027907565530874,-0.014172629549738414,7
U1,CM18,BM18,持仓数中位,7.0,0.0,1
U1,CM18,BM18,单票权重中位,0.604651899956846,-0.003209786832188477,2
U1,CM18,BM18,单票权重P90,0.7499570249674665,0.008764557863749634,9
U1,CM18,BM18,单票权重最大,0.9684913381276099,-0.05364475942622615,4
U1,CM18,BM18,前三权重中位,1.333165866092171,0.006712009566003152,8
U1,CM18,BM18,单票超60%天数占比,0.5380654578782751,-0.022034727718817038,2
U1,CM18,BM18,滚动3年年化中位,0.4922002011976738,0.015278682683862677,12
U1,CM18,BM18,滚动3年回撤中位,0.4259091399835722,-0.058658267307006184,0
U1,CM18,BM18,滚动3年Calmar中位,1.1237076270518167,0.15227304103650285,14
U1,CM18,BM18,滚动3年Sharpe中位,1.2071909931798732,0.07243749385584852,12
U1,CM18,BM18,滚动3年为负的窗口占比,0.0,0.0,0
U1,CM18,BM18,滚动5年年化中位,0.5463682820521779,0.01832087523153747,8
U1,CM18,BM18,滚动5年年化P25,0.4204293261429304,0.031530348425560906,11
U1,CM18,BM18,滚动5年年化最差,0.20987466852052117,0.05598084427640254,13
U1,CM18,BM18,滚动5年回撤中位,0.4900693090714227,-0.045954299829819856,2
U1,CM18,BM18,滚动5年Calmar中位,1.1687212727574154,0.13721468233415407,14
U1,CM18,BM18,滚动5年Sharpe中位,1.2051124476573412,0.07815726729678829,13
U1,CM18,BM18,滚动5年为负的窗口占比,0.0,0.0,0
U1,CM18,BM18,滚动5年窗口数,102.0,0.0,0
U1,CM18,BM18,互不重叠5年块中位,0.6416065749945356,0.01624038103098102,11
U1,CM18,BM18,滚动10年年化中位,0.4874892249920564,0.012672897110076908,12
U1,CM18,BM18,滚动10年窗口数,42.0,0.0,0
U1,CM18,BM18,逐年收益中位,0.4681823433743263,0.015735665662358067,9
U1,CM18,BM18,逐年为正比例,0.7846153846153847,0.0,0
U1,CM18,BM18,逐年最差,-0.26230882694123303,0.008917999090558737,10
U1,CM18,BM18,完整自然年数,12.5,0.0,0
U1,CM18,BM18,强平次数,0.0,0.0,0
U1,CM18,BM18,最低担保比例,1.8860114579103073,0.1592323170532488,12
U1,CM18,BM18,最低股票同跌缓冲,0.3107146858344492,0.06354632636873203,12
U1,CM18,BM18,最低总资产冲击缓冲,0.3107146858344493,0.06354632636873198,12
U1,CM18,BM18,rf覆盖率,1.0,0.0,0
U1,CM18,BM18,年化_交易日口径,0.504007439139764,0.02013615110097222,12
U1,CM18,BM18,最低担保比例日,20200323.0,0.0,0
U1,CM18,BM18,最低股票同跌缓冲日,20200323.0,0.0,0
U1,CM18,BM18,滚动5年年化最差窗口末日,20190779.5,0.0,3
U1,CM18,BM18,最大回撤起日,20180730.0,30115.0,10
U1,CM18,BM18,最大回撤止日,20190103.0,29577.0,10
U1,CM18,BM18,末次净值日,20260828.0,0.0,0
U1,CM18,BM18,最低现金,0.0,0.0,4
U1,CM18,BM18,负现金日数,0.0,0.0,0
U1,CM18,BM18,最低现金日,20146108.0,9.5,7
U1,CM18,BM18,滚动5年窗口年化,,0.014004299894999999,10
U1,BM19,BASE,年化,0.48311861988621274,-0.011214973149388463,4
U1,BM19,BASE,最大回撤,0.5769015195113856,0.005892942081491048,10
U1,BM19,BASE,Sharpe,1.1176266896893514,-0.02859941751435724,3
U1,BM19,BASE,Calmar,0.8478646054384156,-0.0406826106474793,2
U1,BM19,BASE,平均仓位,1.5614290539268874,0.0005115424264926505,8
U1,BM19,BASE,年均换手,5.295581041412848,-0.6951343447761498,0
U1,BM19,BASE,持仓数中位,7.0,0.0,2
U1,BM19,BASE,单票权重中位,0.6077217137822255,-0.002660528790889183,4
U1,BM19,BASE,单票权重P90,0.7528658597700526,0.038856592562795556,14
U1,BM19,BASE,单票权重最大,1.0207669003686433,0.10618574956412835,12
U1,BM19,BASE,前三权重中位,1.3042842885162993,-0.03753513674061992,2
U1,BM19,BASE,单票超60%天数占比,0.5554602080309627,-0.038192619798239735,4
U1,BM19,BASE,滚动3年年化中位,0.4754568989998047,-0.002343353251010649,6
U1,BM19,BASE,滚动3年回撤中位,0.491477057131626,0.03682893488798261,12
U1,BM19,BASE,滚动3年Calmar中位,1.0422411434003442,-0.1022929399691635,2
U1,BM19,BASE,滚动3年Sharpe中位,1.1324985472712124,0.01252860921715282,8
U1,BM19,BASE,滚动3年为负的窗口占比,0.0,0.0,3
U1,BM19,BASE,滚动5年年化中位,0.5300623084036897,0.013309403847480472,8
