group,arm,start,cagr_pct,cagr_delta_pp,mdd_pct,mdd_delta_pp
U3,PE14,2011-11-01,37.36766962498028,-3.873709360686073,56.32223758856172,0.37543746677561884
U3,PE16,2009-11-01,32.369659198767266,-2.38466810056126,70.60065760930502,8.744656844572829
U3,PE16,2011-11-01,40.450179259837185,-0.7911997258291725,55.9468001217861,0.0
U3,PEQ90,2009-11-01,29.10895628238437,-5.645371016944156,73.04350380336501,11.18750303863283
U3,PEQ90,2011-11-01,38.46863651035024,-2.7727424753161145,56.13946343909524,0.19266331730913855
U3,MA60X160,2009-11-01,31.61279002723536,-3.1415372720931645,73.04350380336501,11.18750303863283
U3,MA60X160,2011-11-01,40.450179259837185,-0.7911997258291725,55.9468001217861,0.0
U4,BASE,2009-11-01,34.49993946118772,0.0,60.483395855717994,0.0
U4,BASE,2011-11-01,46.44970298476583,0.0,51.2351413855688,0.0
U4,PEQ80,2009-11-01,23.32036902826935,-11.179570432918373,72.82473905946058,12.341343203742595
U4,PEQ80,2011-11-01,30.219448542812756,-16.230254441953072,53.24931917472458,2.01417778915578
U4,PART140,2009-11-01,37.37266474899108,2.872725287803357,65.26362702296893,4.780231167250937
U4,PART140,2011-11-01,40.582903759816126,-5.866799224949704,58.134795240762635,6.899653855193833
U4,PART160,2009-11-01,38.293569679322005,3.7936302181342807,68.94989248790347,8.466496632185482
U4,PART160,2011-11-01,44.43468057719184,-2.0150224075739853,61.20718308599087,9.972041700422063
RU1,BASE,2009-11-01,37.899951745428815,0.0,61.85600076473219,0.0
RU1,BASE,2011-11-01,45.10518845789506,0.0,55.9468001217861,0.0
RU1,C070R30,2009-11-01,40.56385703909042,2.663905293661606,56.65590927793902,-5.200091486793168
RU1,C070R30,2011-11-01,48.37360432701938,3.2684158691243193,56.657986166797315,0.711186045011214
RU1,C090R45,2009-11-01,39.11622379698354,1.2162720515547232,56.4319580315598,-5.424042733172385
RU1,C090R45,2011-11-01,45.02821834072663,-0.07697011716842894,55.92434836766016,-0.02245175412594058
RU2,BASE,2009-11-01,34.75432729932852,0.0,61.85600076473219,0.0
RU2,BASE,2011-11-01,41.24137898566636,0.0,55.9468001217861,0.0
RU2,C070R35,2009-11-01,38.19028426930322,3.435956969974696,56.711386026972974,-5.144614737759213
RU2,C070R35,2011-11-01,40.94343963487355,-0.29793935079280853,55.96887639939487,0.02207627760877351
RU2,C070R40,2009-11-01,34.61830373800052,-0.13602356132800253,55.307094300765634,-6.548906463966553
RU2,C070R40,2011-11-01,42.1958956430174,0.9545166573510455,55.95011570300876,0.0033155812226626225
RU2,C070R45,2009-11-01,35.6882113247097,0.9338840253811709,53.58183367436601,-8.27416709036618
RU2,C070R45,2011-11-01,43.147739893736436,1.9063609080700816,53.60203949070193,-2.344760631084175
RU2,C090R30,2009-11-01,37.19889448764309,2.4445671883145614,58.060696597907736,-3.7953041668244536
RU2,C090R30,2011-11-01,44.00293974745089,2.7615607617845317,55.73642654955335,-0.2103735722327471
RU2,C090R35,2009-11-01,37.16498281213112,2.4106555128025953,58.197178741982626,-3.658822022749564
RU2,C090R35,2011-11-01,43.21944986000506,1.9780708743386999,56.285526618688976,0.3387264969028747
RU2,C090R40,2009-11-01,36.308642051183135,1.554314751854613,56.43861419076948,-5.4173865739627125
RU2,C090R40,2011-11-01,42.27976573248944,1.0383867468230834,56.28356999248552,0.336769870699416
