group,bucket,code,n,median
trend_ma60_nonoverlap,"[0.6,0.8)",601328,2,0.27761543480572615
trend_ma60_nonoverlap,"[0.6,0.8)",601398,2,0.2631973292113049
trend_ma60_nonoverlap,"[0.6,0.8)",601658,1,-0.047586156297166116
trend_ma60_nonoverlap,"[0.6,0.8)",601818,3,0.029138321995465066
trend_ma60_nonoverlap,"[0.6,0.8)",601825,1,0.39742401649504977
trend_ma60_nonoverlap,"[0.6,0.8)",601838,1,0.2640074666666663
trend_ma60_nonoverlap,"[0.6,0.8)",601916,1,0.12858863149859334
trend_ma60_nonoverlap,"[0.6,0.8)",601939,1,0.2257353926357204
trend_ma60_nonoverlap,"[0.6,0.8)",601988,1,0.38522068095838513
trend_ma60_nonoverlap,"[0.6,0.8)",601997,1,0.01879063140083681
trend_ma60_nonoverlap,"[0.8,1.0454]",000022,1,0.21660305343511443
trend_ma60_nonoverlap,"[0.8,1.0454]",000333,2,0.28478655342945974
trend_ma60_nonoverlap,"[0.8,1.0454]",000338,5,-0.019278921641959212
trend_ma60_nonoverlap,"[0.8,1.0454]",000423,1,0.2478428875966967
trend_ma60_nonoverlap,"[0.8,1.0454]",000425,1,0.06578285396217098
trend_ma60_nonoverlap,"[0.8,1.0454]",000568,3,-0.17896849571385176
trend_ma60_nonoverlap,"[0.8,1.0454]",000596,1,-0.3505761005056972
trend_ma60_nonoverlap,"[0.8,1.0454]",000651,1,-0.03672508069793068
trend_ma60_nonoverlap,"[0.8,1.0454]",000661,1,-0.23155888709839034
trend_ma60_nonoverlap,"[0.8,1.0454]",000708,1,-0.2317538482807988
trend_ma60_nonoverlap,"[0.8,1.0454]",000786,2,0.007910470891930088
trend_ma60_nonoverlap,"[0.8,1.0454]",000792,4,-0.3794302997660144
trend_ma60_nonoverlap,"[0.8,1.0454]",000858,1,-0.239218877751585
trend_ma60_nonoverlap,"[0.8,1.0454]",000869,1,0.4234924448191726
trend_ma60_nonoverlap,"[0.8,1.0454]",000893,1,1.4944717444717464
trend_ma60_nonoverlap,"[0.8,1.0454]",000933,1,-0.2872232952521858
trend_ma60_nonoverlap,"[0.8,1.0454]",000951,2,0.19101280532990617
trend_ma60_nonoverlap,"[0.8,1.0454]",000999,1,0.6664610091329937
trend_ma60_nonoverlap,"[0.8,1.0454]",001872,1,0.2693269127389115
trend_ma60_nonoverlap,"[0.8,1.0454]",002001,2,-0.10563865078151552
trend_ma60_nonoverlap,"[0.8,1.0454]",002024,2,0.8664069984117937
trend_ma60_nonoverlap,"[0.8,1.0454]",002128,3,-0.08837978271138369
trend_ma60_nonoverlap,"[0.8,1.0454]",002152,2,0.4807445583098777
trend_ma60_nonoverlap,"[0.8,1.0454]",002158,2,0.19515868798476943
trend_ma60_nonoverlap,"[0.8,1.0454]",002236,1,0.233959804910864
trend_ma60_nonoverlap,"[0.8,1.0454]",002532,1,-0.004950243659854858
trend_ma60_nonoverlap,"[0.8,1.0454]",002648,1,0.23633512239311938
trend_ma60_nonoverlap,"[0.8,1.0454]",002714,3,0.10682452926493946
trend_ma60_nonoverlap,"[0.8,1.0454]",002807,2,0.14628666068188723
trend_ma60_nonoverlap,"[0.8,1.0454]",002833,3,0.03197672347214486
trend_ma60_nonoverlap,"[0.8,1.0454]",002839,2,0.08947895451434162
trend_ma60_nonoverlap,"[0.8,1.0454]",002841,1,0.2975103353025521
trend_ma60_nonoverlap,"[0.8,1.0454]",002948,3,0.3272588711597997
trend_ma60_nonoverlap,"[0.8,1.0454]",002958,1,-0.02691792280865346
trend_ma60_nonoverlap,"[0.8,1.0454]",300059,1,0.6928805765863211
trend_ma60_nonoverlap,"[0.8,1.0454]",300274,1,0.9873639989164191
trend_ma60_nonoverlap,"[0.8,1.0454]",300360,1,-0.24356279196221586
trend_ma60_nonoverlap,"[0.8,1.0454]",300435,1,0.02027694774190536
trend_ma60_nonoverlap,"[0.8,1.0454]",600000,4,0.0896066906553541
trend_ma60_nonoverlap,"[0.8,1.0454]",600009,1,1.0898340149508838
trend_ma60_nonoverlap,"[0.8,1.0454]",600015,2,0.04239458987800382
trend_ma60_nonoverlap,"[0.8,1.0454]",600016,2,-0.0672428237231259
trend_ma60_nonoverlap,"[0.8,1.0454]",600031,3,-0.05657763026184004
trend_ma60_nonoverlap,"[0.8,1.0454]",600036,2,0.4973549755862199
trend_ma60_nonoverlap,"[0.8,1.0454]",600066,3,-0.09858387799564328
trend_ma60_nonoverlap,"[0.8,1.0454]",600176,2,0.38219309896125747
trend_ma60_nonoverlap,"[0.8,1.0454]",600188,1,0.27050124932557296
trend_ma60_nonoverlap,"[0.8,1.0454]",600309,5,0.14692073009667728
trend_ma60_nonoverlap,"[0.8,1.0454]",600426,1,-0.129310633115027
trend_ma60_nonoverlap,"[0.8,1.0454]",600519,2,0.4747273645311749
trend_ma60_nonoverlap,"[0.8,1.0454]",600566,2,0.03720457645631253
trend_ma60_nonoverlap,"[0.8,1.0454]",600585,4,0.18105052491309648
trend_ma60_nonoverlap,"[0.8,1.0454]",600660,2,0.21396507608081938
trend_ma60_nonoverlap,"[0.8,1.0454]",600690,3,0.6600166131112406
trend_ma60_nonoverlap,"[0.8,1.0454]",600750,1,0.15790768965070856
trend_ma60_nonoverlap,"[0.8,1.0454]",600887,1,0.38660153373446904
trend_ma60_nonoverlap,"[0.8,1.0454]",600897,3,0.12066555838347703
trend_ma60_nonoverlap,"[0.8,1.0454]",600908,1,0.029760865644144152
trend_ma60_nonoverlap,"[0.8,1.0454]",600919,3,0.12085972850678872
trend_ma60_nonoverlap,"[0.8,1.0454]",600926,2,0.19147403118040984
trend_ma60_nonoverlap,"[0.8,1.0454]",600928,2,0.016492445219380758
trend_ma60_nonoverlap,"[0.8,1.0454]",601009,4,0.28760287490624203
trend_ma60_nonoverlap,"[0.8,1.0454]",601077,1,-0.017206650831354087
trend_ma60_nonoverlap,"[0.8,1.0454]",601088,3,0.0276207771831809
trend_ma60_nonoverlap,"[0.8,1.0454]",601166,2,0.10394060153741153
trend_ma60_nonoverlap,"[0.8,1.0454]",601187,1,0.08819129704130124
trend_ma60_nonoverlap,"[0.8,1.0454]",601225,3,0.4383448199629012
trend_ma60_nonoverlap,"[0.8,1.0454]",601229,2,-0.06254109137775915
trend_ma60_nonoverlap,"[0.8,1.0454]",601288,8,0.15092217762719373
trend_ma60_nonoverlap,"[0.8,1.0454]",601328,5,0.05065950552928955
trend_ma60_nonoverlap,"[0.8,1.0454]",601398,7,0.030796735328413094
trend_ma60_nonoverlap,"[0.8,1.0454]",601528,1,-0.07283726331167095
trend_ma60_nonoverlap,"[0.8,1.0454]",601577,3,0.12672139913548408
trend_ma60_nonoverlap,"[0.8,1.0454]",601658,2,0.1264377696352908
trend_ma60_nonoverlap,"[0.8,1.0454]",601665,2,0.2935284562040058
trend_ma60_nonoverlap,"[0.8,1.0454]",601818,4,0.0999048444181242
trend_ma60_nonoverlap,"[0.8,1.0454]",601825,1,0.1271455307483471
trend_ma60_nonoverlap,"[0.8,1.0454]",601838,2,0.44254277597307146
trend_ma60_nonoverlap,"[0.8,1.0454]",601857,3,0.028215723160613715
trend_ma60_nonoverlap,"[0.8,1.0454]",601899,1,0.7453760077960765
trend_ma60_nonoverlap,"[0.8,1.0454]",601916,1,-0.18128984201773835
trend_ma60_nonoverlap,"[0.8,1.0454]",601939,7,0.09898897058823652
trend_ma60_nonoverlap,"[0.8,1.0454]",601963,3,0.1041581643862104
trend_ma60_nonoverlap,"[0.8,1.0454]",601988,8,0.0968133574150134
trend_ma60_nonoverlap,"[0.8,1.0454]",601997,2,0.0622159802783821
trend_ma60_nonoverlap,"[0.8,1.0454]",601998,3,0.240258174423841
trend_ma60_nonoverlap,"[0.8,1.0454]",603067,1,0.3190836626320481
trend_ma60_nonoverlap,"[0.8,1.0454]",603156,2,0.2172868493701382
trend_ma60_nonoverlap,"[0.8,1.0454]",603259,1,1.4650917151842826
trend_ma60_nonoverlap,"[0.8,1.0454]",603508,1,0.4847642151328031
trend_ma60_nonoverlap,"[0.8,1.0454]",603993,3,0.4681159115062574
trend_ma60_nonoverlap,"[0.8,1.0454]",605305,1,0.4566086336905639
trend_ma60_nonoverlap,"[0.8,1.0454]",688516,1,-0.2473162655993557
trend_ma60_nonoverlap,all_cheap,000001,2,0.09795948828823198
trend_ma60_nonoverlap,all_cheap,000022,1,0.21660305343511443
trend_ma60_nonoverlap,all_cheap,000063,1,0.16798355767862416
trend_ma60_nonoverlap,all_cheap,000333,3,0.5817383125467355
trend_ma60_nonoverlap,all_cheap,000338,12,0.005287883974150642
trend_ma60_nonoverlap,all_cheap,000423,1,0.2478428875966967
trend_ma60_nonoverlap,all_cheap,000425,1,0.06578285396217098
trend_ma60_nonoverlap,all_cheap,000568,4,0.07391281195078081
trend_ma60_nonoverlap,all_cheap,000596,1,-0.3505761005056972
trend_ma60_nonoverlap,all_cheap,000651,8,0.3539538042040339
trend_ma60_nonoverlap,all_cheap,000661,2,-0.18500185393876506
trend_ma60_nonoverlap,all_cheap,000708,1,-0.2317538482807988
trend_ma60_nonoverlap,all_cheap,000733,1,0.20120261582797894
trend_ma60_nonoverlap,all_cheap,000786,2,0.007910470891930088
trend_ma60_nonoverlap,all_cheap,000792,6,-0.1954505757332407
trend_ma60_nonoverlap,all_cheap,000858,2,0.13111151642808577
trend_ma60_nonoverlap,all_cheap,000869,1,0.4234924448191726
trend_ma60_nonoverlap,all_cheap,000893,1,1.4944717444717464
trend_ma60_nonoverlap,all_cheap,000933,5,0.04978354978355193
trend_ma60_nonoverlap,all_cheap,000951,2,0.19101280532990617
trend_ma60_nonoverlap,all_cheap,000999,1,0.6664610091329937
trend_ma60_nonoverlap,all_cheap,001872,1,0.2693269127389115
trend_ma60_nonoverlap,all_cheap,002001,3,-0.0487918781320672
trend_ma60_nonoverlap,all_cheap,002024,2,0.8664069984117937
trend_ma60_nonoverlap,all_cheap,002128,11,-0.0016565284373374345
trend_ma60_nonoverlap,all_cheap,002152,2,0.4807445583098777
trend_ma60_nonoverlap,all_cheap,002158,2,0.19515868798476943
trend_ma60_nonoverlap,all_cheap,002236,2,0.19360262851976695
trend_ma60_nonoverlap,all_cheap,002304,2,0.4289496964385877
trend_ma60_nonoverlap,all_cheap,002460,1,-0.23240212948291428
trend_ma60_nonoverlap,all_cheap,002466,4,0.3909758066234663
trend_ma60_nonoverlap,all_cheap,002532,2,0.2926156951442814
trend_ma60_nonoverlap,all_cheap,002648,2,0.1155080981358183
trend_ma60_nonoverlap,all_cheap,002714,3,0.10682452926493946
trend_ma60_nonoverlap,all_cheap,002807,2,0.14628666068188723
trend_ma60_nonoverlap,all_cheap,002833,3,0.03197672347214486
trend_ma60_nonoverlap,all_cheap,002839,2,0.08947895451434162
trend_ma60_nonoverlap,all_cheap,002841,1,0.2975103353025521
trend_ma60_nonoverlap,all_cheap,002948,3,0.3272588711597997
trend_ma60_nonoverlap,all_cheap,002958,1,-0.02691792280865346
trend_ma60_nonoverlap,all_cheap,002966,1,0.09939116610500953
trend_ma60_nonoverlap,all_cheap,300059,1,0.6928805765863211
trend_ma60_nonoverlap,all_cheap,300274,1,0.9873639989164191
trend_ma60_nonoverlap,all_cheap,300316,1,0.24414342990463744
trend_ma60_nonoverlap,all_cheap,300360,1,-0.24356279196221586
trend_ma60_nonoverlap,all_cheap,300435,1,0.02027694774190536
trend_ma60_nonoverlap,all_cheap,600000,5,0.03339747966974982
trend_ma60_nonoverlap,all_cheap,600009,1,1.0898340149508838
trend_ma60_nonoverlap,all_cheap,600015,2,0.04239458987800382
trend_ma60_nonoverlap,all_cheap,600016,3,-0.06826958604174016
trend_ma60_nonoverlap,all_cheap,600031,5,-0.05657763026184004
trend_ma60_nonoverlap,all_cheap,600036,3,0.35334647308663913
trend_ma60_nonoverlap,all_cheap,600066,6,0.3699602453326536
trend_ma60_nonoverlap,all_cheap,600176,4,0.28606566956268725
trend_ma60_nonoverlap,all_cheap,600188,3,0.27050124932557296
trend_ma60_nonoverlap,all_cheap,600309,10,0.08874345276882745
trend_ma60_nonoverlap,all_cheap,600426,2,-0.01155465850860632
trend_ma60_nonoverlap,all_cheap,600519,2,0.4747273645311749
trend_ma60_nonoverlap,all_cheap,600566,2,0.03720457645631253
trend_ma60_nonoverlap,all_cheap,600585,8,0.18105052491309648
trend_ma60_nonoverlap,all_cheap,600660,4,0.07845531389372262
trend_ma60_nonoverlap,all_cheap,600690,3,0.6600166131112406
trend_ma60_nonoverlap,all_cheap,600750,1,0.15790768965070856
trend_ma60_nonoverlap,all_cheap,600887,1,0.38660153373446904
trend_ma60_nonoverlap,all_cheap,600897,6,0.030544912480299224
trend_ma60_nonoverlap,all_cheap,600908,1,0.029760865644144152
trend_ma60_nonoverlap,all_cheap,600919,5,0.14926521491312372
trend_ma60_nonoverlap,all_cheap,600926,2,0.19147403118040984
trend_ma60_nonoverlap,all_cheap,600928,2,0.016492445219380758
trend_ma60_nonoverlap,all_cheap,600938,3,0.3906067397539026
trend_ma60_nonoverlap,all_cheap,600970,2,-0.15129080328269412
trend_ma60_nonoverlap,all_cheap,601009,5,0.22737655949920033
trend_ma60_nonoverlap,all_cheap,601077,2,0.022887027269538895
trend_ma60_nonoverlap,all_cheap,601088,10,0.3101252257375693
trend_ma60_nonoverlap,all_cheap,601166,4,0.1809635706597108
trend_ma60_nonoverlap,all_cheap,601169,5,0.06757937782258217
trend_ma60_nonoverlap,all_cheap,601187,2,0.28444564784766624
trend_ma60_nonoverlap,all_cheap,601225,6,0.27605863752636106
trend_ma60_nonoverlap,all_cheap,601229,4,0.041027457164256154
trend_ma60_nonoverlap,all_cheap,601288,9,0.25623888650438587
trend_ma60_nonoverlap,all_cheap,601328,7,0.10364749348014968
trend_ma60_nonoverlap,all_cheap,601398,9,0.1646981415563331
trend_ma60_nonoverlap,all_cheap,601528,1,-0.07283726331167095
trend_ma60_nonoverlap,all_cheap,601577,3,0.12672139913548408
trend_ma60_nonoverlap,all_cheap,601658,3,-0.00017943594168456922
trend_ma60_nonoverlap,all_cheap,601665,2,0.2935284562040058
trend_ma60_nonoverlap,all_cheap,601818,7,0.07629679994736072
trend_ma60_nonoverlap,all_cheap,601825,3,0.1271455307483471
trend_ma60_nonoverlap,all_cheap,601838,3,0.2640074666666663
trend_ma60_nonoverlap,all_cheap,601857,3,0.028215723160613715
trend_ma60_nonoverlap,all_cheap,601899,1,0.7453760077960765
trend_ma60_nonoverlap,all_cheap,601916,2,-0.0263506052595725
trend_ma60_nonoverlap,all_cheap,601939,8,0.12686332292859248
trend_ma60_nonoverlap,all_cheap,601963,3,0.1041581643862104
trend_ma60_nonoverlap,all_cheap,601988,9,0.12346876276031016
trend_ma60_nonoverlap,all_cheap,601997,3,0.01879063140083681
trend_ma60_nonoverlap,all_cheap,601998,3,0.240258174423841
trend_ma60_nonoverlap,all_cheap,603067,1,0.3190836626320481
trend_ma60_nonoverlap,all_cheap,603156,2,0.2172868493701382
trend_ma60_nonoverlap,all_cheap,603259,1,1.4650917151842826
trend_ma60_nonoverlap,all_cheap,603508,1,0.4847642151328031
trend_ma60_nonoverlap,all_cheap,603993,3,0.4681159115062574
trend_ma60_nonoverlap,all_cheap,605305,1,0.4566086336905639
trend_ma60_nonoverlap,all_cheap,688516,1,-0.2473162655993557
trend_stop_episode,"(0,0.6)",000333,1,1.1928562638329208
trend_stop_episode,"(0,0.6)",000338,4,0.4502593241417908
trend_stop_episode,"(0,0.6)",000792,4,0.24141574795506415
trend_stop_episode,"(0,0.6)",000933,2,0.13197562226927
trend_stop_episode,"(0,0.6)",002128,3,0.9903937971842505
trend_stop_episode,"(0,0.6)",002304,1,0.6834243324401261
trend_stop_episode,"(0,0.6)",002466,5,1.4518142801404608
trend_stop_episode,"(0,0.6)",600031,2,0.18975025156899783
trend_stop_episode,"(0,0.6)",600188,1,-0.17143209589876218
trend_stop_episode,"(0,0.6)",600585,1,0.020869886483529276
trend_stop_episode,"(0,0.6)",600660,2,0.2865911496100034
trend_stop_episode,"(0,0.6)",600938,4,0.3452332231171712
trend_stop_episode,"(0,0.6)",600970,1,0.05691304583979684
trend_stop_episode,"(0,0.6)",601088,5,0.16334299645607642
trend_stop_episode,"(0,0.6)",601825,2,-0.008352213781837092
trend_stop_episode,"(0,0.6)",688516,1,0.20001810906914974
trend_stop_episode,"[0.6,0.8)",000001,1,0.16725092730280866
trend_stop_episode,"[0.6,0.8)",000063,3,0.26560149598753013
trend_stop_episode,"[0.6,0.8)",000338,5,0.03472694868888171
trend_stop_episode,"[0.6,0.8)",000568,3,0.6143765474905183
trend_stop_episode,"[0.6,0.8)",000651,1,0.5208590803942035
trend_stop_episode,"[0.6,0.8)",000661,1,0.17319626209113959
trend_stop_episode,"[0.6,0.8)",000733,2,0.17214928182098488
trend_stop_episode,"[0.6,0.8)",000792,3,0.0024096385542162757
trend_stop_episode,"[0.6,0.8)",000858,1,0.4334424085441364
trend_stop_episode,"[0.6,0.8)",002001,3,0.012605504860295547
trend_stop_episode,"[0.6,0.8)",002024,2,0.3367364361561399
trend_stop_episode,"[0.6,0.8)",002128,5,-0.12685758164325378
trend_stop_episode,"[0.6,0.8)",002236,1,0.3891621702781616
trend_stop_episode,"[0.6,0.8)",002460,1,-0.23240212948291428
trend_stop_episode,"[0.6,0.8)",002532,1,0.5747699895583991
trend_stop_episode,"[0.6,0.8)",002966,1,0.09939116610500953
trend_stop_episode,"[0.6,0.8)",300059,1,1.187879381402574
trend_stop_episode,"[0.6,0.8)",300316,1,0.24414342990463744
trend_stop_episode,"[0.6,0.8)",300435,1,0.948683127300985
trend_stop_episode,"[0.6,0.8)",600015,4,0.1542126985157094
trend_stop_episode,"[0.6,0.8)",600016,6,-0.1885255938126313
trend_stop_episode,"[0.6,0.8)",600031,1,0.3128961091054965
trend_stop_episode,"[0.6,0.8)",600066,2,0.4046790757097215
trend_stop_episode,"[0.6,0.8)",600188,3,-0.4423422419365629
trend_stop_episode,"[0.6,0.8)",600426,2,0.3775426244529655
trend_stop_episode,"[0.6,0.8)",600566,1,-0.1220430818025624
trend_stop_episode,"[0.6,0.8)",600585,5,0.27179434187563367
trend_stop_episode,"[0.6,0.8)",600660,3,0.06378015458805542
trend_stop_episode,"[0.6,0.8)",600970,3,-0.06364795091134656
trend_stop_episode,"[0.6,0.8)",601077,8,0.23806658130601566
trend_stop_episode,"[0.6,0.8)",601088,3,-0.25008359533958013
trend_stop_episode,"[0.6,0.8)",601166,6,0.06546635779470011
trend_stop_episode,"[0.6,0.8)",601169,2,0.06326581908575024
trend_stop_episode,"[0.6,0.8)",601187,1,0.5274589459799479
trend_stop_episode,"[0.6,0.8)",601225,2,0.35387870874791827
trend_stop_episode,"[0.6,0.8)",601229,4,0.06232798021095487
trend_stop_episode,"[0.6,0.8)",601916,2,0.157187383757169
trend_stop_episode,"[0.6,0.8)",601998,1,0.3116409706186474
trend_stop_episode,"[0.8,1.0454]",000022,2,0.4806772173252922
trend_stop_episode,"[0.8,1.0454]",000338,1,-0.28174966317213734
trend_stop_episode,"[0.8,1.0454]",000423,2,0.17209770946047198
trend_stop_episode,"[0.8,1.0454]",000425,2,0.02375587796790357
trend_stop_episode,"[0.8,1.0454]",000568,1,-0.17896849571385176
trend_stop_episode,"[0.8,1.0454]",000596,1,-0.3505761005056972
trend_stop_episode,"[0.8,1.0454]",000661,1,-0.23155888709839034
trend_stop_episode,"[0.8,1.0454]",000708,2,-0.1779875844309498
trend_stop_episode,"[0.8,1.0454]",000786,5,0.04097712425814759
trend_stop_episode,"[0.8,1.0454]",000792,4,-0.37773682912434114
trend_stop_episode,"[0.8,1.0454]",000858,1,-0.239218877751585
trend_stop_episode,"[0.8,1.0454]",000869,3,0.5280637778582611
trend_stop_episode,"[0.8,1.0454]",000893,1,1.4944717444717464
trend_stop_episode,"[0.8,1.0454]",000933,4,-0.4320151636392801
trend_stop_episode,"[0.8,1.0454]",000951,4,0.20906685266425873
trend_stop_episode,"[0.8,1.0454]",000999,1,0.6664610091329937
trend_stop_episode,"[0.8,1.0454]",001872,2,0.5363064645086713
trend_stop_episode,"[0.8,1.0454]",002001,2,-0.10563865078151552
trend_stop_episode,"[0.8,1.0454]",002024,1,0.6270020302278385
trend_stop_episode,"[0.8,1.0454]",002128,4,-0.44354087307974216
trend_stop_episode,"[0.8,1.0454]",002152,1,0.6773786992884272
trend_stop_episode,"[0.8,1.0454]",002158,6,0.503764870227445
trend_stop_episode,"[0.8,1.0454]",002236,2,0.27943428215638555
trend_stop_episode,"[0.8,1.0454]",002532,2,-0.056493832134406285
trend_stop_episode,"[0.8,1.0454]",002648,2,0.2699934771886454
trend_stop_episode,"[0.8,1.0454]",002714,1,0.6904270359882521
trend_stop_episode,"[0.8,1.0454]",002807,2,0.2417728174535826
trend_stop_episode,"[0.8,1.0454]",002833,4,0.21358552054060242
trend_stop_episode,"[0.8,1.0454]",002839,2,0.10183975098699738
trend_stop_episode,"[0.8,1.0454]",002841,1,0.2975103353025521
trend_stop_episode,"[0.8,1.0454]",002948,6,0.059762678642533595
trend_stop_episode,"[0.8,1.0454]",002958,1,-0.02691792280865346
trend_stop_episode,"[0.8,1.0454]",300059,1,0.6928805765863211
trend_stop_episode,"[0.8,1.0454]",300274,1,0.9873639989164191
trend_stop_episode,"[0.8,1.0454]",300316,1,0.37457925666282943
trend_stop_episode,"[0.8,1.0454]",300360,1,-0.24356279196221586
trend_stop_episode,"[0.8,1.0454]",300435,1,0.02027694774190536
trend_stop_episode,"[0.8,1.0454]",600000,1,0.14581590164095837
trend_stop_episode,"[0.8,1.0454]",600009,2,1.193143917067948
trend_stop_episode,"[0.8,1.0454]",600015,4,-0.029264347922496048
trend_stop_episode,"[0.8,1.0454]",600016,10,-0.04027664027501898
trend_stop_episode,"[0.8,1.0454]",600031,3,-0.011725625772906367
trend_stop_episode,"[0.8,1.0454]",600036,2,1.11486783019936
trend_stop_episode,"[0.8,1.0454]",600176,1,0.8451368066933675
trend_stop_episode,"[0.8,1.0454]",600309,4,0.24980370854225298
trend_stop_episode,"[0.8,1.0454]",600426,3,-0.129310633115027
trend_stop_episode,"[0.8,1.0454]",600519,1,0.4355740492681801
trend_stop_episode,"[0.8,1.0454]",600566,3,-0.17271118973905197
trend_stop_episode,"[0.8,1.0454]",600585,2,0.08894698803103873
trend_stop_episode,"[0.8,1.0454]",600690,1,0.6600166131112406
trend_stop_episode,"[0.8,1.0454]",600750,1,0.15790768965070856
trend_stop_episode,"[0.8,1.0454]",600887,1,0.38660153373446904
trend_stop_episode,"[0.8,1.0454]",600897,6,0.14555702178874597
trend_stop_episode,"[0.8,1.0454]",600908,2,-0.0008517358740937064
trend_stop_episode,"[0.8,1.0454]",600919,4,0.09921895977325978
trend_stop_episode,"[0.8,1.0454]",600926,1,0.2734099778922672
trend_stop_episode,"[0.8,1.0454]",600928,4,0.015096624695478345
trend_stop_episode,"[0.8,1.0454]",601009,1,1.7091168045575968
trend_stop_episode,"[0.8,1.0454]",601077,4,-0.022831820975192596
trend_stop_episode,"[0.8,1.0454]",601088,2,-0.11178662364097675
trend_stop_episode,"[0.8,1.0454]",601166,3,-0.13548465695805645
trend_stop_episode,"[0.8,1.0454]",601187,5,0.08819129704130124
trend_stop_episode,"[0.8,1.0454]",601229,4,-0.11930336024959709
trend_stop_episode,"[0.8,1.0454]",601288,2,0.4069353874362245
trend_stop_episode,"[0.8,1.0454]",601328,2,1.1705134087859657
trend_stop_episode,"[0.8,1.0454]",601398,3,-0.0571700482966675
trend_stop_episode,"[0.8,1.0454]",601528,1,-0.07283726331167095
trend_stop_episode,"[0.8,1.0454]",601577,2,0.06654654585726816
trend_stop_episode,"[0.8,1.0454]",601658,1,-0.00017943594168456922
trend_stop_episode,"[0.8,1.0454]",601665,1,0.541798295844383
trend_stop_episode,"[0.8,1.0454]",601818,4,1.5620255440540751
trend_stop_episode,"[0.8,1.0454]",601838,1,0.8205602001036607
trend_stop_episode,"[0.8,1.0454]",601857,9,0.14754514741966984
trend_stop_episode,"[0.8,1.0454]",601899,4,0.9433710407800032
trend_stop_episode,"[0.8,1.0454]",601916,1,-0.18128984201773835
trend_stop_episode,"[0.8,1.0454]",601939,1,0.09898897058823652
trend_stop_episode,"[0.8,1.0454]",601963,3,0.06061802157398266
trend_stop_episode,"[0.8,1.0454]",601988,4,0.017102315663732548
trend_stop_episode,"[0.8,1.0454]",601997,9,0.013127413127413945
trend_stop_episode,"[0.8,1.0454]",601998,3,0.16129964397368735
trend_stop_episode,"[0.8,1.0454]",603067,2,0.7273181709673623
trend_stop_episode,"[0.8,1.0454]",603156,3,0.18414149330238683
trend_stop_episode,"[0.8,1.0454]",603259,2,1.2974317454857047
trend_stop_episode,"[0.8,1.0454]",603508,1,0.4847642151328031
trend_stop_episode,"[0.8,1.0454]",603993,2,0.06014899871748014
trend_stop_episode,"[0.8,1.0454]",605305,1,0.4566086336905639
trend_stop_episode,"[0.8,1.0454]",688516,1,-0.2473162655993557
trend_stop_episode,all_cheap,000001,1,0.16725092730280866
trend_stop_episode,all_cheap,000022,2,0.4806772173252922
trend_stop_episode,all_cheap,000063,3,0.26560149598753013
trend_stop_episode,all_cheap,000333,1,1.1928562638329208
trend_stop_episode,all_cheap,000338,10,0.056541178976372675
trend_stop_episode,all_cheap,000423,2,0.17209770946047198
trend_stop_episode,all_cheap,000425,2,0.02375587796790357
trend_stop_episode,all_cheap,000568,4,0.5487282696184276
trend_stop_episode,all_cheap,000596,1,-0.3505761005056972
trend_stop_episode,all_cheap,000651,1,0.5208590803942035
trend_stop_episode,all_cheap,000661,2,-0.02918131250362538
trend_stop_episode,all_cheap,000708,2,-0.1779875844309498
trend_stop_episode,all_cheap,000733,2,0.17214928182098488
trend_stop_episode,all_cheap,000786,5,0.04097712425814759
trend_stop_episode,all_cheap,000792,11,-0.017932463396724163
trend_stop_episode,all_cheap,000858,2,0.0971117653962757
trend_stop_episode,all_cheap,000869,3,0.5280637778582611
trend_stop_episode,all_cheap,000893,1,1.4944717444717464
trend_stop_episode,all_cheap,000933,6,-0.35807981037011755
trend_stop_episode,all_cheap,000951,4,0.20906685266425873
trend_stop_episode,all_cheap,000999,1,0.6664610091329937
trend_stop_episode,all_cheap,001872,2,0.5363064645086713
trend_stop_episode,all_cheap,002001,5,-0.040030109617826715
trend_stop_episode,all_cheap,002024,3,0.5354906764665843
trend_stop_episode,all_cheap,002128,12,-0.17043298722659567
trend_stop_episode,all_cheap,002152,1,0.6773786992884272
trend_stop_episode,all_cheap,002158,6,0.503764870227445
trend_stop_episode,all_cheap,002236,3,0.3249087594019071
trend_stop_episode,all_cheap,002304,1,0.6834243324401261
trend_stop_episode,all_cheap,002460,1,-0.23240212948291428
trend_stop_episode,all_cheap,002466,5,1.4518142801404608
trend_stop_episode,all_cheap,002532,3,-0.004950243659854858
trend_stop_episode,all_cheap,002648,2,0.2699934771886454
trend_stop_episode,all_cheap,002714,1,0.6904270359882521
trend_stop_episode,all_cheap,002807,2,0.2417728174535826
trend_stop_episode,all_cheap,002833,4,0.21358552054060242
trend_stop_episode,all_cheap,002839,2,0.10183975098699738
trend_stop_episode,all_cheap,002841,1,0.2975103353025521
trend_stop_episode,all_cheap,002948,6,0.059762678642533595
trend_stop_episode,all_cheap,002958,1,-0.02691792280865346
trend_stop_episode,all_cheap,002966,1,0.09939116610500953
trend_stop_episode,all_cheap,300059,2,0.9403799789944476
trend_stop_episode,all_cheap,300274,1,0.9873639989164191
trend_stop_episode,all_cheap,300316,2,0.30936134328373344
trend_stop_episode,all_cheap,300360,1,-0.24356279196221586
trend_stop_episode,all_cheap,300435,2,0.4844800375214452
trend_stop_episode,all_cheap,600000,1,0.14581590164095837
trend_stop_episode,all_cheap,600009,2,1.193143917067948
