group,code,signal_date,pv,bucket,execution_date,end_date,break_date,return_250d,cash_return_250d,complete,price_end
trend_ma60_episode,000651,2022-01-06,1.0058,"[0.8,1.0454]",2022-01-07,2023-01-18,2022-02-24,-0.03672508069793068,-0.04808171400099637,True,2026-08-28
trend_ma60_episode,000651,2022-06-15,0.8285,"[0.8,1.0454]",2022-06-16,2023-06-27,2022-08-02,0.262370621466683,0.24625000000000008,True,2026-08-28
trend_ma60_episode,000651,2022-09-08,0.8569,"[0.8,1.0454]",2022-09-09,2023-09-20,2022-10-11,0.11502340786121512,0.11335448514565893,True,2026-08-28
trend_ma60_episode,000651,2022-12-08,0.7991,"[0.6,0.8)",2022-12-09,2023-12-20,2023-05-04,-0.039794795068347044,-0.031877213695395645,True,2026-08-28
trend_ma60_episode,000651,2023-07-10,0.7621,"[0.6,0.8)",2023-07-11,2024-07-22,2023-08-18,0.07606920804548256,0.07468320301968179,True,2026-08-28
trend_ma60_episode,000651,2023-09-25,0.7177,"[0.6,0.8)",2023-09-26,2024-10-16,2023-10-10,0.3784355564330748,0.36388508891928883,True,2026-08-28
trend_ma60_episode,000651,2024-01-24,0.6096,"[0.6,0.8)",2024-01-25,2025-02-14,2024-06-13,0.38705750653900917,0.37759952465834834,True,2026-08-28
trend_ma60_episode,000651,2024-08-16,0.7837,"[0.6,0.8)",2024-08-19,2025-08-29,2024-11-18,0.1870485280138643,0.17771232204221898,True,2026-08-28
trend_ma60_episode,000651,2025-01-06,0.8205,"[0.8,1.0454]",2025-01-07,2026-01-19,2025-02-05,-0.050355396676919906,-0.04644030668127053,True,2026-08-28
trend_ma60_episode,000651,2025-04-03,0.8085,"[0.8,1.0454]",2025-04-07,2026-04-17,2025-04-07,-0.06410140925624597,-0.05427251732101601,True,2026-08-28
trend_ma60_episode,000651,2025-04-08,0.7955,"[0.6,0.8)",2025-04-09,2026-04-21,2025-06-16,-0.09782617507715718,-0.0882549587697794,True,2026-08-28
trend_ma60_episode,000651,2025-06-25,0.7499,"[0.6,0.8)",2025-06-26,2026-07-08,2025-06-30,-0.09070974328514048,-0.08703296703296703,True,2026-08-28
trend_ma60_episode,000651,2025-07-08,0.7702,"[0.6,0.8)",2025-07-09,2026-07-21,2025-07-31,-0.056853191173416695,-0.056493506493506596,True,2026-08-28
trend_ma60_episode,000651,2025-08-08,0.7841,"[0.6,0.8)",2025-08-11,2026-08-21,2025-08-29,-0.06264751536914792,-0.06330721998729627,True,2026-08-28
trend_ma60_episode,000651,2025-12-04,0.6813,"[0.6,0.8)",2025-12-05,,2025-12-09,,,False,2026-08-28
trend_ma60_episode,000651,2025-12-11,0.6765,"[0.6,0.8)",2025-12-12,,2025-12-30,,,False,2026-08-28
trend_ma60_episode,000651,2026-01-05,0.6783,"[0.6,0.8)",2026-01-06,,2026-01-07,,,False,2026-08-28
trend_ma60_episode,000651,2026-01-20,0.687,"[0.6,0.8)",2026-01-21,,2026-01-23,,,False,2026-08-28
trend_ma60_episode,000651,2026-05-11,0.5933,"(0,0.6)",2026-05-12,,2026-05-28,,,False,2026-08-28
trend_ma60_episode,000651,2026-06-02,0.5795,"(0,0.6)",2026-06-03,,2026-06-08,,,False,2026-08-28
trend_ma60_episode,000651,2026-07-23,0.5949,"(0,0.6)",2026-07-24,,,,,False,2026-08-28
trend_stop_episode,000651,2012-02-08,0.6718,"[0.6,0.8)",2012-02-09,2013-02-21,,0.5208590803942035,0.5127388535031849,True,2026-08-28
trend_ma60_nonoverlap,000651,2012-02-08,0.6718,"[0.6,0.8)",2012-02-09,2013-02-21,2012-06-07,0.5208590803942035,0.5127388535031849,True,2026-08-28
trend_ma60_nonoverlap,000651,2013-03-20,0.6967,"[0.6,0.8)",2013-03-21,2014-04-08,2013-04-10,0.05652030168993982,0.051016890727335396,True,2026-08-28
trend_ma60_nonoverlap,000651,2014-04-22,0.5807,"(0,0.6)",2014-04-23,2015-05-04,2014-07-01,0.9603089770027273,0.914823374050842,True,2026-08-28
trend_ma60_nonoverlap,000651,2015-11-12,0.7868,"[0.6,0.8)",2015-11-13,2017-07-05,2016-01-07,1.378702640848906,1.28940290478752,True,2026-08-28
trend_ma60_nonoverlap,000651,2018-11-08,0.6667,"[0.6,0.8)",2018-11-09,2019-11-27,2018-11-15,0.5556482791159332,0.5460662525879918,True,2026-08-28
trend_ma60_nonoverlap,000651,2022-01-06,1.0058,"[0.8,1.0454]",2022-01-07,2023-01-18,2022-02-24,-0.03672508069793068,-0.04808171400099637,True,2026-08-28
trend_ma60_nonoverlap,000651,2023-07-10,0.7621,"[0.6,0.8)",2023-07-11,2024-07-22,2023-08-18,0.07606920804548256,0.07468320301968179,True,2026-08-28
trend_ma60_nonoverlap,000651,2024-08-16,0.7837,"[0.6,0.8)",2024-08-19,2025-08-29,2024-11-18,0.1870485280138643,0.17771232204221898,True,2026-08-28
trend_ma60_nonoverlap,000651,2025-12-04,0.6813,"[0.6,0.8)",2025-12-05,,2025-12-09,,,False,2026-08-28
trend_ma60_episode,000661,2023-10-27,0.9121,"[0.8,1.0454]",2023-10-30,2024-11-11,2023-12-13,-0.23155888709839034,-0.2311622792833582,True,2026-08-07
trend_ma60_episode,000661,2024-10-10,0.7786,"[0.6,0.8)",2024-10-11,2025-10-22,2024-12-16,0.17319626209113959,0.17017594462070962,True,2026-08-07
trend_ma60_episode,000661,2025-03-14,0.6567,"[0.6,0.8)",2025-03-17,2026-03-27,2025-04-07,-0.13844482077913978,-0.13374805598755823,True,2026-08-07
trend_stop_episode,000661,2023-10-27,0.9121,"[0.8,1.0454]",2023-10-30,2024-11-11,2024-01-08,-0.23155888709839034,-0.2311622792833582,True,2026-08-07
trend_stop_episode,000661,2024-10-10,0.7786,"[0.6,0.8)",2024-10-11,2025-10-22,2025-04-21,0.17319626209113959,0.17017594462070962,True,2026-08-07
trend_ma60_nonoverlap,000661,2023-10-27,0.9121,"[0.8,1.0454]",2023-10-30,2024-11-11,2023-12-13,-0.23155888709839034,-0.2311622792833582,True,2026-08-07
trend_ma60_nonoverlap,000661,2025-03-14,0.6567,"[0.6,0.8)",2025-03-17,2026-03-27,2025-04-07,-0.13844482077913978,-0.13374805598755823,True,2026-08-07
trend_ma60_episode,000708,2023-07-25,1.0198,"[0.8,1.0454]",2023-07-26,2024-08-06,2023-08-11,-0.2317538482807988,-0.22349548780487793,True,2026-08-07
trend_ma60_episode,000708,2024-02-22,1.0175,"[0.8,1.0454]",2024-02-23,2025-03-07,2024-06-03,-0.1242213205811008,-0.11522187070151291,True,2026-08-07
trend_stop_episode,000708,2023-07-25,1.0198,"[0.8,1.0454]",2023-07-26,2024-08-06,2023-08-11,-0.2317538482807988,-0.22349548780487793,True,2026-08-07
trend_stop_episode,000708,2024-02-22,1.0175,"[0.8,1.0454]",2024-02-23,2025-03-07,2024-07-08,-0.1242213205811008,-0.11522187070151291,True,2026-08-07
trend_ma60_nonoverlap,000708,2023-07-25,1.0198,"[0.8,1.0454]",2023-07-26,2024-08-06,2023-08-11,-0.2317538482807988,-0.22349548780487793,True,2026-08-07
trend_ma60_episode,000733,2024-10-16,0.7048,"[0.6,0.8)",2024-10-17,2025-10-28,2024-12-16,0.20120261582797894,0.20044642857142847,True,2026-08-07
trend_ma60_episode,000733,2025-02-28,0.7881,"[0.6,0.8)",2025-03-03,2026-03-13,2025-05-06,0.14309594781399082,0.14266149280986085,True,2026-08-07
trend_stop_episode,000733,2024-10-16,0.7048,"[0.6,0.8)",2024-10-17,2025-10-28,2025-01-08,0.20120261582797894,0.20044642857142847,True,2026-08-07
trend_stop_episode,000733,2025-02-28,0.7881,"[0.6,0.8)",2025-03-03,2026-03-13,2026-07-16,0.14309594781399082,0.14266149280986085,True,2026-08-07
trend_ma60_nonoverlap,000733,2024-10-16,0.7048,"[0.6,0.8)",2024-10-17,2025-10-28,2024-12-16,0.20120261582797894,0.20044642857142847,True,2026-08-07
trend_ma60_episode,000786,2022-11-30,1.0219,"[0.8,1.0454]",2022-12-01,2023-12-12,2023-03-14,-0.10161820479619244,-0.10026535253980284,True,2026-08-28
trend_ma60_episode,000786,2023-07-07,0.9317,"[0.8,1.0454]",2023-07-10,2024-07-19,2023-07-10,0.17108075718320426,0.17385115900772696,True,2026-08-28
trend_ma60_episode,000786,2023-07-19,0.9489,"[0.8,1.0454]",2023-07-20,2024-07-31,2023-10-17,0.04097712425814759,0.04580896686159841,True,2026-08-28
trend_ma60_episode,000786,2024-01-15,0.9127,"[0.8,1.0454]",2024-01-16,2025-02-05,2024-06-13,0.11743914658005261,0.11793478260869561,True,2026-08-28
trend_ma60_episode,000786,2024-10-09,1.0012,"[0.8,1.0454]",2024-10-10,2025-10-21,2024-11-25,-0.2040159744210529,-0.20067917205692098,True,2026-08-28
trend_ma60_episode,000786,2025-01-13,0.9941,"[0.8,1.0454]",2025-01-14,2026-01-26,2025-02-06,-0.0796459549354277,-0.080213040671401,True,2026-08-28
trend_stop_episode,000786,2022-11-30,1.0219,"[0.8,1.0454]",2022-12-01,2023-12-12,2023-05-23,-0.10161820479619244,-0.10026535253980284,True,2026-08-28
trend_stop_episode,000786,2023-07-07,0.9317,"[0.8,1.0454]",2023-07-10,2024-07-19,2023-07-10,0.17108075718320426,0.17385115900772696,True,2026-08-28
trend_stop_episode,000786,2023-07-19,0.9489,"[0.8,1.0454]",2023-07-20,2024-07-31,2023-10-30,0.04097712425814759,0.04580896686159841,True,2026-08-28
trend_stop_episode,000786,2024-01-15,0.9127,"[0.8,1.0454]",2024-01-16,2025-02-05,2024-09-13,0.11743914658005261,0.11793478260869561,True,2026-08-28
trend_stop_episode,000786,2024-10-09,1.0012,"[0.8,1.0454]",2024-10-10,2025-10-21,2025-09-18,-0.2040159744210529,-0.20067917205692098,True,2026-08-28
trend_ma60_nonoverlap,000786,2022-11-30,1.0219,"[0.8,1.0454]",2022-12-01,2023-12-12,2023-03-14,-0.10161820479619244,-0.10026535253980284,True,2026-08-28
trend_ma60_nonoverlap,000786,2024-01-15,0.9127,"[0.8,1.0454]",2024-01-16,2025-02-05,2024-06-13,0.11743914658005261,0.11793478260869561,True,2026-08-28
trend_ma60_episode,000792,2012-07-11,0.966,"[0.8,1.0454]",2012-07-12,2013-07-26,2012-08-23,-0.5085850794911615,-0.5085959885386819,True,2026-08-28
trend_ma60_episode,000792,2013-01-07,0.6796,"[0.6,0.8)",2013-01-08,2014-01-22,2013-04-12,-0.39960743097169227,-0.39862804878048763,True,2026-08-28
trend_ma60_episode,000792,2013-09-04,0.841,"[0.8,1.0454]",2013-09-05,2014-09-16,2013-10-15,-0.017932463396724163,-0.018530884808013237,True,2026-08-28
trend_ma60_episode,000792,2014-05-30,0.5832,"(0,0.6)",2014-06-03,2015-07-16,2014-06-12,0.2534518862766433,0.25435339308578775,True,2026-08-28
trend_ma60_episode,000792,2014-07-22,0.5717,"(0,0.6)",2014-07-23,2015-09-08,2015-05-06,0.22937960963348503,0.23166123778501646,True,2026-08-28
trend_ma60_episode,000792,2015-06-03,0.8671,"[0.8,1.0454]",2015-06-04,2016-06-21,2015-06-26,-0.38589191146227153,-0.38486080700656866,True,2026-08-28
trend_ma60_episode,000792,2015-11-05,0.5852,"(0,0.6)",2015-11-06,2016-11-15,2016-01-05,-0.08985566599427286,-0.08977876106194704,True,2026-08-28
trend_ma60_episode,000792,2016-04-08,0.4918,"(0,0.6)",2016-04-11,2017-04-20,2016-04-25,-0.1244115859080216,-0.1240273396424817,True,2026-08-28
trend_ma60_episode,000792,2022-11-30,0.8762,"[0.8,1.0454]",2022-12-01,2023-12-12,2022-12-13,-0.37296868806975725,-0.37296868806975825,True,2026-08-28
trend_ma60_episode,000792,2023-02-09,0.88,"[0.8,1.0454]",2023-02-10,2024-02-22,2023-03-07,-0.38250497017892504,-0.3825049701789264,True,2026-08-28
trend_ma60_episode,000792,2023-08-04,0.5379,"(0,0.6)",2023-08-07,2024-08-16,2023-08-11,-0.29109414758269636,-0.291094147582697,True,2026-08-28
trend_ma60_episode,000792,2024-03-06,0.6118,"[0.6,0.8)",2024-03-07,2025-03-20,2024-06-14,0.0024096385542162757,0.00240963855421672,True,2026-08-28
trend_ma60_episode,000792,2024-06-21,0.5965,"(0,0.6)",2024-06-24,2025-07-04,2024-06-24,0.018890200708381766,0.018890200708382432,True,2026-08-28
trend_ma60_episode,000792,2024-06-26,0.588,"(0,0.6)",2024-06-27,2025-07-09,2024-07-02,0.008097165991902466,0.00809716599190291,True,2026-08-28
trend_ma60_episode,000792,2024-09-30,0.6084,"[0.6,0.8)",2024-10-08,2025-10-17,2024-12-11,0.1631578947368424,0.16315789473684217,True,2026-08-28
trend_ma60_episode,000792,2025-03-06,0.5339,"(0,0.6)",2025-03-07,2026-03-19,2025-03-10,1.0149253731343308,1.0149253731343282,True,2026-08-28
trend_ma60_episode,000792,2025-03-13,0.5329,"(0,0.6)",2025-03-14,2026-03-26,2025-03-24,1.1625586854460126,1.162558685446009,True,2026-08-28
trend_ma60_episode,000792,2025-03-25,0.5345,"(0,0.6)",2025-03-26,2026-04-08,2025-03-28,1.2439759036144618,1.2439759036144578,True,2026-08-28
trend_ma60_episode,000792,2025-06-23,0.5961,"(0,0.6)",2025-06-24,2026-07-06,2026-04-23,0.7578125000000024,0.7578125,True,2026-08-28
trend_stop_episode,000792,2012-07-11,0.966,"[0.8,1.0454]",2012-07-12,2013-07-26,2012-08-24,-0.5085850794911615,-0.5085959885386819,True,2026-08-28
trend_stop_episode,000792,2013-01-07,0.6796,"[0.6,0.8)",2013-01-08,2014-01-22,2013-04-23,-0.39960743097169227,-0.39862804878048763,True,2026-08-28
trend_stop_episode,000792,2013-09-04,0.841,"[0.8,1.0454]",2013-09-05,2014-09-16,2013-10-15,-0.017932463396724163,-0.018530884808013237,True,2026-08-28
trend_stop_episode,000792,2014-05-30,0.5832,"(0,0.6)",2014-06-03,2015-07-16,2014-06-19,0.2534518862766433,0.25435339308578775,True,2026-08-28
trend_stop_episode,000792,2014-07-22,0.5717,"(0,0.6)",2014-07-23,2015-09-08,2017-05-10,0.22937960963348503,0.23166123778501646,True,2026-08-28
trend_stop_episode,000792,2022-11-30,0.8762,"[0.8,1.0454]",2022-12-01,2023-12-12,2022-12-13,-0.37296868806975725,-0.37296868806975825,True,2026-08-28
trend_stop_episode,000792,2023-02-09,0.88,"[0.8,1.0454]",2023-02-10,2024-02-22,2023-03-07,-0.38250497017892504,-0.3825049701789264,True,2026-08-28
trend_stop_episode,000792,2023-08-04,0.5379,"(0,0.6)",2023-08-07,2024-08-16,2023-08-11,-0.29109414758269636,-0.291094147582697,True,2026-08-28
trend_stop_episode,000792,2024-03-06,0.6118,"[0.6,0.8)",2024-03-07,2025-03-20,2024-07-29,0.0024096385542162757,0.00240963855421672,True,2026-08-28
trend_stop_episode,000792,2024-09-30,0.6084,"[0.6,0.8)",2024-10-08,2025-10-17,2025-04-07,0.1631578947368424,0.16315789473684217,True,2026-08-28
trend_stop_episode,000792,2025-06-23,0.5961,"(0,0.6)",2025-06-24,2026-07-06,,0.7578125000000024,0.7578125,True,2026-08-28
trend_ma60_nonoverlap,000792,2012-07-11,0.966,"[0.8,1.0454]",2012-07-12,2013-07-26,2012-08-23,-0.5085850794911615,-0.5085959885386819,True,2026-08-28
trend_ma60_nonoverlap,000792,2013-09-04,0.841,"[0.8,1.0454]",2013-09-05,2014-09-16,2013-10-15,-0.017932463396724163,-0.018530884808013237,True,2026-08-28
trend_ma60_nonoverlap,000792,2015-06-03,0.8671,"[0.8,1.0454]",2015-06-04,2016-06-21,2015-06-26,-0.38589191146227153,-0.38486080700656866,True,2026-08-28
trend_ma60_nonoverlap,000792,2022-11-30,0.8762,"[0.8,1.0454]",2022-12-01,2023-12-12,2022-12-13,-0.37296868806975725,-0.37296868806975825,True,2026-08-28
trend_ma60_nonoverlap,000792,2024-03-06,0.6118,"[0.6,0.8)",2024-03-07,2025-03-20,2024-06-14,0.0024096385542162757,0.00240963855421672,True,2026-08-28
trend_ma60_nonoverlap,000792,2025-03-25,0.5345,"(0,0.6)",2025-03-26,2026-04-08,2025-03-28,1.2439759036144618,1.2439759036144578,True,2026-08-28
trend_ma60_episode,000858,2013-05-31,1.0451,"[0.8,1.0454]",2013-06-03,2014-06-16,2013-06-13,-0.239218877751585,-0.23203026481715006,True,2026-08-28
trend_ma60_episode,000858,2014-03-05,0.7026,"[0.6,0.8)",2014-03-06,2015-03-16,2014-05-15,0.4334424085441364,0.4202358783364373,True,2026-08-28
trend_ma60_episode,000858,2014-06-25,0.7158,"[0.6,0.8)",2014-06-26,2015-07-03,2014-09-16,0.5014419106077566,0.4853438556933485,True,2026-08-28
trend_ma60_episode,000858,2014-12-04,0.8855,"[0.8,1.0454]",2014-12-05,2016-03-16,2015-02-06,0.3152155717353813,0.31839021905247056,True,2026-08-28
trend_ma60_episode,000858,2015-03-31,1.0247,"[0.8,1.0454]",2015-04-01,2016-07-06,2015-07-03,0.5580843250924261,0.5514864282636791,True,2026-08-28
trend_stop_episode,000858,2013-05-31,1.0451,"[0.8,1.0454]",2013-06-03,2014-06-16,2013-06-13,-0.239218877751585,-0.23203026481715006,True,2026-08-28
trend_stop_episode,000858,2014-03-05,0.7026,"[0.6,0.8)",2014-03-06,2015-03-16,,0.4334424085441364,0.4202358783364373,True,2026-08-28
trend_ma60_nonoverlap,000858,2013-05-31,1.0451,"[0.8,1.0454]",2013-06-03,2014-06-16,2013-06-13,-0.239218877751585,-0.23203026481715006,True,2026-08-28
trend_ma60_nonoverlap,000858,2014-06-25,0.7158,"[0.6,0.8)",2014-06-26,2015-07-03,2014-09-16,0.5014419106077566,0.4853438556933485,True,2026-08-28
trend_ma60_episode,000869,2014-03-13,0.9692,"[0.8,1.0454]",2014-03-14,2015-03-24,2014-03-20,0.4234924448191726,0.4129692832764502,True,2026-08-07
trend_ma60_episode,000869,2014-03-21,0.9442,"[0.8,1.0454]",2014-03-24,2015-04-01,2014-03-27,0.5280637778582611,0.5152887882219708,True,2026-08-07
trend_ma60_episode,000869,2014-04-02,0.95,"[0.8,1.0454]",2014-04-03,2015-04-14,2014-04-24,0.8124045206496324,0.7941403238242095,True,2026-08-07
trend_stop_episode,000869,2014-03-13,0.9692,"[0.8,1.0454]",2014-03-14,2015-03-24,2014-03-20,0.4234924448191726,0.4129692832764502,True,2026-08-07
trend_stop_episode,000869,2014-03-21,0.9442,"[0.8,1.0454]",2014-03-24,2015-04-01,2014-03-27,0.5280637778582611,0.5152887882219708,True,2026-08-07
trend_stop_episode,000869,2014-04-02,0.95,"[0.8,1.0454]",2014-04-03,2015-04-14,2014-04-25,0.8124045206496324,0.7941403238242095,True,2026-08-07
trend_ma60_nonoverlap,000869,2014-03-13,0.9692,"[0.8,1.0454]",2014-03-14,2015-03-24,2014-03-20,0.4234924448191726,0.4129692832764502,True,2026-08-07
trend_ma60_episode,000893,2024-09-24,1.0424,"[0.8,1.0454]",2024-09-25,2025-10-13,2024-12-31,1.4944717444717464,1.4944717444717441,True,2026-08-28
trend_stop_episode,000893,2024-09-24,1.0424,"[0.8,1.0454]",2024-09-25,2025-10-13,,1.4944717444717464,1.4944717444717441,True,2026-08-28
trend_ma60_nonoverlap,000893,2024-09-24,1.0424,"[0.8,1.0454]",2024-09-25,2025-10-13,2024-12-31,1.4944717444717464,1.4944717444717441,True,2026-08-28
trend_ma60_episode,000933,2012-02-14,0.8427,"[0.8,1.0454]",2012-02-15,2013-02-28,2012-03-28,-0.2872232952521858,-0.28532608695652173,True,2026-08-28
trend_ma60_episode,000933,2012-05-22,0.9208,"[0.8,1.0454]",2012-05-23,2013-06-05,2012-06-04,-0.43509400179051094,-0.4350940017905103,True,2026-08-28
trend_ma60_episode,000933,2013-01-14,0.9908,"[0.8,1.0454]",2013-01-15,2014-01-29,2013-01-25,-0.43689007910145317,-0.43573264781490983,True,2026-08-28
trend_ma60_episode,000933,2013-01-29,0.9921,"[0.8,1.0454]",2013-01-30,2014-02-20,2013-03-04,-0.4289363254880493,-0.42784163473818637,True,2026-08-28
trend_ma60_episode,000933,2013-08-21,0.4404,"(0,0.6)",2013-08-22,2014-09-01,2013-09-26,-0.27397978994421857,-0.2741767764298092,True,2026-08-28
trend_ma60_episode,000933,2013-10-11,0.4247,"(0,0.6)",2013-10-14,2014-10-21,2013-10-24,-0.21644112570213347,-0.21675392670157068,True,2026-08-28
trend_ma60_episode,000933,2014-07-28,0.3254,"(0,0.6)",2014-07-29,2015-08-17,2014-10-23,0.5379310344827586,0.5379310344827588,True,2026-08-28
trend_ma60_episode,000933,2014-10-30,0.3373,"(0,0.6)",2014-10-31,2015-11-20,2015-01-19,0.04978354978355193,0.04978354978354971,True,2026-08-28
trend_ma60_episode,000933,2015-03-19,0.4598,"(0,0.6)",2015-03-20,2016-04-08,2015-07-02,-0.09477124183006447,-0.09477124183006536,True,2026-08-28
trend_ma60_episode,000933,2023-03-30,0.6837,"[0.6,0.8)",2023-03-31,2024-04-15,2023-04-06,0.524964176348113,0.47911963882618513,True,2026-08-28
trend_ma60_episode,000933,2023-07-26,0.5457,"(0,0.6)",2023-07-27,2024-08-07,2023-10-23,0.1737840885504236,0.18575233022636506,True,2026-08-28
trend_ma60_episode,000933,2023-10-25,0.5254,"(0,0.6)",2023-10-26,2024-11-07,2023-10-27,0.2793642449290046,0.28343558282208603,True,2026-08-28
trend_ma60_episode,000933,2024-01-04,0.5363,"(0,0.6)",2024-01-05,2025-01-17,2024-01-19,0.15082140649496956,0.15523255813953507,True,2026-08-28
trend_ma60_episode,000933,2024-01-25,0.5263,"(0,0.6)",2024-01-26,2025-02-17,2024-06-19,0.06808199605573884,0.07692307692307687,True,2026-08-28
trend_ma60_episode,000933,2024-10-16,0.3802,"(0,0.6)",2024-10-17,2025-10-28,2024-11-19,0.33962530814585334,0.32242225859247187,True,2026-08-28
trend_ma60_episode,000933,2025-01-20,0.3649,"(0,0.6)",2025-01-21,2026-02-02,2025-02-18,0.7038274222196765,0.6817204301075268,True,2026-08-28
trend_ma60_episode,000933,2025-02-24,0.3567,"(0,0.6)",2025-02-25,2026-03-09,2025-04-03,1.115207717995295,1.0827195467422097,True,2026-08-28
trend_ma60_episode,000933,2025-07-01,0.3674,"(0,0.6)",2025-07-02,2026-07-14,2026-03-20,0.4566143461183687,0.463526708788053,True,2026-08-28
trend_ma60_episode,000933,2026-08-13,0.9965,"[0.8,1.0454]",2026-08-14,,2026-08-20,,,False,2026-08-28
trend_ma60_episode,000933,2026-08-26,1.0195,"[0.8,1.0454]",2026-08-27,,,,,False,2026-08-28
trend_stop_episode,000933,2012-02-14,0.8427,"[0.8,1.0454]",2012-02-15,2013-02-28,2012-03-28,-0.2872232952521858,-0.28532608695652173,True,2026-08-28
trend_stop_episode,000933,2012-05-22,0.9208,"[0.8,1.0454]",2012-05-23,2013-06-05,2012-06-04,-0.43509400179051094,-0.4350940017905103,True,2026-08-28
trend_stop_episode,000933,2013-01-14,0.9908,"[0.8,1.0454]",2013-01-15,2014-01-29,2013-01-25,-0.43689007910145317,-0.43573264781490983,True,2026-08-28
trend_stop_episode,000933,2013-01-29,0.9921,"[0.8,1.0454]",2013-01-30,2014-02-20,2013-03-04,-0.4289363254880493,-0.42784163473818637,True,2026-08-28
trend_stop_episode,000933,2013-08-21,0.4404,"(0,0.6)",2013-08-22,2014-09-01,2013-10-28,-0.27397978994421857,-0.2741767764298092,True,2026-08-28
trend_stop_episode,000933,2014-07-28,0.3254,"(0,0.6)",2014-07-29,2015-08-17,,0.5379310344827586,0.5379310344827588,True,2026-08-28
trend_ma60_nonoverlap,000933,2012-02-14,0.8427,"[0.8,1.0454]",2012-02-15,2013-02-28,2012-03-28,-0.2872232952521858,-0.28532608695652173,True,2026-08-28
trend_ma60_nonoverlap,000933,2013-08-21,0.4404,"(0,0.6)",2013-08-22,2014-09-01,2013-09-26,-0.27397978994421857,-0.2741767764298092,True,2026-08-28
trend_ma60_nonoverlap,000933,2014-10-30,0.3373,"(0,0.6)",2014-10-31,2015-11-20,2015-01-19,0.04978354978355193,0.04978354978354971,True,2026-08-28
trend_ma60_nonoverlap,000933,2023-03-30,0.6837,"[0.6,0.8)",2023-03-31,2024-04-15,2023-04-06,0.524964176348113,0.47911963882618513,True,2026-08-28
trend_ma60_nonoverlap,000933,2024-10-16,0.3802,"(0,0.6)",2024-10-17,2025-10-28,2024-11-19,0.33962530814585334,0.32242225859247187,True,2026-08-28
