group,horizon,code,signal_date,exec_date,pv,held,break_date,end_date,calendar_days,return,corrected_return,complete,missing_reason
rank1_daily,250,000333,2015-12-02,2015-12-03,0.4284,1,,2016-12-26,389,0.5166455583981355,0.5166455583981355,True,
rank1_daily,250,000333,2015-12-03,2015-12-04,0.4254,1,,2016-12-27,389,0.5166310095839144,0.5166310095839142,True,
rank1_daily,250,000333,2015-12-04,2015-12-07,0.4253,1,,2016-12-28,387,0.4930137637404781,0.4930137637404781,True,
rank1_daily,250,000333,2015-12-07,2015-12-08,0.4285,1,,2016-12-29,387,0.5501165724728534,0.5501165724728534,True,
rank1_daily,250,000333,2015-12-10,2015-12-11,0.4222,1,,2017-01-04,390,0.5828460585097752,0.582846058509775,True,
rank1_daily,250,000333,2015-12-11,2015-12-14,0.4295,1,,2017-01-05,388,0.5402915697424848,0.5402915697424846,True,
rank1_daily,250,000333,2015-12-14,2015-12-15,0.4393,1,,2017-01-06,388,0.524727828721173,0.524727828721173,True,
rank1_daily,250,000333,2015-12-15,2015-12-16,0.4393,1,,2017-01-09,390,0.5312228248762836,0.5312228248762834,True,
rank1_daily,250,000333,2015-12-16,2015-12-17,0.4354,1,,2017-01-10,390,0.507312391010204,0.507312391010204,True,
rank1_daily,250,000333,2015-12-17,2015-12-18,0.4412,1,,2017-01-11,390,0.5002182532465171,0.5002182532465171,True,
rank1_daily,250,000333,2015-12-18,2015-12-21,0.4345,1,,2017-01-12,388,0.3794445956353705,0.3794445956353705,True,
rank1_daily,250,000333,2015-12-21,2015-12-22,0.4659,1,,2017-01-13,388,0.35574972647391734,0.3557497264739171,True,
rank1_daily,250,000333,2015-12-22,2015-12-23,0.4744,1,,2017-01-16,390,0.3571909912433795,0.35719099124337905,True,
rank1_daily,250,000333,2015-12-23,2015-12-24,0.4744,1,,2017-01-17,390,0.421759198257621,0.42175919825762054,True,
rank1_daily,250,000333,2015-12-24,2015-12-25,0.4635,1,,2017-01-18,390,0.41301179590448656,0.41301179590448633,True,
rank1_daily,250,000333,2015-12-25,2015-12-28,0.4700,1,,2017-01-19,388,0.44682293730680844,0.446822937306808,True,
rank1_daily,250,000333,2015-12-28,2015-12-29,0.4532,1,,2017-01-20,388,0.3766408789074247,0.37664087890742404,True,
rank1_daily,250,000333,2015-12-29,2015-12-30,0.4838,1,,2017-01-23,390,0.35051495625830054,0.3505149562583003,True,
rank1_daily,250,000333,2015-12-30,2015-12-31,0.4887,1,,2017-01-24,390,0.3822660120649153,0.38226601206491484,True,
rank1_daily,250,000333,2015-12-31,2016-01-04,0.4798,1,,2017-01-25,387,0.5217018902277866,0.5217018902277863,True,
rank1_daily,250,000333,2016-01-05,2016-01-06,0.4580,1,,2017-02-03,394,0.47556647556647547,0.47556647556647524,True,
rank1_daily,250,000333,2016-01-06,2016-01-07,0.4618,1,,2017-02-06,396,0.6099673584177716,0.6099673584177714,True,
rank1_daily,250,000333,2016-03-24,2016-03-25,0.4513,1,,2017-04-20,391,0.7128789182929309,0.7128789182929309,True,
rank1_daily,250,000333,2016-03-25,2016-03-28,0.6605,1,,2017-04-21,389,0.743904465963289,0.743904465963289,True,
rank1_daily,250,000333,2016-04-27,2016-04-28,0.6516,1,,2017-05-24,391,0.8809578446660125,0.8809578446660127,True,
rank1_daily,250,000333,2016-04-28,2016-04-29,0.6474,1,,2017-05-25,391,0.7646508697205976,0.7646508697205971,True,
rank1_daily,250,000333,2016-05-06,2016-05-09,0.6084,1,,2017-06-05,392,0.8390799696631843,0.8390799696631839,True,
rank1_daily,250,000333,2016-05-09,2016-05-10,0.6084,1,,2017-06-06,392,0.8539412277552696,0.8539412277552694,True,
rank1_daily,250,000333,2016-05-10,2016-05-11,0.6302,1,,2017-06-07,392,0.8124314996618709,0.8124314996618702,True,
rank1_daily,250,000333,2016-05-11,2016-05-12,0.6565,1,,2017-06-08,392,0.8901868703599061,0.8901868703599056,True,
rank1_daily,250,000333,2016-05-12,2016-05-13,0.6547,1,,2017-06-09,392,0.9268486720589779,0.9268486720589777,True,
rank1_daily,250,000333,2016-05-13,2016-05-16,0.6430,1,,2017-06-12,392,0.9087645346940374,0.908764534694037,True,
rank1_daily,250,000333,2016-05-16,2016-05-17,0.6517,1,,2017-06-13,392,0.9345448246224775,0.934544824622477,True,
rank1_daily,250,000333,2016-05-17,2016-05-18,0.6383,1,,,,,,False,execution_quote_missing
rank1_daily,250,000333,2016-06-13,2016-06-14,0.6667,1,,2017-06-23,374,1.0259270972058254,1.0259270972058263,True,
rank1_daily,250,000333,2016-06-14,2016-06-15,0.6750,1,,2017-06-26,376,0.9977563858391916,0.9977563858391927,True,
rank1_daily,250,000333,2016-06-16,2016-06-17,0.6685,1,,2017-06-28,376,0.9615278511493637,0.9615278511493652,True,
rank1_daily,250,000333,2016-06-17,2016-06-20,0.6706,1,,2017-06-29,374,0.9332700571468222,0.9332700571468235,True,
rank1_daily,250,000333,2016-06-20,2016-06-21,0.6864,1,,2017-06-30,374,0.9482599723518923,0.9482599723518936,True,
rank1_daily,250,000333,2016-06-21,2016-06-22,0.6792,1,,2017-07-03,376,0.8723514455221772,0.8723514455221784,True,
rank1_daily,250,000333,2016-06-22,2016-06-23,0.6864,1,,2017-07-04,376,0.8802050369404881,0.8802050369404892,True,
rank1_daily,250,000333,2016-06-23,2016-06-24,0.6786,1,,2017-07-05,376,0.9343680079553931,0.9343680079553944,True,
rank1_daily,250,000333,2016-06-24,2016-06-27,0.6825,1,,2017-07-06,374,0.8532973261800405,0.8532973261800416,True,
rank1_daily,250,000333,2016-12-16,2016-12-19,0.7966,1,,2017-12-26,372,1.0069915760876262,1.0069915760876271,True,
rank1_daily,250,000333,2017-01-17,2017-01-18,0.7887,1,,2018-01-25,372,1.1634850542483384,1.1634850542483393,True,
rank1_daily,250,000333,2017-05-08,2017-05-09,0.8473,1,,2018-05-17,373,0.5839706203133497,0.583970620313351,True,
rank1_daily,250,000333,2017-05-09,2017-05-10,0.8383,1,,2018-05-18,373,0.5691470438406272,0.5691470438406288,True,
rank1_daily,250,000333,2017-05-10,2017-05-11,0.8550,1,,2018-05-21,375,0.5415110997474875,0.5415110997474888,True,
rank1_daily,250,000333,2017-05-18,2017-05-19,0.8387,1,,2018-05-29,375,0.48281256366685854,0.48281256366686054,True,
rank1_daily,250,000333,2022-12-20,2022-12-21,0.7301,0,,2024-01-02,377,0.10971239536281319,0.10971239536281341,True,
rank1_daily,250,000333,2022-12-21,2022-12-22,0.7316,0,,2024-01-03,377,0.09644275326030982,0.09644275326031027,True,
rank1_daily,250,000333,2022-12-22,2022-12-23,0.7390,0,,2024-01-04,377,0.10872890189702811,0.10872890189702833,True,
rank1_daily,250,000333,2022-12-23,2022-12-26,0.7416,0,,2024-01-05,375,0.13481780974527724,0.13481780974527768,True,
rank1_ma60_episode,250,000333,2014-04-29,2014-04-30,0.2541,0,2014-05-07,2015-05-22,387,1.267000943972632,1.2670009439726337,True,
rank1_ma60_episode,250,000333,2014-05-28,2014-05-29,0.2368,0,2014-09-22,2015-06-17,384,1.1928562638329185,1.1928562638329208,True,
rank1_ma60_episode,250,000333,2014-11-21,2014-11-24,0.3557,1,2015-06-19,2015-12-14,385,0.3952450816629094,0.39524508166290806,True,
rank1_ma60_episode,250,000333,2015-06-23,2015-06-24,0.6099,1,2015-06-26,2016-07-15,387,0.14995970364147482,0.14995970364147393,True,
rank1_ma60_episode,250,000333,2015-11-10,2015-11-11,0.4332,1,2015-11-27,2016-12-02,387,0.5817383125467364,0.5817383125467355,True,
rank1_ma60_episode,250,000333,2015-12-02,2015-12-03,0.4284,1,2016-01-07,2016-12-26,389,0.5166455583981355,0.5166455583981355,True,
rank1_ma60_episode,250,000333,2016-03-24,2016-03-25,0.4513,1,2016-09-12,2017-04-20,391,0.7128789182929309,0.7128789182929309,True,
rank1_ma60_episode,250,000333,2016-12-16,2016-12-19,0.7966,1,2017-01-12,2017-12-26,372,1.0069915760876262,1.0069915760876271,True,
rank1_ma60_episode,250,000333,2017-01-17,2017-01-18,0.7887,1,2017-08-04,2018-01-25,372,1.1634850542483384,1.1634850542483393,True,
rank1_ma60_episode,250,000333,2022-12-20,2022-12-21,0.7301,0,2023-02-06,2024-01-02,377,0.10971239536281319,0.10971239536281341,True,
rank1_stop_episode,250,000333,2014-04-29,2014-04-30,0.2541,0,2014-05-07,2015-05-22,387,1.267000943972632,1.2670009439726337,True,
rank1_stop_episode,250,000333,2014-05-28,2014-05-29,0.2368,0,,2015-06-17,384,1.1928562638329185,1.1928562638329208,True,
rank1_ma60_nonoverlap,250,000333,2014-04-29,2014-04-30,0.2541,0,2014-05-07,2015-05-22,387,1.267000943972632,1.2670009439726337,True,
rank1_ma60_nonoverlap,250,000333,2015-06-23,2015-06-24,0.6099,1,2015-06-26,2016-07-15,387,0.14995970364147482,0.14995970364147393,True,
rank1_ma60_nonoverlap,250,000333,2016-12-16,2016-12-19,0.7966,1,2017-01-12,2017-12-26,372,1.0069915760876262,1.0069915760876271,True,
rank1_ma60_nonoverlap,250,000333,2022-12-20,2022-12-21,0.7301,0,2023-02-06,2024-01-02,377,0.10971239536281319,0.10971239536281341,True,
rank1_daily,750,000333,2014-04-29,2014-04-30,0.2541,0,,2017-06-26,1153,3.2192209949331323,3.219220994933134,True,
rank1_daily,750,000333,2014-05-28,2014-05-29,0.2368,0,,2017-07-20,1148,3.016892059224725,3.0168920592247286,True,
rank1_daily,750,000333,2014-05-29,2014-05-30,0.2367,1,,2017-07-21,1148,2.960747970456126,2.9607479704561293,True,
rank1_daily,750,000333,2014-05-30,2014-06-03,0.2380,1,,2017-07-24,1147,3.0555414347166856,3.05554143471669,True,
rank1_daily,750,000333,2014-06-03,2014-06-04,0.2409,1,,2017-07-25,1147,3.1281290700955635,3.128129070095568,True,
rank1_daily,750,000333,2014-06-04,2014-06-05,0.2367,1,,2017-07-26,1147,2.9863220349356654,2.98632203493567,True,
rank1_daily,750,000333,2014-06-05,2014-06-06,0.2390,1,,2017-07-27,1147,2.876774171685297,2.8767741716853013,True,
rank1_daily,750,000333,2014-06-06,2014-06-09,0.2391,1,,2017-07-28,1145,2.88007317109647,2.880073171096475,True,
rank1_daily,750,000333,2014-06-09,2014-06-10,0.2401,1,,2017-07-31,1147,2.7154188392383727,2.715418839238378,True,
rank1_daily,750,000333,2014-06-10,2014-06-11,0.2495,1,,2017-08-01,1147,2.6983141288936245,2.6983141288936294,True,
rank1_daily,750,000333,2014-06-11,2014-06-12,0.2506,1,,2017-08-02,1147,2.645408181288557,2.6454081812885626,True,
rank1_daily,750,000333,2014-06-12,2014-06-13,0.2518,1,,2017-08-03,1147,2.4608944614120523,2.460894461412058,True,
rank1_daily,750,000333,2014-06-13,2014-06-16,0.2606,1,,2017-08-04,1145,2.4029252960901055,2.4029252960901117,True,
rank1_daily,750,000333,2014-06-16,2014-06-17,0.2609,1,,2017-08-07,1147,2.580413484694212,2.5804134846942186,True,
rank1_daily,750,000333,2014-06-17,2014-06-18,0.2532,1,,2017-08-08,1147,2.591630582285417,2.5916305822854238,True,
rank1_daily,750,000333,2014-06-18,2014-06-19,0.2505,1,,2017-08-09,1147,2.6355450639149405,2.635545063914947,True,
rank1_daily,750,000333,2014-06-19,2014-06-20,0.2525,1,,2017-08-10,1147,2.6617967982616317,2.6617967982616384,True,
rank1_daily,750,000333,2014-06-20,2014-06-23,0.2510,1,,2017-08-11,1145,2.6263730351916,2.6263730351916057,True,
rank1_daily,750,000333,2014-06-23,2014-06-24,0.2460,1,,2017-08-14,1147,2.6160440559092666,2.6160440559092732,True,
rank1_daily,750,000333,2014-06-24,2014-06-25,0.2497,1,,2017-08-15,1147,2.582537422376137,2.5825374223761437,True,
rank1_daily,750,000333,2014-06-25,2014-06-26,0.2498,1,,2017-08-16,1147,2.4441975725235947,2.444197572523601,True,
rank1_daily,750,000333,2014-06-26,2014-06-27,0.2551,1,,2017-08-17,1147,2.3722799195194337,2.3722799195194395,True,
rank1_daily,750,000333,2014-06-27,2014-06-30,0.2624,1,,2017-08-18,1145,2.3351399442900855,2.3351399442900904,True,
rank1_daily,750,000333,2014-06-30,2014-07-01,0.2640,1,,2017-08-21,1147,2.461618994046273,2.4616189940462783,True,
rank1_daily,750,000333,2014-07-01,2014-07-02,0.2581,1,,2017-08-22,1147,2.451219272576248,2.4512192725762527,True,
rank1_daily,750,000333,2014-07-02,2014-07-03,0.2637,1,,2017-08-23,1147,2.4356513119494747,2.4356513119494787,True,
rank1_daily,750,000333,2014-07-03,2014-07-04,0.2673,1,,2017-08-24,1147,2.495423731245827,2.4954237312458307,True,
rank1_daily,750,000333,2014-07-04,2014-07-07,0.2673,1,,2017-08-25,1145,2.589814237530995,2.589814237530998,True,
rank1_daily,750,000333,2014-07-07,2014-07-08,0.2626,1,,2017-08-28,1147,2.5934695006163895,2.593469500616393,True,
rank1_daily,750,000333,2014-07-08,2014-07-09,0.2647,1,,2017-08-29,1147,2.6159500807621607,2.6159500807621647,True,
rank1_daily,750,000333,2014-07-09,2014-07-10,0.2595,1,,2017-08-30,1147,2.6672660313005108,2.6672660313005143,True,
rank1_daily,750,000333,2014-07-11,2014-07-14,0.2596,1,,2017-09-01,1145,2.5191386867337817,2.5191386867337844,True,
rank1_daily,750,000333,2014-07-14,2014-07-15,0.2611,1,,2017-09-04,1147,2.5288610411311154,2.528861041131118,True,
rank1_daily,750,000333,2014-07-15,2014-07-16,0.2637,1,,2017-09-05,1147,2.5851394582938276,2.5851394582938303,True,
rank1_daily,750,000333,2014-07-16,2014-07-17,0.2599,1,,2017-09-06,1147,2.5489116123655733,2.5489116123655764,True,
rank1_daily,750,000333,2014-07-17,2014-07-18,0.2598,1,,2017-09-07,1147,2.5028457814677854,2.5028457814677885,True,
rank1_daily,750,000333,2014-07-18,2014-07-21,0.2632,1,,2017-09-08,1145,2.511849298243329,2.5118492982433316,True,
rank1_daily,750,000333,2014-07-21,2014-07-22,0.2626,1,,2017-09-11,1147,2.4374933004946135,2.4374933004946158,True,
rank1_daily,750,000333,2014-07-22,2014-07-23,0.2639,1,,2017-09-12,1147,2.4209604187654157,2.420960418765418,True,
rank1_daily,750,000333,2014-07-23,2014-07-24,0.2646,1,,2017-09-13,1147,2.374481647955675,2.374481647955677,True,
rank1_daily,750,000333,2014-07-24,2014-07-25,0.2747,1,,2017-09-14,1147,2.3341357221279333,2.3341357221279355,True,
rank1_daily,750,000333,2014-07-25,2014-07-28,0.2760,1,,2017-09-15,1145,2.291027061004884,2.291027061004886,True,
rank1_daily,750,000333,2014-07-28,2014-07-29,0.2874,1,,2017-09-18,1147,2.3099138734066336,2.309913873406636,True,
rank1_daily,750,000333,2014-07-29,2014-07-30,0.2857,1,,2017-09-19,1147,2.331449829055003,2.331449829055005,True,
rank1_daily,750,000333,2014-07-30,2014-07-31,0.2837,1,,2017-09-20,1147,2.3341967280855083,2.33419672808551,True,
rank1_daily,750,000333,2014-07-31,2014-08-01,0.2922,1,,2017-09-21,1147,2.307188038927283,2.3071880389272845,True,
rank1_daily,750,000333,2014-08-01,2014-08-04,0.2933,1,,2017-09-22,1145,2.311397326663975,2.3113973266639762,True,
rank1_daily,750,000333,2014-08-04,2014-08-05,0.2997,1,,2017-09-25,1147,2.2623351004503855,2.262335100450387,True,
rank1_daily,750,000333,2014-08-05,2014-08-06,0.2972,1,,2017-09-26,1147,2.299560860604116,2.299560860604118,True,
rank1_daily,750,000333,2014-08-06,2014-08-07,0.2911,1,,2017-09-27,1147,2.4484418660045955,2.4484418660045977,True,
rank1_daily,750,000333,2014-08-07,2014-08-08,0.2859,1,,2017-09-28,1147,2.371789833787778,2.3717898337877807,True,
rank1_daily,750,000333,2014-08-08,2014-08-11,0.2898,1,,2017-09-29,1145,2.4162979013611965,2.416297901361199,True,
rank1_daily,750,000333,2014-08-11,2014-08-12,0.2911,1,,2017-10-09,1154,2.6438854320027456,2.6438854320027487,True,
rank1_daily,750,000333,2014-08-12,2014-08-13,0.2870,1,,2017-10-10,1154,2.6448987098266765,2.64489870982668,True,
rank1_daily,750,000333,2014-08-13,2014-08-14,0.2881,1,,2017-10-11,1154,2.6862646173396096,2.686264617339613,True,
rank1_daily,750,000333,2014-08-14,2014-08-15,0.2875,1,,2017-10-12,1154,2.712249958518915,2.7122499585189184,True,
rank1_daily,750,000333,2014-08-15,2014-08-18,0.2890,1,,2017-10-13,1152,2.646729522650954,2.6467295226509577,True,
rank1_daily,750,000333,2014-08-20,2014-08-21,0.3436,1,,2017-10-18,1154,2.6724535049864793,2.672453504986484,True,
rank1_daily,750,000333,2014-08-21,2014-08-22,0.3425,1,,2017-10-19,1154,2.533911751020231,2.5339117510202356,True,
rank1_daily,750,000333,2014-08-22,2014-08-25,0.3552,1,,2017-10-20,1152,2.5052823547962726,2.505282354796277,True,
rank1_daily,750,000333,2014-08-25,2014-08-26,0.3508,1,,2017-10-23,1154,2.5813585488473505,2.5813585488473545,True,
rank1_daily,750,000333,2014-08-26,2014-08-27,0.3433,1,,2017-10-24,1154,2.6188409206596104,2.6188409206596144,True,
rank1_daily,750,000333,2014-08-27,2014-08-28,0.3466,1,,2017-10-25,1154,2.80702193309258,2.8070219330925847,True,
rank1_daily,750,000333,2014-08-28,2014-08-29,0.3417,1,,2017-10-26,1154,2.739478881624509,2.7394788816245144,True,
rank1_daily,750,000333,2014-08-29,2014-09-01,0.3449,1,,2017-10-27,1152,2.758776702074434,2.7587767020744387,True,
rank1_daily,750,000333,2014-09-01,2014-09-02,0.3483,1,,2017-10-30,1154,2.8118324642571486,2.811832464257154,True,
rank1_daily,750,000333,2014-09-02,2014-09-03,0.3505,1,,2017-10-31,1154,2.7642801872001406,2.7642801872001455,True,
rank1_daily,750,000333,2014-11-21,2014-11-24,0.3557,1,,2018-01-12,1145,3.526158858425748,3.5261588584257435,True,
rank1_daily,750,000333,2014-11-25,2014-11-26,0.3635,1,,2018-01-16,1147,3.490900602022429,3.4909006020224247,True,
rank1_daily,750,000333,2014-11-26,2014-11-27,0.3655,1,,2018-01-17,1147,3.347996558594901,3.3479965585948968,True,
rank1_daily,750,000333,2014-11-27,2014-11-28,0.3631,1,,2018-01-18,1147,3.3904233849122045,3.3904233849122,True,
rank1_daily,750,000333,2014-11-28,2014-12-01,0.3608,1,,2018-01-19,1145,3.1022631415369117,3.1022631415369073,True,
rank1_daily,750,000333,2014-12-01,2014-12-02,0.3810,1,,2018-01-22,1147,3.1237687494963424,3.123768749496339,True,
rank1_daily,750,000333,2014-12-04,2014-12-05,0.4185,1,,2018-01-25,1147,3.08671975617645,3.0867197561764463,True,
rank1_daily,750,000333,2014-12-05,2014-12-08,0.4030,1,,,,,,False,execution_quote_missing
rank1_daily,750,000333,2014-12-16,2014-12-17,0.4220,1,,2018-01-30,1140,2.798955253605032,2.7989552536050293,True,
rank1_daily,750,000333,2014-12-17,2014-12-18,0.4156,1,,2018-01-31,1140,2.530640847712664,2.530640847712662,True,
rank1_daily,750,000333,2014-12-22,2014-12-23,0.4544,1,,2018-02-05,1140,2.3293883423379063,2.329388342337904,True,
rank1_daily,750,000333,2014-12-30,2014-12-31,0.4380,1,,2018-02-13,1140,2.319180630757036,2.319180630757034,True,
rank1_daily,750,000333,2015-01-15,2015-01-16,0.5230,1,,2018-03-06,1145,1.93976711816756,1.9397671181675582,True,
rank1_daily,750,000333,2015-01-16,2015-01-19,0.5137,1,,2018-03-07,1143,2.1436264052737184,2.143626405273716,True,
rank1_daily,750,000333,2015-01-20,2015-01-21,0.4977,1,,2018-03-09,1143,2.1639859389491933,2.1639859389491902,True,
rank1_daily,750,000333,2015-01-21,2015-01-22,0.5088,1,,2018-03-12,1145,2.24054976617927,2.2405497661792664,True,
rank1_daily,750,000333,2015-01-22,2015-01-23,0.5036,1,,2018-03-13,1145,2.296615503067264,2.2966155030672604,True,
rank1_daily,750,000333,2015-01-23,2015-01-26,0.4977,1,,2018-03-14,1143,2.229219439124447,2.229219439124443,True,
rank1_daily,750,000333,2015-01-26,2015-01-27,0.5026,1,,2018-03-15,1143,2.277896715201882,2.277896715201878,True,
rank1_daily,750,000333,2015-01-27,2015-01-28,0.5034,1,,2018-03-16,1143,2.2353788743777594,2.235378874377756,True,
rank1_daily,750,000333,2015-02-10,2015-02-11,0.4969,1,,2018-03-30,1143,1.9566644656717527,1.9566644656717505,True,
rank1_daily,750,000333,2015-02-11,2015-02-12,0.4956,1,,2018-04-02,1145,1.8631456730444307,1.8631456730444285,True,
rank1_daily,750,000333,2015-02-12,2015-02-13,0.4959,1,,2018-04-03,1145,1.8514360971033494,1.8514360971033472,True,
rank1_daily,750,000333,2015-02-13,2015-02-16,0.4949,1,,2018-04-04,1143,1.892343736704496,1.8923437367044942,True,
rank1_daily,750,000333,2015-02-16,2015-02-17,0.4925,1,,2018-04-09,1147,1.6741088127237593,1.6741088127237584,True,
rank1_daily,750,000333,2015-03-02,2015-03-03,0.5133,1,,2018-04-16,1140,1.7023269092227338,1.7023269092227324,True,
rank1_daily,750,000333,2015-03-03,2015-03-04,0.4951,1,,2018-04-17,1140,1.667313871157594,1.6673138711575928,True,
rank1_daily,750,000333,2015-03-04,2015-03-05,0.5026,1,,2018-04-18,1140,1.7017881846449354,1.7017881846449345,True,
rank1_daily,750,000333,2015-03-11,2015-03-12,0.5053,1,,2018-04-25,1140,1.8242739775417438,1.8242739775417438,True,
rank1_daily,750,000333,2015-03-12,2015-03-13,0.5006,1,,2018-04-26,1140,1.7303150387025714,1.730315038702571,True,
rank1_daily,750,000333,2015-03-13,2015-03-16,0.5058,1,,2018-04-27,1138,1.7016139319403472,1.7016139319403467,True,
rank1_daily,750,000333,2015-03-18,2015-03-19,0.5220,1,,2018-05-04,1142,1.6913057953845327,1.6913057953845323,True,
rank1_daily,750,000333,2015-03-25,2015-03-26,0.5146,1,,,,,,False,execution_quote_missing
rank1_daily,750,000333,2015-04-27,2015-04-28,0.6253,1,,2018-06-07,1136,1.4488876245532007,1.4488876245532003,True,
rank1_daily,750,000333,2015-04-28,2015-04-29,0.5904,1,,2018-06-08,1136,1.459857392543218,1.459857392543217,True,
