扫描标签,策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P10,滚动5年回撤中位,滚动5年Calmar中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化,强平次数,最低担保比例,滚动3年Sharpe中位,滚动3年年化P25,滚动5年年化P25,滚动5年年化最差,滚动5年Sharpe中位,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,前五赢家,前五赢家盈亏,前五赢家占正贡献,互不重叠5年块中位,互不重叠5年块数,前五赢家贡献
SL2425720091101ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720091101ex5,351610023.8776929,0.9561622592235088,0.05886871295794931,1.490425176019261,0.44217284527390077,0.4152665689134709,0.07878787878787878,165,0.4450665545846104,0.1460530522230552,0.4659085365869178,0.8459763966221088,0.0070921985815602835,141,0.43294910026209554,0.2921273614059319,0.637964864086711,0.0,81,0.3212717977062757,0.3960886778775335,-0.2873797174102177,1.5825783613942677,0.875,16,116.20334129256429,0.32879623948225656,0.4597498323433239,0.637964864086711,2015-06-10~2015-09-29,0.5153829904926663,0.6476135901228897,1.6324312457598544,226,0.3141592920353982,6.657133478338445,121.15044247787611,1733,488,5.809231829326519,2306484.0447179987,0.7688280149059996,1.96%（同期超额 +30.92%）,0,1.640500746052106,0.817920340259135,0.26710471678104253,0.3403394896804377,-0.009484743431987908,0.8491638035193283,5.0,4.0,0.6584123259109425,0.9339917810836686,1.1871618896538847,1.5317324707718032,1.7558122754257814,2.2622002645222876,0.8614697120158887,0.08167825223435948,000792/688516/601088/601988/601229,246946614.5,0.7249456799623278,,,
SL2425720100501,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720100501,670575416.5620434,1.0085917211222126,0.04147919456307855,2.016173505651041,0.48324491863117247,0.45810305514881855,0.08176100628930817,159,0.5553258419169382,0.1468672685156729,0.48324491863117247,1.1647531254457433,0.014814814814814815,135,0.5315061113065427,0.31716304329898515,0.6399282298700015,0.0,75,0.4061208936413907,0.5209695903162744,-0.28741175261306906,2.100447800510803,0.8,15,222.52513885401447,0.39488202343262335,0.4923344166771018,0.6399282298700015,2015-06-09~2015-08-25,0.6170723606190054,0.7389814953181287,1.6477041131812937,200,0.355,6.377611043956243,132.035,1693,504,4.12736123483641,3046985.789471,1.0156619298236667,2.76%（同期超额 +36.73%）,0,1.8725966890572263,0.8979508215053584,0.2709067411442767,0.3752260350396144,-0.0455836107636759,1.013636878075823,5,4.0,0.653014474244965,1.1370984720277504,1.3179124437192393,1.5365180064046404,1.7053037621888238,1.9684998989706588,0.7809060660353212,0.16815971333503968,000933/002128/601328/002466/000338,548406556.5,0.8997891920710651,,,
SL2425720100501ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720100501ex5,356789159.8071538,0.9792324134714814,0.0730712765924787,1.63532092962602,0.42249255295394894,0.393790511509728,0.06918238993710692,159,0.42012920467385095,0.16021270120562936,0.42249255295394894,0.8192807797470936,0.007407407407407408,135,0.41275356423528353,0.28425176807996433,0.6370144313317709,0.0,75,0.36433750547704036,0.4118074580727378,-0.27022158027321763,1.610107386185165,0.8,15,117.92971993571794,0.34176968952376807,0.4565645442512264,0.6370144313317709,2015-06-09~2015-08-25,0.536517969944965,0.6805471284095085,1.6577840266388602,237,0.32489451476793246,7.224608073391839,123.44303797468355,1832,576,6.562146745397504,2493915.1406400013,0.8313050468800004,2.76%（同期超额 +31.41%）,0,1.8618290868557805,0.8065222186523694,0.28624733130181257,0.33680136684560424,-0.0456660372834895,0.8279143869889799,5,3.0,0.6486981820253147,0.9926060936300928,1.1856335979016204,1.5336876104696064,1.7394939493946626,2.1603228705685833,0.7335551574097773,0.09265421039160482,688516/600938/601088/601225/000792,279482617.46599996,0.6686816237315102,,,
SL2425720101101,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720101101,448521874.9494176,0.9937961015869285,0.11808149336736352,2.1428068694658458,0.47267873565584606,0.48874033286668594,0.0915032679738562,153,0.5960566940811518,0.15749562558184627,0.47267873565584606,1.2937873881284032,0.046511627906976744,129,0.5331176903176527,0.3249237500303144,0.6393245831689727,0.0,69,0.4001555898236955,0.528445287211257,-0.2504772007262327,2.098762394988523,0.8,15,148.50729164980586,0.37370788700920743,0.48921009730528064,0.6393245831689727,2015-06-09~2015-08-25,0.5845354563981109,0.700418672665669,1.6492460058755984,242,0.34710743801652894,8.138205246590225,114.40082644628099,1946,580,5.09991925381845,2325921.573590999,0.7753071911969996,1.94%（同期超额 +35.43%）,0,1.8726864186577277,0.9597450378349527,0.27579988051898296,0.37343165360512875,-0.08020108193404996,1.1007578269296265,5,4.0,0.6563214831129588,0.9164139810804371,1.0744147827662354,1.5048439540374647,1.7059061476572326,2.1078960068527537,0.810761632440863,0.014296854691967767,000933/002128/002466/601225/600938,446913235.984,0.7881728633728187,,,
SL2425720101101ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720101101ex5,278739357.7393815,0.9777788164341362,0.3441177994110591,1.5441415671164362,0.4070000406956652,0.43058169505825594,0.06535947712418301,153,0.4566447064772634,0.2496528524604782,0.46643824780861287,0.8596961063991247,0.007751937984496124,129,0.43331450739826205,0.2922346388085988,0.6298704978143861,0.0,69,0.35402620365267357,0.40679516089037404,-0.3026829951482982,1.5808953569931408,0.8666666666666667,15,91.9131192464605,0.33289182979796283,0.45721208551088005,0.6298704978143861,2015-06-10~2015-08-25,0.5285083695030615,0.6601659041026819,1.6583894886775457,192,0.2916666666666667,8.563221336352234,133.92708333333334,1623,429,5.3000567726155525,1496948.8275140005,0.49898294250466685,1.94%（同期超额 +31.35%）,0,1.7085965268647627,0.8468202101583941,0.30368903773048284,0.3609645781233253,-0.006681279649865424,0.8439937829845101,5,4.0,0.651913643817731,0.8554714907597155,1.0090800866569873,1.5189155238415983,1.7353693546572648,2.270345066922673,0.8201195736937874,0.0005198856251624642,688516/000792/601088/600919/601169,217040348.57999998,0.7941238410120581,,,
SL2425720110501,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720110501,518192763.22315735,1.0372323751967558,0.2668852411532543,2.1930247497660704,0.4663822606893072,0.5030910625113274,0.04081632653061224,147,0.6313140624244165,0.251990630696699,0.47495058021746905,1.3337510708143905,0.0,123,0.5420581420634663,0.44173768471372954,0.6397978663281796,0.0,63,0.40849353642124486,0.5768487698020746,-0.25098208811386424,2.0994946974666395,0.7857142857142857,14,171.73092107438578,0.4012509358121683,0.4826374182924298,0.6397978663281796,2015-06-09~2015-08-25,0.6271526632543498,0.7670249379377116,1.6012748500506615,242,0.3347107438016529,8.584349018968364,109.39669421487604,1928,569,5.010148099543846,2626024.333203,0.875341444401,2.53%（同期超额 +37.60%）,0,1.8727139703716569,0.9939814525100323,0.30645875960603064,0.4009559571855186,0.028038701691321277,1.113570235086323,5,4,0.6503566314248623,0.9270558499799193,1.0757384676101525,1.4916401149204492,1.6985502514744928,1.9888364062648018,0.79543556916226,0.03395491232952964,000933/002128/002466/601225/600938,505438184.60400003,0.7865686954681459,,,
SL2425720110501ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720110501ex5,216840714.2602432,0.8390801652589557,0.2532976974231099,1.4641744783901758,0.41591304741579915,0.38812115015407733,0.013605442176870748,147,0.4118085057509282,0.23947037699456564,0.5784371016859002,0.7190328572487513,0.0,123,0.3941998643660001,0.2975630599361636,0.6519724383983243,0.0,63,0.37383145324795486,0.407066810925183,-0.4420928942525144,1.3155005400401727,0.8571428571428571,14,71.28023808674773,0.32354691088397036,0.4486588717092367,0.6519724383983243,2015-06-09~2015-09-29,0.49625857141877905,0.6519227175196161,1.6068574045202346,243,0.2880658436213992,8.714922881264618,114.95884773662551,1911,542,6.553832417063365,1482953.2865680018,0.49431776218933393,2.53%（同期超额 +29.83%）,0,1.620164538873049,0.8104343930143191,0.25372940217254825,0.3252139046514715,0.09436393510860253,0.8084214823337674,5,4,0.6571346362825471,0.8698089052269381,1.0804813440830885,1.490985198777659,1.686594775830412,2.5395829460119215,0.8157528527692736,0.0036181463957695517,688516/601088/600938/601225/000792,181141258.697,0.7016286501364384,,,
SL2425720111101,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720111101,357711670.9925743,0.9886180691634748,0.3838586305092172,1.831889025478908,0.4519929673291808,0.46631399033118126,0.0070921985815602835,141,0.5436106053109651,0.2848832497730962,0.4808659487847865,1.1340521995589699,0.0,117,0.5030375999883854,0.4229974758265169,0.640554304918546,0.0,57,0.3714238650848032,0.5221082297247774,-0.25112640847367906,2.086717733614741,0.7857142857142857,14,118.23722366419142,0.38234803698102304,0.4876488578787205,0.640554304918546,2015-06-09~2015-08-25,0.5969018302509778,0.720379082828469,1.6515743743209117,205,0.3170731707317073,7.195713945245389,124.06341463414634,1713,502,4.067359418798753,1690676.3280530008,0.5635587760176669,3.84%（同期超额 +34.40%）,0,1.8204050273607038,0.9561377402953224,0.297909641522323,0.4127109236110711,0.13444263652608268,1.0096961316659843,5,4,0.6488080396375144,0.9119338143179763,1.0779503377689574,1.5011283539253346,1.6850709799347046,1.9730901734573434,0.7261469180973825,0.027582324795947088,002128/000933/002466/601328/000338,303581909.2,0.935612323243635,,,
SL2425720111101ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720111101ex5,352882849.86346537,1.0186044110904895,0.468393971654355,1.4554893459054645,0.4204119572107802,0.4551529867085411,0.0,141,0.4652861553727514,0.3276465072840007,0.4779481711685073,0.9466680252698231,0.0,117,0.4558813986320631,0.35465397036025403,0.660406119041371,0.0,57,0.35463791518860543,0.4434875280250282,-0.2936343215232856,1.5829777674850538,0.8571428571428571,14,116.62761662115513,0.38107629484779326,0.46231046507805945,0.660406119041371,2015-06-09~2015-09-29,0.5770332585666439,0.7571109055225337,1.6675170599742875,214,0.32710280373831774,8.221980322004185,130.91121495327104,1769,508,5.6428301086252075,2110127.4917220017,0.7033758305740005,3.84%（同期超额 +34.27%）,0,1.600007143702364,0.914512441447594,0.3401295525007193,0.40306483389751424,0.2292494999643644,0.8592751564666878,5,4,0.6596195314884905,0.8633549307265996,1.104297523552976,1.5153276157964406,1.7807637067684121,2.6666468232852476,0.8221221502955249,0.008162116521249648,600938/688516/601088/601225/000792,268737866.283,0.6597425841222131,,,
SL2425720120501,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720120501,348578493.13965714,1.0639840145884096,0.39128345557063143,2.053198676939384,0.47708724457859997,0.4855157151589342,0.007407407407407408,135,0.5557922889154565,0.36357627630350664,0.47708724457859997,1.167105244588043,0.0,111,0.5266764229986549,0.45108967288413493,0.6585146927054131,0.0,51,0.4614835436128242,0.5520762455897184,-0.3279689143549167,1.821888405730241,0.8461538461538461,13,115.19283104655239,0.39519105969114743,0.5039454103512451,0.6585146927054131,2015-06-09~2015-09-29,0.6001248932921477,0.7225684612096156,1.6946391523774138,198,0.3181818181818182,6.871297371644728,117.76262626262626,1751,486,4.385419612442183,1777754.9784639985,0.5925849928213328,4.01%（同期超额 +35.51%）,0,1.6326766745647736,0.9671497808583575,0.31596048581931413,0.4230902867204194,0.22814289738898097,1.01780698264486,5.0,4.0,0.6760213323313817,0.8587839168003759,1.1093079478309573,1.5247750406098155,1.7222502331022365,2.5805861669989856,0.8420598388952819,0.007192174913693901,002128/000933/601328/002466/000338,299803772.5,0.9068713492636958,,,
SL2425720120501ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720120501ex5,274478050.5067836,0.9650122751606468,0.45765701535015635,1.4287318043816035,0.44834311510125247,0.4466058842181091,0.0,135,0.4689894592895085,0.33841524762807285,0.47339697154089067,0.8661706215815059,0.0,111,0.45692261753811003,0.37811780893164704,0.6430756561381232,0.0,51,0.2823787606208954,0.4776085522395203,-0.3553775058641664,1.7437451880685702,0.9230769230769231,13,90.4926835022612,0.3720331417226004,0.46299737371733757,0.6430756561381232,2015-06-10~2015-09-29,0.578521575450048,0.7364558873950953,1.6883668816594233,191,0.35602094240837695,6.836132852523946,129.2198952879581,1540,427,4.1244183562634635,1451191.515229999,0.4837305050766664,4.01%（同期超额 +33.19%）,0,1.641434172563986,0.8999465618197988,0.3171800951011934,0.38145984948207734,0.27372730782362154,0.8575319645145953,5.0,4.0,0.6491215671791498,0.7762446099761624,1.0747835971739266,1.5158635015866464,1.738499771824201,2.3376999347001286,0.8317031070195627,0.0028768699654775605,601088/601988/000792/600938/600309,164678087.967,0.6942128158649811,,,
SL2425720121101,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720121101,594763538.621288,1.1266669507746645,0.4998675508871404,2.0734545083241014,0.47758270677292636,0.5190118781096078,0.0,129,0.5947234811886641,0.39131506331791677,0.47758270677292636,1.249698552584438,0.0,105,0.5525691415174743,0.46713967421333513,0.6563729580875697,0.0,45,0.4804415957648984,0.5824855776121309,-0.33967790335977766,2.0451044137986543,0.9230769230769231,13,197.25451287376265,0.46849278338916367,0.5117242714811733,0.6563729580875697,2015-06-09~2015-09-29,0.7137600317267487,0.854829070591109,1.7160645298932484,198,0.35858585858585856,6.010834097556873,120.8989898989899,1599,465,4.393520587714394,2895496.1281960006,0.9651653760653335,5.35%（同期超额 +41.50%）,0,1.6478306184084086,1.036551699661115,0.35988606373873133,0.46926252089255516,0.24380833110281652,1.0727805738047502,5.0,4.0,0.6670904451596239,0.8585285090318511,1.104656534622114,1.529866317400448,1.730683965923704,2.5436133637165868,0.8257891602144133,0.006253722453841573,000933/002128/601328/002466/300059,502509248.29999995,0.885346589312958,,,
SL2425720121101ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720121101ex5,401491618.0593555,0.9036199483911384,0.4688152908464612,1.575360762745944,0.5151203052902646,0.43882375602189483,0.0,129,0.4503878985154526,0.32458541125576934,0.5497340803402208,0.817610430179065,0.0,105,0.43954780429789486,0.36934129954349104,0.6443781589588519,0.0,45,0.37306532695200123,0.5050693464849716,-0.42909924695948776,1.9291088757126187,0.9230769230769231,13,132.8305393531185,0.4271656685432361,0.471609353985708,0.6443781589588519,2015-06-10~2015-09-29,0.6629114637178658,0.8399105429008097,1.7041682796646285,187,0.3422459893048128,6.488613814053281,136.24598930481284,1497,414,5.0959598003443585,2182711.1798060006,0.7275703932686669,5.35%（同期超额 +37.37%）,0,1.638719492911475,0.8830020037819641,0.325354379596424,0.36588962237423583,0.2609400714092298,0.8532355481692502,5.0,4.0,0.6392312899022929,0.7916064564973774,1.0779165937241348,1.51088502188253,1.7324523184241165,2.3633278645517657,0.800774270399047,0.0029779630732578916,688516/000792/601088/601169/600919,291347280.44,0.7873467739262601,,,
SL2425720130501,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720130501,631421117.3804926,1.080008985202175,0.5291120670587288,2.152841410358146,0.47356173948217106,0.545925974437649,0.0,123,0.6395722084641331,0.40590928312285146,0.49684420664209406,1.3333216686296807,0.0,99,0.5863211202831429,0.5060126432812388,0.6570135726641758,0.0,39,0.4407589445773412,0.6862883901256719,-0.37781536202382515,2.3647309287640543,0.9166666666666666,12,209.47370579349752,0.4957153252551605,0.5189594773704237,0.6570135726641758,2015-06-09~2015-09-29,0.7544978458284287,0.8953672599055268,1.72155046158652,211,0.3696682464454976,7.232964772606386,116.81042654028435,1612,494,5.0884566801270354,3287836.2306759963,1.095945410225332,5.04%（同期超额 +44.53%）,0,1.6487963497377405,1.0850665270531024,0.394797236718059,0.49448954851798343,0.2549319206336529,1.1326997874704365,5,4,0.6500147904041109,0.7853967235457261,1.1093245622193777,1.5024121928080951,1.8273822715997639,2.5413157000717175,0.8444924406047516,0.0064794816414686825,000933/002128/002466/601225/600938,621920136.557,0.784806539395568,,,
SL2425720130501ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720130501ex5,296530425.3448408,0.9698023139468946,0.4718720350070457,1.5708564056506968,0.48176100664047306,0.4565762460389766,0.0,123,0.4371148866675394,0.33289702624618545,0.5575147937403069,0.8115310562124357,0.0,99,0.458033011629863,0.3648953042616181,0.6529420762984219,0.0,39,0.36676484590787983,0.516075559882922,-0.45152072215147343,1.8726974596483585,0.9166666666666666,12,97.84347511494694,0.41300644761560923,0.47949651176765357,0.6529420762984219,2015-05-26~2015-09-29,0.6325315255481375,0.7965656438407803,1.7083415083044857,206,0.33495145631067963,6.91205230536818,123.97572815533981,1528,442,5.553089560190255,1752118.1024599988,0.5840393674866663,5.04%（同期超额 +36.26%）,0,1.6347742037024127,0.9341335722334391,0.32994996256741316,0.38703390057558273,0.23638635283844955,0.8333458335831491,5,4,0.6596287471247982,0.8202330009354653,1.099475260183637,1.4964145308030283,1.7778057418991997,2.4760466842825206,0.837704412218451,0.0046282011724776305,688516/000792/601088/601988/600309,216824738.1,0.7430447091945984,,,
SL2425720131101,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720131101,673202977.5989125,1.1849573527505128,0.5894336056402315,2.247227510661526,0.4673408265864476,0.5735707786106936,0.0,117,0.6686734072406166,0.4192407387071422,0.47314065043916986,1.4132656042552103,0.0,93,0.602935005321787,0.507142876159697,0.6678159979371403,0.0,33,0.4829498536928951,0.6555899430764246,-0.24013666616692175,1.995092044231765,0.8333333333333334,12,223.40099253297083,0.526874290512789,0.5281350872068405,0.6678159979371403,2015-06-09~2015-08-25,0.7889512861930305,0.9388096010341481,1.7246832886971866,217,0.3824884792626728,7.156205983509733,113.38709677419355,1588,506,4.97458797119635,3399036.502069999,1.1330121673566664,5.46%（同期超额 +47.22%）,0,1.5710401785909094,1.1144439284925396,0.40526647543451744,0.5405928732675855,0.25123533381827,1.2145595400033566,5.0,4.0,0.650348323228203,0.7705910566220843,1.1167090119415901,1.4821749347665756,1.7476947746437437,2.620557330767939,0.8144230769230769,0.025,000933/002128/002466/601225/600938,676512337.2620001,0.8101326087759632,,,
SL2425720131101ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720131101ex5,221029969.1280769,0.9485631274836142,0.39377002884501155,1.481765385906947,0.39172168886599457,0.4166284656132133,0.0,117,0.40376295054703903,0.2766049976665985,0.5930562272320419,0.7700058886243136,0.0,93,0.4163759324287013,0.33309634054561554,0.6308711841920278,0.0,33,0.3839383313964043,0.4521424945193011,-0.4306624853222073,1.3010641189001095,0.9166666666666666,12,72.67665637602563,0.3995485990674936,0.4637516447585151,0.6308711841920278,2015-06-10~2015-08-25,0.6333283387783916,0.7945903874031007,1.680239500317025,200,0.295,8.394925727415949,126.715,1639,505,6.332132260793389,1455788.702876,0.48526290095866664,5.46%（同期超额 +34.49%）,0,1.6420297054518178,0.9030833598059276,0.2984065017552018,0.34197132623896276,0.17347178628739823,0.8369111956311633,5.0,4.0,0.6315251682745987,0.7477140713493807,0.9949508452665426,1.486934761565668,1.6854074190959425,2.056135773624671,0.7519230769230769,0.0,688516/000792/601088/601225/600938,176998189.32,0.7063042464177379,,,
SL2425720140501,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720140501,595079765.5119038,1.2142322237161045,0.6338751870182082,2.2157403695654416,0.45576244930845,0.5685258084273928,0.0,111,0.6537620726573989,0.45878334992502356,0.4718993984845359,1.392715001207751,0.0,87,0.5884009834289532,0.447384212982437,0.6393043051415419,0.0,27,0.464458723583536,0.6346743588604089,-0.2381530129756344,2.0067412668423037,0.8181818181818182,11,197.35992183730124,0.5378780328255108,0.5278211234462838,0.6781587129991258,2015-06-09~2015-09-29,0.7931447646624932,0.9602155167954166,1.7360418475928434,183,0.3879781420765027,5.215230192508126,116.65573770491804,1405,409,4.088880814360412,2759904.2547799977,0.9199680849266659,6.57%（同期超额 +47.22%）,0,1.536488042514694,1.135445694458762,0.4013312436790555,0.5543034823020463,0.25836350616587156,1.1727552127811027,5.0,4.0,0.6548027407454211,0.7820077713783987,1.163318284540929,1.534550163998686,1.775093764962393,2.8027177606907645,0.8348899266177452,0.03135423615743829,002128/000933/601328/000338/002466,499942501.5,0.8989290305609847,,,
SL2425720140501ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720140501ex5,271436497.8773508,0.9939643324885991,0.6119513650835187,1.4985800421179916,0.4096333594063588,0.47159397937811187,0.0,111,0.4434847973309226,0.3306551193947045,0.4835802672681858,0.9378882566473322,0.0,87,0.4485096043919603,0.318213816084604,0.6338690112004419,0.0,27,0.36754302159263874,0.46086369858304804,-0.26831989155498503,1.4811197624972605,0.9090909090909091,11,89.4788326257836,0.44273162010613665,0.48937288817561075,0.6703503142426217,2015-06-09~2015-09-29,0.660448142858478,0.8412309509847784,1.729500112909489,156,0.38461538461538464,5.225257833525224,138.17307692307693,1305,353,5.2772770168673135,1609563.962723999,0.5365213209079996,6.57%（同期超额 +37.71%）,0,1.5512400488231306,0.9206525415447028,0.34894492204240035,0.36942401718779516,0.24966164920339118,0.8298199238383693,5.0,4.0,0.6413082232241034,0.793055675704785,1.1357270482501518,1.5681544238589247,1.8309999106932786,2.801102249132233,0.8298865910607072,0.02601734489659773,688516/601088/000792/601169/600919,188743068.46,0.7454740942870929,,,
SL2425720141101,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720141101,354830126.1820793,1.0842780230650553,0.5200302657763055,2.2919808569845763,0.47008731400756665,0.5088602039104253,0.0,105,0.6725311890415355,0.3592763454052508,0.4758029898131598,1.4227344839871308,0.0,81,0.5438732185575825,0.410206308483978,0.4758029898131598,0.0,21,0.424445964295012,0.6196217627375585,-0.2895551890517347,2.1396257797945295,0.8181818181818182,11,117.27670872735978,0.4992183391618268,0.5077525054526096,0.6812765963903432,2015-06-09~2016-01-26,0.7327689543525657,0.9220286145993662,1.6688616104830263,194,0.4020618556701031,6.495627692896945,116.52577319587628,1612,501,5.099473515439293,1820416.8801579997,0.6068056267193332,5.48%（同期超额 +44.45%）,0,1.8701095566374366,1.0843104796059917,0.3464871343966598,0.6029015138902598,0.1612829455087288,1.2680179945340448,5,4.0,0.6333293307392542,0.7738080287221983,1.2363029290408138,1.4687614559379878,1.6755863518268221,1.9888298534335027,0.7300869565217392,0.057739130434782605,000933/002128/002466/601225/600938,353920746.23399997,0.8006090635222034,,,
SL2425720141101ex5,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_ex5_lot100_lrc_SL2425720141101ex5,301810504.7019391,1.2970907158218947,0.7799814171951045,1.8295955934398622,0.38441677641350613,0.48730482535890696,0.0,105,0.47812386681172225,0.3730493410194353,0.3975109352691698,1.1539950100507985,0.0,81,0.48910273798582304,0.3678353487921391,0.3975109352691698,0.0,21,0.35038169328753277,0.5085043165966674,-0.18282697933725922,1.7450958551483793,0.8181818181818182,11,99.60350156731303,0.4787740013771491,0.475370679610487,0.6858452925709264,2015-06-09~2015-09-29,0.6980787162399849,0.9418292304944088,1.6973270857524725,138,0.41304347826086957,6.33274986987119,144.2463768115942,1252,350,3.9702849474548363,1291270.942166001,0.430423647388667,5.48%（同期超额 +42.40%）,0,1.5478031464414606,1.0060559434793745,0.4008233030940007,0.41802220923417766,0.30582389964966006,0.988879402374506,5,4.0,0.6351521466228063,0.7731108044280836,1.1916718050603823,1.516403592894347,1.7241842933857574,2.4358221731814673,0.7944347826086956,0.050782608695652175,688516/601088/000792/601169/600309,199346238.7,0.7302635207484803,,,
SL2425720150501,trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_sl2.4257_addma_swk20_cap0.6_sp_lot100_lrc_SL2425720150501,151241094.61515886,1.3022515956548748,0.6007461781692189,2.206002511125704,0.4360438528894641,0.5137898586707232,0.0,99,0.6517867502928747,0.4326269441926238,0.4812158725906134,1.378121938942232,0.0,75,0.5274092095303888,0.40306982301012795,0.4812158725906134,0.0,15,0.5214867602687515,0.6561508926078347,-0.31410530195780595,1.9701243901280296,0.8,10,49.41369820505295,0.41510390551753584,0.4677915859802938,0.5921446443355455,2015-05-26~2016-05-27,0.7010177487686817,0.8209807893674135,1.6234657921295774,170,0.3235294117647059,7.270755051634559,118.02941176470588,1415,410,3.981365174022869,666857.0320659997,0.22228567735533322,-0.18%（同期超额 +41.69%）,0,1.8698396628116276,1.1165586133058942,0.3596429458351367,0.5858653866712304,0.154704733677697,1.1935669006717589,5,5,0.6407342756698924,0.7626681915647741,0.8528472068419252,1.5012384577831173,1.6682959932627281,1.9888319787770943,0.7471092875792614,0.0,000933/002128/601328/002466/300059,128233738.30000001,0.9121482774303525,,,
