cohort,arm,method,horizon,code,n,median
old_rank1_filter,BOTH3,ma60_nonoverlap,750,601988,1,1.1052711313402375
old_rank1_filter,BOTH3,stop_episode,250,000001,2,0.13787672164346798
old_rank1_filter,BOTH3,stop_episode,250,000022,2,0.44397237636690046
old_rank1_filter,BOTH3,stop_episode,250,000063,1,0.26560149598753013
old_rank1_filter,BOTH3,stop_episode,250,000333,1,1.1544552726148618
old_rank1_filter,BOTH3,stop_episode,250,000338,5,-0.0013623642624769339
old_rank1_filter,BOTH3,stop_episode,250,000651,1,0.4558017637083924
old_rank1_filter,BOTH3,stop_episode,250,000661,1,-0.24505677973319961
old_rank1_filter,BOTH3,stop_episode,250,000786,1,0.5662067726053044
old_rank1_filter,BOTH3,stop_episode,250,000792,8,-0.2005435458440315
old_rank1_filter,BOTH3,stop_episode,250,000858,1,0.42617755913380395
old_rank1_filter,BOTH3,stop_episode,250,000933,1,0.038374717832956984
old_rank1_filter,BOTH3,stop_episode,250,002001,3,-0.055137740074564956
old_rank1_filter,BOTH3,stop_episode,250,002024,3,0.5254906383938642
old_rank1_filter,BOTH3,stop_episode,250,002128,4,0.28690393613913545
old_rank1_filter,BOTH3,stop_episode,250,002152,3,0.42487896059324637
old_rank1_filter,BOTH3,stop_episode,250,002158,1,0.22083122149011625
old_rank1_filter,BOTH3,stop_episode,250,002236,1,0.06555300162987954
old_rank1_filter,BOTH3,stop_episode,250,002304,1,0.6834243324401266
old_rank1_filter,BOTH3,stop_episode,250,002466,3,-0.24465811965811957
old_rank1_filter,BOTH3,stop_episode,250,002508,1,0.5485319459172853
old_rank1_filter,BOTH3,stop_episode,250,002648,2,0.13539624737365552
old_rank1_filter,BOTH3,stop_episode,250,600000,1,-0.21379269391027245
old_rank1_filter,BOTH3,stop_episode,250,600031,2,0.11819606798466764
old_rank1_filter,BOTH3,stop_episode,250,600036,1,0.4058307424525973
old_rank1_filter,BOTH3,stop_episode,250,600066,2,0.2448113879830749
old_rank1_filter,BOTH3,stop_episode,250,600176,2,0.3614249474423954
old_rank1_filter,BOTH3,stop_episode,250,600188,2,-0.0728885051053646
old_rank1_filter,BOTH3,stop_episode,250,600271,3,0.4391338151870303
old_rank1_filter,BOTH3,stop_episode,250,600309,4,0.19858708867506725
old_rank1_filter,BOTH3,stop_episode,250,600519,1,0.3615331542244409
old_rank1_filter,BOTH3,stop_episode,250,600566,1,-0.16009683007510156
old_rank1_filter,BOTH3,stop_episode,250,600585,3,0.031535005586208475
old_rank1_filter,BOTH3,stop_episode,250,600660,3,0.09313047319938916
old_rank1_filter,BOTH3,stop_episode,250,600690,1,0.6600166131112426
old_rank1_filter,BOTH3,stop_episode,250,600809,1,0.2518318991984674
old_rank1_filter,BOTH3,stop_episode,250,600897,3,0.033451787424830126
old_rank1_filter,BOTH3,stop_episode,250,600919,1,0.18510904218937707
old_rank1_filter,BOTH3,stop_episode,250,600938,3,0.289024659471693
old_rank1_filter,BOTH3,stop_episode,250,601009,1,0.13179916317991625
old_rank1_filter,BOTH3,stop_episode,250,601077,1,0.06298070537043388
old_rank1_filter,BOTH3,stop_episode,250,601088,5,-0.08148121266007691
old_rank1_filter,BOTH3,stop_episode,250,601166,2,0.3729164567784795
old_rank1_filter,BOTH3,stop_episode,250,601169,3,0.023117458460605533
old_rank1_filter,BOTH3,stop_episode,250,601187,1,0.35042649272735016
old_rank1_filter,BOTH3,stop_episode,250,601225,2,0.355578339788866
old_rank1_filter,BOTH3,stop_episode,250,601229,3,0.3448591785103057
old_rank1_filter,BOTH3,stop_episode,250,601288,2,0.28187712436737333
old_rank1_filter,BOTH3,stop_episode,250,601328,1,0.18656703436879396
old_rank1_filter,BOTH3,stop_episode,250,601398,2,0.13386743201705764
old_rank1_filter,BOTH3,stop_episode,250,601818,2,0.11346414080297351
old_rank1_filter,BOTH3,stop_episode,250,601825,2,-0.013874080456556415
old_rank1_filter,BOTH3,stop_episode,250,601838,3,0.16389246528614887
old_rank1_filter,BOTH3,stop_episode,250,601916,1,0.028816041455446362
old_rank1_filter,BOTH3,stop_episode,250,601939,1,0.3284161829216772
old_rank1_filter,BOTH3,stop_episode,250,601988,1,0.49265853658536596
old_rank1_filter,BOTH3,stop_episode,250,603529,1,0.10043381643124882
old_rank1_filter,BOTH3,stop_episode,750,000022,2,1.1217990044067243
old_rank1_filter,BOTH3,stop_episode,750,000333,1,2.876774171685297
old_rank1_filter,BOTH3,stop_episode,750,000338,5,0.14582790392136236
old_rank1_filter,BOTH3,stop_episode,750,000651,1,1.8058268285047423
old_rank1_filter,BOTH3,stop_episode,750,000786,1,1.2202450653820183
old_rank1_filter,BOTH3,stop_episode,750,000792,6,-0.3325339110750452
old_rank1_filter,BOTH3,stop_episode,750,000858,1,2.488412378052545
old_rank1_filter,BOTH3,stop_episode,750,000933,1,1.5709976294824473
old_rank1_filter,BOTH3,stop_episode,750,002001,3,0.6277431007993419
old_rank1_filter,BOTH3,stop_episode,750,002024,3,0.5280872793974452
old_rank1_filter,BOTH3,stop_episode,750,002128,4,0.7898085836485574
old_rank1_filter,BOTH3,stop_episode,750,002152,3,0.8477902620632853
old_rank1_filter,BOTH3,stop_episode,750,002304,1,1.5934739527066224
old_rank1_filter,BOTH3,stop_episode,750,002466,3,1.6948798577891444
old_rank1_filter,BOTH3,stop_episode,750,002508,1,0.7713338788619684
old_rank1_filter,BOTH3,stop_episode,750,600000,1,-0.20808217404192353
old_rank1_filter,BOTH3,stop_episode,750,600031,2,0.4147913058922382
old_rank1_filter,BOTH3,stop_episode,750,600066,2,1.4080637449578912
old_rank1_filter,BOTH3,stop_episode,750,600188,2,0.1581555594913554
old_rank1_filter,BOTH3,stop_episode,750,600271,3,1.973085485567462
old_rank1_filter,BOTH3,stop_episode,750,600309,4,0.6816459665493912
old_rank1_filter,BOTH3,stop_episode,750,600519,1,2.1240252993979043
old_rank1_filter,BOTH3,stop_episode,750,600566,1,0.33537793429607365
old_rank1_filter,BOTH3,stop_episode,750,600585,3,0.62210590429431
old_rank1_filter,BOTH3,stop_episode,750,600660,3,1.186901170151378
old_rank1_filter,BOTH3,stop_episode,750,600690,1,0.9751125462770998
old_rank1_filter,BOTH3,stop_episode,750,600809,1,0.4226115160106889
old_rank1_filter,BOTH3,stop_episode,750,600897,3,0.5030569387368298
old_rank1_filter,BOTH3,stop_episode,750,600938,3,1.0098385039501694
old_rank1_filter,BOTH3,stop_episode,750,601009,1,0.30348407370841657
old_rank1_filter,BOTH3,stop_episode,750,601077,1,1.1995287396525462
old_rank1_filter,BOTH3,stop_episode,750,601088,5,-0.13202076861203016
old_rank1_filter,BOTH3,stop_episode,750,601169,3,0.5790884299164267
old_rank1_filter,BOTH3,stop_episode,750,601225,2,0.8883411771735181
old_rank1_filter,BOTH3,stop_episode,750,601288,2,1.567888539207754
old_rank1_filter,BOTH3,stop_episode,750,601328,1,0.809481215627575
old_rank1_filter,BOTH3,stop_episode,750,601398,1,0.29610203256288026
old_rank1_filter,BOTH3,stop_episode,750,601818,1,0.2529429033672175
old_rank1_filter,BOTH3,stop_episode,750,601825,2,0.9142613023470072
old_rank1_filter,BOTH3,stop_episode,750,601988,1,1.1052711313402375
old_rank1_filter,MA20_1,daily,250,000001,3,0.0458917620877779
old_rank1_filter,MA20_1,daily,250,000022,4,0.1926902700057449
old_rank1_filter,MA20_1,daily,250,000063,8,0.2639532012520498
old_rank1_filter,MA20_1,daily,250,000333,169,0.40803521516802554
old_rank1_filter,MA20_1,daily,250,000338,288,0.05594302301358567
old_rank1_filter,MA20_1,daily,250,000568,1,0.4830799917463373
old_rank1_filter,MA20_1,daily,250,000651,265,0.26548080209638814
old_rank1_filter,MA20_1,daily,250,000661,2,-0.24841781276514258
old_rank1_filter,MA20_1,daily,250,000786,7,0.5523158516476756
old_rank1_filter,MA20_1,daily,250,000792,111,-0.2793274966503312
old_rank1_filter,MA20_1,daily,250,000858,5,0.4699648351952026
old_rank1_filter,MA20_1,daily,250,000933,123,-0.030042918454935785
old_rank1_filter,MA20_1,daily,250,000951,1,0.3028151856123169
old_rank1_filter,MA20_1,daily,250,002001,14,-0.2679148627173292
old_rank1_filter,MA20_1,daily,250,002024,12,0.5045809672423684
old_rank1_filter,MA20_1,daily,250,002128,236,0.3558194792794577
old_rank1_filter,MA20_1,daily,250,002152,18,0.46583089899519914
old_rank1_filter,MA20_1,daily,250,002158,6,0.3022658185044612
old_rank1_filter,MA20_1,daily,250,002236,3,0.06555300162987954
old_rank1_filter,MA20_1,daily,250,002304,36,0.5901609211472585
old_rank1_filter,MA20_1,daily,250,002466,144,0.5101099046956483
old_rank1_filter,MA20_1,daily,250,002508,6,0.5832935428897938
old_rank1_filter,MA20_1,daily,250,002532,3,0.38387204146314935
old_rank1_filter,MA20_1,daily,250,002648,8,0.16997387915566076
old_rank1_filter,MA20_1,daily,250,300059,1,1.1878793814025754
old_rank1_filter,MA20_1,daily,250,300750,3,1.0885559158739575
old_rank1_filter,MA20_1,daily,250,600000,2,-0.20514864596952287
old_rank1_filter,MA20_1,daily,250,600009,1,1.0710910679250452
old_rank1_filter,MA20_1,daily,250,600031,9,0.12976640048711485
old_rank1_filter,MA20_1,daily,250,600036,1,0.4058307424525973
old_rank1_filter,MA20_1,daily,250,600066,78,0.021111419789950348
old_rank1_filter,MA20_1,daily,250,600176,3,0.4180412588307847
old_rank1_filter,MA20_1,daily,250,600188,11,-0.015434791985321605
old_rank1_filter,MA20_1,daily,250,600271,9,0.4689188648280831
old_rank1_filter,MA20_1,daily,250,600309,78,0.11756047837477235
old_rank1_filter,MA20_1,daily,250,600426,3,0.7926327884888242
old_rank1_filter,MA20_1,daily,250,600519,12,0.482121033743367
old_rank1_filter,MA20_1,daily,250,600566,4,-0.20365205309352669
old_rank1_filter,MA20_1,daily,250,600585,129,-0.10496403512352848
old_rank1_filter,MA20_1,daily,250,600660,15,0.07809999793721478
old_rank1_filter,MA20_1,daily,250,600690,17,0.5965982727090138
old_rank1_filter,MA20_1,daily,250,600809,1,0.2518318991984674
old_rank1_filter,MA20_1,daily,250,600897,14,-0.03800538948332116
old_rank1_filter,MA20_1,daily,250,600919,4,0.19719104453365643
old_rank1_filter,MA20_1,daily,250,600938,34,0.33491959555115214
old_rank1_filter,MA20_1,daily,250,601009,24,0.09124239279057522
old_rank1_filter,MA20_1,daily,250,601077,2,0.16839035268521696
old_rank1_filter,MA20_1,daily,250,601088,99,0.46167838778521
old_rank1_filter,MA20_1,daily,250,601166,6,0.21540873272426786
old_rank1_filter,MA20_1,daily,250,601169,8,0.12855920383875075
old_rank1_filter,MA20_1,daily,250,601187,2,0.33828119837566883
old_rank1_filter,MA20_1,daily,250,601225,359,0.36921128395116853
old_rank1_filter,MA20_1,daily,250,601229,11,0.3448591785103057
old_rank1_filter,MA20_1,daily,250,601288,7,0.32148309079729454
old_rank1_filter,MA20_1,daily,250,601328,40,0.08452747137440575
old_rank1_filter,MA20_1,daily,250,601398,7,-0.02269653722756959
old_rank1_filter,MA20_1,daily,250,601818,5,0.11965869747813085
old_rank1_filter,MA20_1,daily,250,601825,42,-0.06098427357646263
old_rank1_filter,MA20_1,daily,250,601838,8,0.09302383616735299
old_rank1_filter,MA20_1,daily,250,601916,1,0.028816041455446362
old_rank1_filter,MA20_1,daily,250,601939,5,0.25508015245783877
old_rank1_filter,MA20_1,daily,250,601988,3,0.43266357069143435
old_rank1_filter,MA20_1,daily,250,603529,1,0.10043381643124882
old_rank1_filter,MA20_1,daily,750,000022,4,1.136292998050695
old_rank1_filter,MA20_1,daily,750,000333,169,1.8344302658230394
old_rank1_filter,MA20_1,daily,750,000338,274,0.1822109699115927
old_rank1_filter,MA20_1,daily,750,000568,1,1.9731203017687413
old_rank1_filter,MA20_1,daily,750,000651,238,1.610778406967464
old_rank1_filter,MA20_1,daily,750,000786,7,1.2780512812740197
old_rank1_filter,MA20_1,daily,750,000792,71,-0.36795331561687283
old_rank1_filter,MA20_1,daily,750,000858,5,2.531186420535481
old_rank1_filter,MA20_1,daily,750,000933,62,0.7793409879261645
old_rank1_filter,MA20_1,daily,750,002001,14,0.3481498609058611
old_rank1_filter,MA20_1,daily,750,002024,12,0.7833096550582251
old_rank1_filter,MA20_1,daily,750,002128,145,0.9317048938468504
old_rank1_filter,MA20_1,daily,750,002152,18,0.8338632219717861
old_rank1_filter,MA20_1,daily,750,002304,36,1.456992351172095
old_rank1_filter,MA20_1,daily,750,002466,97,1.5214987714987713
old_rank1_filter,MA20_1,daily,750,002508,6,0.7791781786630397
old_rank1_filter,MA20_1,daily,750,600000,2,-0.20170848784022294
old_rank1_filter,MA20_1,daily,750,600009,1,1.9162990993486897
old_rank1_filter,MA20_1,daily,750,600031,9,0.4308967999550233
old_rank1_filter,MA20_1,daily,750,600066,78,0.8189702536861067
old_rank1_filter,MA20_1,daily,750,600188,11,0.18932862964310027
old_rank1_filter,MA20_1,daily,750,600271,9,1.956460012718741
old_rank1_filter,MA20_1,daily,750,600309,78,1.1602028733855434
old_rank1_filter,MA20_1,daily,750,600519,12,1.7918492949960954
old_rank1_filter,MA20_1,daily,750,600566,4,0.2334886848618053
old_rank1_filter,MA20_1,daily,750,600585,129,-0.3161030318285142
old_rank1_filter,MA20_1,daily,750,600660,15,1.0248549296593321
old_rank1_filter,MA20_1,daily,750,600690,17,1.0195993286759966
old_rank1_filter,MA20_1,daily,750,600809,1,0.4226115160106889
old_rank1_filter,MA20_1,daily,750,600897,14,0.5058064050725881
old_rank1_filter,MA20_1,daily,750,600938,27,1.0772464122375762
old_rank1_filter,MA20_1,daily,750,601009,21,0.25667545289626115
old_rank1_filter,MA20_1,daily,750,601077,2,1.2751287526617119
old_rank1_filter,MA20_1,daily,750,601088,93,0.4266362873812912
old_rank1_filter,MA20_1,daily,750,601169,6,0.4619896979133462
old_rank1_filter,MA20_1,daily,750,601225,284,1.5493851619830137
old_rank1_filter,MA20_1,daily,750,601288,7,1.9817387384576808
old_rank1_filter,MA20_1,daily,750,601328,40,0.9254381576869126
old_rank1_filter,MA20_1,daily,750,601398,6,0.3220113710576403
old_rank1_filter,MA20_1,daily,750,601818,2,0.26305310546931593
old_rank1_filter,MA20_1,daily,750,601825,42,0.7686723431436463
old_rank1_filter,MA20_1,daily,750,601988,3,1.1301145964787707
old_rank1_filter,MA20_1,ma60_episode,250,000001,2,0.12707689590548288
old_rank1_filter,MA20_1,ma60_episode,250,000022,2,0.44397237636690046
old_rank1_filter,MA20_1,ma60_episode,250,000063,1,0.26560149598753013
old_rank1_filter,MA20_1,ma60_episode,250,000333,9,0.7128789182929309
old_rank1_filter,MA20_1,ma60_episode,250,000338,30,0.3186780509198516
old_rank1_filter,MA20_1,ma60_episode,250,000568,1,0.4830799917463373
old_rank1_filter,MA20_1,ma60_episode,250,000651,22,0.1810538365369424
old_rank1_filter,MA20_1,ma60_episode,250,000661,1,-0.24505677973319961
old_rank1_filter,MA20_1,ma60_episode,250,000786,1,0.471763072208389
old_rank1_filter,MA20_1,ma60_episode,250,000792,13,-0.12441158590802248
old_rank1_filter,MA20_1,ma60_episode,250,000858,1,0.335950432329958
old_rank1_filter,MA20_1,ma60_episode,250,000933,8,0.044079133808253346
old_rank1_filter,MA20_1,ma60_episode,250,000951,1,0.3028151856123169
old_rank1_filter,MA20_1,ma60_episode,250,002001,3,-0.055137740074564956
old_rank1_filter,MA20_1,ma60_episode,250,002024,3,0.5254906383938642
old_rank1_filter,MA20_1,ma60_episode,250,002128,27,0.378985085209288
old_rank1_filter,MA20_1,ma60_episode,250,002152,3,0.2953573475596314
old_rank1_filter,MA20_1,ma60_episode,250,002158,2,0.3629714902397132
old_rank1_filter,MA20_1,ma60_episode,250,002236,1,0.06555300162987954
old_rank1_filter,MA20_1,ma60_episode,250,002304,2,0.570851392797971
old_rank1_filter,MA20_1,ma60_episode,250,002466,9,0.8806535166367802
old_rank1_filter,MA20_1,ma60_episode,250,002508,2,0.5606068557101747
old_rank1_filter,MA20_1,ma60_episode,250,002532,1,0.37329829024234695
old_rank1_filter,MA20_1,ma60_episode,250,002648,2,0.13539624737365552
old_rank1_filter,MA20_1,ma60_episode,250,300059,1,1.1878793814025754
old_rank1_filter,MA20_1,ma60_episode,250,300750,1,1.0534767254792161
old_rank1_filter,MA20_1,ma60_episode,250,600000,1,-0.21379269391027245
old_rank1_filter,MA20_1,ma60_episode,250,600009,1,1.0710910679250452
old_rank1_filter,MA20_1,ma60_episode,250,600031,5,0.10662573548222043
old_rank1_filter,MA20_1,ma60_episode,250,600036,1,0.4058307424525973
old_rank1_filter,MA20_1,ma60_episode,250,600066,7,0.07628609165563716
old_rank1_filter,MA20_1,ma60_episode,250,600176,2,0.2904880356881929
old_rank1_filter,MA20_1,ma60_episode,250,600188,2,-0.06226897467064685
old_rank1_filter,MA20_1,ma60_episode,250,600271,3,0.4391338151870303
old_rank1_filter,MA20_1,ma60_episode,250,600309,12,0.11589719392655418
old_rank1_filter,MA20_1,ma60_episode,250,600426,1,0.6488839328081166
old_rank1_filter,MA20_1,ma60_episode,250,600519,3,0.3687491852365772
old_rank1_filter,MA20_1,ma60_episode,250,600566,1,-0.16009683007510156
old_rank1_filter,MA20_1,ma60_episode,250,600585,18,0.031024310355010964
old_rank1_filter,MA20_1,ma60_episode,250,600660,3,0.09313047319938916
old_rank1_filter,MA20_1,ma60_episode,250,600690,5,0.43760689137505815
old_rank1_filter,MA20_1,ma60_episode,250,600809,1,0.2518318991984674
old_rank1_filter,MA20_1,ma60_episode,250,600897,6,0.015206196872933397
old_rank1_filter,MA20_1,ma60_episode,250,600919,1,0.18510904218937707
old_rank1_filter,MA20_1,ma60_episode,250,600938,6,0.3452332231171713
old_rank1_filter,MA20_1,ma60_episode,250,601009,4,0.16214496953925583
old_rank1_filter,MA20_1,ma60_episode,250,601077,2,0.16839035268521696
old_rank1_filter,MA20_1,ma60_episode,250,601088,22,0.39138244169152014
old_rank1_filter,MA20_1,ma60_episode,250,601166,4,0.3702852461624304
old_rank1_filter,MA20_1,ma60_episode,250,601169,4,0.009440410082998119
old_rank1_filter,MA20_1,ma60_episode,250,601187,1,0.35042649272735016
old_rank1_filter,MA20_1,ma60_episode,250,601225,23,0.3269370809871699
old_rank1_filter,MA20_1,ma60_episode,250,601229,4,0.3293075864085788
old_rank1_filter,MA20_1,ma60_episode,250,601288,3,0.3117868955411345
old_rank1_filter,MA20_1,ma60_episode,250,601328,9,0.29503124321455276
old_rank1_filter,MA20_1,ma60_episode,250,601398,2,0.13386743201705764
old_rank1_filter,MA20_1,ma60_episode,250,601818,3,0.11965869747813085
old_rank1_filter,MA20_1,ma60_episode,250,601825,2,-0.008352213781840978
old_rank1_filter,MA20_1,ma60_episode,250,601838,3,0.16389246528614887
old_rank1_filter,MA20_1,ma60_episode,250,601916,1,0.028816041455446362
old_rank1_filter,MA20_1,ma60_episode,250,601939,1,0.3284161829216772
old_rank1_filter,MA20_1,ma60_episode,250,601988,2,0.29719746001381586
old_rank1_filter,MA20_1,ma60_episode,250,603529,1,0.10043381643124882
old_rank1_filter,MA20_1,ma60_episode,750,000022,2,1.1217990044067243
old_rank1_filter,MA20_1,ma60_episode,750,000333,9,1.5245291824375622
old_rank1_filter,MA20_1,ma60_episode,750,000338,28,0.05804310630738663
old_rank1_filter,MA20_1,ma60_episode,750,000568,1,1.9731203017687413
old_rank1_filter,MA20_1,ma60_episode,750,000651,20,1.0320037517423968
old_rank1_filter,MA20_1,ma60_episode,750,000786,1,1.427391552478091
old_rank1_filter,MA20_1,ma60_episode,750,000792,7,-0.4409232220095456
old_rank1_filter,MA20_1,ma60_episode,750,000858,1,2.304369815837074
old_rank1_filter,MA20_1,ma60_episode,750,000933,4,0.4887196057624532
old_rank1_filter,MA20_1,ma60_episode,750,002001,3,0.6277431007993419
old_rank1_filter,MA20_1,ma60_episode,750,002024,3,0.5280872793974452
old_rank1_filter,MA20_1,ma60_episode,750,002128,21,0.9732140042882089
old_rank1_filter,MA20_1,ma60_episode,750,002152,3,0.8251902803734186
old_rank1_filter,MA20_1,ma60_episode,750,002304,2,1.6849689784400441
old_rank1_filter,MA20_1,ma60_episode,750,002466,6,1.578113232397111
old_rank1_filter,MA20_1,ma60_episode,750,002508,2,0.8202804104387291
old_rank1_filter,MA20_1,ma60_episode,750,600000,1,-0.20808217404192353
old_rank1_filter,MA20_1,ma60_episode,750,600009,1,1.9162990993486897
old_rank1_filter,MA20_1,ma60_episode,750,600031,5,0.4251443834337474
old_rank1_filter,MA20_1,ma60_episode,750,600066,7,1.0019544379584584
old_rank1_filter,MA20_1,ma60_episode,750,600188,2,0.14033563636381052
old_rank1_filter,MA20_1,ma60_episode,750,600271,3,1.973085485567462
old_rank1_filter,MA20_1,ma60_episode,750,600309,12,1.0970595459536194
old_rank1_filter,MA20_1,ma60_episode,750,600519,3,2.1240252993979043
old_rank1_filter,MA20_1,ma60_episode,750,600566,1,0.33537793429607365
old_rank1_filter,MA20_1,ma60_episode,750,600585,18,0.09971751787898653
old_rank1_filter,MA20_1,ma60_episode,750,600660,3,1.1657102673398336
old_rank1_filter,MA20_1,ma60_episode,750,600690,5,0.5588349232179193
old_rank1_filter,MA20_1,ma60_episode,750,600809,1,0.4226115160106889
old_rank1_filter,MA20_1,ma60_episode,750,600897,6,0.37747336901805173
old_rank1_filter,MA20_1,ma60_episode,750,600938,4,1.0699195167577735
old_rank1_filter,MA20_1,ma60_episode,750,601009,2,0.2753732417490137
old_rank1_filter,MA20_1,ma60_episode,750,601077,2,1.2751287526617119
old_rank1_filter,MA20_1,ma60_episode,750,601088,21,0.5175610935919397
old_rank1_filter,MA20_1,ma60_episode,750,601169,3,0.5790884299164267
old_rank1_filter,MA20_1,ma60_episode,750,601225,19,1.6205993227077302
old_rank1_filter,MA20_1,ma60_episode,750,601288,3,1.9746813686625146
old_rank1_filter,MA20_1,ma60_episode,750,601328,9,0.851318102667497
old_rank1_filter,MA20_1,ma60_episode,750,601398,1,0.29610203256288026
old_rank1_filter,MA20_1,ma60_episode,750,601818,1,0.2529429033672175
old_rank1_filter,MA20_1,ma60_episode,750,601825,2,0.9233341507875371
old_rank1_filter,MA20_1,ma60_episode,750,601988,2,1.1190874278110354
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000001,1,0.22250423133179065
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000022,1,0.14362657091561926
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000063,1,0.26560149598753013
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000333,4,0.7943649443171813
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000338,10,0.3321742235095383
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000568,1,0.4830799917463373
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000651,9,0.11343317264781905
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000661,1,-0.24505677973319961
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000786,1,0.471763072208389
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000792,5,-0.24595063995848743
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000858,1,0.335950432329958
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000933,4,-0.04318656685945316
old_rank1_filter,MA20_1,ma60_nonoverlap,250,000951,1,0.3028151856123169
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002001,1,-0.26184603689410346
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002024,1,-0.3783819178764498
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002128,9,0.2282900779222472
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002152,1,0.284110417331328
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002158,1,0.5051117589893102
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002236,1,0.06555300162987954
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002304,1,0.6834243324401266
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002466,4,0.35449240801371373
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002508,1,0.5304652213188796
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002532,1,0.37329829024234695
old_rank1_filter,MA20_1,ma60_nonoverlap,250,002648,2,0.13539624737365552
old_rank1_filter,MA20_1,ma60_nonoverlap,250,300059,1,1.1878793814025754
old_rank1_filter,MA20_1,ma60_nonoverlap,250,300750,1,1.0534767254792161
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600000,1,-0.21379269391027245
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600009,1,1.0710910679250452
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600031,4,0.013445191988096294
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600036,1,0.4058307424525973
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600066,4,0.36532227108454873
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600176,1,0.16293481254560116
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600188,2,-0.06226897467064685
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600271,1,0.4391338151870303
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600309,6,0.09685584952388704
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600426,1,0.6488839328081166
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600519,2,0.4377069170093051
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600566,1,-0.16009683007510156
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600585,6,0.19356962926315413
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600660,2,0.6265484828843926
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600690,2,0.5488117522431504
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600809,1,0.2518318991984674
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600897,5,0.033451787424830126
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600919,1,0.18510904218937707
old_rank1_filter,MA20_1,ma60_nonoverlap,250,600938,3,0.36175662779385376
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601009,3,0.19249077589859542
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601077,1,0.06298070537043388
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601088,7,0.3947190250507786
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601166,1,0.4381664666685272
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601169,3,-0.004236638294609296
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601187,1,0.35042649272735016
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601225,7,0.2561019076694202
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601229,2,0.18315854218852945
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601288,1,0.3117868955411345
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601328,2,0.21986141127306702
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601398,2,0.13386743201705764
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601818,2,-0.007657271467310656
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601825,1,-0.06447972918513745
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601838,2,0.13496840464558535
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601916,1,0.028816041455446362
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601939,1,0.3284161829216772
old_rank1_filter,MA20_1,ma60_nonoverlap,250,601988,1,0.10173638344226577
old_rank1_filter,MA20_1,ma60_nonoverlap,250,603529,1,0.10043381643124882
old_rank1_filter,MA20_1,ma60_nonoverlap,750,000022,1,1.395870736086176
old_rank1_filter,MA20_1,ma60_nonoverlap,750,000333,2,1.9641979628762083
old_rank1_filter,MA20_1,ma60_nonoverlap,750,000338,4,0.4590592600986042
