arm,buy_line,group,exclusion_group,start,end,cagr,base_cagr,delta_pp
BL11800OP09,1.18,A,A,2013-05-01,2026-08-28,0.4513651688846061,0.5273589932880105,-7.599382440340441
BL11800OP09,1.18,A,A,2013-11-01,2026-08-28,0.46290277935946045,0.5092937156190205,-4.639093625956003
BL11800OP09,1.18,A,A,2014-05-01,2026-08-28,0.5661490773399376,0.5759327684444389,-0.978369110450128
BL11800OP09,1.18,A,A,2014-11-01,2026-08-28,0.48174392632337915,0.5567072004372051,-7.496327411382597
BL11800OP09,1.18,A,A,2015-05-01,2026-08-28,0.40410634918795063,0.470629288674965,-6.652293948701438
BL11800OP09,1.18,A,A,2015-11-01,2026-08-28,0.46200489994586524,0.5189473402580713,-5.694244031220608
BL11800OP09,1.18,A,A,2016-05-01,2026-08-28,0.6454001547295387,0.6848724220753288,-3.9472267345790124
BL11800OP09,1.18,U,U6,2009-11-01,2026-08-28,0.27360981953692276,0.297016684127815,-2.340686459089225
BL11800OP09,1.18,U,U6,2010-05-01,2026-08-28,0.3090856281688801,0.3254120906730591,-1.6326462504179018
BL11800OP09,1.18,U,U6,2010-11-01,2026-08-28,0.2969438325163185,0.36190675509102754,-6.496292257470904
BL11800OP09,1.18,U,U6,2011-05-01,2026-08-28,0.30491441745771874,0.4256749818504688,-12.076056439275007
BL11800OP09,1.18,U,U6,2011-11-01,2026-08-28,0.32633566670932,0.39675730587595437,-7.042163916663435
BL11800OP09,1.18,U,U6,2012-05-01,2026-08-28,0.36031994845589876,0.4106576740093759,-5.033772555347715
BL11800OP09,1.18,U,U6,2012-11-01,2026-08-28,0.3993017634602911,0.46767173320895816,-6.836996974866705
BL11800OP09,1.18,U,U6,2013-05-01,2026-08-28,0.411366843955572,0.48741248213969923,-7.604563818412724
BL11800OP09,1.18,U,U6,2013-11-01,2026-08-28,0.42304095406138287,0.4569234398487596,-3.3882485787376737
BL11800OP09,1.18,U,U6,2014-05-01,2026-08-28,0.5163265317564354,0.5281135653137616,-1.1787033557326243
BL11800OP09,1.18,U,U6,2014-11-01,2026-08-28,0.4326062737713703,0.5085671679834873,-7.596089421211705
BL11800OP09,1.18,U,U6,2015-05-01,2026-08-28,0.3538910364180521,0.4273098550923906,-7.341881867433853
BL11800OP09,1.18,U,U6,2015-11-01,2026-08-28,0.40551241751198863,0.46632417376042645,-6.081175624843782
BL11800OP09,1.18,U,U6,2016-05-01,2026-08-28,0.5850616030010634,0.6226640041781661,-3.7602401177102784
BL11900OP09,1.19,full,full,2009-11-01,2026-08-28,0.34436240264520457,0.3171902906642554,2.7172111980949154
BL11900OP09,1.19,full,full,2010-05-01,2026-08-28,0.36343689934403156,0.42150631552147355,-5.806941617744199
BL11900OP09,1.19,full,full,2010-11-01,2026-08-28,0.4055430110356313,0.34762338931737813,5.791962171825316
BL11900OP09,1.19,full,full,2011-05-01,2026-08-28,0.3276174264657812,0.31325227361749697,1.4365152848284213
BL11900OP09,1.19,full,full,2011-11-01,2026-08-28,0.37258783238523363,0.3323652934000796,4.022253898515404
BL11900OP09,1.19,full,full,2012-05-01,2026-08-28,0.36961881785874473,0.39847921911522177,-2.886040125647704
BL11900OP09,1.19,full,full,2012-11-01,2026-08-28,0.5139761084405381,0.5003010251284332,1.3675083312104874
BL11900OP09,1.19,full,full,2013-05-01,2026-08-28,0.48188062332445325,0.4931181239971951,-1.1237500672741874
BL11900OP09,1.19,full,full,2013-11-01,2026-08-28,0.5344752046607326,0.41697297508389597,11.750222957683665
BL11900OP09,1.19,full,full,2014-05-01,2026-08-28,0.46985130093644134,0.4929665032489996,-2.311520231255826
BL11900OP09,1.19,full,full,2014-11-01,2026-08-28,0.4874837660228699,0.5279156947520107,-4.043192872914081
BL11900OP09,1.19,full,full,2015-05-01,2026-08-28,0.47758042924772903,0.4970778116275161,-1.9497382379787043
BL11900OP09,1.19,full,full,2015-11-01,2026-08-28,0.5826719994495095,0.5936193389038193,-1.0947339454309812
BL11900OP09,1.19,full,full,2016-05-01,2026-08-28,0.61361442677131,0.7061667460063654,-9.255231923505548
BL11900OP09,1.19,A,A,2009-11-01,2026-08-28,0.3313920780933366,0.32484186578832164,0.6550212305014957
BL11900OP09,1.19,A,A,2010-05-01,2026-08-28,0.34126210307184257,0.3577877601083479,-1.6525657036505326
BL11900OP09,1.19,A,A,2010-11-01,2026-08-28,0.3011921358183085,0.39384145779326096,-9.264932197495245
BL11900OP09,1.19,A,A,2011-05-01,2026-08-28,0.3387328978649564,0.4595414701476832,-12.080857228272679
BL11900OP09,1.19,A,A,2011-11-01,2026-08-28,0.38255829329567015,0.4343883464327476,-5.183005313707745
BL11900OP09,1.19,A,A,2012-05-01,2026-08-28,0.38502826341291474,0.44367740634309305,-5.864914293017831
BL11900OP09,1.19,A,A,2012-11-01,2026-08-28,0.4558821719608488,0.5076581123683039,-5.1775940407455145
BL11900OP09,1.19,A,A,2013-05-01,2026-08-28,0.4182260216628675,0.5273589932880105,-10.9132971625143
BL11900OP09,1.19,A,A,2013-11-01,2026-08-28,0.5088287179154363,0.5092937156190205,-0.046499770358421344
BL11900OP09,1.19,A,A,2014-05-01,2026-08-28,0.5079284590661883,0.5759327684444389,-6.800430937825053
BL11900OP09,1.19,A,A,2014-11-01,2026-08-28,0.4561739797215427,0.5567072004372051,-10.053322071566239
BL11900OP09,1.19,A,A,2015-05-01,2026-08-28,0.39364374456192075,0.470629288674965,-7.698554411304426
BL11900OP09,1.19,A,A,2015-11-01,2026-08-28,0.5008143193320596,0.5189473402580713,-1.8133020926011767
BL11900OP09,1.19,A,A,2016-05-01,2026-08-28,0.5298630535578557,0.6848724220753288,-15.500936851747316
BL11900OP09,1.19,U,U6,2009-11-01,2026-08-28,0.3000544517653514,0.297016684127815,0.30377676375363816
BL11900OP09,1.19,U,U6,2010-05-01,2026-08-28,0.3115052493047419,0.3254120906730591,-1.3906841368317213
BL11900OP09,1.19,U,U6,2010-11-01,2026-08-28,0.2716841123400404,0.36190675509102754,-9.022264275098713
BL11900OP09,1.19,U,U6,2011-05-01,2026-08-28,0.3054059171143968,0.4256749818504688,-12.026906473607202
BL11900OP09,1.19,U,U6,2011-11-01,2026-08-28,0.3492977342874122,0.39675730587595437,-4.745957158854219
BL11900OP09,1.19,U,U6,2012-05-01,2026-08-28,0.3490791867343581,0.4106576740093759,-6.15784872750178
BL11900OP09,1.19,U,U6,2012-11-01,2026-08-28,0.4190406017098125,0.46767173320895816,-4.863113149914566
BL11900OP09,1.19,U,U6,2013-05-01,2026-08-28,0.38251272634604083,0.48741248213969923,-10.48997557936584
BL11900OP09,1.19,U,U6,2013-11-01,2026-08-28,0.4643097284942024,0.4569234398487596,0.7386288645442773
BL11900OP09,1.19,U,U6,2014-05-01,2026-08-28,0.46212559180260526,0.5281135653137616,-6.598797351115637
BL11900OP09,1.19,U,U6,2014-11-01,2026-08-28,0.4094095954793979,0.5085671679834873,-9.91575725040894
BL11900OP09,1.19,U,U6,2015-05-01,2026-08-28,0.3460869839438949,0.4273098550923906,-8.12228711484957
BL11900OP09,1.19,U,U6,2015-11-01,2026-08-28,0.4495488500217595,0.46632417376042645,-1.677532373866697
BL11900OP09,1.19,U,U6,2016-05-01,2026-08-28,0.4779639132822662,0.6226640041781661,-14.470009089589997
BL12000OP09,1.2,full,full,2009-11-01,2026-08-28,0.3668516477450172,0.3171902906642554,4.96613570807618
BL12000OP09,1.2,full,full,2010-05-01,2026-08-28,0.40946473381830106,0.42150631552147355,-1.2041581703172488
BL12000OP09,1.2,full,full,2010-11-01,2026-08-28,0.38549835426979673,0.34762338931737813,3.78749649524186
BL12000OP09,1.2,full,full,2011-05-01,2026-08-28,0.38171822722861704,0.31325227361749697,6.846595361112007
BL12000OP09,1.2,full,full,2011-11-01,2026-08-28,0.3991379899624288,0.3323652934000796,6.677269656234919
BL12000OP09,1.2,full,full,2012-05-01,2026-08-28,0.36655641368705205,0.39847921911522177,-3.192280542816972
BL12000OP09,1.2,full,full,2012-11-01,2026-08-28,0.508159497653536,0.5003010251284332,0.7858472525102744
BL12000OP09,1.2,full,full,2013-05-01,2026-08-28,0.4998736456706312,0.4931181239971951,0.6755521673436071
BL12000OP09,1.2,full,full,2013-11-01,2026-08-28,0.5031821854977216,0.41697297508389597,8.620921041382568
BL12000OP09,1.2,full,full,2014-05-01,2026-08-28,0.5013614937482338,0.4929665032489996,0.8394990499234201
BL12000OP09,1.2,full,full,2014-11-01,2026-08-28,0.5193036328428136,0.5279156947520107,-0.8612061909197166
BL12000OP09,1.2,full,full,2015-05-01,2026-08-28,0.4788027231347318,0.4970778116275161,-1.8275088492784253
BL12000OP09,1.2,full,full,2015-11-01,2026-08-28,0.5569336897099508,0.5936193389038193,-3.668564919386852
BL12000OP09,1.2,full,full,2016-05-01,2026-08-28,0.5769440079370947,0.7061667460063654,-12.922273806927077
BL12000OP09,1.2,A,A,2009-11-01,2026-08-28,0.2946925225070769,0.32484186578832164,-3.0149343281244745
BL12000OP09,1.2,A,A,2010-05-01,2026-08-28,0.3552301997501297,0.3577877601083479,-0.25575603582181916
BL12000OP09,1.2,A,A,2010-11-01,2026-08-28,0.3017667799624306,0.39384145779326096,-9.207467783083034
BL12000OP09,1.2,A,A,2011-05-01,2026-08-28,0.3734437832277653,0.4595414701476832,-8.609768691991793
BL12000OP09,1.2,A,A,2011-11-01,2026-08-28,0.3906352524894563,0.4343883464327476,-4.37530939432913
BL12000OP09,1.2,A,A,2012-05-01,2026-08-28,0.41467422185426384,0.44367740634309305,-2.9003184488829215
BL12000OP09,1.2,A,A,2012-11-01,2026-08-28,0.47831201876561624,0.5076581123683039,-2.9346093602687695
BL12000OP09,1.2,A,A,2013-05-01,2026-08-28,0.4762421718898364,0.5273589932880105,-5.111682139817408
BL12000OP09,1.2,A,A,2013-11-01,2026-08-28,0.47690991155993645,0.5092937156190205,-3.238380405908403
BL12000OP09,1.2,A,A,2014-05-01,2026-08-28,0.4983135964841481,0.5759327684444389,-7.761917196029078
BL12000OP09,1.2,A,A,2014-11-01,2026-08-28,0.5393528560679219,0.5567072004372051,-1.7354344369283181
BL12000OP09,1.2,A,A,2015-05-01,2026-08-28,0.40270869751721605,0.470629288674965,-6.7920591157748955
BL12000OP09,1.2,A,A,2015-11-01,2026-08-28,0.4501701885590852,0.5189473402580713,-6.877715169898613
BL12000OP09,1.2,A,A,2016-05-01,2026-08-28,0.6312029352406356,0.6848724220753288,-5.366948683469319
BL12000OP09,1.2,U,U3,2009-11-01,2026-08-28,0.31727832513150434,0.33250492543901333,-1.5226600307508997
BL12000OP09,1.2,U,U3,2010-05-01,2026-08-28,0.31533579654348154,0.3477661125241587,-3.243031598067714
BL12000OP09,1.2,U,U3,2010-11-01,2026-08-28,0.2918450703089601,0.3572355622456167,-6.539049193665658
BL12000OP09,1.2,U,U3,2011-05-01,2026-08-28,0.35194344496632834,0.36105605580968714,-0.9112610843358793
BL12000OP09,1.2,U,U3,2011-11-01,2026-08-28,0.35577491074992773,0.40585591516228736,-5.008100441235963
BL12000OP09,1.2,U,U3,2012-05-01,2026-08-28,0.4228125338772608,0.4072689808279335,1.5543553049327308
BL12000OP09,1.2,U,U3,2012-11-01,2026-08-28,0.4797649247154476,0.45814787108601096,2.1617053629436667
BL12000OP09,1.2,U,U3,2013-05-01,2026-08-28,0.47211062172859575,0.4401491857455042,3.1961435983091535
BL12000OP09,1.2,U,U3,2013-11-01,2026-08-28,0.42059829466278265,0.46295390875179776,-4.2355614089015114
BL12000OP09,1.2,U,U3,2014-05-01,2026-08-28,0.4208760763691961,0.47417919656882623,-5.330312019963013
BL12000OP09,1.2,U,U3,2014-11-01,2026-08-28,0.4563246158105252,0.45685544475712914,-0.05308289466039451
BL12000OP09,1.2,U,U3,2015-05-01,2026-08-28,0.38482269536447955,0.3640128820491295,2.0809813315350034
BL12000OP09,1.2,U,U3,2015-11-01,2026-08-28,0.45224285108231754,0.4093044838323552,4.293836724996236
BL12000OP09,1.2,U,U3,2016-05-01,2026-08-28,0.5152219936589886,0.5386266671115105,-2.340467345252195
BL12500OP09,1.25,full,full,2009-11-01,2026-08-28,0.35200482418442003,0.3171902906642554,3.4814533520164614
BL12500OP09,1.25,full,full,2010-05-01,2026-08-28,0.3727171840084016,0.42150631552147355,-4.878913151307196
BL12500OP09,1.25,full,full,2010-11-01,2026-08-28,0.39070986566748944,0.34762338931737813,4.308647635011131
BL12500OP09,1.25,full,full,2011-05-01,2026-08-28,0.30807810090879983,0.31325227361749697,-0.5174172708697133
BL12500OP09,1.25,full,full,2011-11-01,2026-08-28,0.4098449558848576,0.3323652934000796,7.7479662484778
BL12500OP09,1.25,full,full,2012-05-01,2026-08-28,0.429417487929467,0.39847921911522177,3.093826881424522
BL12500OP09,1.25,full,full,2012-11-01,2026-08-28,0.5326207055401675,0.5003010251284332,3.2319680411734275
BL12500OP09,1.25,full,full,2013-05-01,2026-08-28,0.4591401826922321,0.4931181239971951,-3.397794130496301
BL12500OP09,1.25,full,full,2013-11-01,2026-08-28,0.5305102785578377,0.41697297508389597,11.353730347394176
BL12500OP09,1.25,full,full,2014-05-01,2026-08-28,0.49122325280260637,0.4929665032489996,-0.17432504463932297
BL12500OP09,1.25,full,full,2014-11-01,2026-08-28,0.4986595326066954,0.5279156947520107,-2.9256162145315345
BL12500OP09,1.25,full,full,2015-05-01,2026-08-28,0.48030866098133607,0.4970778116275161,-1.6769150646180009
BL12500OP09,1.25,full,full,2015-11-01,2026-08-28,0.544678717087653,0.5936193389038193,-4.894062181616632
BL12500OP09,1.25,full,full,2016-05-01,2026-08-28,0.6012196525495419,0.7061667460063654,-10.494709345682352
BL12500OP09,1.25,A,A,2009-11-01,2026-08-28,0.35589283087020984,0.32484186578832164,3.1050965081888204
BL12500OP09,1.25,A,A,2010-05-01,2026-08-28,0.3881710579067652,0.3577877601083479,3.038329779841731
BL12500OP09,1.25,A,A,2010-11-01,2026-08-28,0.345964356085795,0.39384145779326096,-4.787710170746595
BL12500OP09,1.25,A,A,2011-05-01,2026-08-28,0.38946257559111763,0.4595414701476832,-7.007889455656557
BL12500OP09,1.25,A,A,2011-11-01,2026-08-28,0.40964260359830007,0.4343883464327476,-2.4745742834447526
BL12500OP09,1.25,A,A,2012-05-01,2026-08-28,0.4585492314912043,0.44367740634309305,1.487182514811125
BL12500OP09,1.25,A,A,2012-11-01,2026-08-28,0.49613556604212383,0.5076581123683039,-1.1522546326180105
BL12500OP09,1.25,A,A,2013-05-01,2026-08-28,0.47511458192785083,0.5273589932880105,-5.224441136015967
BL12500OP09,1.25,A,A,2013-11-01,2026-08-28,0.5175599573640766,0.5092937156190205,0.826624174505608
BL12500OP09,1.25,A,A,2014-05-01,2026-08-28,0.5522585298046498,0.5759327684444389,-2.3674238639789014
BL12500OP09,1.25,A,A,2014-11-01,2026-08-28,0.5007232470265666,0.5567072004372051,-5.598395341063855
BL12500OP09,1.25,A,A,2015-05-01,2026-08-28,0.48979814092714435,0.470629288674965,1.9168852252179347
BL12500OP09,1.25,A,A,2015-11-01,2026-08-28,0.5809857787571895,0.5189473402580713,6.2038438499118165
BL12500OP09,1.25,A,A,2016-05-01,2026-08-28,0.629867043008175,0.6848724220753288,-5.500537906715386
BL12500OP09,1.25,U,U3,2009-11-01,2026-08-28,0.29857538259094474,0.33250492543901333,-3.3929542848068595
BL12500OP09,1.25,U,U3,2010-05-01,2026-08-28,0.3212533294518183,0.3477661125241587,-2.6512783072340396
BL12500OP09,1.25,U,U3,2010-11-01,2026-08-28,0.32385957951820865,0.3572355622456167,-3.337598272740805
BL12500OP09,1.25,U,U3,2011-05-01,2026-08-28,0.35844985772551574,0.36105605580968714,-0.2606198084171396
BL12500OP09,1.25,U,U3,2011-11-01,2026-08-28,0.35837804173424903,0.40585591516228736,-4.747787342803833
BL12500OP09,1.25,U,U3,2012-05-01,2026-08-28,0.4067363637011565,0.4072689808279335,-0.05326171267769908
BL12500OP09,1.25,U,U3,2012-11-01,2026-08-28,0.45946743183372707,0.45814787108601096,0.13195607477161087
BL12500OP09,1.25,U,U3,2013-05-01,2026-08-28,0.4504970458542914,0.4401491857455042,1.0347860108787188
BL12500OP09,1.25,U,U3,2013-11-01,2026-08-28,0.41507251361963116,0.46295390875179776,-4.78813951321666
BL12500OP09,1.25,U,U3,2014-05-01,2026-08-28,0.4817349158888278,0.47417919656882623,0.7555719320001542
BL12500OP09,1.25,U,U3,2014-11-01,2026-08-28,0.4399627101161807,0.45685544475712914,-1.6892734640948426
BL12500OP09,1.25,U,U3,2015-05-01,2026-08-28,0.3691761139243608,0.3640128820491295,0.5163231875231267
BL12500OP09,1.25,U,U3,2015-11-01,2026-08-28,0.41909498651660515,0.4093044838323552,0.9790502684249969
BL12500OP09,1.25,U,U3,2016-05-01,2026-08-28,0.5527407123749504,0.5386266671115105,1.4114045263439845
BL13000OP09,1.3,full,full,2009-11-01,2026-08-28,0.3308793501180103,0.3171902906642554,1.368905945375487
BL13000OP09,1.3,full,full,2010-05-01,2026-08-28,0.3921619266583318,0.42150631552147355,-2.9344388863141724
BL13000OP09,1.3,full,full,2010-11-01,2026-08-28,0.3983952855260502,0.34762338931737813,5.077189620867206
BL13000OP09,1.3,full,full,2011-05-01,2026-08-28,0.35964024990376564,0.31325227361749697,4.638797628626867
BL13000OP09,1.3,full,full,2011-11-01,2026-08-28,0.4196972368204208,0.3323652934000796,8.733194342034123
BL13000OP09,1.3,full,full,2012-05-01,2026-08-28,0.42547181280298596,0.39847921911522177,2.699259368776419
BL13000OP09,1.3,full,full,2012-11-01,2026-08-28,0.4782519194172046,0.5003010251284332,-2.2049105711228645
BL13000OP09,1.3,full,full,2013-05-01,2026-08-28,0.4852454190232347,0.4931181239971951,-0.787270497396042
BL13000OP09,1.3,full,full,2013-11-01,2026-08-28,0.5313156191489685,0.41697297508389597,11.434264406507255
BL13000OP09,1.3,full,full,2014-05-01,2026-08-28,0.4983541008007091,0.4929665032489996,0.5387597551709478
BL13000OP09,1.3,full,full,2014-11-01,2026-08-28,0.499902401329716,0.5279156947520107,-2.801329342229475
BL13000OP09,1.3,full,full,2015-05-01,2026-08-28,0.4687461124236356,0.4970778116275161,-2.8331699203880456
BL13000OP09,1.3,full,full,2015-11-01,2026-08-28,0.5760041725523009,0.5936193389038193,-1.7615166351518496
BL13000OP09,1.3,full,full,2016-05-01,2026-08-28,0.6428738941554482,0.7061667460063654,-6.329285185091726
BL13000OP09,1.3,A,A,2009-11-01,2026-08-28,0.363764036598371,0.32484186578832164,3.892217081004934
BL13000OP09,1.3,A,A,2010-05-01,2026-08-28,0.3519473274933729,0.3577877601083479,-0.5840432614975022
BL13000OP09,1.3,A,A,2010-11-01,2026-08-28,0.3481211935496873,0.39384145779326096,-4.572026424357367
BL13000OP09,1.3,A,A,2011-05-01,2026-08-28,0.3832657603572416,0.4595414701476832,-7.627570979044163
BL13000OP09,1.3,A,A,2011-11-01,2026-08-28,0.41898121987228043,0.4343883464327476,-1.5407126560467166
BL13000OP09,1.3,A,A,2012-05-01,2026-08-28,0.4592052866605836,0.44367740634309305,1.5527880317490528
BL13000OP09,1.3,A,A,2012-11-01,2026-08-28,0.5283336891963506,0.5076581123683039,2.067557682804666
BL13000OP09,1.3,A,A,2013-05-01,2026-08-28,0.49977166109957993,0.5273589932880105,-2.758733218843057
BL13000OP09,1.3,A,A,2013-11-01,2026-08-28,0.5169075704031638,0.5092937156190205,0.7613854784143337
BL13000OP09,1.3,A,A,2014-05-01,2026-08-28,0.5208666975787271,0.5759327684444389,-5.50660708657118
BL13000OP09,1.3,A,A,2014-11-01,2026-08-28,0.5076798569307708,0.5567072004372051,-4.902734350643434
BL13000OP09,1.3,A,A,2015-05-01,2026-08-28,0.5138085861507546,0.470629288674965,4.3179297475789635
BL13000OP09,1.3,A,A,2015-11-01,2026-08-28,0.5461906314435307,0.5189473402580713,2.724329118545943
BL13000OP09,1.3,A,A,2016-05-01,2026-08-28,0.6020195115773466,0.6848724220753288,-8.285291049798227
BL13000OP09,1.3,U,U3,2009-11-01,2026-08-28,0.313250699543167,0.33250492543901333,-1.9254225895846355
BL13000OP09,1.3,U,U3,2010-05-01,2026-08-28,0.31459071743319345,0.3477661125241587,-3.317539509096523
BL13000OP09,1.3,U,U3,2010-11-01,2026-08-28,0.30611283655276855,0.3572355622456167,-5.112272569284815
BL13000OP09,1.3,U,U3,2011-05-01,2026-08-28,0.337495462362033,0.36105605580968714,-2.3560593447654155
BL13000OP09,1.3,U,U3,2011-11-01,2026-08-28,0.32949812975442083,0.40585591516228736,-7.635778540786653
BL13000OP09,1.3,U,U3,2012-05-01,2026-08-28,0.3939748300552417,0.4072689808279335,-1.3294150772691804
BL13000OP09,1.3,U,U3,2012-11-01,2026-08-28,0.451653885087008,0.45814787108601096,-0.6493985999002971
BL13000OP09,1.3,U,U3,2013-05-01,2026-08-28,0.4268791563971557,0.4401491857455042,-1.3270029348348533
BL13000OP09,1.3,U,U3,2013-11-01,2026-08-28,0.42413739837518016,0.46295390875179776,-3.8816510376617597
BL13000OP09,1.3,U,U3,2014-05-01,2026-08-28,0.4769781167249427,0.47417919656882623,0.2798920156116491
BL13000OP09,1.3,U,U3,2014-11-01,2026-08-28,0.4354401614891843,0.45685544475712914,-2.141528326794484
BL13000OP09,1.3,U,U3,2015-05-01,2026-08-28,0.37441638965718615,0.3640128820491295,1.040350760805664
BL13000OP09,1.3,U,U3,2015-11-01,2026-08-28,0.44234579461967805,0.4093044838323552,3.3041310787322864
BL13000OP09,1.3,U,U3,2016-05-01,2026-08-28,0.5366775229845919,0.5386266671115105,-0.19491441269186005
BL14000OP09,1.4,full,full,2009-11-01,2026-08-28,0.3532294839214263,0.3171902906642554,3.6039193257170865
BL14000OP09,1.4,full,full,2010-05-01,2026-08-28,0.42625630327388997,0.42150631552147355,0.4749987752416418
BL14000OP09,1.4,full,full,2010-11-01,2026-08-28,0.36928980722209914,0.34762338931737813,2.1666417904721014
BL14000OP09,1.4,full,full,2011-05-01,2026-08-28,0.35349160451776496,0.31325227361749697,4.023933090026799
BL14000OP09,1.4,full,full,2011-11-01,2026-08-28,0.337753523795169,0.3323652934000796,0.53882303950894
BL14000OP09,1.4,full,full,2012-05-01,2026-08-28,0.43185363873914806,0.39847921911522177,3.337441962392629
BL14000OP09,1.4,full,full,2012-11-01,2026-08-28,0.49843222440187773,0.5003010251284332,-0.18688007265554862
BL14000OP09,1.4,full,full,2013-05-01,2026-08-28,0.4799770288181757,0.4931181239971951,-1.3141095179019402
BL14000OP09,1.4,full,full,2013-11-01,2026-08-28,0.48367338760143075,0.41697297508389597,6.670041251753478
BL14000OP09,1.4,full,full,2014-05-01,2026-08-28,0.4985862400242429,0.4929665032489996,0.56197367752433
BL14000OP09,1.4,full,full,2014-11-01,2026-08-28,0.49506281689636733,0.5279156947520107,-3.285287785564339
BL14000OP09,1.4,full,full,2015-05-01,2026-08-28,0.4359276932847729,0.4970778116275161,-6.11501183427432
BL14000OP09,1.4,full,full,2015-11-01,2026-08-28,0.5680087586871101,0.5936193389038193,-2.5610580216709256
BL14000OP09,1.4,full,full,2016-05-01,2026-08-28,0.5725176116842263,0.7061667460063654,-13.36491343221391
BL14000OP09,1.4,A,A,2009-11-01,2026-08-28,0.37953996644703913,0.32484186578832164,5.46981006587175
BL14000OP09,1.4,A,A,2010-05-01,2026-08-28,0.40082882811986464,0.3577877601083479,4.304106801151675
BL14000OP09,1.4,A,A,2010-11-01,2026-08-28,0.36566772978547135,0.39384145779326096,-2.817372800778961
BL14000OP09,1.4,A,A,2011-05-01,2026-08-28,0.40736124976673116,0.4595414701476832,-5.218022038095205
BL14000OP09,1.4,A,A,2011-11-01,2026-08-28,0.4210493846779406,0.4343883464327476,-1.3338961754806977
BL14000OP09,1.4,A,A,2012-05-01,2026-08-28,0.4568874899337363,0.44367740634309305,1.321008359064324
BL14000OP09,1.4,A,A,2012-11-01,2026-08-28,0.5305725929033478,0.5076581123683039,2.2914480535043857
BL14000OP09,1.4,A,A,2013-05-01,2026-08-28,0.5173810024233823,0.5273589932880105,-0.997799086462825
BL14000OP09,1.4,A,A,2013-11-01,2026-08-28,0.48541473015980774,0.5092937156190205,-2.3878985459212743
BL14000OP09,1.4,A,A,2014-05-01,2026-08-28,0.5491392629730165,0.5759327684444389,-2.679350547142234
BL14000OP09,1.4,A,A,2014-11-01,2026-08-28,0.540671320229483,0.5567072004372051,-1.6035880207722064
BL14000OP09,1.4,A,A,2015-05-01,2026-08-28,0.46976238377537505,0.470629288674965,-0.08669048995899598
BL14000OP09,1.4,A,A,2015-11-01,2026-08-28,0.5565283317821341,0.5189473402580713,3.75809915240628
BL14000OP09,1.4,A,A,2016-05-01,2026-08-28,0.6487981667988143,0.6848724220753288,-3.6074255276514533
BL14000OP09,1.4,U,U6,2009-11-01,2026-08-28,0.3519146188939146,0.297016684127815,5.489793476609961
BL14000OP09,1.4,U,U6,2010-05-01,2026-08-28,0.3699899014864918,0.3254120906730591,4.457781081343271
BL14000OP09,1.4,U,U6,2010-11-01,2026-08-28,0.3335391018647542,0.36190675509102754,-2.8367653226273326
BL14000OP09,1.4,U,U6,2011-05-01,2026-08-28,0.3723287466914784,0.4256749818504688,-5.33462351589904
BL14000OP09,1.4,U,U6,2011-11-01,2026-08-28,0.3851607387516154,0.39675730587595437,-1.1596567124338986
BL14000OP09,1.4,U,U6,2012-05-01,2026-08-28,0.41523962710621753,0.4106576740093759,0.4581953096841618
BL14000OP09,1.4,U,U6,2012-11-01,2026-08-28,0.4887542552988282,0.46767173320895816,2.108252208987005
BL14000OP09,1.4,U,U6,2013-05-01,2026-08-28,0.4739038344902793,0.48741248213969923,-1.3508647649419947
BL14000OP09,1.4,U,U6,2013-11-01,2026-08-28,0.4451518865931836,0.4569234398487596,-1.1771553255575995
BL14000OP09,1.4,U,U6,2014-05-01,2026-08-28,0.5005511032968819,0.5281135653137616,-2.756246201687973
BL14000OP09,1.4,U,U6,2014-11-01,2026-08-28,0.4892935137619774,0.5085671679834873,-1.927365422150995
BL14000OP09,1.4,U,U6,2015-05-01,2026-08-28,0.422232707716254,0.4273098550923906,-0.5077147376136626
BL14000OP09,1.4,U,U6,2015-11-01,2026-08-28,0.5046269748056291,0.46632417376042645,3.8302801045202672
BL14000OP09,1.4,U,U6,2016-05-01,2026-08-28,0.5919703717042768,0.6226640041781661,-3.0693632473889343
BL15000OP09,1.5,full,full,2009-11-01,2026-08-28,0.3454488178933399,0.3171902906642554,2.8258527229084507
BL15000OP09,1.5,full,full,2010-05-01,2026-08-28,0.3748081517627453,0.42150631552147355,-4.669816375872826
BL15000OP09,1.5,full,full,2010-11-01,2026-08-28,0.38632414038683005,0.34762338931737813,3.870075106945192
BL15000OP09,1.5,full,full,2011-05-01,2026-08-28,0.3381175709856159,0.31325227361749697,2.4865297368118933
BL15000OP09,1.5,full,full,2011-11-01,2026-08-28,0.37863424796759526,0.3323652934000796,4.626895456751567
BL15000OP09,1.5,full,full,2012-05-01,2026-08-28,0.42642198119100994,0.39847921911522177,2.7942762075788163
BL15000OP09,1.5,full,full,2012-11-01,2026-08-28,0.5212856013531579,0.5003010251284332,2.0984576224724716
BL15000OP09,1.5,full,full,2013-05-01,2026-08-28,0.4732211608839161,0.4931181239971951,-1.9896963113279043
BL15000OP09,1.5,full,full,2013-11-01,2026-08-28,0.48265112236927865,0.41697297508389597,6.567814728538268
BL15000OP09,1.5,full,full,2014-05-01,2026-08-28,0.5032371743836166,0.4929665032489996,1.0270671134616993
BL15000OP09,1.5,full,full,2014-11-01,2026-08-28,0.4773053425970011,0.5279156947520107,-5.061035215500964
BL15000OP09,1.5,full,full,2015-05-01,2026-08-28,0.4322784766254364,0.4970778116275161,-6.479933500207968
