security_code,security_name,report_date,legacy_wc,dedup_wc,operating_wc,financing_receivables,receivable_basis,payable_basis
600750,华润江中,2024-12-31,798405739.4399999,364849369.2900001,709240172.3700001,344390803.08,aggregate,aggregate
600750,华润江中,2023-12-31,578221844.4899999,272329637.36,407128980.62,134799343.26,aggregate,aggregate
600750,华润江中,2022-12-31,20430677.150000334,-54643789.849999815,408929385.6800002,463573175.53,aggregate,aggregate
600750,华润江中,2021-12-31,150867442.55999982,48380452.31999999,533716713.09999996,485336260.78,aggregate,aggregate
600750,华润江中,2020-12-31,221721719.7399999,92178447.47000006,813592905.2,721414457.73,aggregate,aggregate
600809,山西汾酒,2025-12-31,-3952379053.4500027,265025752.9500003,2325297519.6600003,2060271766.71,aggregate,aggregate
600809,山西汾酒,2024-12-31,-7298775020.2199955,-2712207534.279998,-950406764.6399977,1761800769.64,aggregate,aggregate
600809,山西汾酒,2023-12-31,-4659563865.640003,-1766650750.5200024,-165965511.68000245,1600685238.84,aggregate,aggregate
600809,山西汾酒,2022-12-31,-5722754676.210001,-2774988051.919999,-1762467992.1599991,1012520059.76,aggregate,aggregate
600809,山西汾酒,2021-12-31,-6587002601.640001,-3776005711.03,635526585.8499999,4411532296.88,aggregate,aggregate
600809,山西汾酒,2020-12-31,-4120759811.960002,-1811000806.1300006,2469177225.3499994,4280178031.48,aggregate,aggregate
600862,中航高科,2025-12-31,6813713108.280002,3945365393.5500007,4141438641.6700006,196073248.12,aggregate,aggregate
600862,中航高科,2024-12-31,6417994453.06,3706809871.9999995,3762199185.2199993,55389313.22,aggregate,aggregate
600862,中航高科,2023-12-31,5823503570.66,3441067750.0799994,3441067750.0799994,0.0,aggregate,aggregate
600862,中航高科,2022-12-31,3545550026.32,2171734312.0099998,2171734312.0099998,0.0,aggregate,aggregate
600862,中航高科,2021-12-31,2505255309.040001,1591561315.2599998,1591661315.2599998,100000.0,aggregate,aggregate
600862,中航高科,2020-12-31,1219056598.9,1274010527.61,1274010527.61,0.0,aggregate,aggregate
600887,伊利股份,2025-12-31,-22973266977.97,-12837755622.99,-12697445659.01,140309963.98,aggregate,aggregate
600887,伊利股份,2024-12-31,-25085529904.000004,-14932459866.359999,-14932459866.359999,0.0,aggregate,aggregate
600887,伊利股份,2023-12-31,-25080694791.799995,-13546194294.099998,-13546194294.099998,0.0,aggregate,aggregate
600887,伊利股份,2022-12-31,-23817354417.67,-10260907564.159998,-10260907564.159998,0.0,aggregate,aggregate
600887,伊利股份,2021-12-31,-24933759513.470005,-12979523346.179998,-12979523346.179998,0.0,aggregate,aggregate
600887,伊利股份,2020-12-31,-20319481967.78,-10443064632.220003,-10443064632.220003,0.0,aggregate,aggregate
600900,长江电力,2025-12-31,9195749412.309998,3412609142.1499996,3412609142.1499996,0.0,aggregate,aggregate
600900,长江电力,2024-12-31,12612858702.04,4905737061.520001,4905737061.520001,0.0,aggregate,aggregate
600900,长江电力,2023-12-31,11775973226.759998,4777336152.51,4777336152.51,0.0,aggregate,aggregate
600900,长江电力,2022-12-31,26720203626.38,12497694166.11,12497694166.11,0.0,aggregate,aggregate
600900,长江电力,2021-12-31,1729345172.88,-1345506096.2999988,-1345506096.2999988,0.0,aggregate,aggregate
600900,长江电力,2020-12-31,1388999547.209999,-1384392609.6900005,-1384392609.6900005,0.0,aggregate,aggregate
600938,中国海油,2025-12-31,-63496000000.0,-36290000000.0,-35744000000.0,546000000.0,aggregate,aggregate
600938,中国海油,2024-12-31,-67317000000.0,-40710000000.0,-40127000000.0,583000000.0,aggregate,aggregate
600938,中国海油,2023-12-31,-69147000000.0,-44151000000.0,-43485000000.0,666000000.0,aggregate,aggregate
600938,中国海油,2022-12-31,-57582000000.0,-34339000000.0,-32893000000.0,1446000000.0,aggregate,aggregate
600938,中国海油,2021-12-31,-55875000000.0,-33933000000.0,-33933000000.0,0.0,aggregate,aggregate
600938,中国海油,2020-12-31,-47744000000.0,-25523000000.0,-25523000000.0,0.0,aggregate,aggregate
600970,中材国际,2025-12-31,-1276805079.1899948,4668446930.699993,6327930766.609993,1659483835.91,aggregate,aggregate
600970,中材国际,2024-12-31,-4855817073.839996,1941806993.25,4319499411.67,2377692418.42,aggregate,aggregate
600970,中材国际,2023-12-31,-2674463684.75,1502330893.709999,3134772963.039999,1632442069.33,aggregate,aggregate
600970,中材国际,2022-12-31,-3189198500.3499985,1196822147.8200016,3033966189.7800016,1837144041.96,aggregate,aggregate
600970,中材国际,2021-12-31,-7026197376.250004,-1916032863.67,897255122.77,2813287986.44,aggregate,aggregate
600970,中材国际,2020-12-31,-8727341783.759998,-3600589920.5999985,-1234287912.9699984,2366302007.63,aggregate,aggregate
600993,马应龙,2025-12-31,264404457.88,181621785.54999995,577607307.6999999,395985522.15,aggregate,aggregate
600993,马应龙,2024-12-31,7170383.7700001,56989687.50999999,226202628.92999998,169212941.42,aggregate,aggregate
600993,马应龙,2023-12-31,95857197.51000011,105380135.5,159884725.56,54504590.06,aggregate,aggregate
600993,马应龙,2022-12-31,181161806.6300001,145956262.43000007,235657416.04000008,89701153.61,aggregate,aggregate
600993,马应龙,2021-12-31,116452216.46000004,104190419.72,177975203.81,73784784.09,aggregate,aggregate
600993,马应龙,2020-12-31,220850010.25000012,97436425.62,202114738.67000002,104678313.05,aggregate,aggregate
601088,中国神华,2025-12-31,-79879000000.0,-41986000000.0,-39976000000.0,2010000000.0,aggregate,aggregate
601088,中国神华,2024-12-31,-48956000000.0,-25600000000.0,-24426000000.0,1174000000.0,aggregate,aggregate
601088,中国神华,2023-12-31,-43789000000.0,-24746000000.0,-24492000000.0,254000000.0,aggregate,aggregate
601088,中国神华,2022-12-31,-61866000000.0,-34994000000.0,-34492000000.0,502000000.0,aggregate,aggregate
601088,中国神华,2021-12-31,-55135000000.0,-33526000000.0,-33150000000.0,376000000.0,aggregate,aggregate
601088,中国神华,2020-12-31,-37348000000.0,-20127000000.0,-20127000000.0,0.0,aggregate,aggregate
601100,恒立液压,2025-12-31,4328312455.969999,2911822710.0200005,3741337297.5900006,829514587.57,aggregate,aggregate
601100,恒立液压,2024-12-31,2868961719.419999,2031545323.4599998,2814992775.12,783447451.66,aggregate,aggregate
601100,恒立液压,2023-12-31,1897163071.3899999,1521257930.5200002,2615978806.6400003,1094720876.12,aggregate,aggregate
601100,恒立液压,2022-12-31,1791087196.6099997,1521326095.7899997,2910766247.66,1389440151.87,aggregate,aggregate
601100,恒立液压,2021-12-31,1965970704.5900002,1646034498.1399996,2697902042.3399997,1051867544.2,aggregate,aggregate
601100,恒立液压,2020-12-31,1976617462.4300013,1342763172.5100002,2282979294.78,940216122.27,aggregate,aggregate
601225,陕西煤业,2025-12-31,-41400446958.76001,-24299902535.55,-24205436734.989998,94465800.56,aggregate,aggregate
601225,陕西煤业,2024-12-31,-39984071468.54001,-22225199345.050003,-22110692460.020004,114506885.03,aggregate,aggregate
601225,陕西煤业,2023-12-31,-44392725846.52,-25632521436.87,-25289805156.239998,342716280.63,aggregate,aggregate
601225,陕西煤业,2022-12-31,-49779604125.24,-32319001132.870003,-32150475715.190002,168525417.68,aggregate,aggregate
601225,陕西煤业,2021-12-31,-41111423447.43001,-28537162534.46,-28393886372.25,143276162.21,aggregate,aggregate
601225,陕西煤业,2020-12-31,-21118250098.66,-12799297556.58,-12674572217.98,124725338.6,aggregate,aggregate
601717,中创智领,2025-12-31,8698275128.270008,6559216822.779999,8599704516.089998,2040487693.31,aggregate,aggregate
601717,中创智领,2024-12-31,3809546822.7400055,4578406189.340002,6263401023.780003,1684994834.44,aggregate,aggregate
601717,中创智领,2023-12-31,1311565528.1800041,2790716295.260002,5401268807.500002,2610552512.24,aggregate,aggregate
601717,中创智领,2022-12-31,1983055951.0200043,2939981825.51,5770583621.5,2830601795.99,aggregate,aggregate
601717,中创智领,2021-12-31,717320294.6400032,1866892985.0100002,5386931071.06,3520038086.05,aggregate,aggregate
601717,中创智领,2020-12-31,4071880198.7800007,2877854062.709998,4564518360.909998,1686664298.2,aggregate,aggregate
601899,紫金矿业,2025-12-31,-13803299438.0,4276134727.0,6429660613.0,2153525886.0,aggregate,aggregate
601899,紫金矿业,2024-12-31,-4292816439.0,9569037015.0,11097814819.0,1528777804.0,aggregate,aggregate
601899,紫金矿业,2023-12-31,4689502061.0,12642726241.0,15441496099.0,2798769858.0,aggregate,aggregate
601899,紫金矿业,2022-12-31,10536424863.0,15382988588.0,18374537502.0,2991548914.0,aggregate,aggregate
601899,紫金矿业,2021-12-31,3991256501.0,9382732411.0,11340987591.0,1958255180.0,aggregate,aggregate
601899,紫金矿业,2020-12-31,5109539181.0,10466649457.0,12050703596.0,1584054139.0,aggregate,aggregate
601965,中国汽研,2025-12-31,2692804482.1699996,1250422731.47,1268984012.38,18561280.91,aggregate,aggregate
601965,中国汽研,2024-12-31,2144292982.4499993,1116203548.84,1141607125.55,25403576.71,aggregate,aggregate
601965,中国汽研,2023-12-31,1487142059.8999996,658034265.9799999,674698984.2299999,16664718.25,aggregate,aggregate
601965,中国汽研,2022-12-31,1188840727.32,535701362.4200001,628479281.3600001,92777918.94,aggregate,aggregate
601965,中国汽研,2021-12-31,910365093.2899995,401677322.38999975,431805833.25999975,30128510.87,aggregate,aggregate
601965,中国汽研,2020-12-31,327082402.2799995,154351567.76999986,193736298.42999986,39384730.66,aggregate,aggregate
603067,振华股份,2025-12-31,1384833800.87,1265422430.46,1654436850.08,389014419.62,aggregate,aggregate
603067,振华股份,2024-12-31,1117486375.9899998,955711530.3299998,1343886516.7399998,388174986.41,aggregate,aggregate
603067,振华股份,2023-12-31,964311318.6600001,813816421.28,1167487240.95,353670819.67,aggregate,aggregate
603067,振华股份,2022-12-31,806788913.7800001,700247392.6100001,1088987596.0500002,388740203.44,aggregate,aggregate
603067,振华股份,2021-12-31,597029624.37,622612679.94,862017488.1600001,239404808.22,aggregate,aggregate
603067,振华股份,2020-12-31,315301107.13,276269580.54,572187437.99,295917857.45,aggregate,aggregate
603129,春风动力,2025-12-31,-13776688924.130003,-5926449025.79,-5804088073.84,122360951.95,aggregate,aggregate
603129,春风动力,2024-12-31,-9626445015.800003,-3891558348.2300005,-3761115014.8000007,130443333.43,aggregate,aggregate
603129,春风动力,2023-12-31,-4967476414.559999,-1880722893.4699998,-1868172893.4699998,12550000.0,aggregate,aggregate
603129,春风动力,2022-12-31,-5656640458.089998,-1952920391.1999998,-1921720391.1999998,31200000.0,aggregate,aggregate
603129,春风动力,2021-12-31,-4896265858.78,-1781891343.9499998,-1779731343.9499998,2160000.0,aggregate,aggregate
603129,春风动力,2020-12-31,-3205484340.3499994,-1240908644.76,-1240908644.76,0.0,aggregate,aggregate
603156,养元饮品,2025-12-31,-3139341207.2999997,-2158662066.61,-2158662066.61,0.0,aggregate,aggregate
603156,养元饮品,2024-12-31,-3749922208.1499996,-2255125284.38,-2255125284.38,0.0,aggregate,aggregate
603156,养元饮品,2023-12-31,-3264780276.9799995,-2110887893.18,-2110887893.18,0.0,aggregate,aggregate
603156,养元饮品,2022-12-31,-2545131630.95,-1743857874.1000004,-1743857874.1000004,0.0,aggregate,aggregate
603156,养元饮品,2021-12-31,-2375365923.49,-1630592271.0699997,-1630592271.0699997,0.0,aggregate,aggregate
603156,养元饮品,2020-12-31,-2028486764.2900004,-1457880485.4399998,-1453464485.4399998,4416000.0,aggregate,aggregate
603195,公牛集团,2025-12-31,-3991495229.0899987,-1843639326.6,-1823819168.04,19820158.56,aggregate,aggregate
603195,公牛集团,2024-12-31,-3567098917.61,-1475201908.7600002,-1467083808.2800002,8118100.48,aggregate,aggregate
603195,公牛集团,2023-12-31,-3350999114.58,-1559095742.93,-1553736727.97,5359014.96,aggregate,aggregate
603195,公牛集团,2022-12-31,-2565907514.34,-1149054250.0,-1148017448.3,1036801.7,aggregate,aggregate
603195,公牛集团,2021-12-31,-2812433762.850001,-1328423890.5600004,-1327496867.5600004,927023.0,aggregate,aggregate
603195,公牛集团,2020-12-31,-2396589023.6400003,-1294695170.8700001,-1294533608.0400002,161562.83,aggregate,aggregate
603279,景津装备,2025-12-31,-436822536.35999966,-401674100.75999975,-236856209.56999975,164817891.19,aggregate,aggregate
603279,景津装备,2024-12-31,599402736.4800005,123931752.29000056,218234027.96000057,94302275.67,aggregate,aggregate
603279,景津装备,2023-12-31,760738596.31,443242123.2100008,525928205.0300008,82686081.82,aggregate,aggregate
603279,景津装备,2022-12-31,579422636.56,337329687.69000006,365413046.22,28083358.53,aggregate,aggregate
603279,景津装备,2021-12-31,502614273.5900006,244297190.42999953,362934612.1199995,118637421.69,aggregate,aggregate
603279,景津装备,2020-12-31,442584959.69000053,257710779.58999997,422910571.14,165199791.55,aggregate,aggregate
603288,海天味业,2025-12-31,-7955335542.210001,-5478163050.179999,-5478163050.179999,0.0,aggregate,aggregate
603288,海天味业,2024-12-31,-6264700883.0199995,-4560626214.79,-4560626214.79,0.0,aggregate,aggregate
603288,海天味业,2023-12-31,-6046183018.21,-4407843841.480001,-4407843841.480001,0.0,aggregate,aggregate
603288,海天味业,2022-12-31,-3903176271.52,-2791309663.1800003,-2791309663.1800003,0.0,aggregate,aggregate
603288,海天味业,2021-12-31,-7769198949.480001,-5751713413.690001,-5751713413.690001,0.0,aggregate,aggregate
603288,海天味业,2020-12-31,-6627666177.17,-5254426776.619999,-5254426776.619999,0.0,aggregate,aggregate
603338,浙江鼎力,2025-12-31,496247960.9499998,1432977107.3299994,1439843421.7899995,6866314.46,aggregate,aggregate
603338,浙江鼎力,2024-12-31,304567977.0999994,1051269397.9099998,1069584663.0599998,18315265.15,aggregate,aggregate
603338,浙江鼎力,2023-12-31,369282110.60999966,949019427.079999,959176267.209999,10156840.13,aggregate,aggregate
603338,浙江鼎力,2022-12-31,884655087.6099997,1187050011.4300003,1193645022.5400002,6595011.11,aggregate,aggregate
603338,浙江鼎力,2021-12-31,720910158.6499996,968926484.78,986728238.48,17801753.7,aggregate,aggregate
603338,浙江鼎力,2020-12-31,-396133309.78999996,191135507.29999995,203936325.50999996,12800818.21,aggregate,aggregate
603369,今世缘,2025-12-31,967977985.1400003,2794931639.9900002,2821309440.2700005,26377800.28,aggregate,aggregate
603369,今世缘,2024-12-31,-644410810.3900003,1203082165.5900006,1207152536.3300006,4070370.74,aggregate,aggregate
603369,今世缘,2023-12-31,-603137442.0899992,518547610.23000026,530047610.23000026,11500000.0,aggregate,aggregate
603369,今世缘,2022-12-31,-1141124873.3499994,-106589725.18000007,-106589725.18000007,0.0,aggregate,aggregate
603369,今世缘,2021-12-31,-836351073.8499999,-305991255.7299999,-284143555.7299999,21847700.0,aggregate,aggregate
603369,今世缘,2020-12-31,-96779848.31000042,398119829.9600001,407444829.9600001,9325000.0,aggregate,aggregate
603501,豪威集团,2025-12-31,11619085814.89,9791660338.380001,10010844938.51,219184600.13,aggregate,aggregate
603501,豪威集团,2024-12-31,10525840891.470001,8472945010.960001,8589328281.290001,116383270.33,aggregate,aggregate
603501,豪威集团,2023-12-31,10649579779.039997,8255799548.980001,8418481193.950002,162681644.97,aggregate,aggregate
603501,豪威集团,2022-12-31,14850650837.830002,13452955558.46,13615784681.179998,162829122.72,aggregate,aggregate
603501,豪威集团,2021-12-31,8709275675.849998,8358140997.129999,8586887963.799999,228746966.67,aggregate,aggregate
603501,豪威集团,2020-12-31,6346785155.130001,5367906053.459999,5536309052.699999,168402999.24,aggregate,aggregate
603505,金石资源,2025-12-31,-1097993314.1699998,-173437277.31999993,720092894.61,893530171.93,aggregate,aggregate
603505,金石资源,2024-12-31,-1606109412.9299994,-427827919.6400001,145346829.12999988,573174748.77,aggregate,aggregate
603505,金石资源,2023-12-31,-746229307.0800002,-205970102.11,251338329.94,457308432.05,aggregate,aggregate
603505,金石资源,2022-12-31,-237145033.57,-102207125.59999996,67962067.80000004,170169193.4,aggregate,aggregate
603505,金石资源,2021-12-31,42859014.17000002,14691969.809999987,214340640.25,199648670.44,aggregate,aggregate
603505,金石资源,2020-12-31,-37207037.73000008,-20514528.349999994,174460143.39000002,194974671.74,aggregate,aggregate
603529,爱玛科技,2025-12-31,-19933055623.72,-10135565709.74,-10105671663.85,29894045.89,aggregate,aggregate
603529,爱玛科技,2024-12-31,-18406936067.07,-9432652423.11,-9414249431.220001,18402991.89,aggregate,aggregate
603529,爱玛科技,2023-12-31,-16611482062.930002,-8477818741.469999,-8468925499.86,8893241.61,aggregate,aggregate
603529,爱玛科技,2022-12-31,-18345528444.629997,-9246722912.59,-9238390158.59,8332754.0,aggregate,aggregate
603529,爱玛科技,2021-12-31,-13552962985.039999,-6702141703.75,-6652846281.16,49295422.59,aggregate,aggregate
603529,爱玛科技,2020-12-31,-11417726230.689999,-5668164966.44,-5474154367.08,194010599.36,aggregate,aggregate
603806,福斯特,2025-12-31,8935694825.589998,5279621623.94,6364801261.559999,1085179637.62,aggregate,aggregate
603806,福斯特,2024-12-31,7951685909.379999,4896117641.570001,6790177197.210001,1894059555.64,aggregate,aggregate
603806,福斯特,2023-12-31,8893997000.369999,5914281023.56,9600052117.89,3685771094.33,aggregate,aggregate
603806,福斯特,2022-12-31,8119920828.140001,5837621588.320001,7629878534.540001,1792256946.22,aggregate,aggregate
603806,福斯特,2021-12-31,7474018080.5,4897179228.3,6281807243.38,1384628015.08,aggregate,aggregate
603806,福斯特,2020-12-31,4494767141.059999,2623173342.5600004,4196736650.7400007,1573563308.18,aggregate,aggregate
603993,洛阳钼业,2025-12-31,21844122433.84999,26248025975.229992,26307249780.609993,59223805.38,aggregate,aggregate
603993,洛阳钼业,2024-12-31,11867489851.560001,16632985900.819996,16713421097.509996,80435196.69,aggregate,aggregate
603993,洛阳钼业,2023-12-31,19373897390.43,22940072074.670002,23200383142.83,260311068.16,aggregate,aggregate
603993,洛阳钼业,2022-12-31,24558795749.340004,27715263828.960003,28103653557.500004,388389728.54,aggregate,aggregate
603993,洛阳钼业,2021-12-31,17351934156.430008,20772302378.050003,21435276035.850002,662973657.8,aggregate,aggregate
603993,洛阳钼业,2020-12-31,18984156515.920002,19786815234.33,20192512841.710003,405697607.38,aggregate,aggregate
605117,德业股份,2025-12-31,-5349145051.860001,-2234057065.8000007,-2213545353.2700005,20511712.53,aggregate,aggregate
605117,德业股份,2024-12-31,-3325226951.5300007,-1349780831.12,-1338933969.54,10846861.58,aggregate,aggregate
605117,德业股份,2023-12-31,-1931189938.3599994,-811767349.38,-805849951.36,5917398.02,aggregate,aggregate
605117,德业股份,2022-12-31,-2620410610.470001,-1088381829.4100003,-996713235.4100003,91668594.0,aggregate,aggregate
605117,德业股份,2021-12-31,-1257965495.8199997,-483244020.30999994,-463117362.75999993,20126657.55,aggregate,aggregate
605117,德业股份,2020-12-31,-463498785.1900003,-170315079.43999994,-166080431.47999993,4234647.96,aggregate,aggregate
605305,中际联合,2025-12-31,981056212.9899998,568492390.0099999,613108228.5599998,44615838.55,aggregate,aggregate
605305,中际联合,2024-12-31,531552640.45000017,318206607.3599999,350296522.4799999,32089915.12,aggregate,aggregate
605305,中际联合,2023-12-31,553234192.05,337239211.66,385977787.17,48738575.51,aggregate,aggregate
605305,中际联合,2022-12-31,432719919.6600001,255326444.75,289819489.96,34493045.21,aggregate,aggregate
605305,中际联合,2021-12-31,663371574.6000001,383361083.76,383361083.76,0.0,aggregate,aggregate
605305,中际联合,2020-12-31,449128513.0500001,268620862.84,268620862.84,0.0,aggregate,aggregate
688008,澜起科技,2025-12-31,1341478516.74,982179849.5799998,982179849.5799998,0.0,aggregate,aggregate
688008,澜起科技,2024-12-31,382703556.10000014,206065529.73999998,206065529.73999998,0.0,aggregate,aggregate
688008,澜起科技,2023-12-31,603447921.7099999,440309590.3000001,440309590.3000001,0.0,aggregate,aggregate
688008,澜起科技,2022-12-31,692203876.8799999,566991769.9299998,566991769.9299998,0.0,aggregate,aggregate
688008,澜起科技,2021-12-31,165540074.30999982,199814077.56,199814077.56,0.0,aggregate,aggregate
688008,澜起科技,2020-12-31,63389391.78999996,61781276.750000045,61781276.750000045,0.0,aggregate,aggregate
688012,中微公司,2025-12-31,4028141133.3599997,3837079729.1500006,3837079729.1500006,0.0,aggregate,aggregate
688012,中微公司,2024-12-31,3464737337.5199986,3699760727.5099998,3699760727.5099998,0.0,aggregate,aggregate
688012,中微公司,2023-12-31,2970481912.05,3062323937.7,3062323937.7,0.0,aggregate,aggregate
688012,中微公司,2022-12-31,493581286.5300007,740641200.7599996,740641200.7599996,0.0,aggregate,aggregate
688012,中微公司,2021-12-31,24654540.200000763,154783306.01,154783306.01,0.0,aggregate,aggregate
688012,中微公司,2020-12-31,279593731.24,317463900.5700001,317463900.5700001,0.0,aggregate,aggregate
688019,安集科技,2025-12-31,1733066271.7000003,1363522806.3100002,1363522806.3100002,0.0,aggregate,aggregate
688019,安集科技,2024-12-31,1096722875.5499997,847284437.56,847284437.56,0.0,aggregate,aggregate
688019,安集科技,2023-12-31,816239159.74,614736283.59,614736283.59,0.0,aggregate,aggregate
688019,安集科技,2022-12-31,649269834.6499999,497418852.34000003,497418852.34000003,0.0,aggregate,aggregate
688019,安集科技,2021-12-31,399027266.2399999,301733979.62999994,301733979.62999994,0.0,aggregate,aggregate
688019,安集科技,2020-12-31,93460882.22,87042628.01,87042628.01,0.0,aggregate,aggregate
688072,拓荆科技,2025-12-31,-610038889.2199974,1029330798.3399992,1029330798.3399992,0.0,aggregate,aggregate
688072,拓荆科技,2024-12-31,2603898849.989999,3363025362.79,3363025362.79,0.0,aggregate,aggregate
688072,拓荆科技,2023-12-31,2079116213.1099987,2619783253.45,2619783253.45,0.0,aggregate,aggregate
688072,拓荆科技,2022-12-31,-268041641.99000025,320738596.6199995,320738596.6199995,0.0,aggregate,aggregate
688072,拓荆科技,2021-12-31,-131994997.99000001,170177502.57000005,170177502.57000005,0.0,aggregate,aggregate
688072,拓荆科技,2020-12-31,72430089.68999994,214549637.22000003,214549637.22000003,0.0,aggregate,aggregate
688111,金山办公,2025-12-31,-2956935060.6000004,-3101908403.65,-3101908403.65,0.0,aggregate,aggregate
688111,金山办公,2024-12-31,-2553618311.3999996,-2617629327.79,-2617629327.79,0.0,aggregate,aggregate
688111,金山办公,2023-12-31,-2169663668.99,-2285199462.9900002,-2285199462.9900002,0.0,aggregate,aggregate
688111,金山办公,2022-12-31,-1752411380.52,-1946345902.73,-1946345902.73,0.0,aggregate,aggregate
688111,金山办公,2021-12-31,-1400449080.32,-1603450766.34,-1603450766.34,0.0,aggregate,aggregate
688111,金山办公,2020-12-31,-665274793.3100002,-925334705.55,-925334705.55,0.0,aggregate,aggregate
688120,华海清科,2025-12-31,11099632.119999886,967013927.96,967418667.4000001,404739.44,aggregate,aggregate
688120,华海清科,2024-12-31,121030282.5699997,746415256.24,746415256.24,0.0,aggregate,aggregate
688120,华海清科,2023-12-31,171648191.99000025,596037564.0900003,596037564.0900003,0.0,aggregate,aggregate
688120,华海清科,2022-12-31,-137146846.9499998,452255973.2599999,452255973.2599999,0.0,aggregate,aggregate
688120,华海清科,2021-12-31,-433681645.47,133568308.28000009,133568308.28000009,0.0,aggregate,aggregate
688120,华海清科,2020-12-31,52315737.77999985,192737830.55999994,192737830.55999994,0.0,aggregate,aggregate
688122,西部超导,2025-12-31,6726773879.290003,5358480494.589999,5387349680.159999,28869185.57,aggregate,aggregate
688122,西部超导,2024-12-31,6555355595.2300005,5010802086.85,5016192988.4800005,5390901.63,aggregate,aggregate
688122,西部超导,2023-12-31,5969887305.559998,4495854526.429999,4495854526.429999,0.0,aggregate,aggregate
688122,西部超导,2022-12-31,5442401911.930002,3737619497.5600004,3737619497.5600004,0.0,aggregate,aggregate
688122,西部超导,2021-12-31,4492169472.150001,2838191328.46,2838191328.46,0.0,aggregate,aggregate
688122,西部超导,2020-12-31,3793434929.4100003,2328215606.94,2328215606.94,0.0,aggregate,aggregate
688188,柏楚电子,2025-12-31,187479348.3599999,44192451.32000001,94837277.05000001,50644825.73,aggregate,aggregate
688188,柏楚电子,2024-12-31,179516696.62000006,38349333.40999997,67037547.45999996,28688214.05,aggregate,aggregate
688188,柏楚电子,2023-12-31,57814739.589999974,-7909838.180000037,11333496.909999963,19243335.09,aggregate,aggregate
688188,柏楚电子,2022-12-31,14652085.73000002,4747855.969999988,4747855.969999988,0.0,aggregate,aggregate
688188,柏楚电子,2021-12-31,73688598.97,68733080.69999997,68733080.69999997,0.0,aggregate,aggregate
688188,柏楚电子,2020-12-31,5804533.5,-16686732.280000001,-16686732.280000001,0.0,aggregate,aggregate
688190,云路股份,2025-12-31,974290351.1100001,651573661.9300001,910214471.5400001,258640809.61,aggregate,aggregate
688190,云路股份,2024-12-31,858253747.17,534571225.87999994,643667543.5699999,109096317.69,aggregate,aggregate
688190,云路股份,2023-12-31,906784115.9800001,519844147.31999993,562476119.9799999,42631972.66,aggregate,aggregate
688190,云路股份,2022-12-31,616813891.5899999,357662563.80999994,409269612.56999993,51607048.76,aggregate,aggregate
688190,云路股份,2021-12-31,26639749.73000002,58918297.900000095,74807633.28000009,15889335.38,aggregate,aggregate
688190,云路股份,2020-12-31,169185381.01,105797028.42000005,117841749.69000004,12044721.27,aggregate,aggregate
688200,华峰测控,2025-12-31,1444242500.87,786322369.26,786322369.26,0.0,aggregate,aggregate
688200,华峰测控,2024-12-31,980511103.71,518325106.40999997,518325106.40999997,0.0,aggregate,aggregate
688200,华峰测控,2023-12-31,676216975.99,370985034.93,370985034.93,0.0,aggregate,aggregate
688200,华峰测控,2022-12-31,787023493.53,419579853.49999994,419579853.49999994,0.0,aggregate,aggregate
688200,华峰测控,2021-12-31,563795978.1600001,275137049.3,275137049.3,0.0,aggregate,aggregate
688200,华峰测控,2020-12-31,277808527.65999997,133389201.09000002,133389201.09000002,0.0,aggregate,aggregate
688208,道通科技,2025-12-31,2094704498.4099994,1512127169.89,1512127169.89,0.0,aggregate,aggregate
688208,道通科技,2024-12-31,1366309825.1499994,960948755.3199999,960948755.3199999,0.0,aggregate,aggregate
688208,道通科技,2023-12-31,1700840096.17,1194323606.39,1194323606.39,0.0,aggregate,aggregate
688208,道通科技,2022-12-31,1832704746.29,1339489200.5699997,1339489200.5699997,0.0,aggregate,aggregate
688208,道通科技,2021-12-31,987129365.85,854394741.9200001,854394741.9200001,0.0,aggregate,aggregate
688208,道通科技,2020-12-31,319616031.09000015,252485043.60999995,252485043.60999995,0.0,aggregate,aggregate
688235,百济神州,2025-12-31,3674953000.0,2858850000.0,2858850000.0,0.0,aggregate,aggregate
688235,百济神州,2024-12-31,3313449000.0,2828879000.0,2828879000.0,0.0,aggregate,aggregate
688235,百济神州,2023-12-31,-182016000.0,959383000.0,959383000.0,0.0,aggregate,aggregate
688235,百济神州,2022-12-31,-2321998000.0,-1041544000.0,-1041544000.0,0.0,aggregate,aggregate
688235,百济神州,2021-12-31,1038860000.0,546920000.0,546920000.0,0.0,aggregate,aggregate
688235,百济神州,2020-12-31,-3032136000.0,-1296839000.0,-1296839000.0,0.0,aggregate,aggregate
688271,联影医疗,2025-12-31,7436290133.710001,4523749542.38,4523749542.38,0.0,aggregate,aggregate
688271,联影医疗,2024-12-31,6234248366.049998,4482214623.540001,4482214623.540001,0.0,aggregate,aggregate
688271,联影医疗,2023-12-31,3485512101.290001,2171621008.6900005,2171621008.6900005,0.0,aggregate,aggregate
688271,联影医疗,2022-12-31,104746403.64000034,268845333.94000006,268845333.94000006,0.0,aggregate,aggregate
688271,联影医疗,2021-12-31,-759177230.7299995,-584957106.4399996,-584957106.4399996,0.0,aggregate,aggregate
688271,联影医疗,2020-12-31,-1620068469.6599998,-1266030448.9399996,-1266030448.9399996,0.0,aggregate,aggregate
688278,特宝生物,2025-12-31,2325304760.57,1188035578.65,1188035578.65,0.0,aggregate,aggregate
