security_code,security_name,first_sig,n_sig,peak_revenue
603408,建霖家居,2020,6,51.2
002734,利民股份,2020,4,50.2
688658,悦康药业,2020,5,49.7
600529,山东药玻,2020,6,49.0
002987,京北方,2020,6,48.4
688208,道通科技,2020,6,48.3
300850,新强联,2020,5,46.3
605136,丽人丽妆,2020,2,46.0
300832,新产业,2020,6,45.8
300861,美畅股份,2020,4,45.1
605088,冠盛股份,2020,4,44.5
603893,瑞芯微,2020,5,44.0
601778,晶科科技,2020,5,43.7
688196,卓越新能,2020,3,43.4
300925,法本信息,2020,5,43.2
300569,天能重工,2020,4,42.4
600976,健民集团,2020,6,42.1
688519,南亚新材,2020,3,42.1
603112,华翔股份,2020,6,41.3
603212,赛伍技术,2020,3,41.2
002995,天地在线,2020,3,40.6
603087,甘李药业,2020,5,40.5
300863,卡倍亿,2020,6,40.4
603353,和顺石油,2020,4,39.9
605377,华旺科技,2020,6,39.8
002973,侨银股份,2020,6,39.5
603887,城地香江,2020,1,39.3
002982,湘佳股份,2020,3,38.2
600817,宇通重工,2020,6,38.0
300870,欧陆通,2020,2,38.0
300887,谱尼测试,2020,4,37.6
605009,豪悦护理,2020,6,37.6
688278,特宝生物,2020,6,37.0
605008,长鸿高科,2020,4,36.3
605123,派克新材,2020,6,36.2
600821,金开新能,2020,6,36.1
003006,百亚股份,2020,6,34.9
003010,若羽臣,2020,4,34.3
688186,广大特材,2020,2,33.7
605099,共创草坪,2020,6,32.9
600114,东睦股份,2020,1,32.8
300787,海能实业,2020,4,32.6
688568,中科星图,2020,6,32.6
688608,恒玄科技,2020,2,32.6
603192,汇得科技,2020,2,31.9
300896,爱美客,2020,6,30.3
605500,森林包装,2020,2,29.6
300917,特发服务,2020,5,28.6
603948,建业股份,2020,6,28.0
003013,地铁设计,2020,6,27.5
003020,立方制药,2020,6,25.8
002989,中天精装,2020,1,25.6
000779,甘咨询,2020,2,24.8
605066,天正电气,2020,1,24.7
300856,科思股份,2020,5,24.0
300346,南大光电,2020,5,23.5
300867,圣元环保,2020,4,23.3
300894,火星人,2020,5,23.2
002978,安宁股份,2020,6,23.0
002991,甘源食品,2020,6,22.6
688301,奕瑞科技,2020,6,22.5
605188,国光连锁,2020,1,22.5
000788,北大医药,2020,2,22.4
688188,柏楚电子,2020,6,22.0
688133,泰坦科技,2020,2,21.6
603439,三力制药,2020,6,21.4
688536,思瑞浦,2020,4,21.4
003016,欣贺股份,2020,5,21.0
603551,奥普科技,2020,6,20.6
605179,一鸣食品,2020,1,19.5
002979,雷赛智能,2020,6,18.7
002975,博杰股份,2020,5,18.4
300873,海晨股份,2020,4,18.3
003019,宸展光电,2020,4,18.1
605199,ST葫芦娃,2020,4,18.0
605183,确成股份,2020,3,17.5
605116,奥锐特,2020,6,17.0
688550,瑞联新材,2020,4,16.8
603950,长源东谷,2020,2,16.8
688202,美迪西,2020,3,16.6
300892,品渥食品,2020,2,16.5
002919,名臣健康,2020,6,16.4
603319,美湖股份,2020,2,16.2
300913,兆龙互连,2020,4,16.1
300903,科翔股份,2020,1,16.0
605100,华丰股份,2020,2,15.9
300841,康华生物,2020,6,15.8
605299,舒华体育,2020,2,15.6
002930,宏川智慧,2020,5,15.5
688136,科兴制药,2020,4,15.3
688065,凯赛生物,2020,1,15.0
605369,拱东医疗,2020,3,14.7
605018,长华集团,2020,1,14.5
603797,联泰环保,2020,6,14.3
300869,康泰医学,2020,4,14.0
000955,欣龙控股,2020,1,13.8
003001,中岩大地,2020,2,13.8
688513,苑东生物,2020,6,13.5
300758,七彩化学,2020,2,13.5
300095,华伍股份,2020,1,13.1
003002,壶化股份,2020,3,13.1
605108,同庆楼,2020,1,13.0
003023,彩虹集团,2020,6,13.0
300911,亿田智能,2020,4,12.8
605288,凯迪股份,2020,1,12.7
688686,奥普特,2020,6,12.7
605151,西上海,2020,3,12.4
002990,盛视科技,2020,4,12.2
003021,兆威机电,2020,1,12.0
300503,昊志机电,2020,2,11.5
300684,中石科技,2020,1,11.5
688389,普门科技,2020,6,11.5
688505,复旦张江,2020,5,11.4
002985,北摩高科,2020,6,11.3
688330,宏力达,2020,6,11.3
688586,江航装备,2020,3,11.1
300908,仲景食品,2020,4,11.0
605218,伟时电子,2020,1,11.0
688526,科前生物,2020,6,11.0
300877,金春股份,2020,1,10.9
603203,快克智能,2020,6,10.8
002829,星网宇达,2020,3,10.7
688529,豪森智能,2020,1,10.4
688189,ST南新,2020,1,10.3
601086,国芳集团,2020,6,10.2
300879,大叶股份,2020,1,10.0
605336,*ST帅电,2020,4,9.8
688057,金达莱,2020,4,9.7
688566,吉贝尔,2020,6,9.7
300617,安靠智电,2020,4,9.6
002980,华盛昌,2020,5,9.6
300824,北鼎股份,2020,6,9.5
688181,八亿时空,2020,5,9.3
600113,浙江东日,2020,3,9.2
002908,德生科技,2020,6,9.1
605388,均瑶健康,2020,2,9.1
300767,震安科技,2020,3,9.0
600738,丽尚国潮,2020,6,8.8
300884,狄耐克,2020,3,8.8
000715,中兴商业,2020,6,8.7
603079,圣达生物,2020,1,8.7
002077,大港股份,2020,1,8.6
688026,洁特生物,2020,4,8.6
003029,吉大正元,2020,2,8.2
605068,明新旭腾,2020,2,8.2
300648,星云股份,2020,2,8.1
300853,申昊科技,2020,2,7.7
003027,同兴科技,2020,1,7.7
300099,尤洛卡,2020,6,7.6
300915,海融科技,2020,2,7.5
688051,佳华科技,2020,1,6.8
300380,安硕信息,2020,1,6.6
003005,竞业达,2020,2,6.6
688588,凌志软件,2020,3,6.5
688788,科思科技,2020,2,6.5
300631,久吾高科,2020,3,6.3
300878,维康药业,2020,3,6.3
605376,博迁新材,2020,1,6.0
688678,福立旺,2020,1,5.2
000518,四环生物,2020,1,5.1
600228,返利科技,2020,2,5.1
688365,光云科技,2020,1,5.1
601728,中国电信,2021,5,5239.2
601868,中国能建,2021,5,4529.3
600916,中国黄金,2021,5,698.2
603071,物产环能,2021,5,598.8
688819,天能股份,2021,5,477.5
300308,中际旭创,2021,5,382.4
600927,永安期货,2021,3,378.4
688303,大全能源,2021,3,309.4
688005,容百科技,2021,4,301.2
600905,三峡能源,2021,5,297.2
605599,菜百股份,2021,5,288.2
688778,厦钨新能,2021,5,287.5
688187,时代电气,2021,5,287.0
301039,中集车辆,2021,5,276.5
601825,沪农商行,2021,5,266.4
605090,九丰能源,2021,5,265.7
603529,爱玛科技,2021,5,250.9
300979,华利集团,2021,5,249.8
601156,东航物流,2021,5,242.6
688660,电气风电,2021,1,235.0
600884,杉杉股份,2021,4,217.0
300073,当升科技,2021,5,212.6
605499,东鹏饮料,2021,5,208.8
688779,五矿新能,2021,2,179.8
301090,华润材料,2021,3,173.3
300390,天华新能,2021,5,170.3
600378,昊华科技,2021,5,166.9
600707,彩虹股份,2021,4,151.9
601963,重庆银行,2021,5,151.1
301035,润丰股份,2021,5,146.9
688772,珠海冠宇,2021,5,144.1
000988,华工科技,2021,5,143.5
601665,齐鲁银行,2021,5,131.4
603077,和邦生物,2021,4,130.4
002135,东南网架,2021,4,130.0
600408,安泰集团,2021,1,129.9
000505,京粮控股,2021,4,128.6
000990,诚志股份,2021,4,124.2
688012,中微公司,2021,5,123.8
603836,海程邦达,2021,5,122.8
605117,德业股份,2021,5,122.2
600740,山西焦化,2021,4,120.7
002240,盛新锂能,2021,3,120.4
601921,浙版传媒,2021,5,117.8
600116,三峡水利,2021,5,111.8
605589,圣泉集团,2021,5,109.4
603093,南华期货,2021,1,105.1
600536,中国软件,2021,1,103.5
301017,漱玉平民,2021,3,103.3
301078,孩子王,2021,4,102.7
688425,铁建重工,2021,5,101.0
300037,新宙邦,2021,5,96.6
600955,维远股份,2021,4,96.3
688183,生益电子,2021,3,94.9
688516,奥特维,2021,5,92.2
003038,鑫铂股份,2021,4,85.7
002645,华宏科技,2021,2,84.8
000756,新华制药,2021,4,84.7
301015,百洋医药,2021,5,82.6
003037,三和管桩,2021,3,81.7
000628,高新发展,2021,4,80.1
600746,江苏索普,2021,5,80.0
002986,宇新股份,2021,4,77.0
605365,立达信,2021,5,75.6
688676,金盘科技,2021,5,72.9
300953,震裕科技,2021,4,71.3
603055,台华新材,2021,3,71.2
688728,格科微,2021,4,70.0
688082,盛美上海,2021,5,67.9
600935,华塑股份,2021,3,67.4
300821,东岳硅材,2021,2,67.3
301099,雅创电子,2021,4,66.1
688097,博众精工,2021,5,65.7
301149,隆华新材,2021,5,63.2
688556,高测股份,2021,3,61.8
002487,大金重工,2021,5,61.7
688075,安旭生物,2021,3,61.7
605287,德才股份,2021,3,61.0
605507,国邦医药,2021,5,60.1
605138,盛泰集团,2021,4,59.7
300957,贝泰妮,2021,5,57.4
300442,润泽科技,2021,5,56.7
300975,商络电子,2021,3,56.4
301155,海力风电,2021,2,54.6
000922,佳电股份,2021,4,53.2
688680,海优新材,2021,2,53.1
688122,西部超导,2021,5,52.3
688578,艾力斯,2021,5,51.9
600032,浙江新能,2021,4,49.6
605368,蓝天燃气,2021,5,49.5
300650,太龙股份,2021,1,49.5
300981,中红医疗,2021,1,49.1
001203,大中矿业,2021,5,48.9
301177,迪阿股份,2021,5,46.2
605056,咸亨国际,2021,4,45.6
600078,澄星股份,2021,3,45.4
600727,鲁北化工,2021,1,45.3
600556,天下秀,2021,3,45.1
002753,永东股份,2021,2,45.0
605555,德昌股份,2021,5,45.0
603002,宏昌电子,2021,2,44.5
601528,瑞丰银行,2021,5,44.1
002254,泰和新材,2021,4,44.0
000707,双环科技,2021,4,43.6
300973,立高食品,2021,4,43.5
688185,康希诺,2021,2,43.0
301026,浩通科技,2021,3,42.8
688696,极米科技,2021,5,42.2
688336,三生国健,2021,5,42.0
688499,利元亨,2021,2,42.0
605077,华康股份,2021,5,41.9
002189,中光学,2021,1,41.3
603290,斯达半导,2021,5,40.1
688385,复旦微电,2021,5,39.8
688575,亚辉龙,2021,5,39.8
605277,新亚电子,2021,5,39.2
300541,先进数通,2021,1,39.1
688121,*ST卓然,2021,2,39.0
300994,久祺股份,2021,2,37.1
001218,丽臣实业,2021,4,36.5
605011,杭州热电,2021,5,36.3
600802,福建水泥,2021,1,36.2
688105,诺唯赞,2021,2,35.7
688087,英科再生,2021,5,35.5
605208,永茂泰,2021,2,35.3
603511,爱慕股份,2021,5,35.2
300937,药易购,2021,1,34.0
688606,奥泰生物,2021,5,33.9
301087,可孚医疗,2021,4,33.9
301061,匠心家居,2021,5,33.8
002997,瑞鹄模具,2021,4,32.9
301048,金鹰重工,2021,5,32.6
603219,富佳股份,2021,5,32.0
603987,康德莱,2021,2,31.2
605339,南侨食品,2021,2,30.8
605189,富春染织,2021,3,30.5
605268,王力安防,2021,2,30.4
301029,怡合达,2021,5,29.5
605358,立昂微,2021,2,29.1
603213,镇洋发展,2021,4,29.0
688131,皓元医药,2021,5,28.8
688232,新点软件,2021,5,28.2
605006,山东玻纤,2021,2,27.8
003031,中瓷电子,2021,4,26.8
688521,芯原股份,2021,2,26.8
003035,南网能源,2021,1,26.2
688617,惠泰医疗,2021,5,25.8
688019,安集科技,2021,5,25.0
605286,同力天启,2021,3,24.5
003000,劲仔食品,2021,4,24.4
300982,苏文电能,2021,2,24.0
605300,佳禾食品,2021,1,24.0
688317,之江生物,2021,2,23.3
688798,艾为电子,2021,1,23.3
688789,宏华数科,2021,5,23.0
688368,晶丰明源,2021,1,23.0
688345,博力威,2021,2,23.0
001207,联科科技,2021,4,22.7
002759,ST天际,2021,1,22.5
003039,顺控发展,2021,5,22.3
000762,西藏矿业,2021,4,22.1
688315,诺禾致源,2021,5,22.1
688211,中科微至,2021,1,22.1
688161,威高骨科,2021,5,21.5
001217,华尔泰,2021,2,21.0
688739,成大生物,2021,5,20.9
002625,光启技术,2021,5,20.5
603171,税友股份,2021,5,20.5
688269,凯立新材,2021,5,20.3
605567,春雪食品,2021,1,20.3
688032,禾迈股份,2021,4,20.3
002774,快意电梯,2021,1,19.8
301082,久盛电气,2021,1,19.5
605399,晨光新材,2021,2,19.5
688076,ST诺泰,2021,5,19.4
300986,志特新材,2021,2,19.3
300997,欢乐家,2021,4,19.2
605577,龙版传媒,2021,5,19.0
688767,博拓生物,2021,3,19.0
605305,中际联合,2021,5,18.8
605111,新洁能,2021,5,18.8
301051,信濠光电,2021,1,18.8
603230,内蒙新华,2021,4,18.4
688276,百克生物,2021,4,18.2
300820,英杰电气,2021,5,17.8
003033,征和工业,2021,3,17.3
300613,富瀚微,2021,1,17.2
605488,福莱新材,2021,1,17.2
605366,宏柏新材,2021,2,17.0
300951,博硕科技,2021,4,16.9
605338,巴比食品,2021,3,16.3
605259,绿田机械,2021,3,16.3
300481,濮阳惠成,2021,3,16.0
300814,中富电路,2021,2,15.4
301085,亚康股份,2021,3,15.3
001206,依依股份,2021,2,15.2
603759,海天股份,2021,4,15.2
603216,梦天家居,2021,2,15.2
688799,华纳药厂,2021,5,15.0
688285,高铁电气,2021,2,14.9
001215,千味央厨,2021,2,14.9
600774,汉商集团,2021,3,14.8
688360,德马科技,2021,1,14.8
300848,美瑞新材,2021,3,14.8
002801,微光股份,2021,5,14.7
605337,李子园,2021,4,14.7
605005,合兴股份,2021,2,14.6
688598,金博股份,2021,2,14.5
605169,洪通燃气,2021,2,14.4
688687,凯因科技,2021,5,14.1
003028,振邦智能,2021,4,14.0
605588,冠石科技,2021,2,14.0
001216,华瓷股份,2021,3,13.8
300671,富满微,2021,1,13.7
688016,心脉医疗,2021,5,13.5
688200,华峰测控,2021,5,13.5
301063,海锅股份,2021,2,13.5
301179,泽宇智能,2021,4,13.5
603324,盛剑科技,2021,2,13.3
301180,万祥科技,2021,2,13.3
300645,正元智慧,2021,4,13.2
300843,胜蓝股份,2021,1,13.0
300833,浩洋股份,2021,5,13.0
605055,迎丰股份,2021,1,13.0
603657,春光科技,2021,1,12.9
300959,线上线下,2021,1,12.9
001209,洪兴股份,2021,1,12.8
688151,华强科技,2021,1,12.7
688699,明微电子,2021,1,12.5
300976,达瑞电子,2021,1,12.1
301091,深城交,2021,2,12.1
688236,春立医疗,2021,5,12.1
300738,奥飞数据,2021,1,12.0
688383,新益昌,2021,2,12.0
688793,倍轻松,2021,2,11.9
605378,野马电池,2021,2,11.9
301050,雷电微力,2021,4,11.8
605566,福莱蒽特,2021,1,11.8
688558,国盛智科,2021,2,11.6
300213,佳讯飞鸿,2021,3,11.5
301027,华蓝集团,2021,1,11.5
688110,东芯股份,2021,2,11.5
603155,新亚强,2021,2,11.3
605058,澳弘电子,2021,2,11.3
688300,联瑞新材,2021,3,11.2
301166,优宁维,2021,1,11.1
300939,秋田微,2021,2,11.1
301002,崧盛股份,2021,1,11.0
688766,普冉股份,2021,1,11.0
301118,恒光股份,2021,2,10.8
300822,贝仕达克,2021,1,10.8
688095,福昕软件,2021,3,10.7
300564,筑博设计,2021,1,10.3
688665,四方光电,2021,5,10.3
688700,东威科技,2021,2,10.1
688625,呈和科技,2021,5,9.8
301047,义翘神州,2021,5,9.7
300983,尤安设计,2021,2,9.6
301088,戎美股份,2021,4,9.5
688049,炬芯科技,2021,4,9.2
688083,中望软件,2021,5,8.9
688357,建龙微纳,2021,1,8.8
688177,百奥泰,2021,1,8.4
605118,力鼎光电,2021,5,8.3
301101,明月镜片,2021,5,8.3
603229,奥翔药业,2021,5,8.2
301093,华兰股份,2021,3,8.2
605098,行动教育,2021,4,8.1
688633,星球石墨,2021,3,8.1
003032,传智教育,2021,3,8.0
688600,皖仪科技,2021,5,7.9
300977,深圳瑞捷,2021,1,7.8
300993,玉马科技,2021,4,7.7
688626,翔宇医疗,2021,4,7.7
688508,芯朋微,2021,2,7.5
688157,松井股份,2021,4,7.5
603383,顶点软件,2021,5,7.4
300642,透景生命,2021,3,7.2
301066,万事利,2021,4,7.2
688246,嘉和美康,2021,3,7.2
300488,恒锋工具,2021,5,7.1
300996,普联软件,2021,2,7.0
300837,浙矿股份,2021,3,6.9
300942,易瑞生物,2021,2,6.9
300480,光力科技,2021,4,6.7
300620,光库科技,2021,1,6.7
688595,芯海科技,2021,1,6.6
688201,ST信安,2021,4,6.6
688085,三友医疗,2021,3,6.5
301129,瑞纳智能,2021,3,6.5
688579,地纬智能,2021,4,6.4
300460,ST惠伦,2021,1,6.3
300830,金现代,2021,3,6.3
603656,泰禾智能,2021,3,6.2
603232,格尔软件,2021,3,6.1
300696,爱乐达,2021,2,6.1
300949,奥雅股份,2021,1,6.1
300844,山水比德,2021,1,5.9
688776,国光电气,2021,1,5.9
301138,华研精机,2021,1,5.6
000576,甘化科工,2021,2,5.4
688233,神工股份,2021,2,5.4
002843,泰嘉股份,2021,1,5.3
300989,蕾奥规划,2021,1,5.3
301075,多瑞医药,2021,1,5.3
300371,汇中股份,2021,2,5.2
000409,云鼎科技,2021,1,5.1
688296,和达科技,2021,1,5.1
688103,国力电子,2021,1,5.1
301016,雷尔伟,2021,1,5.1
600941,中国移动,2022,4,10501.9
600938,中国海油,2022,4,4222.3
688223,晶科能源,2022,3,1186.8
600861,北京人力,2022,4,451.9
001289,龙源电力,2022,4,398.6
300475,香农芯创,2022,4,352.5
301236,软通动力,2022,4,350.9
688349,三一重能,2022,4,273.8
300502,新易盛,2022,4,248.4
689009,九号公司,2022,4,212.8
301116,益客食品,2022,2,208.4
301216,万凯新材,2022,3,193.9
600072,中船科技,2022,2,188.1
002865,钧达股份,2022,2,186.6
300001,特锐德,2022,4,157.9
001308,康冠科技,2022,4,155.9
688503,聚和材料,2022,4,145.9
688041,海光信息,2022,4,143.8
301165,锐捷网络,2022,4,143.2
000632,ST三木,2022,1,139.5
688707,振华新材,2022,2,139.4
688271,联影医疗,2022,4,138.0
600460,士兰微,2022,3,130.5
688275,万润新能,2022,1,123.5
300857,协创数据,2022,4,122.4
600510,黑牡丹,2022,1,115.5
601555,东吴证券,2022,2,112.8
688396,华润微,2022,4,110.5
001309,德明利,2022,3,107.9
002312,川发龙蟒,2022,3,100.2
600063,皖维高新,2022,3,99.4
300446,航天智造,2022,4,90.0
001298,好上好,2022,4,83.7
301219,腾远钴业,2022,4,83.4
002895,川恒股份,2022,4,83.3
001301,尚太科技,2022,4,79.4
600888,新疆众和,2022,4,78.9
001322,箭牌家居,2022,3,76.5
603227,雪峰科技,2022,4,70.2
600876,凯盛新能,2022,2,66.0
002176,江特电机,2022,1,65.7
688072,拓荆科技,2022,4,65.2
688561,奇安信,2022,2,64.4
301238,瑞泰新材,2022,2,61.3
601022,宁波远洋,2022,4,61.1
688475,萤石网络,2022,4,59.0
301150,中一科技,2022,3,58.7
001323,慕思股份,2022,4,58.1
001228,永泰运,2022,4,57.9
301200,大族数控,2022,3,57.7
603151,邦基科技,2022,2,57.0
605296,神农集团,2022,2,55.8
002484,江海股份,2022,4,54.8
002518,科士达,2022,4,54.4
300035,中科电气,2022,1,52.6
605020,永和股份,2022,4,52.1
001331,胜通能源,2022,1,51.6
001283,豪鹏科技,2022,3,51.1
688388,嘉元科技,2022,2,49.7
002839,张家港行,2022,4,48.3
688559,海目星,2022,2,48.0
603206,嘉环科技,2022,4,46.9
688120,华海清科,2022,4,46.5
603067,振华股份,2022,4,45.4
688114,华大智造,2022,1,42.3
000831,中国稀土,2022,2,42.2
301060,兰卫医学,2022,1,42.0
301327,华宝新能,2022,3,41.4
301267,华厦眼科,2022,4,41.4
603150,万朗磁塑,2022,4,41.2
001339,智微智能,2022,4,40.9
301268,铭利达,2022,2,40.7
688669,聚石化学,2022,2,39.1
300041,回天新材,2022,2,39.0
002158,汉钟精机,2022,4,38.5
000155,川能动力,2022,4,38.0
688225,亚信安全,2022,2,36.0
603057,紫燕食品,2022,4,36.0
688375,国博电子,2022,3,35.7
300121,阳谷华泰,2022,4,35.2
300910,瑞丰新材,2022,4,35.1
601089,福元医药,2022,4,35.0
688162,巨一科技,2022,1,34.8
601882,海天精工,2022,4,33.7
301037,保立佳,2022,1,31.6
300196,长海股份,2022,2,31.4
600731,湖南海利,2022,3,31.3
001269,欧晶科技,2022,2,31.3
603201,常润股份,2022,4,30.5
000510,新金路,2022,1,30.4
002819,东方中科,2022,1,30.2
001208,华菱线缆,2022,1,30.2
002192,融捷股份,2022,4,29.9
603163,圣晖集成,2022,4,29.9
301356,天振股份,2022,1,29.7
603170,宝立食品,2022,4,29.3
688697,纽威数控,2022,4,28.9
301004,嘉益股份,2022,4,28.4
300533,冰川网络,2022,3,27.8
301109,军信股份,2022,4,27.5
301239,普瑞眼科,2022,2,27.2
688119,中钢洛耐,2022,1,26.9
603237,五芳斋,2022,2,26.4
301223,中荣股份,2022,1,24.7
301207,华兰疫苗,2022,4,24.1
603235,天新药业,2022,4,23.5
603130,云中马,2022,2,23.2
301171,易点天下,2022,1,23.1
603070,万控智造,2022,1,22.2
688639,华恒生物,2022,3,21.8
301031,中熔电气,2022,4,21.7
301377,鼎泰高科,2022,4,21.4
301330,熵基科技,2022,4,21.3
301139,*ST元道,2022,1,21.1
300343,联创股份,2022,1,20.6
603215,比依股份,2022,3,20.6
301127,武汉天源,2022,3,19.9
688295,中复神鹰,2022,1,19.9
002810,山东赫达,2022,3,19.6
688190,云路股份,2022,3,19.0
301335,天元宠物,2022,1,18.9
300990,同飞股份,2022,2,18.5
300811,铂科新材,2022,4,18.0
301379,天山电子,2022,4,17.9
301280,珠城科技,2022,4,17.6
688376,美埃科技,2022,3,17.2
603132,金徽股份,2022,4,17.2
603519,立霸股份,2022,4,17.1
688663,新风光,2022,2,17.0
603182,嘉华股份,2022,3,16.9
688147,微导纳米,2022,2,16.8
688052,纳芯微,2022,1,16.7
688455,科捷智能,2022,1,16.7
301363,美好医疗,2022,4,16.3
300916,朗特智能,2022,3,15.9
301160,翔楼新材,2022,4,15.1
603097,江苏华辰,2022,2,15.1
603209,兴通股份,2022,3,15.1
301282,金禄电子,2022,1,15.0
688553,汇宇制药,2022,3,14.9
688050,爱博医疗,2022,4,14.8
603538,美诺华,2022,1,14.6
301367,瑞迈特,2022,4,14.2
300852,四会富仕,2022,3,14.1
301110,青木科技,2022,4,14.1
688630,芯碁微装,2022,3,14.1
301208,中亦科技,2022,2,14.0
300855,图南股份,2022,3,13.8
301316,慧博云通,2022,2,13.6
301283,聚胶股份,2022,1,13.5
688348,昱能科技,2022,1,13.4
301269,华大九天,2022,4,13.2
688073,毕得医药,2022,3,13.2
688439,振华风光,2022,4,13.0
301187,欧圣电气,2022,1,12.8
301278,快可电子,2022,2,12.8
001230,劲旅环境,2022,1,12.6
688281,华秦科技,2022,4,12.4
000567,海德股份,2022,4,12.3
603280,南方路机,2022,2,12.2
688621,阳光诺和,2022,4,12.2
301153,中科江南,2022,4,12.1
605060,联德股份,2022,2,12.1
688252,天德钰,2022,1,12.0
002667,*ST威领,2022,1,11.9
688432,有研硅,2022,1,11.8
001332,锡装股份,2022,1,11.7
301338,凯格精机,2022,2,11.6
301276,嘉曼服饰,2022,4,11.5
688333,铂力特,2022,2,11.5
301256,华融化学,2022,2,11.4
301195,北路智控,2022,4,11.3
300534,陇神戎发,2022,4,10.8
301339,通行宝,2022,4,10.7
001258,立新能源,2022,4,10.6
301212,联盛化学,2022,1,10.4
301132,满坤科技,2022,1,10.4
301319,唯特偶,2022,1,10.4
301096,百诚医药,2022,2,10.2
301391,卡莱特,2022,4,10.2
300838,浙江力诺,2022,1,10.1
301069,凯盛新材,2022,1,10.1
688059,华锐精密,2022,3,10.0
688690,纳微科技,2022,4,9.2
301071,力量钻石,2022,2,9.1
688321,微芯生物,2022,3,9.1
605033,美邦股份,2022,1,9.1
301331,恩威医药,2022,4,9.0
688337,普源精电,2022,4,9.0
688601,力芯微,2022,3,8.9
603682,锦和商管,2022,1,8.8
688209,英集芯,2022,1,8.7
002826,易明医药,2022,4,8.6
688353,华盛锂电,2022,1,8.6
300777,中简科技,2022,4,8.5
301089,拓新药业,2022,2,8.4
301302,华如科技,2022,1,8.3
603088,宁波精达,2022,3,8.2
300938,信测标准,2022,4,8.0
603040,新坐标,2022,4,8.0
688170,德龙激光,2022,3,7.9
301365,矩阵股份,2022,2,7.9
688046,药康生物,2022,4,7.9
301263,泰恩康,2022,4,7.8
300947,德必集团,2022,1,7.8
301366,一博科技,2022,1,7.8
603496,恒为科技,2022,2,7.7
688392,骄成超声,2022,4,7.7
000663,永安林业,2022,2,7.6
300840,酷特智能,2022,4,7.5
603105,芯能科技,2022,4,7.4
300900,广联航空,2022,2,7.4
688047,龙芯中科,2022,1,7.4
688370,丛麟科技,2022,1,7.3
688372,伟测科技,2022,1,7.3
301318,维海德,2022,3,7.2
301086,鸿富瀚,2022,1,7.2
688391,钜泉科技,2022,3,7.1
688636,智明达,2022,3,7.1
688319,欧林生物,2022,3,7.0
688228,开普云,2022,2,6.9
300897,山科智能,2022,3,6.6
688768,容知日新,2022,3,6.5
688125,安达智能,2022,1,6.5
688380,中微半导,2022,1,6.4
300314,戴维医疗,2022,4,6.2
688733,壹石通,2022,1,6.0
301102,兆讯传媒,2022,2,6.0
688061,灿瑞科技,2022,1,5.9
603032,德新科技,2022,2,5.8
688589,力合微,2022,3,5.8
301258,富士莱,2022,1,5.7
688167,炬光科技,2022,2,5.6
001223,欧克科技,2022,1,5.2
688175,高凌信息,2022,1,5.2
688426,康为世纪,2022,1,5.2
300518,新迅达,2022,1,5.1
688393,安必平,2022,1,5.1
003025,思进智能,2022,1,5.1
688210,统联精密,2022,1,5.1
301312,智立方,2022,1,5.1
688381,帝奥微,2022,1,5.0
603296,华勤技术,2023,3,1714.4
601061,中信金属,2023,3,1418.2
302132,中航成飞,2023,3,753.6
001287,中电港,2023,3,655.2
688472,阿特斯,2023,3,513.1
301358,湖南裕能,2023,3,413.6
001286,陕西能源,2023,3,231.6
688347,华虹宏力,2023,3,172.9
301500,飞南资源,2023,3,148.4
600925,苏能股份,2023,3,141.8
603979,金诚信,2023,3,138.9
301511,德福科技,2023,2,124.4
002301,齐心集团,2023,3,119.6
001213,中铁特货,2023,3,119.6
301381,赛维时代,2023,3,118.2
601096,宏盛华源,2023,2,101.4
301376,致欧科技,2023,3,87.0
301370,国科恒泰,2023,1,74.8
301526,国际复材,2023,1,71.6
601083,锦江航运,2023,3,70.1
301291,明阳电气,2023,3,69.1
301498,乖宝宠物,2023,3,67.7
688612,威迈斯,2023,3,63.7
000913,钱江摩托,2023,3,60.3
002045,国光电器,2023,1,59.3
301408,华人健康,2023,3,54.9
688596,正帆科技,2023,3,54.7
601133,柏诚股份,2023,3,52.4
002611,东方精工,2023,3,52.3
603153,上海建科,2023,3,50.0
301559,中集环科,2023,2,46.6
603050,科林电气,2023,3,43.9
600251,冠农股份,2023,2,43.5
001311,多利科技,2023,3,41.9
301439,泓淋电力,2023,3,39.7
301345,涛涛车业,2023,3,39.4
301310,鑫宏业,2023,2,37.8
300019,硅宝科技,2023,3,37.5
002757,南兴股份,2023,1,36.3
002184,海得控制,2023,1,35.5
301332,德尔玛,2023,2,35.3
605167,利柏特,2023,2,34.9
300034,钢研高纳,2023,1,34.1
301292,海科新源,2023,1,33.6
603191,望变电气,2023,2,33.5
688484,南芯科技,2023,3,32.6
002552,宝鼎科技,2023,2,31.5
300532,今天国际,2023,2,30.6
301518,长华化学,2023,2,30.5
603173,福斯达,2023,3,30.0
688100,威胜信息,2023,3,29.8
688563,航材股份,2023,1,28.0
300893,松原安全,2023,3,26.8
603281,江瀚新材,2023,3,22.8
603137,恒尚节能,2023,1,22.1
688570,天玛智控,2023,2,22.1
603062,麦加芯彩,2023,3,21.4
603075,热威股份,2023,3,21.3
301191,菲菱科思,2023,1,20.7
001278,一彬科技,2023,1,20.7
688361,中科飞测,2023,2,20.5
301371,敷尔佳,2023,3,20.2
001380,华纬科技,2023,3,19.9
603107,上海汽配,2023,1,19.1
301303,真兰仪表,2023,3,17.8
603231,索宝蛋白,2023,1,17.5
