security_code,security_name,worth_from,worth_to,rule,reason
301219,腾远钴业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002895,川恒股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001301,尚太科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600888,新疆众和,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001322,箭牌家居,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603227,雪峰科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600876,凯盛新能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002176,江特电机,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688072,拓荆科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688561,奇安信,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301238,瑞泰新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601022,宁波远洋,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688475,萤石网络,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301150,中一科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001323,慕思股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001228,永泰运,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301200,大族数控,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603151,邦基科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605296,神农集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002484,江海股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002518,科士达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300035,中科电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605020,永和股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001331,胜通能源,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
001283,豪鹏科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688388,嘉元科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002839,张家港行,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
688559,海目星,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603206,嘉环科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688120,华海清科,2023,9999,锚6,CMP设备国产唯一，工艺验证周期长
603067,振华股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688114,华大智造,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000831,中国稀土,0,0,防4,资源三要素不全或属周期商品
301060,兰卫医学,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301327,华宝新能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301267,华厦眼科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603150,万朗磁塑,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001339,智微智能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301268,铭利达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688669,聚石化学,0,0,防4,资源三要素不全或属周期商品
300041,回天新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002158,汉钟精机,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000155,川能动力,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688225,亚信安全,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603057,紫燕食品,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688375,国博电子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300121,阳谷华泰,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300910,瑞丰新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601089,福元医药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688162,巨一科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601882,海天精工,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301037,保立佳,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300196,长海股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600731,湖南海利,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001269,欧晶科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603201,常润股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000510,新金路,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002819,东方中科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001208,华菱线缆,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002192,融捷股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603163,圣晖集成,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301356,天振股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603170,宝立食品,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688697,纽威数控,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301004,嘉益股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300533,冰川网络,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301109,军信股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301239,普瑞眼科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688119,中钢洛耐,0,0,防4,资源三要素不全或属周期商品
603237,五芳斋,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301223,中荣股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301207,华兰疫苗,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603235,天新药业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603130,云中马,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301171,易点天下,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603070,万控智造,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688639,华恒生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301031,中熔电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301377,鼎泰高科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301330,熵基科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301139,*ST元道,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300343,联创股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603215,比依股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301127,武汉天源,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688295,中复神鹰,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002810,山东赫达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688190,云路股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301335,天元宠物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300990,同飞股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300811,铂科新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301379,天山电子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301280,珠城科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688376,美埃科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603132,金徽股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603519,立霸股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688663,新风光,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603182,嘉华股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688147,微导纳米,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688052,纳芯微,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688455,科捷智能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301363,美好医疗,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300916,朗特智能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301160,翔楼新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603097,江苏华辰,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603209,兴通股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301282,金禄电子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688553,汇宇制药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688050,爱博医疗,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603538,美诺华,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301367,瑞迈特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300852,四会富仕,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301110,青木科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688630,芯碁微装,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301208,中亦科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300855,图南股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301316,慧博云通,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301283,聚胶股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688348,昱能科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301269,华大九天,2023,9999,锚6,EDA国产第一，工具链与工艺库积累不可速成
688073,毕得医药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688439,振华风光,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301187,欧圣电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301278,快可电子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001230,劲旅环境,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
688281,华秦科技,2023,9999,判例10,隐身材料独家配套，型号锁定
000567,海德股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603280,南方路机,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688621,阳光诺和,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301153,中科江南,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605060,联德股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688252,天德钰,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002667,*ST威领,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688432,有研硅,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001332,锡装股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301338,凯格精机,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301276,嘉曼服饰,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688333,铂力特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301256,华融化学,0,0,防4,资源三要素不全或属周期商品
301195,北路智控,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300534,陇神戎发,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301339,通行宝,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001258,立新能源,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
301212,联盛化学,0,0,防4,资源三要素不全或属周期商品
301132,满坤科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301319,唯特偶,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301096,百诚医药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301391,卡莱特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300838,浙江力诺,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301069,凯盛新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688059,华锐精密,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688690,纳微科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301071,力量钻石,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688321,微芯生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605033,美邦股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301331,恩威医药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688337,普源精电,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688601,力芯微,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603682,锦和商管,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688209,英集芯,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002826,易明医药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688353,华盛锂电,0,0,防4,资源三要素不全或属周期商品
300777,中简科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301089,拓新药业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301302,华如科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603088,宁波精达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300938,信测标准,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603040,新坐标,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688170,德龙激光,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301365,矩阵股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688046,药康生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301263,泰恩康,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300947,德必集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301366,一博科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603496,恒为科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688392,骄成超声,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000663,永安林业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300840,酷特智能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603105,芯能科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300900,广联航空,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
688047,龙芯中科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688370,丛麟科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688372,伟测科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301318,维海德,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301086,鸿富瀚,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688391,钜泉科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688636,智明达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688319,欧林生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688228,开普云,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300897,山科智能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688768,容知日新,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688125,安达智能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688380,中微半导,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300314,戴维医疗,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688733,壹石通,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301102,兆讯传媒,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
688061,灿瑞科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603032,德新科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688589,力合微,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301258,富士莱,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688167,炬光科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001223,欧克科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688175,高凌信息,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688426,康为世纪,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300518,新迅达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688393,安必平,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
003025,思进智能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688210,统联精密,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301312,智立方,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688381,帝奥微,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603296,华勤技术,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601061,中信金属,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
302132,中航成飞,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001287,中电港,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
688472,阿特斯,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301358,湖南裕能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001286,陕西能源,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
688347,华虹宏力,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301500,飞南资源,0,0,防4,资源三要素不全或属周期商品
600925,苏能股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603979,金诚信,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301511,德福科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002301,齐心集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001213,中铁特货,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301381,赛维时代,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601096,宏盛华源,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301376,致欧科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301370,国科恒泰,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301526,国际复材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601083,锦江航运,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
301291,明阳电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301498,乖宝宠物,2024,9999,§5.4.1-4,宠物食品国产第一，自主品牌+代工双轮与渠道心智
688612,威迈斯,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000913,钱江摩托,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002045,国光电器,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301408,华人健康,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688596,正帆科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601133,柏诚股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002611,东方精工,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603153,上海建科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301559,中集环科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603050,科林电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600251,冠农股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001311,多利科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301439,泓淋电力,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
301345,涛涛车业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301310,鑫宏业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300019,硅宝科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002757,南兴股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002184,海得控制,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301332,德尔玛,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
605167,利柏特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300034,钢研高纳,2023,9999,判例10,高温合金军品，判例10所述材料端
301292,海科新源,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603191,望变电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688484,南芯科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002552,宝鼎科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300532,今天国际,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301518,长华化学,0,0,防4,资源三要素不全或属周期商品
603173,福斯达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688100,威胜信息,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688563,航材股份,2024,9999,判例10,航空材料与机载系统，型号锁定
300893,松原安全,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603281,江瀚新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603137,恒尚节能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688570,天玛智控,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603062,麦加芯彩,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603075,热威股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301191,菲菱科思,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001278,一彬科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688361,中科飞测,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301371,敷尔佳,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001380,华纬科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603107,上海汽配,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301303,真兰仪表,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603231,索宝蛋白,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688429,时创能源,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
603190,亚通精工,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001328,登康口腔,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301558,三态股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300453,三鑫医疗,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688569,铁科轨道,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
301362,民爆光电,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688698,伟创电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688127,蓝特光学,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603193,润本股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600877,电科芯片,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001326,联域股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603908,牧高笛,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002730,电光科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688025,杰普特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001378,德冠新材,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688628,优利德,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301488,豪恩汽电,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301103,何氏眼科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301382,蜂助手,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600576,祥源文旅,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
603270,金帝股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001376,百通能源,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
688638,誉辰智能,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688093,世华科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301322,绿通科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603125,常青科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
001337,四川黄金,0,0,防4,资源三要素不全或属周期商品
301286,侨源股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688591,泰凌微,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301387,光大同创,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301397,溯联股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301262,海看股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002780,三夫户外,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300692,中赋科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301508,中机认检,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688334,西高院,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301517,陕西华达,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301080,百普赛斯,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300795,米奥会展,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688719,爱科赛博,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688410,山外山,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300290,ST荣科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301325,曼恩斯特,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301507,民生健康,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688212,澳华内镜,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301509,金凯生科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688028,沃尔德,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603099,长白山,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603004,鼎龙科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688433,华曙高科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603275,众辰科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
301211,亨迪药业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300789,唐源电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
688581,安杰思,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
