as_of_year,security_code,security_name,listed_on,years_listed,roe_avg5,roe_min5,roe_years,gross_margin,net_margin,revenue_yi,profit_yi,revenue_cagr,profit_cagr,today_class,today_in_pool
2020,300793,佳禾智能,2019-10-18,1,0.1317,0.0568,5,0.1146,0.0257,26.53,0.68,0.3365,0.2283,boundary_pending,0
2020,002866,传艺科技,2017-04-26,3,0.1316,0.0741,5,0.2529,0.0763,17.70,1.35,0.3205,0.1069,boundary_pending,0
2020,603055,台华新材,2017-09-21,3,0.1314,0.0446,5,0.2179,0.0479,25.01,1.20,0.0275,-0.1483,boundary_pending,0
2020,603183,建研院,2017-09-05,3,0.1314,0.0968,5,0.4894,0.1620,7.86,1.27,0.1899,0.2335,boundary_pending,0
2020,002573,清新环境,2011-04-22,9,0.1313,0.0515,5,0.1734,0.0725,47.01,3.41,0.0849,-0.1773,boundary_pending,0
2020,688308,欧科亿,2020-12-10,0,0.1312,0.1185,4,0.3145,0.1530,7.02,1.07,0.1790,0.3408,boundary_pending,0
2020,603678,火炬电子,2015-01-26,5,0.1311,0.0980,5,0.3185,0.1667,36.56,6.09,0.2490,0.3322,boundary_pending,0
2020,002701,奥瑞金,2012-10-11,8,0.1310,0.0411,5,0.1978,0.0655,115.50,7.56,0.1103,-0.1002,boundary_pending,0
2020,600229,城市传媒,2000-03-09,20,0.1309,0.0865,5,0.3598,0.1134,21.55,2.44,0.0499,-0.0264,boundary_pending,0
2020,603855,华荣股份,2017-05-24,3,0.1308,0.1044,5,0.5239,0.1142,22.83,2.61,0.1743,0.2318,boundary_pending,0
2020,688560,明冠新材,2020-12-24,0,0.1308,0.0635,5,0.2032,0.1148,9.19,1.05,0.2301,0.4244,boundary_pending,0
2020,000703,恒逸石化,1997-03-28,23,0.1307,0.1141,5,0.0692,0.0355,864.30,30.72,0.2778,0.3869,boundary_pending,0
2020,300206,理邦仪器,2011-04-21,9,0.1307,0.0225,5,0.5941,0.2817,23.19,6.53,0.3500,1.2312,boundary_pending,0
2020,603098,森特股份,2016-12-16,4,0.1306,0.0877,5,0.1824,0.0579,31.53,1.82,0.1676,-0.0309,boundary_pending,0
2020,300762,上海瀚讯,2019-03-14,1,0.1305,0.0914,5,0.6394,0.2610,6.41,1.67,0.1485,0.4582,boundary_pending,0
2020,600051,宁波联合,1997-04-10,23,0.1304,0.0780,5,0.2649,0.0700,49.14,3.44,0.0411,0.2333,boundary_pending,0
2020,600919,江苏银行,2016-08-02,4,0.1304,0.1191,5,,0.2896,520.26,150.66,0.1340,0.0916,boundary_pending,0
2020,002753,永东股份,2015-05-19,5,0.1304,0.0580,5,0.1198,0.0662,23.91,1.58,0.2153,0.1888,boundary_pending,0
2020,603856,东宏股份,2017-11-06,3,0.1303,0.1033,5,0.2623,0.1331,23.93,3.19,0.2079,0.3437,boundary_pending,0
2020,300786,国林科技,2019-07-23,1,0.1303,0.1001,5,0.4033,0.1992,4.02,0.80,0.2419,0.2432,boundary_pending,0
2020,688100,威胜信息,2020-01-21,0,0.1303,0.0927,5,0.3603,0.1901,14.49,2.75,0.2080,0.3599,worth_attention,1
2020,300872,天阳科技,2020-08-24,0,0.1302,0.0964,5,0.3578,0.1017,13.15,1.34,0.3640,0.3433,boundary_pending,0
2020,605006,山东玻纤,2020-09-03,0,0.1301,0.1139,5,0.2792,0.0864,19.96,1.72,0.1063,0.0566,boundary_pending,0
2020,002139,拓邦股份,2007-06-29,13,0.1300,0.0974,5,0.2439,0.0957,55.60,5.32,0.3208,0.3858,boundary_pending,0
2020,688299,长阳科技,2019-11-06,1,0.1300,0.0629,5,0.3561,0.1693,10.45,1.77,0.2874,0.6039,boundary_pending,0
2020,000737,北方铜业,1997-04-28,23,0.1299,0.0636,5,0.1627,0.0725,85.28,6.19,0.4137,1.3313,boundary_pending,0
2020,601900,南方传媒,2016-02-15,4,0.1299,0.1205,5,0.2976,0.1103,68.97,7.60,0.0882,0.1584,boundary_pending,0
2020,300796,贝斯美,2019-11-15,1,0.1299,0.0377,5,0.2626,0.0950,4.05,0.38,0.0459,0.0100,boundary_pending,0
2020,300634,彩讯股份,2018-03-23,2,0.1298,0.0977,5,0.4329,0.1848,7.39,1.37,0.1248,0.1066,boundary_pending,0
2020,600535,天士力,2002-08-23,18,0.1297,0.0928,5,0.4027,0.0829,135.76,11.26,-0.0067,-0.0109,boundary_pending,0
2020,300403,汉宇集团,2014-10-30,6,0.1297,0.1115,5,0.3833,0.2180,9.38,2.05,0.0548,0.0166,boundary_pending,0
2020,300566,激智科技,2016-11-15,4,0.1297,0.0687,5,0.2737,0.0963,14.20,1.37,0.2345,0.2326,boundary_pending,0
2020,603377,ST东时,2016-02-05,4,0.1297,0.0823,5,0.4455,0.1893,8.48,1.61,-0.0744,-0.1011,garbage,0
2020,300622,博士眼镜,2017-03-15,3,0.1297,0.1073,5,0.6759,0.1054,6.56,0.69,0.1208,0.1632,boundary_pending,0
2020,603933,睿能科技,2017-07-06,3,0.1297,0.0244,5,0.1284,0.0168,14.97,0.25,-0.0101,-0.2795,boundary_pending,0
2020,603773,沃格光电,2018-04-17,2,0.1297,0.0087,5,0.2869,0.0234,6.04,0.14,0.1796,-0.3408,boundary_pending,0
2020,003029,吉大正元,2020-12-24,0,0.1297,0.1027,5,0.5993,0.1758,6.10,1.07,0.1533,0.2562,boundary_pending,0
2020,002958,青农商行,2019-03-26,1,0.1296,0.1158,5,,0.3092,95.72,29.60,0.1319,0.1133,boundary_pending,0
2020,600018,上港集团,2000-07-19,20,0.1295,0.0980,5,0.3634,0.3180,261.19,83.07,-0.0447,0.0460,boundary_pending,0
2020,300580,贝斯特,2017-01-11,3,0.1295,0.1101,5,0.3594,0.1897,9.31,1.77,0.1420,0.1085,boundary_pending,0
2020,002998,优彩资源,2020-09-25,0,0.1295,0.1103,5,0.1770,0.0991,13.64,1.35,0.1682,0.2483,boundary_pending,0
2020,601229,上海银行,2016-11-16,4,0.1294,0.1209,5,,0.4116,507.46,208.85,0.1020,0.0992,boundary_pending,0
2020,600261,阳光照明,2000-07-20,20,0.1294,0.1130,5,0.3440,0.1005,48.21,4.85,0.0235,0.0174,boundary_pending,0
2020,300423,昇辉科技,2015-02-17,5,0.1294,0.0552,5,0.2926,0.1377,41.94,5.77,1.0591,1.1974,boundary_pending,0
2020,603220,中贝通信,2018-11-15,2,0.1293,0.0354,5,0.1505,0.0275,20.67,0.57,0.2100,-0.1407,boundary_pending,0
2020,300016,北陆药业,2009-10-30,11,0.1292,0.0185,5,0.6658,0.2112,8.27,1.75,0.1348,0.8072,boundary_pending,0
2020,300127,银河磁体,2010-10-13,10,0.1292,0.1112,5,0.3447,0.2445,6.04,1.48,0.0932,0.0572,boundary_pending,0
2020,688009,中国通号,2019-07-22,1,0.1291,0.0909,5,0.2207,0.0952,401.24,38.19,0.0775,0.0583,boundary_pending,0
2020,601066,中信建投,2018-06-20,2,0.1290,0.0679,5,,0.4072,233.51,95.09,0.1520,0.1596,boundary_pending,0
2020,300570,太辰光,2016-12-06,4,0.1286,0.0587,5,0.3026,0.1318,5.74,0.76,0.0804,-0.0707,boundary_pending,0
2020,300514,友讯达,2017-04-26,3,0.1286,0.0576,5,0.2730,0.0510,6.60,0.34,0.0958,-0.0634,boundary_pending,0
2020,601336,新华保险,2011-12-16,9,0.1285,0.0845,5,,0.0692,2065.38,142.94,0.0903,0.3041,boundary_pending,0
2020,603980,吉华集团,2017-06-15,3,0.1285,0.0514,5,0.2544,0.1258,18.32,2.31,-0.0403,-0.1188,boundary_pending,0
2020,002531,天顺风能,2010-12-31,10,0.1284,0.0928,5,0.2349,0.1296,81.00,10.50,0.3687,0.2676,boundary_pending,0
2020,002849,威星智能,2017-02-17,3,0.1284,0.1019,5,0.2799,0.0699,11.98,0.84,0.3240,0.1254,boundary_pending,0
2020,600755,厦门国贸,1996-10-03,24,0.1283,0.1143,5,0.0192,0.0074,3510.89,26.12,0.3755,0.2579,boundary_pending,0
2020,300797,钢研纳克,2019-11-01,1,0.1283,0.1025,5,0.4326,0.1319,5.85,0.77,0.1209,0.1467,boundary_pending,0
2020,688090,瑞松科技,2020-02-17,0,0.1283,0.0593,5,0.1627,0.0625,7.99,0.50,0.0509,0.1058,boundary_pending,0
2020,002221,东华能源,2008-03-06,12,0.1282,0.1116,5,0.0863,0.0416,290.82,12.10,0.0985,0.2669,boundary_pending,0
2020,603699,纽威股份,2014-01-17,6,0.1282,0.0831,5,0.3446,0.1453,36.32,5.28,0.1544,0.2452,boundary_pending,0
2020,300146,汤臣倍健,2010-12-15,10,0.1281,-0.0650,5,0.6282,0.2501,60.95,15.24,0.2746,0.2991,worth_attention,1
2020,300667,必创科技,2017-06-19,3,0.1281,0.0532,5,0.3415,0.0657,7.71,0.51,0.5568,0.1191,boundary_pending,0
2020,003003,天元股份,2020-09-21,0,0.1281,0.0693,5,0.1655,0.0580,10.15,0.59,0.1091,0.0176,boundary_pending,0
2020,603825,ST华扬,2017-08-02,3,0.1277,0.1017,5,0.1296,0.0229,91.44,2.10,0.0833,0.1952,boundary_pending,0
2020,002961,瑞达期货,2019-09-05,1,0.1277,0.0814,5,,0.1854,13.42,2.49,0.3039,0.0403,boundary_pending,0
2020,002945,华林证券,2019-01-17,1,0.1276,0.0869,5,,0.5454,14.90,8.12,0.0310,0.0837,boundary_pending,0
2020,002394,联发股份,2010-04-23,10,0.1276,0.1182,5,0.1875,0.1215,38.73,4.71,0.0089,0.0454,boundary_pending,0
2020,603556,海兴电力,2016-11-10,4,0.1276,0.0690,5,0.4145,0.1715,28.06,4.81,0.0671,-0.0135,worth_attention,1
2020,601658,邮储银行,2019-12-10,1,0.1275,0.1184,5,,0.2243,2862.02,641.99,0.1096,0.1270,boundary_pending,0
2020,002791,坚朗五金,2016-03-29,4,0.1275,0.0641,5,0.3925,0.1213,67.37,8.17,0.2559,0.3404,boundary_pending,0
2020,300203,聚光科技,2011-04-15,9,0.1274,0.0117,5,0.4073,0.1193,41.01,4.89,0.1495,0.0501,boundary_pending,0
2020,300806,斯迪克,2019-11-25,1,0.1274,0.1080,5,0.2513,0.1180,15.39,1.82,0.1199,0.3431,boundary_pending,0
2020,603701,德宏股份,2016-04-12,4,0.1274,0.0832,5,0.2634,0.1059,6.00,0.63,0.0958,-0.0161,boundary_pending,0
2020,300320,海达股份,2012-06-01,8,0.1273,0.1015,5,0.2486,0.0864,22.63,1.96,0.2753,0.2390,boundary_pending,0
2020,600075,新疆天业,1997-06-17,23,0.1272,0.0731,5,0.2385,0.0950,93.35,8.87,0.1364,0.1602,boundary_pending,0
2020,600326,西藏天路,2001-01-16,19,0.1270,0.1072,5,0.2733,0.0615,70.72,4.35,0.2967,0.1450,boundary_pending,0
2020,601633,长城汽车,2011-09-28,9,0.1270,0.0845,5,0.1721,0.0519,1033.08,53.62,0.0117,-0.1557,boundary_pending,0
2020,300462,ST华铭,2015-05-27,5,0.1270,0.0610,5,0.4661,0.0812,12.50,1.02,0.5556,0.2024,boundary_pending,0
2020,603690,至纯科技,2017-01-13,3,0.1270,0.0771,5,0.3679,0.1865,13.97,2.61,0.5177,0.5486,boundary_pending,0
2020,603728,鸣志电器,2017-05-09,3,0.1270,0.0907,5,0.4017,0.0907,22.13,2.01,0.1068,0.0638,boundary_pending,0
2020,300818,耐普矿机,2020-02-12,0,0.1270,0.0504,5,0.4017,0.1103,3.68,0.41,0.1433,-0.0480,boundary_pending,0
2020,002933,新兴装备,2018-08-28,2,0.1270,0.0629,5,0.6965,0.3073,3.20,0.98,0.0594,-0.0296,boundary_pending,0
2020,002202,金风科技,2007-12-26,13,0.1269,0.0794,5,0.1773,0.0527,562.65,29.64,0.2083,-0.0033,boundary_pending,0
2020,003816,中国广核,2019-08-26,1,0.1268,0.1037,5,0.3707,0.1355,705.85,95.62,0.2091,0.0675,boundary_pending,0
2020,603035,常熟汽饰,2017-01-05,3,0.1268,0.1011,5,0.2324,0.1631,22.18,3.62,0.1146,0.1245,boundary_pending,0
2020,603938,三孚股份,2017-06-28,3,0.1268,0.0825,5,0.2096,0.0968,10.06,0.97,0.0618,0.0468,boundary_pending,0
2020,600835,上海机电,1994-02-24,26,0.1267,0.0969,5,0.1710,0.0483,233.94,11.30,0.0542,-0.0603,boundary_pending,0
2020,002582,好想你,2011-05-20,9,0.1267,0.0197,5,0.1823,0.7180,30.01,21.55,0.0971,1.7217,boundary_pending,0
2020,603809,豪能股份,2017-11-28,3,0.1267,0.0783,5,0.3384,0.1510,11.71,1.77,0.1613,0.0878,boundary_pending,0
2020,300669,沪宁股份,2017-06-29,3,0.1267,0.0837,5,0.3120,0.1522,3.56,0.54,0.0882,0.0562,boundary_pending,0
2020,601512,中新集团,2019-12-20,1,0.1266,0.1090,5,0.6419,0.3830,34.14,13.07,-0.1489,0.2131,boundary_pending,0
2020,300780,德恩精工,2019-05-31,1,0.1266,0.0865,5,0.2736,0.2177,4.51,0.98,0.0556,0.1803,boundary_pending,0
2020,603383,顶点软件,2017-05-22,3,0.1265,0.0950,5,0.7284,0.3100,3.50,1.09,0.1435,0.1139,boundary_pending,0
2020,300617,安靠智电,2017-02-28,3,0.1265,0.0777,5,0.5289,0.2503,5.29,1.32,0.1304,0.1621,boundary_pending,0
2020,603289,泰瑞机器,2017-10-31,3,0.1265,0.0833,5,0.2745,0.0993,8.73,0.87,0.1427,0.0416,boundary_pending,0
2020,000546,金圆股份,1993-12-15,27,0.1264,0.1053,5,0.1472,0.0547,86.71,4.74,0.4148,0.1163,boundary_pending,0
2020,002241,歌尔股份,2008-05-22,12,0.1264,0.0573,5,0.1603,0.0493,577.43,28.48,0.3154,0.1460,boundary_pending,0
2020,300730,科创信息,2017-12-05,3,0.1264,0.0665,5,0.3249,0.0745,4.36,0.32,0.1255,-0.0355,boundary_pending,0
2020,600760,中航沈飞,1996-10-11,24,0.1263,0.0989,5,0.0923,0.0542,273.16,14.80,0.1117,0.2735,boundary_pending,0
2020,300360,炬华科技,2014-01-21,6,0.1262,0.0647,5,0.3919,0.2674,10.97,2.93,-0.0210,0.0351,worth_attention,1
2020,002563,森马服饰,2011-03-11,9,0.1261,0.0701,5,0.4034,0.0530,152.05,8.06,0.0927,-0.1331,boundary_pending,0
2020,002798,帝欧水华,2016-05-25,4,0.1261,0.0885,5,0.3046,0.1005,56.37,5.67,0.9056,0.8290,boundary_pending,0
2020,000810,创维数字,1998-06-02,22,0.1259,0.0291,5,0.1819,0.0451,85.08,3.84,0.0946,-0.0576,boundary_pending,0
2020,600886,国投电力,1996-01-18,24,0.1259,0.1091,5,0.4487,0.1403,393.20,55.16,0.0766,0.0894,boundary_pending,0
2020,300545,联得装备,2016-09-28,4,0.1259,0.0969,5,0.2889,0.0950,7.82,0.74,0.3219,0.1791,boundary_pending,0
2020,300226,上海钢联,2011-06-08,9,0.1258,0.0564,5,0.0200,0.0037,585.21,2.17,0.0912,0.7694,worth_attention,1
2020,603880,南卫股份,2017-08-07,3,0.1258,0.0502,5,0.3387,0.0914,10.72,0.98,0.2465,0.1720,boundary_pending,0
2020,600373,中文传媒,2002-03-04,18,0.1256,0.1242,5,0.3802,0.1746,103.40,18.06,-0.0515,0.0867,boundary_pending,0
2020,601058,赛轮轮胎,2011-06-30,9,0.1255,0.0701,5,0.2721,0.0968,154.05,14.91,0.0846,0.4245,boundary_pending,0
2020,600113,浙江东日,1997-10-21,23,0.1252,0.0238,5,0.4084,0.0644,5.44,0.35,0.1103,-0.2296,boundary_pending,0
2020,003009,中天火箭,2020-09-25,0,0.1252,0.0802,5,0.3053,0.1198,8.63,1.03,0.2215,0.3368,boundary_pending,0
2020,002941,新疆交建,2018-11-28,2,0.1249,0.0465,5,0.0456,0.0161,71.39,1.15,0.3296,-0.0615,boundary_pending,0
2020,601858,中国科传,2017-01-18,3,0.1249,0.1129,5,0.2979,0.1844,25.24,4.65,0.0886,0.1354,boundary_pending,0
2020,603928,兴业股份,2016-12-12,4,0.1249,0.0883,5,0.1712,0.0820,14.61,1.20,0.1551,0.0380,boundary_pending,0
2020,002871,伟隆股份,2017-05-11,3,0.1249,0.0844,5,0.3453,0.1682,3.45,0.58,0.0602,0.0254,boundary_pending,0
2020,601827,三峰环境,2020-06-05,0,0.1248,0.1079,5,0.2601,0.1462,49.29,7.21,0.1936,0.2437,boundary_pending,0
2020,000423,东阿阿胶,1996-07-29,24,0.1247,-0.0422,5,0.5500,0.0127,34.09,0.43,-0.1429,-0.6090,worth_attention,1
2020,002382,蓝帆医疗,2010-04-02,10,0.1247,0.0604,5,0.6440,0.2235,78.69,17.58,0.5720,0.7653,boundary_pending,0
2020,300522,世名科技,2016-07-05,4,0.1247,0.0931,5,0.4140,0.2040,4.55,0.93,0.1343,0.0944,boundary_pending,0
2020,003022,联泓新科,2020-12-08,0,0.1247,0.0252,5,0.2339,0.1080,59.31,6.41,0.1023,0.3593,boundary_pending,0
2020,300587,天铁科技,2017-01-05,3,0.1246,0.0866,5,0.4831,0.1587,12.35,1.96,0.4363,0.2913,boundary_pending,0
2020,002935,天奥电子,2018-09-03,2,0.1246,0.0779,5,0.2945,0.1107,9.16,1.01,0.0474,0.0490,boundary_pending,0
2020,300705,九典制药,2017-10-10,3,0.1246,0.0745,5,0.7485,0.0841,9.78,0.82,0.2697,0.1083,boundary_pending,0
2020,600662,外服控股,1993-06-14,27,0.1245,0.0218,5,0.0752,0.0226,218.76,4.93,0.4459,0.2791,boundary_pending,0
2020,688398,赛特新材,2020-02-11,0,0.1245,0.0254,5,0.3637,0.1808,5.16,0.93,0.4644,0.9185,boundary_pending,0
2020,000723,美锦能源,1997-05-15,23,0.1243,0.0774,5,0.2132,0.0541,128.46,6.95,0.1594,0.0057,boundary_pending,0
2020,601601,中国太保,2007-12-25,13,0.1242,0.0910,5,,0.0582,4221.82,245.84,0.1213,0.1950,boundary_pending,0
2020,600064,南京高科,1997-05-06,23,0.1241,0.0953,5,0.3990,0.6895,29.24,20.16,-0.1349,0.2145,boundary_pending,0
2020,002788,鹭燕医药,2016-02-18,4,0.1241,0.0861,5,0.0796,0.0172,155.35,2.67,0.2213,0.2326,boundary_pending,0
2020,603726,朗迪集团,2016-04-21,4,0.1240,0.1061,5,0.2378,0.0796,14.01,1.11,0.1593,0.1351,boundary_pending,0
2020,603662,柯力传感,2019-08-06,1,0.1239,0.0904,5,0.4114,0.2634,8.35,2.20,0.0976,0.3201,boundary_pending,0
2020,002641,公元股份,2011-12-08,9,0.1238,0.0737,5,0.2559,0.1094,70.36,7.70,0.1690,0.3757,boundary_pending,0
2020,603798,康普顿,2016-04-06,4,0.1238,0.0880,5,0.3178,0.1142,9.20,1.05,0.0289,-0.0184,boundary_pending,0
2020,002203,海亮股份,2008-01-16,12,0.1237,0.0701,5,0.0361,0.0146,465.20,6.78,0.2679,0.0530,boundary_pending,0
2020,300294,博雅生物,2012-03-08,8,0.1237,0.0649,5,0.5807,0.1035,25.13,2.60,0.2765,-0.0112,boundary_pending,0
2020,000538,云南白药,1993-12-15,27,0.1236,0.0792,5,0.2775,0.1685,327.43,55.16,0.0994,0.1724,worth_attention,1
2020,600928,西安银行,2019-03-01,1,0.1236,0.1124,5,,0.3862,71.38,27.56,0.1212,0.0820,boundary_pending,0
2020,002444,巨星科技,2010-07-13,10,0.1235,0.0945,5,0.3064,0.1580,85.44,13.50,0.2409,0.2140,boundary_pending,0
2020,002158,汉钟精机,2007-08-17,13,0.1234,0.1032,5,0.3602,0.1598,22.72,3.63,0.1621,0.1509,worth_attention,1
2020,601169,北京银行,2007-09-19,13,0.1234,0.1065,5,,0.3341,642.99,214.84,0.0789,0.0481,boundary_pending,0
2020,603766,隆鑫通用,2012-08-10,8,0.1234,0.0683,5,0.1664,0.0460,104.37,4.80,0.0532,-0.1371,boundary_pending,0
2020,603676,卫信康,2017-07-21,3,0.1234,0.0611,5,0.4633,0.0816,7.16,0.58,0.1382,-0.1556,boundary_pending,0
2020,603990,麦迪科技,2016-12-08,4,0.1232,0.0566,5,0.7229,0.1150,3.08,0.35,0.0637,-0.0590,boundary_pending,0
2020,600673,东阳光,1993-09-17,27,0.1230,0.0603,5,0.3025,0.0401,103.71,4.16,0.1940,0.3959,boundary_pending,0
2020,300113,顺网科技,2010-08-27,10,0.1230,0.0325,5,0.6172,0.0871,10.44,0.91,-0.1150,-0.3537,boundary_pending,0
2020,002870,香山股份,2017-05-15,3,0.1230,-0.0815,5,0.3118,0.0769,9.77,0.75,0.0422,-0.0785,boundary_pending,0
2020,000902,新洋丰,1999-04-08,21,0.1229,0.1000,5,0.1795,0.0937,100.69,9.43,0.0502,0.1377,boundary_pending,0
2020,603939,益丰药房,2015-02-17,5,0.1229,0.1023,5,0.3798,0.0566,131.45,7.44,0.3698,0.3499,boundary_pending,0
2020,600419,天润乳业,2001-06-28,19,0.1227,0.0999,5,0.2142,0.0834,17.68,1.47,0.1921,0.1715,boundary_pending,0
2020,600409,三友化工,2003-06-18,17,0.1227,0.0614,5,0.1829,0.0403,177.80,7.17,0.0307,-0.0154,boundary_pending,0
2020,300605,恒锋信息,2017-02-08,3,0.1227,0.1010,5,0.2923,0.1174,5.02,0.59,0.1104,0.1187,boundary_pending,0
2020,603256,宏和科技,2019-07-19,1,0.1227,0.0809,5,0.3629,0.1887,6.21,1.17,-0.0216,0.1062,boundary_pending,0
2020,600016,民生银行,2000-12-19,20,0.1226,0.0681,5,,0.1855,1849.51,343.09,0.0449,-0.0798,boundary_pending,0
2020,603488,展鹏科技,2017-05-16,3,0.1226,0.0909,5,0.3182,0.2551,4.07,1.04,0.0964,0.0938,boundary_pending,0
2020,600569,安阳钢铁,2001-08-20,19,0.1224,0.0229,5,0.0973,0.0072,318.96,2.28,0.0968,0.1668,boundary_pending,0
2020,600015,华夏银行,2003-09-12,17,0.1224,0.0864,5,,0.2232,953.09,212.75,0.1046,0.0197,boundary_pending,0
2020,002757,南兴股份,2015-05-27,5,0.1224,0.0890,5,0.2537,0.1220,21.33,2.60,0.4352,0.4070,boundary_pending,0
2020,002908,德生科技,2017-10-20,3,0.1224,0.0950,5,0.4636,0.1283,5.62,0.72,0.1316,0.1031,boundary_pending,0
2020,002697,红旗连锁,2012-09-05,8,0.1223,0.0685,5,0.2945,0.0558,90.53,5.05,0.0939,0.3676,boundary_pending,0
2020,300686,智动力,2017-08-04,3,0.1223,0.0111,5,0.2196,0.0452,23.22,1.05,0.3686,0.1555,boundary_pending,0
2020,300271,华宇软件,2011-10-26,9,0.1221,0.0480,5,0.3483,0.0873,33.56,2.93,0.1653,0.0191,boundary_pending,0
2020,300694,蠡湖股份,2018-10-15,2,0.1221,0.0372,5,0.2040,0.0425,10.79,0.46,0.0784,-0.1543,boundary_pending,0
2020,002900,哈三联,2017-09-22,3,0.1219,0.0163,5,0.6331,0.0219,13.39,0.29,0.1517,-0.3604,boundary_pending,0
2020,002039,黔源电力,2005-03-03,15,0.1217,0.0614,5,0.5214,0.1674,26.51,4.44,0.0842,0.3602,boundary_pending,0
2020,002462,嘉事堂,2010-08-18,10,0.1217,0.0900,5,0.0918,0.0137,232.56,3.18,0.2066,0.0923,boundary_pending,0
2020,002846,英联股份,2017-02-07,3,0.1217,0.0771,5,0.1841,0.0583,13.32,0.78,0.4073,0.0878,boundary_pending,0
2020,300608,思特奇,2017-02-13,3,0.1217,0.0884,5,0.4753,0.0959,7.37,0.71,0.0184,0.0625,boundary_pending,0
2020,000062,深圳华强,1997-01-30,23,0.1216,0.1009,5,0.0989,0.0382,163.31,6.25,0.3100,0.1004,boundary_pending,0
2020,300258,精锻科技,2011-08-26,9,0.1216,0.0717,5,0.3148,0.1295,12.03,1.56,0.0757,-0.0492,boundary_pending,0
2020,600188,兖矿能源,1998-07-01,22,0.1215,0.0517,5,0.1322,0.0331,2149.92,71.22,0.2041,0.3472,boundary_pending,0
2020,300766,每日互动,2019-03-25,1,0.1215,0.0427,5,0.6189,0.1435,5.01,0.72,0.2975,0.2036,boundary_pending,0
2020,603528,多伦科技,2016-05-03,4,0.1214,0.0487,5,0.4729,0.1251,6.36,0.80,-0.0651,-0.2876,boundary_pending,0
2020,600479,千金药业,2004-03-12,16,0.1213,0.0881,5,0.4401,0.0819,36.27,2.97,0.0607,0.1874,boundary_pending,0
2020,300568,星源材质,2016-12-01,4,0.1213,0.0432,5,0.3464,0.1253,9.67,1.21,0.1758,-0.0604,boundary_pending,0
2020,601818,光大银行,2010-08-18,10,0.1212,0.1072,5,,0.2654,1425.72,378.35,0.1096,0.0568,boundary_pending,0
2020,002827,高争民爆,2016-12-09,4,0.1212,0.0306,5,0.3460,0.0487,7.56,0.37,0.1561,-0.2400,boundary_pending,0
2020,603903,中持股份,2017-03-14,3,0.1211,0.0988,5,0.2813,0.0847,16.25,1.38,0.4117,0.3099,boundary_pending,0
2020,002919,名臣健康,2017-12-18,3,0.1210,0.0414,5,0.4245,0.1502,6.81,1.02,0.0337,0.2118,boundary_pending,0
2020,603019,中科曙光,2014-11-06,6,0.1209,0.1024,5,0.2204,0.0809,101.61,8.22,0.2355,0.3838,worth_attention,1
2020,600643,爱建集团,1993-04-26,27,0.1208,0.1023,5,0.2843,0.3089,43.77,13.52,0.2851,0.2149,boundary_pending,0
2020,603507,振江股份,2017-11-06,3,0.1208,0.0268,5,0.1960,0.0349,19.31,0.67,0.2379,-0.1739,boundary_pending,0
2020,300650,太龙股份,2017-05-03,3,0.1207,0.0499,5,0.1330,0.0235,11.33,0.27,0.4271,-0.1056,boundary_pending,0
2020,300087,ST荃银,2010-05-26,10,0.1202,0.0483,5,0.3067,0.0833,16.02,1.33,0.2060,0.4442,boundary_pending,0
2020,603987,康德莱,2016-11-21,4,0.1202,0.1005,5,0.3738,0.0767,26.45,2.03,0.2364,0.1912,boundary_pending,0
2020,688166,博瑞医药,2019-11-08,1,0.1200,0.0806,5,0.5493,0.2163,7.85,1.70,0.4061,0.7764,boundary_pending,0
2020,600196,复星医药,1998-08-07,22,0.1198,0.1026,5,0.5469,0.1209,303.07,36.63,0.1997,0.0689,boundary_pending,0
2020,600704,物产中大,1996-06-06,24,0.1198,0.1100,5,0.0298,0.0068,4039.66,27.46,0.1817,0.0625,boundary_pending,0
2020,300037,新宙邦,2010-01-08,10,0.1198,0.1068,5,0.3600,0.1749,29.61,5.18,0.1683,0.1926,worth_attention,1
2020,600062,华润双鹤,1997-05-22,23,0.1197,0.1115,5,0.6301,0.1182,85.04,10.05,0.1154,0.0892,boundary_pending,0
2020,601088,中国神华,2007-10-09,13,0.1197,0.0751,5,0.3649,0.1679,2332.63,391.70,0.0624,0.1460,worth_attention,1
2020,300433,蓝思科技,2015-03-18,5,0.1196,0.0379,5,0.2944,0.1325,369.39,48.96,0.2478,0.4202,boundary_pending,0
2020,603839,安正时尚,2017-02-14,3,0.1194,0.0683,5,0.4327,0.0550,35.94,1.98,0.3139,-0.0436,boundary_pending,0
2020,688085,三友医疗,2020-04-09,0,0.1194,0.0200,5,0.9087,0.3037,3.90,1.19,0.5091,1.4809,boundary_pending,0
2020,603232,格尔软件,2017-04-21,3,0.1192,0.0644,5,0.5502,0.1283,4.45,0.57,0.1766,0.0031,boundary_pending,0
2020,002020,京新药业,2004-07-15,16,0.1188,0.0868,5,0.6092,0.2004,32.58,6.53,0.1481,0.3447,boundary_pending,0
2020,000029,深深房A,1993-09-15,27,0.1187,0.0676,5,0.5012,0.1797,16.15,2.90,-0.0897,-0.0176,boundary_pending,0
2020,300600,国瑞科技,2017-01-25,3,0.1187,0.0581,5,0.4691,0.1773,3.85,0.68,0.0113,-0.0951,boundary_pending,0
2020,600808,马钢股份,1994-01-06,26,0.1186,0.0409,5,0.0886,0.0243,816.14,19.83,0.1403,0.1270,boundary_pending,0
