cik,filed,effective,status,reason,value,period,rf,shares,split_adj,split_note
0000049826,2015-10-30,2015-10-29,ok,,119.2309,2015-09-30,0.0216,367100000,1.000000,
0000049826,2016-02-12,2016-02-11,ok,,111.6353,2015-12-31,0.0174,370100000,1.000000,
0000049826,2016-05-06,2016-05-05,ok,,112.7735,2016-03-31,0.0179,363900000,1.000000,
0000049826,2016-08-04,2016-08-03,ok,,117.0909,2016-06-30,0.0151,358500000,1.000000,
0000049826,2016-10-28,2016-10-27,ok,,128.3415,2016-09-30,0.0186,355500000,1.000000,
0000049826,2017-02-10,2017-02-09,ok,,152.1815,2016-12-31,0.0241,357100000,1.000000,
0000049826,2017-05-05,2017-05-04,ok,,155.1699,2017-03-31,0.0236,349000000,1.000000,
0000049826,2017-08-04,2017-08-03,ok,,155.3010,2017-06-30,0.0227,347500000,1.000000,
0000049826,2017-10-27,2017-10-26,ok,,166.8051,2017-09-30,0.0242,346000000,1.000000,
0000049826,2018-02-15,2018-02-14,ok,,232.3010,2017-12-31,0.0290,346800000,1.000000,
0000049826,2018-05-04,2018-05-03,ok,,227.3103,2018-03-31,0.0295,342800000,1.000000,
0000049826,2018-08-03,2018-08-02,ok,,231.4109,2018-06-30,0.0295,338900000,1.000000,
0000049826,2018-11-01,2018-10-31,ok,,247.1570,2018-09-30,0.0314,335300000,1.000000,
0000049826,2019-02-15,2019-02-14,ok,,238.1976,2018-12-31,0.0266,337100000,1.000000,
0000049826,2019-05-03,2019-05-02,ok,,232.4500,2019-03-31,0.0254,329600000,1.000000,
0000049826,2019-08-02,2019-08-01,ok,,200.5128,2019-06-30,0.0186,326600000,1.000000,
0000049826,2019-10-28,2019-10-25,ok,,207.4224,2019-09-30,0.0185,324000000,1.000000,
0000049826,2020-02-14,2020-02-13,ok,,186.9127,2019-12-31,0.0159,325600000,1.000000,
0000049826,2020-05-08,2020-05-07,ok,,167.2443,2020-03-31,0.0069,319700000,1.000000,
0000049826,2020-08-06,2020-08-05,ok,,153.2885,2020-06-30,0.0055,317400000,1.000000,
0000049826,2020-10-30,2020-10-29,ok,,158.9454,2020-09-30,0.0088,317900000,1.000000,
0000049826,2021-02-12,2021-02-11,ok,,182.5901,2020-12-31,0.0120,318300000,1.000000,
0000049826,2021-05-06,2021-05-05,ok,,197.8023,2021-03-31,0.0158,317900000,1.000000,
0000049826,2021-08-05,2021-08-04,ok,,178.4753,2021-06-30,0.0123,316900000,1.000000,
0000049826,2021-08-06,2021-08-05,ok,,180.9187,2021-06-30,0.0131,316900000,1.000000,
0000049826,2021-10-29,2021-10-28,ok,,192.1502,2021-09-30,0.0155,315900000,1.000000,
0000049826,2022-02-11,2022-02-10,ok,,205.2028,2021-12-31,0.0192,316400000,1.000000,
0000049826,2022-05-06,2022-05-05,ok,,309.5963,2022-03-31,0.0312,313700000,1.000000,
0000049826,2022-08-05,2022-08-04,ok,,316.3263,2022-06-30,0.0283,311500000,1.000000,
0000049826,2022-10-27,2022-10-26,ok,,320.9403,2022-09-30,0.0396,309700000,1.000000,
0000049826,2023-02-10,2023-02-09,ok,,416.5473,2022-12-31,0.0374,310700000,1.000000,
0000049826,2023-05-04,2023-05-03,ok,,375.6412,2023-03-31,0.0337,306100000,1.000000,
0000049826,2023-08-04,2023-08-03,ok,,345.2279,2023-06-30,0.0405,304200000,1.000000,
0000049826,2023-10-24,2023-10-23,ok,,304.5185,2023-09-30,0.0483,303000000,1.000000,
0000049826,2024-02-09,2024-02-08,ok,,514.6732,2023-12-31,0.0417,303600000,1.000000,
0000049826,2024-05-02,2024-05-01,ok,,345.1528,2024-03-31,0.0458,300000000,1.000000,
0000049826,2024-08-02,2024-08-01,ok,,404.1047,2024-06-30,0.0380,298500000,1.000000,
0000049826,2024-10-30,2024-10-29,ok,,316.2366,2024-09-30,0.0429,297000000,1.000000,
0000049826,2025-02-14,2025-02-13,ok,,394.7270,2024-12-31,0.0447,297800000,1.000000,
0000049826,2025-05-01,2025-04-30,ok,,360.5039,2025-03-31,0.0425,294500000,1.000000,
0000049826,2025-08-01,2025-07-31,ok,,405.0383,2025-06-30,0.0423,292900000,1.000000,
0000049826,2025-10-24,2025-10-23,ok,,444.6169,2025-09-30,0.0402,291700000,1.000000,
0000049826,2026-02-13,2026-02-12,ok,,619.6782,2025-12-31,0.0404,292300000,1.000000,
0000049826,2026-05-07,2026-05-06,ok,,179.7014,2026-03-31,0.0441,289100000,1.000000,
0000049826,2026-08-06,2026-08-05,ok,,199.2849,2026-06-30,0.0469,287000000,1.000000,
0000051253,2010-08-05,2010-08-04,no_annual,无 filed≤F 的年报行,,,,,,
0000051253,2010-11-04,2010-11-03,no_annual,无 filed≤F 的年报行,,,,,,
0000051253,2011-02-24,2011-02-23,ok,,54.7379,2010-12-31,0.0346,80210365,1.000000,
0000051253,2011-05-10,2011-05-09,ok,,58.7288,2011-03-31,0.0323,81150000,1.000000,
0000051253,2011-08-09,2011-08-08,ok,,62.1143,2011-06-30,0.0220,81489000,1.000000,
0000051253,2011-11-08,2011-11-07,ok,,68.3925,2011-09-30,0.0210,81628000,1.000000,
0000051253,2012-02-28,2012-02-27,ok,,64.8277,2011-12-31,0.0194,81467000,1.000000,
0000051253,2012-05-08,2012-05-07,ok,,66.6337,2012-03-31,0.0188,81667000,1.000000,
0000051253,2012-08-08,2012-08-07,ok,,72.1352,2012-06-30,0.0168,81782000,1.000000,
0000051253,2012-11-06,2012-11-05,ok,,71.0148,2012-09-30,0.0178,81898000,1.000000,
0000051253,2013-02-26,2013-02-25,ok,,79.5470,2012-12-31,0.0188,81833000,1.000000,
0000051253,2013-05-07,2013-05-06,ok,,81.4779,2013-03-31,0.0182,82024000,1.000000,
0000051253,2013-08-06,2013-08-05,ok,,92.2978,2013-06-30,0.0267,82041000,1.000000,
0000051253,2013-11-05,2013-11-04,ok,,85.6875,2013-09-30,0.0269,82043000,1.000000,
0000051253,2014-02-25,2014-02-24,ok,,99.5310,2013-12-31,0.0270,81930000,1.000000,
0000051253,2014-05-06,2014-05-05,ok,,104.1318,2014-03-31,0.0261,81732000,1.000000,
0000051253,2014-08-05,2014-08-04,ok,,110.0218,2014-06-30,0.0249,81430000,1.000000,
0000051253,2014-11-04,2014-11-03,ok,,116.6445,2014-09-30,0.0235,81508000,1.000000,
0000051253,2015-03-02,2015-02-27,ok,,114.3982,2014-12-31,0.0208,81494000,1.000000,
0000051253,2015-05-12,2015-05-11,ok,,125.5381,2015-03-31,0.0228,81195000,1.000000,
0000051253,2015-08-10,2015-08-07,ok,,128.1845,2015-06-30,0.0224,81192000,1.000000,
0000051253,2015-11-09,2015-11-06,ok,,138.4086,2015-09-30,0.0236,80737000,1.000000,
0000051253,2016-03-01,2016-02-29,ok,,96.7760,2015-12-31,0.0183,80891000,1.000000,
0000051253,2016-05-09,2016-05-06,ok,,106.4955,2016-03-31,0.0177,80055000,1.000000,
0000051253,2016-08-08,2016-08-05,ok,,111.6286,2016-06-30,0.0159,80040000,1.000000,
0000051253,2016-11-07,2016-11-04,ok,,112.3011,2016-09-30,0.0183,79935000,1.000000,
0000051253,2017-02-28,2017-02-27,ok,,109.3206,2016-12-31,0.0236,79981000,1.000000,
0000051253,2017-05-08,2017-05-05,ok,,113.2561,2017-03-31,0.0239,79409000,1.000000,
0000051253,2017-08-08,2017-08-07,ok,,120.2379,2017-06-30,0.0229,79305000,1.000000,
0000051253,2017-11-07,2017-11-06,ok,,118.4236,2017-09-30,0.0232,79362000,1.000000,
0000051253,2018-02-27,2018-02-26,ok,,115.4041,2017-12-31,0.0290,79370000,1.000000,
0000051253,2018-05-07,2018-05-04,ok,,117.9949,2018-03-31,0.0295,79393000,1.000000,
0000051253,2018-08-07,2018-08-06,ok,,121.1269,2018-06-30,0.0298,79303000,1.000000,
0000051253,2018-11-05,2018-11-02,ok,,152.2376,2018-09-30,0.0320,81647000,1.000000,
0000051253,2019-02-26,2019-02-25,ok,,272.8433,2018-12-31,0.0264,88121000,1.000000,
0000051253,2019-05-06,2019-05-03,ok,,209.3225,2019-03-31,0.0251,113389000,1.000000,
0000051253,2019-08-05,2019-08-02,ok,,205.6936,2019-06-30,0.0175,112872000,1.000000,
0000051253,2019-11-04,2019-11-01,ok,,210.3385,2019-09-30,0.0179,113493000,1.000000,
0000051253,2020-03-03,2020-03-02,ok,,174.6347,2019-12-31,0.0102,113307000,1.000000,
0000051253,2020-05-11,2020-05-08,ok,,175.8530,2020-03-31,0.0073,113594000,1.000000,
0000051253,2020-08-10,2020-08-07,ok,,175.5747,2020-06-30,0.0059,113675000,1.000000,
0000051253,2020-11-09,2020-11-06,ok,,174.9994,2020-09-30,0.0096,113622000,1.000000,
0000051253,2021-02-22,2021-02-19,ok,,89.8320,2020-12-31,0.0137,113630000,1.000000,
0000051253,2021-05-10,2021-05-07,ok,,5.6465,2021-03-31,0.0163,206000000,1.000000,
0000051253,2021-08-05,2021-08-04,ok,,5.7598,2021-06-30,0.0123,255000000,1.000000,
0000051253,2021-11-08,2021-11-05,ok,,6.4840,2021-09-30,0.0151,255000000,1.000000,
0000051253,2022-02-28,2022-02-25,rejected,结构断点 2021-12-31 之后财年仅 1 < 要求 3 年,,2021-12-31,0.0183,243000000,,
0000051253,2022-05-09,2022-05-06,rejected,结构断点 2021-12-31 之后财年仅 1 < 要求 3 年,,2022-03-31,0.0305,255000000,,
0000051253,2022-08-08,2022-08-05,rejected,结构断点 2021-12-31 之后财年仅 1 < 要求 3 年,,2022-06-30,0.0277,255000000,,
0000051253,2022-11-07,2022-11-04,rejected,结构断点 2021-12-31 之后财年仅 1 < 要求 3 年,,2022-09-30,0.0422,255000000,,
0000051253,2023-02-27,2023-02-24,rejected,结构断点 2021-12-31 之后财年仅 2 < 要求 3 年,,2022-12-31,0.0392,255000000,,
0000051253,2023-05-10,2023-05-09,rejected,结构断点 2021-12-31 之后财年仅 2 < 要求 3 年,,2023-03-31,0.0343,255000000,,
0000051253,2023-08-09,2023-08-08,rejected,结构断点 2021-12-31 之后财年仅 2 < 要求 3 年,,2023-06-30,0.0400,255000000,,
0000051253,2023-11-08,2023-11-07,rejected,结构断点 2021-12-31 之后财年仅 2 < 要求 3 年,,2023-09-30,0.0449,256000000,,
0000051253,2024-02-28,2024-02-27,rejected,最新报告口径 NOPAT=-1.69b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2023-12-31,0.0427,255000000,,
0000051253,2024-05-06,2024-05-03,rejected,最新报告口径 NOPAT=-1.62b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2024-03-31,0.0449,256000000,,
0000051253,2024-08-06,2024-08-05,rejected,最新报告口径 NOPAT=-1.53b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2024-06-30,0.0390,256000000,,
0000051253,2024-11-05,2024-11-04,rejected,最新报告口径 NOPAT=-1.52b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2024-09-30,0.0426,257000000,,
0000051253,2025-02-28,2025-02-27,rejected,正常化每股 NOPAT 非正,,2024-12-31,0.0424,256000000,,
0000051253,2025-05-06,2025-05-05,rejected,最新报告口径 NOPAT=-0.43b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2025-03-31,0.0430,256000000,,
0000051253,2025-08-05,2025-08-04,rejected,最新报告口径 NOPAT=-0.16b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2025-06-30,0.0422,257000000,,
0000051253,2025-11-04,2025-11-03,rejected,最新报告口径 NOPAT=-0.26b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2025-09-30,0.0410,257000000,,
0000051253,2026-02-27,2026-02-26,rejected,最新报告口径 NOPAT=-0.14b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2025-12-31,0.0397,256000000,,
0000051253,2026-05-05,2026-05-04,rejected,正常化每股 NOPAT 非正,,2026-03-31,0.0443,257000000,,
0000051253,2026-08-04,2026-08-03,rejected,最新报告口径 NOPAT=-0.39b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2026-06-30,0.0463,257000000,,
0000047111,2009-08-13,2009-08-12,no_annual,无 filed≤F 的年报行,,,,,,
0000047111,2009-11-12,2009-11-11,no_annual,无 filed≤F 的年报行,,,,,,
0000047111,2010-02-19,2010-02-18,ok,,38.6921,2009-12-31,0.0378,227922429,1.000000,
0000047111,2010-05-12,2010-05-11,ok,,48.5578,2010-04-04,0.0356,229551000,1.000000,shares x1000
0000047111,2010-08-11,2010-08-10,ok,,50.6849,2010-07-04,0.0272,230324000,1.000000,
0000047111,2010-11-10,2010-11-09,ok,,51.2108,2010-10-03,0.0265,230491000,1.000000,
0000047111,2011-02-18,2011-02-17,ok,,53.8409,2010-12-31,0.0359,227740000,1.000000,
0000047111,2011-05-11,2011-05-10,ok,,59.7796,2011-04-03,0.0319,230194000,1.000000,shares x1000
0000047111,2011-08-10,2011-08-09,ok,,52.6970,2011-07-03,0.0217,230301000,1.000000,shares x1000
0000047111,2011-11-04,2011-11-03,ok,,58.9540,2011-10-02,0.0206,229849000,1.000000,shares x1000
0000047111,2012-02-17,2012-02-16,ok,,49.1884,2011-12-31,0.0201,229919000,1.000000,shares x1000
0000047111,2012-05-09,2012-05-08,ok,,56.6806,2012-04-01,0.0187,228655000,1.000000,
0000047111,2012-08-08,2012-08-07,ok,,56.8188,2012-07-01,0.0168,228853000,1.000000,
0000047111,2012-11-07,2012-11-06,ok,,62.0767,2012-09-30,0.0168,228608000,1.000000,
0000047111,2013-02-22,2013-02-21,ok,,71.8761,2012-12-31,0.0197,228337000,1.000000,
0000047111,2013-05-08,2013-05-07,ok,,79.1208,2013-03-31,0.0181,227706000,1.000000,
0000047111,2013-08-07,2013-08-06,ok,,97.9065,2013-06-30,0.0261,226840000,1.000000,
0000047111,2013-11-01,2013-10-31,ok,,101.6332,2013-09-29,0.0265,226887000,1.000000,
0000047111,2014-02-21,2014-02-20,ok,,88.9750,2013-12-31,0.0273,227203000,1.000000,
0000047111,2014-05-02,2014-05-01,ok,,90.1905,2014-03-30,0.0260,227046000,1.000000,
0000047111,2014-08-01,2014-07-31,ok,,91.9397,2014-06-29,0.0252,224981000,1.000000,
0000047111,2014-10-31,2014-10-30,ok,,99.3362,2014-09-28,0.0235,223877000,1.000000,
0000047111,2015-02-20,2015-02-19,ok,,75.4305,2014-12-31,0.0213,224837000,1.000000,
0000047111,2015-05-01,2015-04-30,ok,,86.6640,2015-04-05,0.0212,222719000,1.000000,
0000047111,2015-08-07,2015-08-06,ok,,100.0914,2015-07-05,0.0218,219613000,1.000000,
0000047111,2015-10-30,2015-10-29,ok,,112.1724,2015-10-04,0.0216,220075000,1.000000,
0000047111,2016-02-26,2016-02-25,ok,,74.5872,2015-12-31,0.0176,216777360,1.000000,
0000047111,2016-04-29,2016-04-28,ok,,75.6043,2015-12-31,0.0183,216777360,1.000000,
0000047111,2016-07-28,2016-07-27,ok,,71.4464,2015-12-31,0.0152,216777360,1.000000,
0000047111,2016-10-28,2016-10-27,ok,,76.0559,2015-12-31,0.0186,216777360,1.000000,
0000047111,2017-02-21,2017-02-17,ok,,100.1041,2016-12-31,0.0243,212259735,1.000000,
0000047111,2017-04-28,2017-04-27,ok,,93.8223,2016-12-31,0.0229,212259735,1.000000,
0000047111,2017-07-28,2017-07-27,ok,,94.2356,2016-12-31,0.0230,212259735,1.000000,
0000047111,2017-10-27,2017-10-26,ok,,99.6173,2016-12-31,0.0242,212259735,1.000000,
0000047111,2018-02-27,2018-02-26,ok,,146.0169,2017-12-31,0.0290,210860817,1.000000,
0000047111,2018-04-26,2018-04-25,ok,,156.7792,2017-12-31,0.0300,210860817,1.000000,
0000047111,2018-07-27,2018-07-26,ok,,152.2426,2017-12-31,0.0296,210860817,1.000000,
0000047111,2018-10-26,2018-10-25,ok,,153.5191,2017-12-31,0.0308,210860817,1.000000,
0000047111,2019-02-22,2019-02-21,ok,,138.8200,2018-12-31,0.0265,209728904,1.000000,
0000047111,2019-04-25,2019-04-24,ok,,133.3078,2018-12-31,0.0254,209728904,1.000000,
0000047111,2019-07-25,2019-07-24,ok,,115.6993,2018-12-31,0.0208,209728904,1.000000,
0000047111,2019-10-25,2019-10-24,ok,,107.9370,2018-12-31,0.0180,209728904,1.000000,
0000047111,2020-02-20,2020-02-19,ok,,109.2478,2019-12-31,0.0152,208829433,1.000000,
0000047111,2020-04-23,2020-04-22,ok,,96.0975,2019-12-31,0.0061,208829433,1.000000,
0000047111,2020-07-23,2020-07-22,ok,,95.8755,2019-12-31,0.0059,208829433,1.000000,
0000047111,2020-11-06,2020-11-05,ok,,98.6973,2019-12-31,0.0083,208829433,1.000000,
0000047111,2021-02-17,2021-02-16,ok,,125.4197,2020-12-31,0.0129,208227127,1.000000,
0000047111,2021-04-29,2021-04-28,ok,,131.6619,2020-12-31,0.0165,208227127,1.000000,
0000047111,2021-07-29,2021-07-28,ok,,125.2636,2020-12-31,0.0128,208227127,1.000000,
0000047111,2021-10-28,2021-10-27,ok,,130.1621,2020-12-31,0.0157,208227127,1.000000,
0000047111,2022-02-18,2022-02-17,ok,,158.2681,2021-12-31,0.0192,206109014,1.000000,
0000047111,2022-04-28,2022-04-27,ok,,192.7459,2021-12-31,0.0285,206109014,1.000000,
0000047111,2022-07-28,2022-07-27,ok,,184.5329,2021-12-31,0.0268,206109014,1.000000,
0000047111,2022-11-04,2022-11-03,ok,,163.1406,2021-12-31,0.0417,206109014,1.000000,
0000047111,2023-02-17,2023-02-16,ok,,168.0385,2022-12-31,0.0382,204964717,1.000000,
0000047111,2023-04-27,2023-04-26,ok,,189.0667,2022-12-31,0.0353,204964717,1.000000,
0000047111,2023-07-27,2023-07-26,ok,,174.1784,2022-12-31,0.0401,204964717,1.000000,
0000047111,2023-10-26,2023-10-25,ok,,153.5571,2022-12-31,0.0486,204964717,1.000000,
0000047111,2024-02-20,2024-02-16,ok,,174.4086,2023-12-31,0.0427,204392926,1.000000,
0000047111,2024-05-03,2024-05-02,ok,,171.7772,2023-12-31,0.0450,204392926,1.000000,
0000047111,2024-08-01,2024-07-31,ok,,185.2947,2023-12-31,0.0399,204392926,1.000000,
0000047111,2024-11-07,2024-11-06,ok,,176.5325,2023-12-31,0.0431,204392926,1.000000,
0000047111,2025-02-18,2025-02-14,ok,,183.6268,2024-12-31,0.0455,202383069,1.000000,
0000047111,2025-05-01,2025-04-30,ok,,196.5273,2024-12-31,0.0425,202383069,1.000000,
0000047111,2025-07-30,2025-07-29,ok,,193.0208,2024-12-31,0.0438,202383069,1.000000,
0000047111,2025-10-30,2025-10-29,ok,,200.4803,2024-12-31,0.0411,202383069,1.000000,
0000047111,2026-02-17,2026-02-13,ok,,189.8570,2025-12-31,0.0405,202839656,1.000000,
0000047111,2026-04-30,2026-04-29,ok,,188.0174,2025-12-31,0.0440,202839656,1.000000,
0000047111,2026-07-30,2026-07-29,ok,,180.5380,2025-12-31,0.0468,202839656,1.000000,
0000040545,2009-08-03,2009-07-31,no_annual,无 filed≤F 的年报行,,,,,,
0000040545,2009-11-02,2009-10-30,no_annual,无 filed≤F 的年报行,,,,,,
0000040545,2009-11-06,2009-11-05,no_annual,无 filed≤F 的年报行,,,,,,
0000040545,2010-02-19,2010-02-18,rejected,股权价值 -2.37 ≤ 0：净负债 38.45 超过企业价值 36.08,,2009-12-31,0.0378,10663075000,,
0000040545,2010-05-07,2010-05-06,ok,,1.0438,2010-03-31,0.0345,10676518000,1.000000,
0000040545,2010-08-02,2010-07-30,ok,,7.1019,2010-06-30,0.0299,10691220000,1.000000,
0000040545,2010-11-03,2010-11-02,ok,,11.4440,2010-09-30,0.0267,10654718000,1.000000,
0000040545,2011-02-25,2011-02-24,ok,,45.6143,2010-12-31,0.0342,10615376000,1.000000,
0000040545,2011-05-06,2011-05-05,ok,,73.8513,2011-03-31,0.0319,10605447000,1.000000,
0000040545,2011-07-29,2011-07-28,ok,,71.4219,2011-06-30,0.0282,10600337000,1.000000,
0000040545,2011-11-08,2011-11-07,ok,,58.2615,2011-09-30,0.0210,10557351000,1.000000,
0000040545,2012-02-24,2012-02-23,ok,,58.5980,2011-12-31,0.0198,10573017000,1.000000,
0000040545,2012-05-04,2012-05-03,ok,,42.6496,2012-03-31,0.0191,10587317000,1.000000,
0000040545,2012-07-30,2012-07-27,ok,,40.1514,2012-06-30,0.0153,10558844000,1.000000,
0000040545,2012-11-07,2012-11-06,ok,,34.4800,2012-09-30,0.0168,10486300000,1.000000,
0000040545,2013-02-26,2013-02-25,ok,,42.8128,2012-12-31,0.0188,10405625000,1.000000,
0000040545,2013-05-08,2013-05-07,ok,,49.4171,2013-03-31,0.0181,10340120000,1.000000,
0000040545,2013-07-26,2013-07-25,ok,,53.5031,2013-06-30,0.0258,10183781000,1.000000,
0000040545,2013-11-01,2013-10-31,ok,,53.7199,2013-09-30,0.0265,10151000000,1.000000,
0000040545,2014-02-27,2014-02-26,ok,,68.4300,2013-12-31,0.0265,10222000000,1.000000,
0000040545,2014-05-12,2014-05-09,ok,,69.7370,2014-03-31,0.0266,10045000000,1.000000,
0000040545,2014-07-31,2014-07-30,ok,,67.4774,2014-06-30,0.0258,10031000000,1.000000,
0000040545,2014-11-04,2014-11-03,ok,,64.9216,2014-09-30,0.0235,10039000000,1.000000,
0000040545,2015-02-27,2015-02-26,ok,,63.2679,2014-09-30,0.0200,10042192000,1.000000,
0000040545,2015-05-04,2015-05-01,ok,,108.9375,2015-03-31,0.0216,10067000000,1.000000,
0000040545,2015-07-30,2015-07-29,ok,,105.8810,2015-06-30,0.0228,10158000000,1.000000,
0000040545,2015-11-02,2015-10-30,ok,,91.0081,2015-09-30,0.0220,10173000000,1.000000,
0000040545,2016-02-26,2016-02-25,ok,,27.6752,2015-12-31,0.0176,10016000000,1.000000,
0000040545,2016-05-04,2016-05-03,ok,,22.6675,2016-03-31,0.0179,9372000000,1.000000,
0000040545,2016-08-01,2016-07-29,ok,,26.3069,2016-06-30,0.0151,9164000000,1.000000,
0000040545,2016-11-02,2016-11-01,ok,,26.0496,2016-09-30,0.0181,9016000000,1.000000,
0000040545,2016-11-09,2016-11-08,ok,,24.9621,2016-09-30,0.0207,9016000000,1.000000,
0000040545,2017-02-24,2017-02-23,ok,,3.5190,2016-12-31,0.0231,9130000000,1.000000,
0000040545,2017-05-05,2017-05-04,ok,,4.1881,2017-03-31,0.0236,8811000000,1.000000,
0000040545,2017-07-28,2017-07-27,ok,,3.6070,2017-06-30,0.0230,8760000000,1.000000,
0000040545,2017-10-30,2017-10-27,ok,,1.0129,2017-09-30,0.0237,8732000000,1.000000,
0000040545,2018-02-23,2018-02-22,rejected,最新报告口径 NOPAT=-6.94b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2017-12-31,0.0288,8687000000,,
0000040545,2018-05-01,2018-04-30,rejected,最新报告口径 NOPAT=-6.58b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2018-03-31,0.0297,8696000000,,
0000040545,2018-07-27,2018-07-26,rejected,最新报告口径 NOPAT=-6.42b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2018-06-30,0.0296,8699000000,,
0000040545,2018-10-30,2018-10-29,rejected,最新报告口径 NOPAT=-24.97b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2018-09-30,0.0312,8694000000,,
0000040545,2019-02-26,2019-02-25,rejected,最新报告口径 NOPAT=-15.91b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2018-12-31,0.0264,8691000000,,
0000040545,2019-04-30,2019-04-29,rejected,最新报告口径 NOPAT=-15.12b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2019-03-31,0.0251,8726000000,,
0000040545,2019-07-31,2019-07-30,rejected,最新报告口径 NOPAT=-16.31b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2019-06-30,0.0202,8724000000,,
0000040545,2019-10-30,2019-10-29,rejected,正常化每股 NOPAT 非正,,2019-09-30,0.0178,8730000000,,
0000040545,2020-02-24,2020-02-21,rejected,零增长股权价值 -4.19 ≤ 0：净负债超过零增长企业价值,,2019-12-31,0.0138,8724000000,,
